gene_id	seqname	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	Feature
ENSG00000182378.13_PAR_Y	chrY	6191	ENSG00000182378.13_PAR_Y	ENSG00000182378	protein_coding	PLCXD1	55344.0	InGen	0.0797405744919063	11	ENST00000399012.6_PAR_Y|ENST00000484611.7_PAR_Y|ENST00000430923.7_PAR_Y|ENST00000445062.6_PAR_Y|ENST00000381657.7_PAR_Y|ENST00000429181.6_PAR_Y|ENST00000381663.8_PAR_Y|ENST00000443019.6_PAR_Y|ENST00000415337.6_PAR_Y|ENST00000447472.6_PAR_Y|ENST00000448477.6_PAR_Y	0.552323214730872	-0.457421217470773	4.77258835290796	2.6334248966727e-06	0.0007966110312434	3.37927816659173	ENSG00000182378.13_PAR_Y
ENSG00000173674.10	chrX	4427	ENSG00000173674.10	ENSG00000173674	protein_coding	EIF1AX	1964.0	InGen	7.91698479750284	2	ENST00000379607.9|ENST00000379593.1	-0.161695012532512	6.02748959328295	-4.7372022669209	3.10562203755255e-06	0.0009272500083549	2.48851120493301	ENSG00000173674.10
ENSG00000046647.13	chrX	2424	ENSG00000046647.13	ENSG00000046647	protein_coding	GEMIN8	54960.0	InGen	1.70204377068704	5	ENST00000380523.8|ENST00000398355.7|ENST00000332885.7|ENST00000460203.1|ENST00000477386.1	-0.145729009727291	2.98660298749605	-4.69721323635553	3.73742819714355e-06	0.001101583003235	2.47897074511672	ENSG00000046647.13
ENSG00000136231.13	chr7	8511	ENSG00000136231.13	ENSG00000136231	protein_coding	IGF2BP3	10643.0	InGen	0.230235074754049	18	ENST00000258729.7|ENST00000619562.4|ENST00000421467.6|ENST00000498363.1|ENST00000467592.5|ENST00000497563.5|ENST00000480547.5|ENST00000495009.1|ENST00000468263.5|ENST00000492771.5|ENST00000479504.5|ENST00000466809.6|ENST00000491719.5|ENST00000465058.5|ENST00000469723.5|ENST00000474105.5|ENST00000476938.5|ENST00000468005.1	-0.32756864345208	-0.193901871629497	-4.67514589852506	4.13729756865463e-06	0.0012040059633338	2.86974486214685	ENSG00000136231.13
ENSG00000214652.5	chr7	1679	ENSG00000214652.5	ENSG00000214652	protein_coding	ZNF727	442319.0	InGen	2.24810678087631	1	ENST00000456806.2	-0.239128484549997	2.99358879019063	-4.472364139835	1.03378536595342e-05	0.0029708406954086	1.49750943931797	ENSG00000214652.5
ENSG00000228340.5	chr20	5137	ENSG00000228340.5	ENSG00000228340	lincRNA	MIR646HG	284757.0	InGen	0.213339784033663	11	ENST00000426753.5|ENST00000428772.5|ENST00000431181.5|ENST00000427691.5|ENST00000439507.5|ENST00000457508.1|ENST00000458422.5|ENST00000432910.5|ENST00000437035.5|ENST00000421257.1|ENST00000427820.1	-0.340540620142589	1.02922219414552	-4.45665028451302	1.10827970049736e-05	0.0031455988042511	1.74105200586633	ENSG00000228340.5
ENSG00000269067.1	chr19	2192	ENSG00000269067.1	ENSG00000269067	protein_coding	ZNF728	388523.0	InGen	0.589979190361808	2	ENST00000594710.1|ENST00000599851.1	-0.323919122925412	1.35270799538389	-4.43290349694836	1.23069856629499e-05	0.0034504585413563	1.5934089604035	ENSG00000269067.1
ENSG00000204179.10	chr10	4506	ENSG00000204179.10	ENSG00000204179	protein_coding	PTPN20	26095.0	InGen	0.648235206190071	29	ENST00000374342.6|ENST00000417004.5|ENST00000395722.7|ENST00000374346.7|ENST00000374218.6|ENST00000395725.7|ENST00000395721.6|ENST00000395727.6|ENST00000502705.5|ENST00000503851.5|ENST00000505814.5|ENST00000506080.5|ENST00000508715.5|ENST00000509599.5|ENST00000509774.5|ENST00000509900.5|ENST00000510335.5|ENST00000511769.5|ENST00000513156.5|ENST00000513159.5|ENST00000513266.5|ENST00000508357.5|ENST00000506881.5|ENST00000502254.5|ENST00000513756.5|ENST00000374339.4|ENST00000508602.5|ENST00000466912.5|ENST00000437863.2	0.320857778056019	2.40255306022076	4.27619605035564	2.4290623548829e-05	0.0067282100649105	0.808970482774454	ENSG00000204179.10
ENSG00000241532.1	chr3	1213	ENSG00000241532.1	ENSG00000241532	processed_pseudogene	AGGF1P3		InGen	0.261551463432671	1	ENST00000493675.1	-0.421953967571812	-0.817843066920691	-4.13228090044714	4.45599823811046e-05	0.0121956427969237	0.683479257474081	ENSG00000241532.1
ENSG00000173809.16	chr19	7011	ENSG00000173809.16	ENSG00000173809	protein_coding	TDRD12	91646.0	InGen	0.0550693591411561	4	ENST00000444215.6|ENST00000421545.2|ENST00000637289.1|ENST00000564769.2	-0.450627449417999	-0.823690922624356	-4.11859300727115	4.71652851427016e-05	0.0127568224168319	0.634033483637319	ENSG00000173809.16
ENSG00000147124.12	chrX	4784	ENSG00000147124.12	ENSG00000147124	protein_coding	ZNF41	7592.0	InGen	1.41164087596514	4	ENST00000313116.11|ENST00000377065.8|ENST00000432977.1|ENST00000465311.1	0.0772926198552982	3.6824330207896	4.10529491508881	4.98348265568618e-05	0.0133221239830494	-0.0852738456397404	ENSG00000147124.12
ENSG00000186281.12	chr2	5684	ENSG00000186281.12	ENSG00000186281	protein_coding	GPAT2	150763.0	InGen	0.0855286988830577	10	ENST00000486463.5|ENST00000359548.8|ENST00000434632.5|ENST00000453542.5|ENST00000484440.5|ENST00000471757.5|ENST00000482704.1|ENST00000439254.1|ENST00000468438.1|ENST00000488515.1	0.369905018078472	-0.181331062548306	4.07402058857893	5.66912138017871e-05	0.0148147387215777	0.398703017394567	ENSG00000186281.12
ENSG00000002586.18_PAR_Y	chrY	3284	ENSG00000002586.18_PAR_Y	ENSG00000002586	protein_coding	CD99	4267.0	InGen	0.424340573321979	12	ENST00000381192.8_PAR_Y|ENST00000611428.5_PAR_Y|ENST00000381187.8_PAR_Y|ENST00000381184.6_PAR_Y|ENST00000482405.7_PAR_Y|ENST00000624481.4_PAR_Y|ENST00000381180.8_PAR_Y|ENST00000623253.4_PAR_Y|ENST00000449611.6_PAR_Y|ENST00000482293.6_PAR_Y|ENST00000497752.6_PAR_Y|ENST00000381177.6_PAR_Y	0.734074226842221	0.684323534549672	4.07395225241193	5.67071338624985e-05	0.0148147387215777	0.280797934301463	ENSG00000002586.18_PAR_Y
ENSG00000189134.3	chr6	1639	ENSG00000189134.3	ENSG00000189134	protein_coding	NKAPL	222698.0	InGen	0.467314078163617	1	ENST00000343684.3	0.184538441064998	0.53087900881414	4.06215321918688	5.95205914779049e-05	0.0153750381806408	0.237932567406511	ENSG00000189134.3
ENSG00000226581.1	chr7	637	ENSG00000226581.1	ENSG00000226581	lincRNA			InGen	0.351202388252744	1	ENST00000450544.1	-0.301930160358129	-1.15940300381161	-4.02917822278921	6.81042058069924e-05	0.0173968410166973	0.350509650024715	ENSG00000226581.1
ENSG00000006756.15	chrX	7030	ENSG00000006756.15	ENSG00000006756	protein_coding	ARSD	414.0	InGen	0.573758918645502	7	ENST00000381154.5|ENST00000458014.1|ENST00000495294.1|ENST00000217890.10|ENST00000481340.1|ENST00000494870.5|ENST00000559324.1	-0.21976547627651	2.84937598211222	-4.01047686668087	7.34821141711479e-05	0.0185643275252164	-0.35011254538619	ENSG00000006756.15
ENSG00000223553.6	chr22	3971	ENSG00000223553.6	ENSG00000223553	transcribed_unprocessed_pseudogene	SMPD4P1		InGen	0.0841386797442705	3	ENST00000416717.6|ENST00000443839.1|ENST00000433066.1	-0.466599703700024	-0.805871659163599	-3.99420073430185	7.84885788793452e-05	0.0196136133525668	0.144464354188176	ENSG00000223553.6
ENSG00000254221.2	chr5	4773	ENSG00000254221.2	ENSG00000254221	protein_coding	PCDHGB1	56104.0	InGen	0.664680888269143	2	ENST00000611598.1|ENST00000523390.1	0.15961128924597	2.63597054362032	3.96322019586182	8.89259126913535e-05	0.0219828680943464	-0.477706910975941	ENSG00000254221.2
ENSG00000223756.6	chr11	3666	ENSG00000223756.6	ENSG00000223756	transcribed_unprocessed_pseudogene	TSSC2		InGen	0.139753358468346	6	ENST00000529482.5|ENST00000526284.5|ENST00000530366.5|ENST00000526488.5|ENST00000533775.5|ENST00000450217.2	-0.390555598975164	-0.269731580948538	-3.93658102393437	9.8940775204599e-05	0.0241983874675929	-0.153572334439318	ENSG00000223756.6
ENSG00000256806.4	chr17	2474	ENSG00000256806.4	ENSG00000256806	lincRNA	C17orf100		InGen	0.406830961241367	4	ENST00000542475.2|ENST00000635042.1|ENST00000625754.1|ENST00000634977.1	0.147362198351184	0.756121646194858	3.89487615235317	0.0001167936278378	0.0282640579367568	-0.436163971977845	ENSG00000256806.4
ENSG00000278463.1	chr6	393	ENSG00000278463.1	ENSG00000278463	protein_coding	HIST1H2AB	8335.0	InGen	2.33071586491471	1	ENST00000615868.1	-0.350351553553108	-1.70530889711456	-3.88284477814233	0.0001224859054896	0.0293328225750623	-0.121176831439882	ENSG00000278463.1
ENSG00000056998.18	chrX	3646	ENSG00000056998.18	ENSG00000056998	protein_coding	GYG2	8908.0	InGen	1.26774431827406	8	ENST00000398806.7|ENST00000381163.7|ENST00000381161.5|ENST00000520904.3|ENST00000469234.6|ENST00000353656.10|ENST00000453106.1|ENST00000381157.2	-0.268363861990392	3.14543385782945	-3.87623073410797	0.0001257260075034	0.0297983599227254	-0.906376140913567	ENSG00000056998.18
ENSG00000214076.3	chr22	3730	ENSG00000214076.3	ENSG00000214076	processed_pseudogene	CPSF1P1		InGen	0.829810919254958	1	ENST00000397477.2	-0.354954814406142	2.45480722600108	-3.86215222662184	0.0001328949141868	0.0311760620117985	-0.852086710831507	ENSG00000214076.3
ENSG00000224067.2	chr9	413	ENSG00000224067.2	ENSG00000224067	processed_pseudogene			InGen	0.36604129536994	1	ENST00000424412.2	0.334338171936959	-1.93174141045404	3.84753836005291	0.000140744514894	0.0326840040142878	-0.181616621523593	ENSG00000224067.2
ENSG00000251209.7	chr15	4649	ENSG00000251209.7	ENSG00000251209	lincRNA	LINC00923	91948.0	InGen	0.246174222155104	8	ENST00000615399.1|ENST00000621777.1|ENST00000618064.1|ENST00000619015.1|ENST00000614972.4|ENST00000503768.6|ENST00000503874.3|ENST00000558179.1	-0.242758894332035	1.1801341825437	-3.8293428818761	0.0001511313845175	0.0347451053005779	-0.766131115281136	ENSG00000251209.7
ENSG00000255250.1	chr11	503	ENSG00000255250.1	ENSG00000255250	lincRNA			InGen	0.214617062175438	1	ENST00000532979.1	-0.310560016115221	-2.20791895863541	-3.81825192822351	0.0001578137448391	0.0359221583549757	-0.275950099124471	ENSG00000255250.1
ENSG00000108433.15	chr17	5285	ENSG00000108433.15	ENSG00000108433	protein_coding	GOSR2	9570.0	InGen	1.29417534102343	10	ENST00000576910.6|ENST00000393456.6|ENST00000571658.1|ENST00000415811.6|ENST00000575949.5|ENST00000225567.8|ENST00000571048.1|ENST00000572403.5|ENST00000570879.1|ENST00000573224.1	-0.0661296880952751	3.74654232599226	-3.81468920632575	0.0001600188988838	0.0360670047582216	-1.2044114096623	ENSG00000108433.15
ENSG00000164309.14	chr5	14179	ENSG00000164309.14	ENSG00000164309	protein_coding	CMYA5	202333.0	InGen	0.785732424990043	3	ENST00000446378.2|ENST00000506603.5|ENST00000505466.1	-0.12411224176771	4.52192734671524	-3.79917641418832	0.000169964388821	0.0379367116407442	-1.32748472328313	ENSG00000164309.14
ENSG00000160321.14	chr19	6867	ENSG00000160321.14	ENSG00000160321	protein_coding	ZNF208	7757.0	InGen	0.690680841571632	7	ENST00000599916.5|ENST00000601773.5|ENST00000609966.5|ENST00000397126.8|ENST00000599723.1|ENST00000597040.1|ENST00000601993.1	-0.320273489256048	3.17966109288573	-3.79615512502437	0.0001719681091	0.0380148733481728	-1.20877630445934	ENSG00000160321.14
ENSG00000280422.1	chr3	2054	ENSG00000280422.1	ENSG00000280422	TEC			InGen	0.243705235025437	1	ENST00000624646.1	-0.216679576813276	-0.0745532847601191	-3.7227104213362	0.0002281181316485	0.0499470080628492	-0.964646880245891	ENSG00000280422.1
