Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
EPN2-210|ENST00000571254.1,chr17,19283047,19334330,51284,ENSG00000072134.16,ENSG00000072134,EPN2,-1.05036046369319,-3.26326277952508,-3.76054364786669,0.0001975139724308,0.0444703870774919,-0.0956466153211997,0.0515879276354867,Transcript,Hippocampus
RNU2-58P-201|ENST00000516403.1,chr17,59129276,59129458,183,ENSG00000252212.1,ENSG00000252212,RNU2-58P,0.305861942562629,-1.15160454865198,4.66256756752924,4.39234149391299e-06,0.0013300593835792,3.02591593481021,0.296456197793775,Transcript,Hippocampus
RNFT1-204|ENST00000482446.5,chr17,59952362,59964734,12373,ENSG00000189050.16,ENSG00000189050,RNFT1,-1.40068558277012,-3.44048997030873,-5.24995166542809,2.59346729791445e-07,8.80022313014667e-05,6.2911081035104,0.185337950847497,Transcript,Hippocampus
DCAF7-211|ENST00000688888.1,chr17,63550539,63592218,41680,ENSG00000136485.16,ENSG00000136485,DCAF7,-0.990657414054636,-4.0218417638731,-3.80541714956278,0.0001660567942184,0.0384080181981327,0.33024924853638,0.14225843391455,Transcript,Hippocampus
LINC02078-201|ENST00000592718.1,chr17,79707266,79712317,5052,ENSG00000267719.1,ENSG00000267719,LINC02078,0.13896587032384,0.303757006908805,3.90472548325055,0.0001124414221485,0.0274474674591197,-0.339986806259668,0.0987284863689988,Transcript,Hippocampus
ENST00000586729|ENST00000586729.1,chr18,57735400,57738044,2645,ENSG00000267787.7,ENSG00000267787,ENSG00000267787,0.657042860135598,-2.29385859114746,4.85409330836567,1.79860793255573e-06,0.0005661414291392,4.26695878177105,0.295908330614695,Transcript,Hippocampus
ARRDC5-202|ENST00000650722.2,chr19,4890437,4902896,12460,ENSG00000205784.4,ENSG00000205784,ARRDC5,-1.08541086003573,-4.05957984037828,-4.16829251199349,3.83965284898302e-05,0.0101495177200645,1.67415990963709,0.132151343216188,Transcript,Hippocampus
ENST00000597357|ENST00000597357.1,chr19,16551773,16552328,556,ENSG00000268309.1,ENSG00000268309,ENSG00000268309,0.478544813558989,-1.76069515606921,6.86911979779781,2.8111132414418596e-11,1.17464024000144e-08,14.8311374766457,0.0619064977585005,Transcript,Hippocampus
ZNF208-204|ENST00000599916.5,chr19,21932958,22010949,77992,ENSG00000160321.16,ENSG00000160321,ZNF208,-0.485723701171806,0.31134624709329,-4.06383431712898,5.91851000716105e-05,0.0152240941955708,0.244884458018252,0.282958564983017,Transcript,Hippocampus
ZNF728-201|ENST00000594710.2,chr19,22974883,23003176,28294,ENSG00000269067.2,ENSG00000269067,ZNF728,-0.372314613823011,1.20384467834319,-4.85625190464036,1.78030491481236e-06,0.0005622296930477,3.47174141692911,0.319281162862103,Transcript,Hippocampus
CATSPERG-205|ENST00000412458.6,chr19,38343667,38370615,26949,ENSG00000099338.23,ENSG00000099338,CATSPERG,0.507863406935953,-1.42885463898701,5.58927650109037,4.48106998896894e-08,1.64287013859942e-05,7.55136595970601,0.0700898215016753,Transcript,Hippocampus
CYP2B7P-207|ENST00000686248.2,chr19,40924246,40928885,4640,ENSG00000256612.8,ENSG00000256612,CYP2B7P,1.38700495775921,-2.51428362408397,13.7042139920095,9.446201779224911e-35,7.11730395316734e-32,68.0654201408993,0.0368056725384019,Transcript,Hippocampus
ZNF225-AS1-203|ENST00000661725.1,chr19,44103007,44113183,10177,ENSG00000186019.12,ENSG00000186019,ZNF225-AS1,0.144606434498935,1.43617939432527,4.66440069594606,4.35556796818948e-06,0.0013231109311367,2.59746404170139,0.223383035466002,Transcript,Hippocampus
STRN4-204|ENST00000539396.5,chr19,46720071,46746994,26924,ENSG00000090372.15,ENSG00000090372,STRN4,-1.13493876287567,-3.90537909069389,-3.73083528824454,0.0002213475408651,0.0489157617502298,-0.0436373337115521,0.187480816241219,Transcript,Hippocampus
ZNF611-209|ENST00000597343.6,chr19,52706654,52735018,28365,ENSG00000213020.10,ENSG00000213020,ZNF611,-0.733476019696748,-2.20000991817108,-4.47282132915198,1.03351327391624e-05,0.0030301370137921,2.43304184147907,0.0410062823841789,Transcript,Hippocampus
NLRP2-208|ENST00000448584.7,chr19,54966374,55001138,34765,ENSG00000022556.16,ENSG00000022556,NLRP2,-1.41060339143222,-0.870812075018045,-4.47130923858772,1.04046383417986e-05,0.0030353946289279,2.06514743043486,0.0652939435343958,Transcript,Hippocampus
GP6-AS1-201|ENST00000586845.1,chr19,55006205,55043251,37047,ENSG00000267265.6,ENSG00000267265,GP6-AS1,-0.341891693566449,-2.15597204347614,-4.47238921595829,1.03549499264286e-05,0.0030301370137921,2.45463003201695,0.322152748656949,Transcript,Hippocampus
ZNF544-220|ENST00000627781.2,chr19,58243962,58251384,7423,ENSG00000198131.15,ENSG00000198131,ZNF544,0.239426846867933,-0.960043352837947,3.93325061353207,0.000100375807254,0.0248830586019068,-0.0023951136375961,0.251405561907507,Transcript,Hippocampus
FRG1CP-202|ENST00000650751.1,chr20,28563850,28602773,38924,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.308265205763146,3.65360939625279,5.67907755500126,2.77527123978017e-08,1.04142325358167e-05,7.20247062416592,0.130534067132517,Transcript,Hippocampus
FRG1CP-204|ENST00000651774.1,chr20,28564916,28602843,37928,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.342423524271788,0.141478979623809,4.06481590970711,5.89474026882108e-05,0.0152038221451003,0.315385125484781,0.0766190373678976,Transcript,Hippocampus
FRG1CP-230|ENST00000701752.1,chr20,28580632,28602843,22212,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.716786100190851,-0.997405631181928,4.30706179999579,2.1312351407714e-05,0.0059283650984091,1.54976958468087,0.0354889303854928,Transcript,Hippocampus
FRG1CP-208|ENST00000686258.2,chr20,28580633,28602844,22212,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.24700166533738,3.36318876509187,4.92040144854016,1.31146277319869e-06,0.000418308537682,3.49569844024141,0.116602557479711,Transcript,Hippocampus
FRG1CP-216|ENST00000690288.1,chr20,28583025,28602769,19745,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.225960082088603,1.59625341873215,4.67282421865367,4.19036155106931e-06,0.0012769793199371,2.61838253342211,0.129603752759067,Transcript,Hippocampus
FRG1CP-222|ENST00000700772.1,chr20,28585916,28602772,16857,ENSG00000282826.4,ENSG00000282826,FRG1CP,0.464472408028736,-0.244569322653769,4.24614186193486,2.76508947828667e-05,0.0076250330572845,1.10631170705272,0.129157285089152,Transcript,Hippocampus
LINC01597-201|ENST00000380888.5,chr20,30278906,30289205,10300,ENSG00000205611.5,ENSG00000205611,LINC01597,0.548332455904523,0.590768034096242,7.8568140468008,4.49656344884874e-14,2.10917480322003e-11,20.7076190868119,0.308148391140772,Transcript,Hippocampus
FRG1BP-201|ENST00000278882.8,chr20,30377372,30399257,21886,ENSG00000149531.15,ENSG00000149531,FRG1BP,0.617482023015692,1.88511599497496,8.18569578914882,4.622577388874911e-15,2.2453289734215798e-12,22.7744745697234,0.19773623338947,Transcript,Hippocampus
ZNF285DP-202|ENST00000688793.1,chr20,30537597,30556427,18831,ENSG00000283443.2,ENSG00000283443,ZNF285DP,0.321363996864178,-0.495232277364726,5.38275894636714,1.31812466833208e-07,4.62014766989114e-05,6.28080914017877,0.117521567810885,Transcript,Hippocampus
ZNF285DP-203|ENST00000693526.1,chr20,30537622,30555661,18040,ENSG00000283443.2,ENSG00000283443,ZNF285DP,0.851915912695579,0.117983702502254,8.41589084240824,9.06695970839576e-16,4.56635951335096e-13,24.6442844103366,0.262927440893795,Transcript,Hippocampus
ZNF285DP-201|ENST00000636528.1,chr20,30545601,30551470,5870,ENSG00000283443.2,ENSG00000283443,ZNF285DP,1.30041715882397,-1.91457012888271,8.0074951196757,1.59805581814199e-14,7.60777926279549e-12,22.304407042693,0.253370811130731,Transcript,Hippocampus
ANKRD20A21P-202|ENST00000623715.2,chr20,30656033,30723855,67823,ENSG00000277112.3,ENSG00000277112,ANKRD20A21P,0.66991298803393,-1.84953632259651,4.18594173626399,3.56579322383868e-05,0.009530927033405,1.31676543456946,0.085822606870569,Transcript,Hippocampus
MIR646HG-260|ENST00000665017.1,chr20,60138446,60184659,46214,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.290624221289877,0.0565304718231453,-4.37250914837256,1.60578075037328e-05,0.0045460223142742,1.53272859761193,0.276328282975697,Transcript,Hippocampus
MIR646HG-238|ENST00000659856.1,chr20,60138466,60653784,515319,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.492781578936079,-2.60624910927478,-3.85996186569356,0.0001341820661893,0.0319396709741167,0.179902211047192,0.242169881399956,Transcript,Hippocampus
MIR646HG-225|ENST00000655544.1,chr20,60138490,60284836,146347,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.442245282207897,-2.37379289996489,-3.90811026008755,0.0001109410061091,0.0271504704183698,0.28698151838805,0.0610402458016153,Transcript,Hippocampus
MIR646HG-201|ENST00000421257.1,chr20,60180879,60331584,150706,ENSG00000228340.8,ENSG00000228340,MIR646HG,-0.421471647827323,-2.2640081879046,-4.30935954450982,2.11028263351512e-05,0.0058871963533069,1.82081643218733,0.158462494654047,Transcript,Hippocampus
ENST00000701055|ENST00000701055.1,chr21,9325024,9370490,45467,ENSG00000278932.6,ENSG00000278932,ENSG00000278932,-0.299684638321583,1.05033707513318,-3.9714246723143,8.61385007963551e-05,0.0216338766475129,-0.223275937820228,0.0540932331889374,Transcript,Hippocampus
SOD1-DT-201|ENST00000449339.1,chr21,31653593,31659500,5908,ENSG00000234509.1,ENSG00000234509,SOD1-DT,0.135243052077007,0.526182578266086,3.88099167185511,0.0001235148757965,0.029770818514087,-0.463079269878993,0.304722815537172,Transcript,Hippocampus
RUNX1-202|ENST00000344691.8,chr21,34787801,34888690,100890,ENSG00000159216.19,ENSG00000159216,RUNX1,-0.615962250998316,0.462878663124542,-3.7492947847975,0.000206238455998,0.0458947711999874,-0.975851359626809,0.0908342947040704,Transcript,Hippocampus
TSPEAR-AS2-202|ENST00000354333.5,chr21,44517617,44520830,3214,ENSG00000182912.6,ENSG00000182912,TSPEAR-AS2,-0.378141193989081,-2.26270364420836,-4.40017623867438,1.42317409774097e-05,0.004077308570022,2.16465582766333,0.0481806732861684,Transcript,Hippocampus
EIF3L-205|ENST00000436452.6,chr22,37849420,37870189,20770,ENSG00000100129.18,ENSG00000100129,EIF3L,-1.20981211046747,-4.32848014771822,-4.7481638485735,2.95775028983374e-06,0.0009159358171,4.11912561747287,0.174280781749172,Transcript,Hippocampus
CYB5R3-230|ENST00000693367.1,chr22,42615730,42649322,33593,ENSG00000100243.22,ENSG00000100243,CYB5R3,0.647861049704239,-0.757730270684532,4.87351067524499,1.64029034807378e-06,0.0005214542960692,3.91757254131673,0.305279475395454,Transcript,Hippocampus
ENST00000624818|ENST00000624818.1,chr22,46163303,46165347,2045,ENSG00000280384.1,ENSG00000280384,ENSG00000280384,0.178345376891296,-0.0359456846868822,3.96703207878839,8.7673465965036e-05,0.0219617442008595,-0.0508133123305932,0.0638713416269565,Transcript,Hippocampus
