Feature	gencodeID	Symbol	ensemblID	Chrom	logFC	t	adj.P.Val	Female_Pval	Female_FDR	Type
e732438	ENSG00000110876.9	SELPLG	ENSG00000110876	chr12	-0.544860901522259	-4.63065621331807	0.0135025595560566	0.08287197967630727	0.10319045403220631	exon
e1152359	ENSG00000017483.14	SLC38A5	ENSG00000017483	chrX	-0.458703393944997	-4.61556045229695	0.0140548832114335	0.06972579079120142	0.08902841084074306	exon
e698997	ENSG00000134294.13	SLC38A2	ENSG00000134294	chr12	-0.192040143459478	-4.61522186128051	0.0140548832114335	0.2518710781724205	0.26661762841670744	exon
e690989	ENSG00000052126.14	PLEKHA5	ENSG00000052126	chr12	0.211895648126098	4.61077757461052	0.0142395198893726	0.11798131009225749	0.14070594237915668	exon
e112188	ENSG00000134324.11	LPIN1	ENSG00000134324	chr2	0.121260190430646	4.59776905053916	0.0149827973515567	0.14482791574398002	0.1665705290490559	exon
e157252	ENSG00000204406.12	MBD5	ENSG00000204406	chr2	0.138808890087962	4.57081827821888	0.0162636112971113	0.154172055974309	0.17597416489996884	exon
e699047	ENSG00000134294.13	SLC38A2	ENSG00000134294	chr12	-0.190657308004864	-4.56646509465481	0.0163405743542863	0.25554705590192206	0.26987679735436626	exon
e761797	ENSG00000102572.14	STK24	ENSG00000102572	chr13	-0.356926136283523	-4.56182934965502	0.0164716110608815	0.4714045588097338	0.47667754045190086	exon
e813546	ENSG00000198838.13	RYR3	ENSG00000198838	chr15	0.27872405045295	4.5540954084303	0.0165322253577348	0.35991045719637704	0.3705683978422834	exon
e256300	ENSG00000169313.9	P2RY12	ENSG00000169313	chr3	-0.693873485822656	-4.54224509790219	0.0171063539771641	0.09979779817195	0.12028961272992374	exon
e1133140	ENSG00000100092.20	SH3BP1	ENSG00000100092	chr22	-0.300128714499396	-4.53649047633274	0.0171408306406628	0.06236390765621602	0.08030907766555453	exon
e252069	ENSG00000158220.13	ESYT3	ENSG00000158220	chr3	0.370542538057715	4.53874186065276	0.0171408306406628	0.46683911206789	0.4741826486622164	exon
e227290	ENSG00000010319.6	SEMA3G	ENSG00000010319	chr3	-0.486223164503085	-4.52967728334634	0.0174678658457705	0.056269844256475715	0.0741515148802537	exon
e844883	ENSG00000172349.17	IL16	ENSG00000172349	chr15	-0.355372860382044	-4.49605876399643	0.0189237611169092	0.496565645854137	0.496565645854137	exon
e912924	ENSG00000070366.13	SMG6	ENSG00000070366	chr17	0.159586752548888	4.49396364830752	0.0189959189872329	0.061662379466876256	0.07986073214621223	exon
e35096	ENSG00000079277.19	MKNK1	ENSG00000079277	chr1	0.214090897076415	4.48521676877156	0.0195238721171458	0.1383918756859972	0.16039263541043777	exon
e844814	ENSG00000172349.17	IL16	ENSG00000172349	chr15	-0.354107808365061	-4.48219050249678	0.0196787134723624	0.48512106596379834	0.4894525040527608	exon
e35002	ENSG00000079277.19	MKNK1	ENSG00000079277	chr1	0.189292714901099	4.47979092112229	0.0197815073351687	0.09780112318356848	0.11819814887425924	exon
e551172	ENSG00000095303.14	PTGS1	ENSG00000095303	chr9	-0.347780921608616	-4.47187070263872	0.019955901381041	0.0736491726698502	0.09324769200776553	exon
e551140	ENSG00000095303.14	PTGS1	ENSG00000095303	chr9	-0.347780921608616	-4.47187070263872	0.019955901381041	0.0736491726698502	0.09324769200776553	exon
e50721	ENSG00000143036.16	SLC44A3	ENSG00000143036	chr1	0.412237750784359	4.4627612277801	0.0205493721113702	0.059594729170438794	0.0778520739451975	exon
e699054	ENSG00000134294.13	SLC38A2	ENSG00000134294	chr12	-0.201351984088353	-4.44693635096599	0.0215303469277319	0.23041421987928157	0.24563025326753601	exon
e871246	ENSG00000157106.16	SMG1	ENSG00000157106	chr16	0.132681769120263	4.42264179336795	0.0220065255584035	0.052474982684571854	0.06996664357942914	exon
e717751	ENSG00000177990.11	DPY19L2	ENSG00000177990	chr12	0.269816394904398	4.38435749530782	0.0223548142879422	0.38159041380591596	0.3911085420414377	exon
e81472	ENSG00000143153.12	ATP1B1	ENSG00000143153	chr1	-0.128591233378716	-4.38543188544408	0.0223548142879422	0.16108537639328474	0.1815725439645005	exon
e536837	ENSG00000154330.12	PGM5	ENSG00000154330	chr9	-0.402678183865755	-4.38830869864955	0.0223548142879422	0.05005998336978853	0.06714276701229797	exon
e92152	ENSG00000058668.14	ATP2B4	ENSG00000058668	chr1	0.131944106533237	4.40624817487148	0.0223548142879422	0.13966323398858826	0.16104025959908647	exon
e35704	ENSG00000162367.11	TAL1	ENSG00000162367	chr1	-0.3338167735516	-4.39737816745781	0.0223548142879422	0.08553213070808563	0.10534202474129348	exon
e35700	ENSG00000162367.11	TAL1	ENSG00000162367	chr1	-0.333476633302595	-4.39227564632064	0.0223548142879422	0.08553213070808563	0.10534202474129348	exon
e524371	ENSG00000107099.15	DOCK8	ENSG00000107099	chr9	-0.547857927430002	-4.41478978965401	0.0223548142879422	0.3428815482027056	0.3554643573110618	exon
e178529	ENSG00000003400.14	CASP10	ENSG00000003400	chr2	-0.272558162846257	-4.40761100077231	0.0223548142879422	0.1273045944582571	0.14945890050683688	exon
e261484	ENSG00000075420.12	FNDC3B	ENSG00000075420	chr3	0.188496994055793	4.40339670851313	0.0223548142879422	0.20509169489696788	0.22124450141629948	exon
e178520	ENSG00000003400.14	CASP10	ENSG00000003400	chr2	-0.27260899956393	-4.4090106591879	0.0223548142879422	0.1273045944582571	0.14945890050683688	exon
e233115	ENSG00000163638.13	ADAMTS9	ENSG00000163638	chr3	0.463250366049084	4.41426378262806	0.0223548142879422	0.11911956530008183	0.14131769951610756	exon
e1167354	ENSG00000005022.5	SLC25A5	ENSG00000005022	chrX	-0.122240835162488	-4.39013813492269	0.0223548142879422	0.05371669149814228	0.07120218345208303	exon
e717792	ENSG00000177990.11	DPY19L2	ENSG00000177990	chr12	0.305120406026469	4.36873195164364	0.0229343994224885	0.27817722993793337	0.2924095533301067	exon
e341619	ENSG00000236882.7	LINC01554	ENSG00000236882	chr5	0.544629679055062	4.36397298645129	0.0232501380820155	0.07773913383155401	0.09733542518521444	exon
e350332	ENSG00000072364.12	AFF4	ENSG00000072364	chr5	0.124967605294751	4.36054524342102	0.0232793809515068	0.2611131196325499	0.2751121913144815	exon
e245332	ENSG00000173706.12	HEG1	ENSG00000173706	chr3	-0.242717913508128	-4.34666761523812	0.0243834003516188	0.06027782197038878	0.0785175087337629	exon
e1152302	ENSG00000017483.14	SLC38A5	ENSG00000017483	chrX	-0.440467381422594	-4.33967161089575	0.02484961845925	0.08643291011559828	0.10587445900338868	exon
e437567	ENSG00000106603.17	COA1	ENSG00000106603	chr7	-0.160078476834077	-4.33443708426154	0.0253142690436923	0.21334308143175207	0.2295977923979808	exon
e81479	ENSG00000143153.12	ATP1B1	ENSG00000143153	chr1	-0.117284119585362	-4.31346056382156	0.0266008292149078	0.15829613917899438	0.18022633478313718	exon
e1133214	ENSG00000100092.20	SH3BP1	ENSG00000100092	chr22	-0.245688096753324	-4.30036648401987	0.0277363634353389	0.07608292886204696	0.09579243411043238	exon
e252126	ENSG00000158220.13	ESYT3	ENSG00000158220	chr3	0.286989255574492	4.28009949445117	0.0294978943099273	0.37940432643739486	0.3897517171584147	exon
e717752	ENSG00000177990.11	DPY19L2	ENSG00000177990	chr12	0.260058078003361	4.28238796959258	0.0294978943099273	0.1845447540887093	0.20295432809755865	exon
e1150601	ENSG00000171659.13	GPR34	ENSG00000171659	chrX	-0.527144944510179	-4.27011644928745	0.0299900542965918	0.18150131782397944	0.20009413574741147	exon
e21066	ENSG00000159023.19	EPB41	ENSG00000159023	chr1	0.239080833508541	4.27041071308251	0.0299900542965918	0.0736491726698502	0.09324769200776553	exon
e1076428	ENSG00000121413.12	ZSCAN18	ENSG00000121413	chr19	0.124882719649223	4.26809062854929	0.0300221814189931	0.41032959090349974	0.41866585798731804	exon
e162965	ENSG00000082438.15	COBLL1	ENSG00000082438	chr2	-0.216798903399376	-4.25810151558066	0.0307592668093927	0.14745789073670484	0.16916488988068676	exon
e49700	ENSG00000154511.11	FAM69A	ENSG00000154511	chr1	-0.199954733347482	-4.25053263689858	0.0310127811826395	0.48969795555099066	0.4907837603304829	exon
e49682	ENSG00000154511.11	FAM69A	ENSG00000154511	chr1	-0.199954733347482	-4.25053263689858	0.0310127811826395	0.48969795555099066	0.4907837603304829	exon
e684143	ENSG00000010610.9	CD4	ENSG00000010610	chr12	-0.410392814362818	-4.25090235540128	0.0310127811826395	0.1938639555080528	0.2116582316174876	exon
e879739	ENSG00000197471.11	SPN	ENSG00000197471	chr16	-0.361530793240569	-4.24154254919006	0.0320933541529331	0.22349578886397276	0.2388181951927085	exon
e335526	ENSG00000251467.1		ENSG00000251467	chr5	0.274837741958876	4.23918879532977	0.032211591872832	0.289847618112249	0.3032664893211494	exon
e421146	ENSG00000164691.16	TAGAP	ENSG00000164691	chr6	-0.444481913972707	-4.23119399430711	0.0327989397315702	0.08463839984017985	0.10481248418564737	exon
e365447	ENSG00000204764.12	RANBP17	ENSG00000204764	chr5	0.1967895282128	4.22992004337719	0.0328741528536405	0.35991045719637704	0.3705683978422834	exon
e419580	ENSG00000120279.6	MYCT1	ENSG00000120279	chr6	-0.289623753993159	-4.22379337030087	0.0329611694332302	0.41256254500775463	0.41999610437726376	exon
e684172	ENSG00000010610.9	CD4	ENSG00000010610	chr12	-0.402219472158399	-4.21252277164664	0.0339105308092698	0.20509169489696788	0.22124450141629948	exon
e233117	ENSG00000163638.13	ADAMTS9	ENSG00000163638	chr3	0.435458058257222	4.20644760945118	0.0342929186611056	0.05065526360896736	0.06774017500370783	exon
e525777	ENSG00000106686.16	SPATA6L	ENSG00000106686	chr9	0.193895273771205	4.20485275609669	0.0343132584295345	0.48740930347129796	0.4906659357884781	exon
e421155	ENSG00000164691.16	TAGAP	ENSG00000164691	chr6	-0.43961859058467	-4.19648937337229	0.0346414076524421	0.11461277755922195	0.13705019962108023	exon
e1150604	ENSG00000171659.13	GPR34	ENSG00000171659	chrX	-0.524545568273681	-4.20052194256061	0.0346414076524421	0.1667594681067026	0.18750069548315815	exon
e930418	ENSG00000188522.14	FAM83G	ENSG00000188522	chr17	0.370132115689308	4.19465706588719	0.0347136507895925	0.15011967481359645	0.1717825139639129	exon
e685354	ENSG00000139178.10	C1RL	ENSG00000139178	chr12	0.226304542695088	4.18970571245408	0.0349922217323265	0.06450586827308538	0.08283139903248464	exon
e808996	ENSG00000273749.4	CYFIP1	ENSG00000273749	chr15	-0.167373824129237	-4.17933775968352	0.0363396517152214	0.283983739104531	0.2978205338172808	exon
e763786	ENSG00000134871.17	COL4A2	ENSG00000134871	chr13	0.333716454226975	4.17891339729159	0.0363396517152214	0.0589177178066875	0.07719074912644276	exon
e699042	ENSG00000134294.13	SLC38A2	ENSG00000134294	chr12	-0.169229596753489	-4.1755819729433	0.0365467017182952	0.3428815482027056	0.3554643573110618	exon
e808984	ENSG00000273749.4	CYFIP1	ENSG00000273749	chr15	-0.143712219896702	-4.17198527423678	0.0369910498977599	0.11131326044165046	0.13345780827487005	exon
e163052	ENSG00000082438.15	COBLL1	ENSG00000082438	chr2	-0.229928909078021	-4.16972749622657	0.0371799815663282	0.07690764231923548	0.09656181757859567	exon
e30400	ENSG00000164010.13	ERMAP	ENSG00000164010	chr1	-0.13726714117006	-4.16206919565203	0.0378233372856732	0.1938639555080528	0.2116582316174876	exon
e30409	ENSG00000164010.13	ERMAP	ENSG00000164010	chr1	-0.136955395667471	-4.15366895799986	0.0386522313316453	0.19703301464320278	0.2140839486027107	exon
e688456	ENSG00000060138.12	YBX3	ENSG00000060138	chr12	0.501497633922041	4.15100827695729	0.0388651924738721	0.12850507791454518	0.15047744874967467	exon
e688415	ENSG00000060138.12	YBX3	ENSG00000060138	chr12	0.501592882366587	4.14849602086256	0.0391655885398447	0.12492708574672035	0.14781948365842304	exon
e96176	ENSG00000082497.11	SERTAD4	ENSG00000082497	chr1	-0.180059319026471	-4.14452028366284	0.0397043286634672	0.061662379466876256	0.07986073214621223	exon
e382103	ENSG00000204482.10	LST1	ENSG00000204482	chr6	-0.518798242010299	-4.14308234374784	0.0398366265678894	0.3492322727798233	0.36121965056402777	exon
e30375	ENSG00000164010.13	ERMAP	ENSG00000164010	chr1	-0.136275693275045	-4.14044291209098	0.0401654746784176	0.19703301464320278	0.2140839486027107	exon
e456814	ENSG00000221838.9	AP4M1	ENSG00000221838	chr7	-0.182499931887923	-4.1370002075299	0.0405277644866675	0.11911956530008183	0.14131769951610756	exon
e20529	ENSG00000169403.11	PTAFR	ENSG00000169403	chr1	-0.374436007610215	-4.13742384840631	0.0405277644866675	0.16108537639328474	0.1815725439645005	exon
e328082	ENSG00000112964.13	GHR	ENSG00000112964	chr5	0.20727153861386	4.13530931512492	0.0406368618269371	0.08917779510035811	0.10894152266314018	exon
e688470	ENSG00000060138.12	YBX3	ENSG00000060138	chr12	0.501666451518036	4.1326517873262	0.0409426660853195	0.17256092914282595	0.19211216742009196	exon
e83799	ENSG00000152061.23	RABGAP1L	ENSG00000152061	chr1	-0.199693881941311	-4.12785456807175	0.0410432622826816	0.13092956061484218	0.15292031368968645	exon
e688464	ENSG00000060138.12	YBX3	ENSG00000060138	chr12	0.500554837503369	4.12779708606629	0.0410432622826816	0.16108537639328474	0.1815725439645005	exon
e1085506	ENSG00000101306.10	MYLK2	ENSG00000101306	chr20	-0.451022403686865	-4.1288405714735	0.0410432622826816	0.057581811112205186	0.07565982157766496	exon
e307448	ENSG00000164066.12	INTU	ENSG00000164066	chr4	0.126334234520704	4.11695612963067	0.0422679130032187	0.1383918756859972	0.16039263541043777	exon
e603326	ENSG00000148908.14	RGS10	ENSG00000148908	chr10	-0.409528606517232	-4.11504425212905	0.0424941197975129	0.17848949353360105	0.19773836048330312	exon
e382101	ENSG00000204482.10	LST1	ENSG00000204482	chr6	-0.51583393424577	-4.11440281982729	0.0425024742971463	0.31998441361709207	0.334025300126849	exon
e987706	ENSG00000088756.12	ARHGAP28	ENSG00000088756	chr18	0.320168800642129	4.11300978247857	0.0425388493166076	0.3303139098841246	0.3440135651327749	exon
e636464	ENSG00000162144.9	CYB561A3	ENSG00000162144	chr11	-0.164796729173957	-4.11195944534074	0.042618380188212	0.17699545632767794	0.19656497852606986	exon
e636457	ENSG00000162144.9	CYB561A3	ENSG00000162144	chr11	-0.164198290514371	-4.09906108969042	0.0443713308829498	0.17256092914282595	0.19211216742009196	exon
e92157	ENSG00000058668.14	ATP2B4	ENSG00000058668	chr1	0.157173380018568	4.09709778611892	0.0445149165379121	0.2464098874675647	0.2620641626713865	exon
e163035	ENSG00000082438.15	COBLL1	ENSG00000082438	chr2	-0.213696918865757	-4.0919147782106	0.0452435645905184	0.07608292886204696	0.09579243411043238	exon
e943372	ENSG00000141736.13	ERBB2	ENSG00000141736	chr17	0.332332154402726	4.09013566240013	0.0453577812229046	0.09198702542082404	0.11146953214534173	exon
e245308	ENSG00000173706.12	HEG1	ENSG00000173706	chr3	-0.227683766514151	-4.08668216398266	0.0455749109362463	0.08643291011559828	0.10587445900338868	exon
e1167352	ENSG00000005022.5	SLC25A5	ENSG00000005022	chrX	-0.122725182909054	-4.08286616720786	0.0458059652656234	0.08027455653728277	0.10023231921229782	exon
e60405	ENSG00000231752.5	EMBP1	ENSG00000231752	chr1	-0.281753893436872	-4.06502156761562	0.0486907318531274	0.22349578886397276	0.2388181951927085	exon
e849275	ENSG00000225193.5	RPS12P26	ENSG00000225193	chr15	0.18678534767449	4.06455170805251	0.0486907318531274	0.15968677285521615	0.18135281741346154	exon
e761737	ENSG00000152767.16	FARP1	ENSG00000152767	chr13	0.117508829054982	4.06232437855581	0.0490174514251078	0.16964429080240645	0.18980004812546467	exon
e42526	ENSG00000158966.13	CACHD1	ENSG00000158966	chr1	0.187822549015573	4.0596542030652	0.0494340790929133	0.06236390765621602	0.08030907766555453	exon
e491089	ENSG00000120885.20	CLU	ENSG00000120885	chr8	0.150837053441863	4.05784616574322	0.0495298428284389	0.05309295881758052	0.07058240407513645	exon
e684123	ENSG00000010610.9	CD4	ENSG00000010610	chr12	-0.392596976015511	-4.05717356417778	0.0495298428284389	0.16819790049169603	0.188648761841803	exon
e335036	ENSG00000164326.4	CARTPT	ENSG00000164326	chr5	0.49305871655303	4.05807233193807	0.0495298428284389	0.17999144995126354	0.19891475642535725	exon
chr10:94273721-94279781(+)	ENSG00000138193.15	PLCE1	ENSG00000138193	chr10	0.42687098929751	5.29027490614764	0.0025745544348333	0.3344827640453918	0.35496130061959946	junction
chr2:110179685-110201420(-)	ENSG00000144061.12	NPHP1	ENSG00000144061	chr2	0.318268132739956	4.98872448227629	0.0058542148339244	0.44408915278771777	0.44985654438236344	junction
chr6:2840595-2841811(-)	ENSG00000021355.12	SERPINB1	ENSG00000021355	chr6	0.466232084842023	4.72865414606383	0.0135473154651909	0.4147983325451108	0.4257140781384032	junction
chr3:151340761-151384691(-)	ENSG00000169313.9	P2RY12	ENSG00000169313	chr3	-0.636341130871494	-4.6722031716228	0.0143395009279048	0.30979262689354725	0.33795559297477884	junction
chr3:41225862-41227207(+)	ENSG00000168036.16	CTNNB1	ENSG00000168036	chr3	0.0977334464695031	4.6730608945255	0.0143395009279048	0.2705264284168371	0.3124923560631257	junction
chr11:64799684-64800108(-)	ENSG00000168067.11	MAP4K2	ENSG00000168067	chr11	-0.215990266846444	-4.68108927008396	0.0143395009279048	0.20346447378818422	0.24415736854582104	junction
chr4:38922894-38929241(+)	ENSG00000197712.11	FAM114A1	ENSG00000197712	chr4	0.399810694707638	4.68422641870007	0.0143395009279048	0.4714045588097338	0.4744458785439901	junction
chr3:64799746-64867167(+)					0.527803392718456	4.54805003405087	0.019805319170255	0.09486125730403094	0.12435593394478006	junction
chr12:10699655-10701253(-)	ENSG00000060138.12	YBX3	ENSG00000060138	chr12	0.57864437864314	4.51436162599555	0.0204592293463147	0.09293784858777315	0.12286698626858146	junction
chr1:169127409-169130009(+)	ENSG00000143153.12	ATP1B1	ENSG00000143153	chr1	-0.128676759400825	-4.51233794154851	0.0204592293463147	0.35135870475906716	0.36786548954640585	junction
chr4:38929334-38931450(+)	ENSG00000197712.11	FAM114A1	ENSG00000197712	chr4	0.343874511840645	4.51584738750968	0.0204592293463147	0.06896078149449583	0.0943673852029943	junction
chr7:43640650-43645250(-)	ENSG00000106603.17	COA1	ENSG00000106603	chr7	-0.165719093337917	-4.48502069457823	0.0220729463030292	0.2724292334909301	0.3124923560631257	junction
chr19:35032695-35033498(+)	ENSG00000105711.10	SCN1B	ENSG00000105711	chr19	-0.183514200026867	-4.46823010222359	0.0227844951455023	0.3158908059137522	0.3422150397398982	junction
chr5:128114288-128114585(+)	ENSG00000064651.13	SLC12A2	ENSG00000064651	chr5	-0.153864875977585	-4.43463315129542	0.0243774908085328	0.1954445837903599	0.23819808649450114	junction
chr1:107766551-107768440(-)	ENSG00000134215.15	VAV3	ENSG00000134215	chr1	-0.371454766504237	-4.41927084287385	0.025408448198583	0.12141928233635968	0.15525744298747632	junction
chr15:71968126-71978170(-)	ENSG00000066933.15	MYO9A	ENSG00000066933	chr15	0.116852961256906	4.39825395447626	0.026529749346153	0.06670454854441235	0.09208769533564891	junction
chr10:21906517-21918778(-)					0.223620399305644	4.39813687865672	0.026529749346153	0.257395499015464	0.3019075026046044	junction
chr16:3026167-3026250(+)	ENSG00000131652.13	THOC6	ENSG00000131652	chr16	-0.34387582853036	-4.34158015526244	0.0299641148370176	0.09583388940651622	0.12458405622847107	junction
chr5:66012128-66013548(+)	ENSG00000112851.14	ERBIN	ENSG00000112851	chr5	0.152951666883545	4.34709681817606	0.0299641148370176	0.2686302864904737	0.3124923560631257	junction
chr6:158584045-158585303(+)	ENSG00000146433.8	TMEM181	ENSG00000146433	chr6	0.107865600975073	4.33895955157958	0.0299641148370176	0.05309295881758052	0.07529546886856874	junction
chr3:146081864-146085168(-)	ENSG00000152952.11	PLOD2	ENSG00000152952	chr3	0.280495907216546	4.33432724359665	0.0301128418322232	0.06236390765621602	0.08686401423544375	junction
chr1:202602058-202602377(-)	ENSG00000143858.11	SYT2	ENSG00000143858	chr1	-0.391635920939076	-4.32544945643235	0.0307863376973413	0.2482232037111884	0.2933546952950408	junction
chr12:56344136-56346145(-)	ENSG00000170581.13	STAT2	ENSG00000170581	chr12	0.162898857836794	4.3195796135015	0.030949050614984	0.19229114327520208	0.23620014449552382	junction
chr9:72929022-72930878(-)	ENSG00000165092.12	ALDH1A1	ENSG00000165092	chr9	-0.213276386393212	-4.32130627601428	0.030949050614984	0.05065526360896736	0.07316871410184175	junction
chr12:63570858-63580661(-)	ENSG00000177990.11	DPY19L2	ENSG00000177990	chr12	0.312952753762197	4.30901484345357	0.0320451133731829	0.3859738734860436	0.3987544653233298	junction
chr1:248856563-248857233(-)	ENSG00000171163.15	ZNF692	ENSG00000171163	chr1	-0.216507810847219	-4.271273865378	0.0359403490876095	0.3556254969667486	0.36985051684541853	junction
chr1:33772752-33788599(-)	ENSG00000121904.17	CSMD2	ENSG00000121904	chr1	0.322932152771343	4.26425050756914	0.0359403490876095	0.2997449903985795	0.3340015607298457	junction
chr10:101037204-101037381(+)	ENSG00000107819.13	SFXN3	ENSG00000107819	chr10	0.13408659994423	4.26179908292912	0.0359517296862873	0.17109863516098023	0.2118364054374041	junction
chr11:64798838-64799420(-)	ENSG00000168067.11	MAP4K2	ENSG00000168067	chr11	-0.155767441300676	-4.25970184080938	0.0359517296862873	0.10080723058391589	0.12996634686851966	junction
chr16:18850468-18852066(-)	ENSG00000157106.16	SMG1	ENSG00000157106	chr16	0.162712637576305	4.25756751455633	0.0359595219380448	0.30979262689354725	0.33795559297477884	junction
chr6:166423418-166430452(-)	ENSG00000071242.11	RPS6KA2	ENSG00000071242	chr6	0.156956773043861	4.25019719463558	0.0364492080086546	0.3471105632749697	0.3658732964249681	junction
chr7:24840784-24842278(-)	ENSG00000070882.12	OSBPL3	ENSG00000070882	chr7	-0.277472644581871	-4.24392038101383	0.0367874787111937	0.3344827640453918	0.35496130061959946	junction
chr6:2834013-2835855(-)	ENSG00000021355.12	SERPINB1	ENSG00000021355	chr6	0.346658226764212	4.24570461121033	0.0367874787111937	0.05186273013754182	0.07422555872895895	junction
chrX:97247840-97348115(+)	ENSG00000147202.17	DIAPH2	ENSG00000147202	chrX	0.305657961561711	4.22460140621551	0.0386795789597269	0.30777136715584463	0.33795559297477884	junction
chr5:114364002-114404437(+)	ENSG00000080709.14	KCNN2	ENSG00000080709	chr5	-0.260520667594333	-4.21805308386582	0.0393051243228207	0.20346447378818422	0.24415736854582104	junction
chr1:216507184-216519151(-)	ENSG00000196482.16	ESRRG	ENSG00000196482	chr1	-0.254723171546288	-4.21212810911176	0.0397663717114391	0.2977533050267414	0.3340015607298457	junction
chr3:90509236-90515472(-)					-0.487040511137411	-4.19468985628875	0.0411589830768264	0.28010628707667223	0.3189531444084735	junction
chr10:98490197-98614903(-)	ENSG00000172987.12	HPSE2	ENSG00000172987	chr10	-0.510741383218686	-4.19497628126996	0.0411589830768264	0.06027782197038878	0.08471477682324909	junction
chr15:89116522-89151676(+)	ENSG00000140526.17	ABHD2	ENSG00000140526	chr15	0.106307322290492	4.19179393067664	0.0411589830768264	0.17109863516098023	0.2118364054374041	junction
chr2:110201495-110204899(-)	ENSG00000144061.12	NPHP1	ENSG00000144061	chr2	0.277135424105494	4.18023210949642	0.0411974893984333	0.15011967481359645	0.1888602360558149	junction
chr10:122855787-122879484(-)	ENSG00000213185.6	FAM24B	ENSG00000213185	chr10	0.420537078858801	4.17012278374272	0.041837134954311	0.423768410249329	0.43207759476402174	junction
chr9:128352748-128353024(+)	ENSG00000167114.12	SLC27A4	ENSG00000167114	chr9	-0.181001934160101	-4.17175431946559	0.041837134954311	0.08375169156438794	0.11263158520728034	junction
chr14:52919357-52950411(-)	ENSG00000073712.14	FERMT2	ENSG00000073712	chr14	0.181955352676984	4.16541070760703	0.0423549339271965	0.49198694688198064	0.49198694688198064	junction
chr5:1324814-1325750(-)	ENSG00000049656.13	CLPTM1L	ENSG00000049656	chr5	-0.14390780883633	-4.12258355201083	0.0484059500835384	0.29181478920674886	0.3298775877989335	junction
chrX:77830896-77841245(-)	ENSG00000102158.19	MAGT1	ENSG00000102158	chrX	0.195256391756812	4.12460299575345	0.0484059500835384	0.09293784858777315	0.12286698626858146	junction
chr12:38760889-38762111(-)	ENSG00000139117.13	CPNE8	ENSG00000139117	chr12	0.141106323169706	4.12485543095769	0.0484059500835384	0.12492708574672035	0.158444108751938	junction
chr1:203698355-203699459(+)	ENSG00000058668.14	ATP2B4	ENSG00000058668	chr1	0.125042355780765	4.11897240017567	0.0484734147261633	0.3344827640453918	0.35496130061959946	junction
chr1:43977217-43977980(+)	ENSG00000117410.13	ATP6V0B	ENSG00000117410	chr1	-0.136692196184826	-4.1102204451392	0.0492498386115641	0.08375169156438794	0.11263158520728034	junction
chr19:35033740-35039116(+)	ENSG00000105711.10	SCN1B	ENSG00000105711	chr19	-0.170869303634718	-4.10499155580256	0.0499797627128612	0.22694013546888503	0.2702493216270692	junction
