,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R13057,0.04097112920224921,0.10561916817937389,-0.014141060197078836,0.0864050245975645,-0.07605689879461996,-0.11898638494311475,-0.024533333762706278,0.04035214167714374,-0.14883673204922498,0.17457013046488434,0.14742714661564893,0.04802975949675181,0.004159716764151611,-0.22444801534575998,-0.07491639741445288,-0.2816403675668875,-0.11632762984396194,0.045654766740649944,-0.4605526590852176,0.14225194445061007,0.23222266723048257,-0.24857446631279112,0.15421877546443108
R13058,0.2207933873150627,0.13381901455950818,0.0737070955459429,0.14860936923289403,0.04444563088646536,-0.003386269075468462,0.11234550793998022,0.07262734221101486,-0.06238620178387455,0.10776170314360556,0.1683263932179231,0.0025913229685432526,0.0011980939273406044,-0.15240616180729294,-0.016143233112292155,-0.33324727952941435,-0.2917669701549106,-0.08259585857286655,-0.37789212677382533,-0.045642585147106285,0.20080766480353462,-0.29503391464410367,-0.0286807062104657
R13059,0.2250951437168598,0.11472751210746601,0.05733083398361094,0.10908749398984474,0.004944051309939912,-0.03450565246459014,0.09042097905778101,0.08827476062300788,-0.061814359489086534,0.09579878111094686,0.1262190448538676,0.008523127368116779,0.0006622975231911354,-0.17175992326259104,-0.013298453758914697,-0.35519513653541024,-0.274096277896958,-0.020805584983971226,-0.4443964826806308,0.04974827750701083,0.2463585136278228,-0.277327426471043,0.029745507732687138
R13060,0.25555493546973285,0.12428176664311419,0.08523876929315533,0.1472092500699671,0.08311155742746656,0.007009399729157373,0.1026654470582189,0.0955761051796662,-0.03043064271040752,0.09749113419165223,0.15827912942906153,-0.017480222334632867,0.03989146413002276,-0.15820388934211582,-0.022464485604244633,-0.33083158287341385,-0.33224679639418486,-0.07262364919483222,-0.41944161564553895,-0.0482255793426809,0.2129056576710937,-0.3704006731054128,-0.05911066945010823
R13061,0.16400321973220544,0.12746572166229475,0.028215920487203672,0.08885447098857036,-0.026155134294248317,-0.03582685927465379,0.05009861514709435,0.0800815113755231,-0.08884237984981747,0.11797023989291189,0.17215692164322105,0.024778994714615532,-0.007763080500946984,-0.19805298315763187,-0.018108353866428395,-0.3263758334014164,-0.23744803318069296,0.0005393630517658288,-0.4384177204493338,0.043572542823335336,0.26312503635265916,-0.3407979113890831,0.05807371995775501
R13062,0.23119284479881141,0.13256677893480262,0.06322736416285624,0.14199717802675416,0.03765421870129426,-0.02169456945367987,0.1092974049748121,0.07708127522054031,-0.05782244813859094,0.10619020568534765,0.15746443944338484,-0.010000924125659338,0.018720918651051743,-0.16460601847711898,-0.020748014178637586,-0.3409361437421703,-0.2875347896031406,-0.04130917951717006,-0.4476862854697301,-0.009646742545283082,0.21581947843924087,-0.3255562268208334,-0.036155513761405356
R13063,0.159599931730793,0.17327593979429867,0.06639475105389003,0.13072241562480347,0.0635358354023432,-0.024611391572867625,0.1409110032518721,0.07004628809367874,-0.03848705149197906,0.08878347273079346,0.13075214272754332,0.0005971275005474119,0.0498420221335385,-0.10715116285946724,-3.2168892980521946e-05,-0.3015808749572537,-0.3848161756347368,-0.07097235042147565,-0.386698064961315,-0.08207434706471295,0.18517037826268012,-0.2971431426325797,-0.04282139674981611
R13064,0.0859024336534353,0.08737600602997375,0.0030348405958968705,0.12286674580291734,-0.051600438617430466,-0.055479585126700925,-0.0071372109401535155,0.06477808040369881,-0.12188418867497308,0.18398673248865371,0.16119200669754497,0.014445473746900195,-0.011830424538671114,-0.25884775078237166,-0.06178595884637428,-0.318670943160249,-0.13026913335488555,0.041738423709357875,-0.45768992975839806,0.10915415170668785,0.23690870739364112,-0.32870819201555923,0.09119162536292258
R13065,0.20939202628079112,0.12583664692991192,0.03968497840032725,0.09390863698802487,-0.03433879211433899,-0.047202824858203485,0.06753456401052693,0.08518002710755068,-0.09807207383139627,0.11473715798018302,0.14244742844395475,0.014834526967722805,-0.007044742433389928,-0.19431276596322977,-0.017234174732885243,-0.34874199400642336,-0.2205323838001374,-0.02882396616990368,-0.4361441972200679,0.07408469491879588,0.2789326186104746,-0.2966230674809127,0.051651413265384694
R13066,0.21943478747104228,0.11481710726464689,0.07351397362280743,0.13235506326056745,0.03025324602899504,-0.008054695124899425,0.09391274931492122,0.09480007141453184,-0.06269960928581408,0.08655222934898665,0.15443157220503334,-0.005436593518687527,-0.006747110307682824,-0.17268762502048718,-0.010243286074373081,-0.3125091400347375,-0.2843043555658573,-0.06990067056009375,-0.4229195044636742,-0.002676028876428038,0.2376842077934147,-0.28976595964457275,0.02284086627976567
R13067,0.19940026711329129,0.14429144533144367,0.05026380855191981,0.1290888686872318,0.006387608655516797,-0.03599837420920604,0.10511599687460249,0.08432082954046516,-0.08468603374200212,0.10920177459327363,0.15851451724667953,0.01891306768376655,0.010195985584589007,-0.21103618513243472,-0.018084823295501096,-0.36084070281930547,-0.28586251306082566,-0.015107551896814009,-0.4578270861960201,0.017031112210966537,0.2158546863773947,-0.3356082039398083,0.006046724246085766
R13068,0.19850033868189687,0.14813592552963994,0.0393256992257256,0.11049761822862969,0.02595514876526961,-0.014516441351834164,0.07776297104010155,0.07929313266733828,-0.07975979143069933,0.10903206941923926,0.1428921453034664,0.007108027912307691,0.01624528448430418,-0.20806777458221815,-0.034880735589320366,-0.3605064921636627,-0.26453776120901207,-0.0021400628309264924,-0.4723367382842447,0.014623015870423473,0.23090380029476343,-0.265449033107529,-0.005929567402004121
R13069,0.2729546193218648,0.1454638572140281,0.07364405042905231,0.1386721994090161,0.0096967036857043,-0.021402519050379265,0.10035939216082257,0.0882415684457758,-0.03743444587137068,0.11074713452899321,0.13765775700082772,0.009371159435535237,0.012018729866422717,-0.15342483762555403,-0.02464983163401513,-0.34624557748439644,-0.3171818696056281,-0.06051632141292762,-0.433163445035996,-0.012827298543166332,0.23147533855056368,-0.37004521722719197,0.007357611005423426
R13070,0.23048125010753306,0.15235435857520452,0.045645657180549026,0.10043009196239083,-0.016894892946539564,-0.04127672833204432,0.0754475670535566,0.08706286130516894,-0.09085550599213921,0.1374255520718508,0.15285521001019564,0.016808312032849937,-0.01877942676914257,-0.22108340930709414,-0.0038965838686069176,-0.39468087554928255,-0.27173064494425425,-0.025743584934847963,-0.5056336415976284,0.08438934957159683,0.29081748225708237,-0.3268853881851874,0.022175519027673563
R13071,0.2611156453471599,0.12159480433051506,0.06949256147120986,0.14006328169417914,0.05267627955108578,-0.014086921889262083,0.13134000580155725,0.07526815948775578,-0.06414745355851448,0.07851722781690773,0.15017242769596617,0.03387043187901018,0.01405600359653647,-0.13589444585560928,-0.006506323051758134,-0.34360839990798553,-0.2900215888025519,-0.05479507040192999,-0.4236323485731428,-0.03932683838317219,0.20677723159399708,-0.3627836779299214,-0.030323050258579176
R13072,0.28468608011472574,0.11004076142941699,0.07185464662847973,0.12028580798119437,-0.030906714616326436,0.029994776227998177,0.16452256887832517,0.07265315470279399,-0.06785008166380813,0.022765929002173557,0.07010043677970401,-0.0424253390869751,0.004258498729781124,-0.2813249086312086,-0.0785043920377797,-0.3179636230215457,-0.18860555338239582,-0.0275889347317122,-0.47429158823452955,0.1046612039282202,0.27202790235492724,-0.41114360585999377,0.04115123778365781
R13073,0.13689152301183682,0.13348278516745626,0.005215096749088488,0.13028926323205603,-0.02140787309346104,-0.07246066817502905,0.15266795330437422,0.034356977244201836,-0.10443031416874682,0.1112605407901448,0.1043856558730214,-0.011465911033865961,0.05943715601603605,-0.18047853623705956,-0.07681993287726163,-0.29821162459324,-0.22620751037522835,0.02598983879482919,-0.4676015559514175,0.05573361021952694,0.2045384007940534,-0.4098230211278464,0.0843703772071005
R13074,0.026384634467457424,0.0704203111478674,0.005150704359068836,0.0598197415819155,-0.0900935925867894,-0.12416250729545197,-0.034578544986501036,0.06279961951479107,-0.1214350523078358,0.1789248349054926,0.13175822372995194,0.0070233768481196,-0.02808860126405799,-0.2072741906135449,-0.05391047022283013,-0.2993436174951869,-0.08274522144883978,0.06991943526309408,-0.42166128552521664,0.1524942941129921,0.24229457943947885,-0.15249864546059255,0.1858947192886662
R13075,0.20471841967764393,0.11344050672917838,0.05341420784506301,0.10891545568428773,-0.03518172958976251,-0.0519457915082584,0.03555901817755114,0.0843614014238705,-0.1213132213702548,0.13027920352253775,0.16048029148206977,-0.0003253408953001191,4.751607193176355e-05,-0.236919634266902,-0.02127403366521685,-0.33585510861486156,-0.20512276788677353,-0.02128263450646184,-0.4334146334861604,0.08768497338783066,0.24331335924946051,-0.27498946470355223,0.06761359093542296
R13076,0.1974999698725064,0.11631554072822681,0.05359551436469001,0.11488179117667174,-0.0017233057485097625,-0.04828808212971092,0.049434090576153444,0.0785011631638528,-0.053310144143967175,0.11748486704531036,0.14324503135771272,0.013401541688451868,-0.0069664758867760135,-0.1623580409131682,-0.03238327360584137,-0.3125908809291955,-0.24281637739969186,-0.03980571548821432,-0.40272733646511316,0.03660996917054593,0.21419438737779428,-0.22719395542970888,0.025125206978064085
R13077,0.2519284444343972,0.13478623501082998,0.04933410039405883,0.11398038609359729,0.015860454073165275,0.0016019290779492046,0.10269535917211048,0.07067776706258133,-0.07256504594257507,0.1146806177933879,0.1419317854568014,0.03395959159249218,0.010637744886355716,-0.18884400518026778,-0.02979151557162929,-0.37495425360163015,-0.2883619878321757,-0.028435954655888107,-0.4240845098219084,0.01210743140107784,0.2087885980539288,-0.32258351667760143,0.019567603352047325
R13078,0.20436805726283902,0.1214344230164599,0.061380655549038377,0.10953375472950455,0.010330255998052706,-0.01613665184445967,0.084032872944654,0.08452917969474605,-0.050224657214123614,0.09060115969830784,0.13347970449890756,0.01640669991824506,0.009680590584169035,-0.18930701904926606,-0.01981516211996892,-0.35981889315892346,-0.2562380173109702,-0.03086460294934179,-0.42727230237974023,0.028740901123367912,0.2315242160875881,-0.3060785124358887,-0.0067184633691685924
R13079,0.19895766313174024,0.13334699893939872,0.03948063900054688,0.14994308020023928,-0.014486224406935921,-0.0387224088483058,0.08290533876041994,0.05369133351485944,-0.06260593611039456,0.11137828583372356,0.14635645814677956,0.022183790095783085,-0.004808424521903998,-0.1946762837924627,-0.027570281185059553,-0.37972633412268086,-0.2532407662182723,-0.03021634646336846,-0.41696597268596314,0.04329083778491105,0.24890120236072466,-0.3031464173171461,0.026134490154611
R13081,0.25956830420893073,0.16411109421095293,0.09811954823372204,0.13780863710066216,0.10031386557464383,0.005582409530859422,0.1452026678049796,0.08737342419918237,-0.04485448573893658,0.09298554444797924,0.16180582764135698,-0.022305876257729285,0.004943541816943675,-0.14508171487021304,-0.005307009459857959,-0.3772884452056453,-0.39381968806349077,-0.08182437133213316,-0.394691052470971,-0.04315354011172534,0.2200310861677668,-0.3329123879904672,-0.07879101925178045
R13082,0.13233874759907005,0.08741897779440855,0.0549350001344,0.13933190291258013,0.03869777316261125,-0.008230673504525665,0.061067205362483,0.06423616870158666,-0.07062756216047061,0.1506344510708315,0.18276463258154063,-0.03213918420494144,0.008922972431344434,-0.15442959175472692,-0.0730965579995222,-0.27030677099968115,-0.20321735844373956,-0.041767027266320866,-0.34244370103811406,-0.03297734419346954,0.1889597795916078,-0.29146035369546164,-0.003256565554595081
R13083,0.25543705772288616,0.135742875333408,0.03537821294923882,0.11500923766661453,0.01902395779308197,-0.04229028676548019,0.06926440197876937,0.07373704959040417,-0.06243192589195212,0.08477136450019973,0.1524015061398054,0.018151705164834997,-0.008299219567668548,-0.190398822811519,-0.02367849313542969,-0.3762816121254966,-0.2746673146662144,-0.029135644568031083,-0.4502247774143311,0.0732048808210779,0.2743028423807119,-0.31922116343385776,0.058905191398176626
R13084,0.23055563458382888,0.11059175718683179,0.05347567491236749,0.10918531227505346,-0.00521454592730386,-0.010515105631882626,0.03974633702578245,0.06923037549409639,-0.07049044682441963,0.10321869518082583,0.14297622852323766,0.02369922985251982,-0.001999213504876529,-0.1951735603258653,-0.007759607132326263,-0.3381019483916323,-0.22671563776723547,-0.025885088763767605,-0.43920535712536113,0.04971719383695783,0.2519955407987995,-0.33988656554052543,0.028548206010755806
R13085,0.1065865552839842,0.13842886510432484,-0.00025320344254176064,0.0996248503905024,-0.017154440303440044,-0.05227272048936449,0.08304317085382973,0.028561121744779427,-0.12598518873003295,0.09866747594235292,0.14033693859418106,0.032054598707839776,-0.0009056595829375347,-0.18015516671955822,-0.04033070946391559,-0.34323116805638443,-0.22387792249620908,0.026940620209119803,-0.47525706362681985,0.09303086193922772,0.24545785158109723,-0.31209104732762705,0.11036303127896963
R13086,0.024372628373157568,0.08108080920450966,-0.005087684598003683,0.08309708695564622,-0.0037262792874184214,-0.09239043721681295,0.00801187161700545,0.06155370815575223,-0.11651631068300938,0.1559769464913332,0.12635295691259785,0.04186580209818658,0.001980561245578105,-0.22229133745234586,-0.053742250771114275,-0.33365815803203125,-0.12257185500435375,0.04610739508975348,-0.4468536239396559,0.12206808464120122,0.23810979294689272,-0.33826997255652635,0.12506696021836072
R13087,0.17790680794514913,0.11601936420468828,0.07467420916100309,0.12802971677812014,0.061634543238688,0.018314927944977022,0.08503052457558757,0.08161547898217592,-0.035791045652944664,0.10919811870431984,0.16170491414535704,-0.025540306143810643,0.03204714377673712,-0.11282761596643986,-0.011907796419727834,-0.3033369156596186,-0.2880957563990125,-0.07667028502087225,-0.35250516516806885,-0.09448757507775296,0.21818928387107883,-0.29478658017497805,-0.026174594953165098
R13088,0.049374369882429825,0.13155334198166502,-0.02386823995297016,0.07932832976963988,-0.03700721971426457,-0.12062788551351922,0.002305501406355326,0.07119588179296699,-0.16119011937623595,0.17603698830221015,0.14215235756503564,0.026911821764323385,-0.01304619731617418,-0.21182396639136103,-0.05542404529256162,-0.32094645749425865,-0.13553638385706446,0.07677976784364171,-0.4863948956546751,0.12242244282757486,0.2744719690999089,-0.2990589841281053,0.0798819341426622
R13089,0.25888757813140506,0.15612528178398533,0.06473709068247535,0.11546412883699864,0.03963952045268515,-0.034851996291857645,0.10706381000398357,0.08872505714350787,-0.07099457116974817,0.10914440872896414,0.1547018057059133,0.028504569618792885,-0.003186699552879091,-0.187344782421333,-0.0009844776312966097,-0.3639316693953605,-0.3245511642674166,-0.05249505986690961,-0.45873644029865046,0.03501343914457866,0.22408915716401667,-0.3836242195134334,-0.03103200165999631
R13090,0.211700866990002,0.15754486354702735,0.0424021678109634,0.12280168441848316,0.030060850004633988,-0.02806089918963961,0.07773914415449923,0.08824032428143003,-0.08821779817248165,0.10131672618661192,0.1499700813919298,0.011790489718928931,0.018191985610562345,-0.1688731364038043,-0.01587386979547123,-0.3757630966243055,-0.2857535900768875,-0.028222498602201718,-0.4528785781258873,0.0031384000368159803,0.2660587596291699,-0.29384281421592995,-0.023168636332780324
R13091,0.22183674826621935,0.1436923730393831,0.050098789320117465,0.11582785305213905,0.018461812530934374,-0.034264852731472395,0.05761211911025388,0.0806021555265275,-0.10030303801229312,0.0923580952705918,0.15564062789323652,0.03780129102817753,-0.011070792559002562,-0.18858595081225227,-0.0029030929500710734,-0.3542398371057236,-0.27453275912587527,-0.02694425499383879,-0.4419864235191202,0.048956351094274986,0.24236202283826014,-0.3344645268180564,0.007327956686588255
R13092,-0.025589583845366803,0.15942657643634428,-0.021774898078471328,0.07444269704739126,0.008956795944889517,-0.13898261490252395,-0.00435724849091601,0.04779557516637567,-0.07463167844346286,0.1389436810890663,0.14246906811484772,0.06112648770858797,-0.025980698142265002,-0.25645881020116335,-0.05792602541123637,-0.39188367748071995,-0.18578693472074637,0.0411106508743595,-0.5148127219722878,0.16631757878553266,0.2514070946527931,-0.26890523954504353,0.13988804942128752
R13106,0.2490554248844683,0.146192873261342,0.06450498703597818,0.12617179771865006,0.027768784251428702,-0.023345948253777227,0.07081035340966668,0.06334300637462187,-0.07941281640758513,0.11200440750929053,0.14112042136859548,0.02717298310199734,0.012505540081718447,-0.19920629705084947,-0.031146461611281318,-0.36495719347606315,-0.28192383883322236,-0.041956316620288536,-0.477261232271633,0.028640119314187196,0.2536083880633999,-0.3524462645371873,0.025581971554740957
R13109,0.2123405517734427,0.1611103472254216,0.045838315508245575,0.10918127725867421,0.03268380669379711,-0.03975500353815242,0.07343481639163096,0.07390538623451048,-0.08657327325798159,0.11622282339863599,0.14754978929963558,0.017035737935641393,0.018218477986760018,-0.20596609941140898,-0.01572182562405544,-0.3782984371349003,-0.27509960915449616,-0.01155112513135137,-0.4451236866977477,0.034287573501377455,0.19694545548845044,-0.35405185159523045,0.009660667964550118
R13110,-0.01011981475490753,0.13934158040348565,-0.06470823627978639,0.08191674590629239,-0.06446921075076872,-0.12163894574952394,-0.005469065211121116,0.07109107494821565,-0.11420587315164665,0.0855668520744568,0.1373137262617301,0.06116731568677647,0.001433199019207354,-0.22064811234337034,-0.07258980614440302,-0.3137198921107902,-0.1096821791730771,0.047551503787127025,-0.4679313812660293,0.15905956934724186,0.23188662519990366,-0.23653836083269297,0.1405446116301925
R13111,0.15678934780991138,0.10987718061962237,0.03929289309991901,0.12094621600191457,-0.013585855643784672,-0.038227793018071665,0.03147983512531116,0.0798083680829973,-0.07025004619187847,0.1292518408624752,0.1766581706579582,0.013673037831333446,0.007173158337387964,-0.19160343228827603,-0.0461399268555831,-0.30672287258257924,-0.20566386800022407,-0.014127382055537652,-0.38686558437661134,0.029707540442140967,0.20445087030541353,-0.3589163765135739,0.013106906201393098
R13112,0.14886770982339215,0.12555698939466664,0.04501982712129715,0.11971266678303527,-0.004713395389518205,-0.03201853627564821,0.06630755319665171,0.09419658797879649,-0.12460846206271015,0.13704260768495624,0.15432187708459688,0.004624264842592485,-0.005439816954826426,-0.20681821821939517,-0.030682783270423286,-0.30487798475555206,-0.21479247303523064,0.013407901903590869,-0.4781702888040793,0.021484651799847487,0.21755654234627908,-0.33583729722777633,-0.007625061452763315
R13113,0.10321437728703353,0.17266427853880106,-0.015695523029375824,0.1160804801343347,0.01173251484449267,-0.0834636357448959,0.060695578252443205,0.049796085032013604,-0.1468540186161218,0.17368895564540976,0.13320994622373616,0.04153932225815504,-0.00015818629027863906,-0.23316057082181274,-0.061850275616060824,-0.3605142596925619,-0.22270223142871304,0.07386412025406175,-0.4981342076491666,0.06670758016615741,0.19537261319320853,-0.27399144567963596,0.01514971908288576
R13114,0.22051118321719576,0.1201451409903096,0.07234720805461015,0.10675818985698848,0.013377818380350792,-0.03572795222421066,0.09519930882936078,0.07289488997198523,-0.0690626973270625,0.08707788224910162,0.11455338155813788,0.0020045550722400662,-0.004681506165308047,-0.1812373283327604,-0.025684163200094368,-0.3036178200394297,-0.24592905586433877,-0.04548369226849669,-0.4218098303364095,0.03668493082070201,0.23061004794604978,-0.26059944605925756,0.023339597810290602
R13115,0.17471620574037106,0.15491819014996633,0.018572357010708807,0.1136826307484089,-0.025933199443916255,-0.07019799909140234,0.026633618252272395,0.07574712340189027,-0.10234364508249305,0.11486891612084671,0.1216430128700896,0.040000105766574645,-0.04137614258490707,-0.22445232268621496,-0.03174103756867375,-0.357863613482996,-0.20197567404555494,-0.004619903586498442,-0.4968187693447703,0.09997002912713127,0.2977565761716159,-0.33713727908551094,0.10673682615552726
R13116,0.19198181465437125,0.13500590758444186,0.012667197079169856,0.10845029833700126,-0.06454318833887296,-0.08905696423587539,0.015888677494009684,0.07669761593510449,-0.13022861040011602,0.12444876098599966,0.0955640570136338,0.06194176538318441,-0.019131682810052286,-0.29294603156128973,-0.06299828625991699,-0.3276396351888464,-0.1334909522115475,0.04093610180081475,-0.5103047431930827,0.10524910636242213,0.2678864498845037,-0.3084149431225489,0.13935063199159403
R13117,0.24774442562035448,0.15755264847471162,0.06148067542001279,0.1674735579697093,0.09361175035198332,0.010816891952211805,0.1335605432236946,0.07094411681686319,-0.03802230604053802,0.09451996919288508,0.1626095536053751,-0.004240972748547733,0.022741074494698754,-0.15740112733746825,-0.026021488667185455,-0.337915483135792,-0.34777262936596465,-0.08406090927945487,-0.4478937872082165,-0.059730969940231304,0.19461336604920643,-0.36557000378649906,-0.03888784717565619
R13118,0.21874389879826683,0.11905238469606338,0.04902268361606055,0.1180928946361317,-0.04061038101609915,-0.0652127938573912,0.06481070314656545,0.07508105548411637,-0.07535381636643823,0.11864424166800891,0.13833974622001088,0.030390916894588393,-0.02645868076355473,-0.2178485700318049,-0.034832901362221946,-0.34784399467696714,-0.2285479191068318,-0.007503779648331488,-0.5137468295880878,0.07634733157343554,0.2926869996696344,-0.30418403621681556,0.10118773770549483
R13119,0.18359952219124898,0.11273421998227962,0.07052645107734667,0.1326188549724865,0.021176860964406963,-0.012279953622446271,0.09005496360895426,0.07790378312347013,-0.07192687584759794,0.11021949006091569,0.17549023687379073,0.0011446399125971674,0.015048783433663893,-0.21761180467986563,-0.0300101562728452,-0.3326842164134516,-0.25316220868169825,-0.03681398184076334,-0.43713111624437495,-0.0396133287141458,0.2539873433062816,-0.28149419916317875,0.02309904439004029
R13121,0.03757716371147213,0.09278961056491752,-0.012419323112121461,0.07405705054327338,-0.10901909260555476,-0.14648688097521534,-0.014159431718629545,0.09199868449849946,-0.1420540122852496,0.1773849779164225,0.13144300260800001,0.010690954177491108,-0.02361523853486558,-0.24330840195482217,-0.09236408312676936,-0.28540324161571995,-0.0779266478498628,0.10503434397879508,-0.45806698406809687,0.1409274451435163,0.27815618611999104,-0.27423080481872786,0.17615085172752787
R13122,0.22462638700349613,0.13257322842603525,0.019693218364814413,0.09779225858025287,-0.049681582970295235,-0.07654767651886862,0.032635778823922656,0.07423387707715001,-0.11716930945451987,0.12284118648768994,0.1394826490730683,0.03956345246052928,-0.017360615695663828,-0.24478912926782925,-0.020432587332623875,-0.37052184358688844,-0.20166072606555607,0.019513807875041866,-0.4669470031883134,0.13612595662258764,0.2837265451775379,-0.36708695367599287,0.07834569352402898
R13123,0.15395539700163807,0.11878421261802652,0.06111021149904827,0.13336189669863385,-0.0015302717417444711,-0.010448083387294194,0.038757827145163404,0.09006892060733751,-0.09257868434162786,0.15381769913431098,0.16825756008555803,-0.01334993257913819,0.007887598417058772,-0.13922900434947527,-0.07939322326532938,-0.2971518455747648,-0.22384883396786748,-0.045153417607757707,-0.4177474941693595,-0.010750222170213597,0.2071914699691182,-0.22137683503299943,-0.013338960062409644
R13124,0.23980085758865366,0.14157540563351256,0.04240737725778665,0.13146920226695347,0.0538226181647965,-0.01002760361921995,0.06573835135919248,0.07996938828292999,-0.06639864001273432,0.10172153576580678,0.1617041190306332,0.03169189934104022,0.00014581946367275833,-0.17981065623492665,-0.004648811022566424,-0.360557943142239,-0.3034028375761286,-0.06229780755301828,-0.398623699360531,0.026919244873035986,0.2299607354916584,-0.3608626679346285,-0.025849487443931896
R13125,0.24284069016710763,0.12512111667627002,0.06374492994414638,0.12985539067409002,0.04436380419444319,-0.007872890406352973,0.07517380952977515,0.1033796824463864,-0.06288759282993661,0.08787129666857973,0.163037859737738,0.012944672467007479,0.013418778820298627,-0.17600174273708724,-0.011403423390604406,-0.34279342093828635,-0.28637446308475756,-0.04613908051434423,-0.40664430540703167,-0.01858073594220322,0.2317085406107675,-0.33233706830387266,-0.03543192199388878
R13126,0.14315910160807022,0.11022629031416109,0.0349441272973845,0.09203990472231105,-0.021282279418016525,-0.03962029361599573,0.05298349348566189,0.0706809963416859,-0.07944719927775568,0.11897894459574587,0.15426745526982133,-0.009700525999536413,-0.012923878996101923,-0.22901832904819042,-0.034927851698923096,-0.28840771233246576,-0.1859670273716656,-0.003941897068810096,-0.42429564041508216,0.05780701422731571,0.2420374846073572,-0.3035364948592698,0.07068619291002687
R13127,0.2543803434678247,0.1255118684217975,0.04478621211343814,0.10838842975761898,-0.04031548021407971,-0.03447026182516888,0.0349707538889934,0.07655395295608258,-0.07991568617026701,0.11147087535582667,0.1465778766241672,0.016930338267022726,-0.017920122555476148,-0.23801846817957273,-0.011310033345671933,-0.33343943618003546,-0.2185277098049947,-0.014111243938397244,-0.4465066101965407,0.07555712991118924,0.2515027518560462,-0.275045289711191,0.05047330474711842
R13128,0.19438312363750354,0.1734765106154721,0.041361451153417494,0.15320983419176226,0.014341657336204516,-0.029180980697132597,0.09486151994194447,0.08044589569047922,-0.10537448430014029,0.11863016740452448,0.17275870399804827,0.006867567756441595,0.02294178802991409,-0.20677715364361626,0.0020856833558027255,-0.3931104006743613,-0.2953113276849253,-0.026250519254401805,-0.4719633043949405,0.005684425896100187,0.20502772889009524,-0.3202564114560875,-0.03692394873880067
R13129,0.2409300827999692,0.12932438834444193,0.052293916375364624,0.1130432897193212,0.015797520487789818,-0.03276469953899186,0.07217542284411538,0.06932234649275681,-0.040425028863025236,0.1029248403600147,0.16000837161018655,0.017583860790749473,-0.007303852673990363,-0.16897994818053208,-0.00646017828421197,-0.3284424738556688,-0.2707172624198,-0.0554811164000526,-0.42594878548607573,0.02035750525557889,0.2603430865450167,-0.39024130683415903,0.045716714237050926
R13130,0.21845956681212053,0.11523401282180945,0.07523577834312745,0.13721683378588967,0.04472036422767944,-0.005695854729027339,0.06523342607415739,0.0866925042175346,-0.07458864200543891,0.09432288868407213,0.15415333846834445,0.01878461070851989,0.01660608543784603,-0.1537056339344316,-0.04044996694939451,-0.31426327184208347,-0.2767169337044666,-0.028816853747757776,-0.42592420537036046,-0.024312928076640983,0.21461130732279132,-0.318813794811299,-0.04026966712341373
R13131,0.13324601088335175,0.11763710764815283,0.05147507043384891,0.11972667260820646,0.020053255942267256,-0.03008280101202576,0.08748376584573236,0.0788518366458053,-0.09372039656073561,0.12345198448401762,0.16836905844709182,-0.004410543024087055,-0.0013717413305980308,-0.2005230264390585,-0.024673185246199214,-0.3350551713491292,-0.22273956768090786,-0.04540653951966567,-0.41300138112137885,0.040925927436744836,0.1764791213045105,-0.26997304829649593,0.0031347321266674832
R13132,0.2233517122418407,0.13910692121204704,0.057533003014595074,0.13058961376417866,0.06704500491829934,-0.006619833241441331,0.12378806667399456,0.08545458375780113,-0.03614885190459294,0.10338102049497166,0.18344172742520648,-0.0015998914420372046,0.017992848218543855,-0.15543170466978085,0.008062703166299201,-0.34507341979604966,-0.3350627154890269,-0.060909068339886296,-0.4120100245056477,-0.04897019148908255,0.19233257492902878,-0.33855214914893983,-0.03630472193884238
R13133,0.16604293628355826,0.1557740124866802,0.037076225506837535,0.12657891242887542,0.009207863223338553,-0.005388663550375927,0.07628178709291689,0.07783682951188586,-0.11502006796098385,0.11857175573502232,0.14652804172596756,-0.0010116721465580625,0.0050121476790714325,-0.2054519010006146,-0.04533054279641924,-0.36118037347556387,-0.24831724159618362,-0.006587359337763221,-0.4572723547576816,0.04317567299089653,0.1996794344281012,-0.29027186962107265,-0.017302674518330452
R13134,0.19355811187105143,0.11982432435678358,0.02941824467930587,0.12454888155312549,-0.005052921200884519,-0.04681707138419533,0.07042598814672685,0.07675022468609916,-0.0801959584068892,0.13482682065080498,0.14475803207441063,-0.003031421134986001,0.002670254663904803,-0.1850945911712314,-0.037881935016904844,-0.3283087417407953,-0.21141979785525233,-0.008344661777027973,-0.44955663993862505,0.043035449787064195,0.20029154080652845,-0.31314073599998293,0.053292705497244075
R13135,-0.0015124095107292845,0.11896984914484898,-0.03118828233076032,0.04565273864710839,-0.06703203103733024,-0.12471504641412068,-0.040327463211321746,0.06275732818755753,-0.1424774223333558,0.1672716259484872,0.12543174006499402,0.03588110364516428,-0.02692556258613088,-0.25103965834570685,-0.06516498254908543,-0.31502512732908583,-0.09043652968503713,0.0804762230561562,-0.4400539104705432,0.1903013793722037,0.26594364175749163,-0.2927571100223314,0.14838222596408768
