Feature,seqnames,start,end,width,gencodeID,ensemblID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Type,Region
HULC-280|ENST00000645976.1,chr6,8435646,8862080,426435,ENSG00000285219.4,ENSG00000285219,HULC,0.580879669665621,-1.52482495730405,3.73495206776734,0.0002193464223863,0.0387810879054184,-0.496670007144775,0.0483611097484097,Transcript,DLPFC
NKAPL-201|ENST00000343684.4,chr6,28259297,28260958,1662,ENSG00000189134.4,ENSG00000189134,NKAPL,0.165946517788557,1.36044823602318,3.92776179035748,0.0001034227590451,0.0218786556296231,-0.462471013192777,0.0677134279434547,Transcript,DLPFC
HCG18-249|ENST00000653301.1,chr6,30286747,30326453,39707,ENSG00000231074.11,ENSG00000231074,HCG18,1.49086306541401,-2.09536885322662,4.04352377131842,6.48884141196465e-05,0.0145194195547905,0.745920346724046,0.0289679414474156,Transcript,DLPFC
PKHD1-201|ENST00000340994.4,chr6,51720849,52087610,366762,ENSG00000170927.15,ENSG00000170927,PKHD1,0.803047387868373,-0.435348174456857,13.9532567009771,1.90816714800905e-35,1.3205607045449998e-32,69.6659045869192,0.0326513933525191,Transcript,DLPFC
PHF3-209|ENST00000509330.5,chr6,63636481,63686324,49844,ENSG00000118482.12,ENSG00000118482,PHF3,-0.18251637731776,2.21554128530254,-3.85970223355735,0.0001353319016368,0.02675925976692,-0.870842984808077,0.142376857739526,Transcript,DLPFC
DDX43-201|ENST00000370336.5,chr6,73394828,73417566,22739,ENSG00000080007.8,ENSG00000080007,DDX43,0.685565978835665,-1.63972019526885,4.16942465169873,3.85980114204436e-05,0.0093026968420496,1.25890612629442,0.121760190349975,Transcript,DLPFC
LINC02857-201|ENST00000444796.2,chr6,84019204,84026100,6897,ENSG00000230852.2,ENSG00000230852,LINC02857,0.163151350212785,1.2712795318632,4.17466583250628,3.77616775743917e-05,0.0091695574356583,0.508737334657058,0.0390055754958413,Transcript,DLPFC
BACH2-209|ENST00000494747.2,chr6,90104365,90296742,192378,ENSG00000112182.16,ENSG00000112182,BACH2,-0.326236848100009,-1.70495196567583,-3.77557578149357,0.0001876940180954,0.0341828910248635,-0.376057327090671,0.341119425507673,Transcript,DLPFC
CD24-201|ENST00000606017.2,chr6,106969831,106974729,4899,ENSG00000272398.6,ENSG00000272398,CD24,0.513645529368629,3.36556570291967,8.03683921306905,1.4541574609901502e-14,6.4628627559822794e-12,21.3739726553742,0.131028068910688,Transcript,DLPFC
RSPH4A-203|ENST00000368581.8,chr6,116616479,116632985,16507,ENSG00000111834.13,ENSG00000111834,RSPH4A,-0.967683555437774,-3.25715543920327,-3.88935537364795,0.0001204266439716,0.0244098256927308,0.514041639142256,0.0822250588866255,Transcript,DLPFC
HBS1L-211|ENST00000527507.1,chr6,134996822,135027195,30374,ENSG00000112339.15,ENSG00000112339,HBS1L,-0.843582439854616,-2.15416743248927,-3.70551033745834,0.0002453625040711,0.0420819407165976,-0.530255654745917,0.0338570404570868,Transcript,DLPFC
CEP43-201|ENST00000349556.4,chr6,166999408,167040317,40910,ENSG00000213066.13,ENSG00000213066,CEP43,0.0894808710321635,3.220535477977,3.70345291176565,0.0002472851972834,0.0421812820323929,-1.5793532929422,0.0749647166238419,Transcript,DLPFC
FAM120B-201|ENST00000476287.4,chr6,170306758,170407067,100310,ENSG00000112584.14,ENSG00000112584,FAM120B,-0.100206819520747,4.45906588448497,-3.65060302370965,0.0003018217493223,0.048738176080577,-1.95395745544879,0.0286489383033657,Transcript,DLPFC
ICA1-202|ENST00000317367.9,chr7,8157116,8236894,79779,ENSG00000003147.19,ENSG00000003147,ICA1,-1.35110212872306,-2.39895922788861,-4.54234046645813,7.68343906590874e-06,0.0020794219112228,2.85539782386189,0.331896669524192,Transcript,DLPFC
ICA1-AS1-201|ENST00000458624.1,chr7,8262233,8262821,589,ENSG00000244239.1,ENSG00000244239,ICA1-AS1,0.309797178431959,-0.952809724503198,3.91902515209986,0.0001070780444447,0.0224372066170636,-0.0306251392751404,0.302762095907478,Transcript,DLPFC
ETV1-213|ENST00000438956.5,chr7,13906501,13986452,79952,ENSG00000006468.14,ENSG00000006468,ETV1,1.08714091891924,-2.63921367620823,4.37430411024519,1.61235158283521e-05,0.0041881372696444,2.17515143966274,0.203017989061578,Transcript,DLPFC
SKAP2-201|ENST00000345317.7,chr7,26667068,26864590,197523,ENSG00000005020.13,ENSG00000005020,SKAP2,0.110510660364104,5.10534231755065,4.18208075214765,3.66079413373898e-05,0.0089562908613974,-0.0282051500499314,0.0770662513834079,Transcript,DLPFC
GARS1-DT-211|ENST00000579024.5,chr7,30568488,30573013,4526,ENSG00000196295.13,ENSG00000196295,GARS1-DT,0.775935108920879,-1.49000536647373,6.71473779940963,7.69454771421159e-11,3.09339974661632e-08,13.8503249948288,0.06792836800535,Transcript,DLPFC
GTF2IP13-202|ENST00000609439.2,chr7,45769105,45815263,46159,ENSG00000272556.3,ENSG00000272556,GTF2IP13,-0.288433057109783,1.8064234884569,-4.66378317282586,4.43420954862177e-06,0.0012416811986903,2.44342964154719,0.256803902676344,Transcript,DLPFC
ENST00000703016|ENST00000703016.1,chr7,50450421,50451984,1564,ENSG00000290114.1,ENSG00000290114,ENSG00000290114,0.152929108084112,1.39582770891575,3.67280217037174,0.0002776631792489,0.0459867181385827,-1.40220462617433,0.0539699204356283,Transcript,DLPFC
ENST00000422212|ENST00000422212.1,chr7,56421857,56432702,10846,ENSG00000237268.3,ENSG00000237268,ENSG00000237268,-0.714484907053724,-0.958345381853959,-4.78371047456912,2.54731358139867e-06,0.0007411535083319,3.44076265603416,0.0661836692317543,Transcript,DLPFC
ENST00000428146|ENST00000428146.1,chr7,63876341,63877350,1010,ENSG00000225451.1,ENSG00000225451,ENSG00000225451,-0.695868103381755,-2.16992498519244,-4.80851485958155,2.26818607204965e-06,0.0006639275291502,3.95230553816721,0.0945958182075425,Transcript,DLPFC
LINC02848-210|ENST00000669791.2,chr7,63900821,63908553,7733,ENSG00000226581.4,ENSG00000226581,LINC02848,-0.340691808940794,-1.27006038025823,-4.6615770021789,4.47918041936518e-06,0.0012506594595719,3.02943455567814,0.253355641806182,Transcript,DLPFC
LINC02848-202|ENST00000655394.1,chr7,63900832,63910334,9503,ENSG00000226581.4,ENSG00000226581,LINC02848,-0.33086331598638,-0.664929870588599,-3.83434220722025,0.0001494479277953,0.0289016184196419,-0.476281862367199,0.0961207333764728,Transcript,DLPFC
ZNF727-201|ENST00000456806.3,chr7,64045434,64085339,39906,ENSG00000214652.6,ENSG00000214652,ZNF727,-0.285971080582997,5.07757379840611,-5.75845222068267,1.86820215863516e-08,6.51102053042603e-06,7.28050259850022,0.0300745392109459,Transcript,DLPFC
TRIM60P17-201|ENST00000415181.1,chr7,64085560,64086576,1017,ENSG00000223558.1,ENSG00000223558,TRIM60P17,-0.373226679928925,-1.77471277813855,-4.16987456749803,3.85255313106964e-05,0.0093026968420496,1.13402651570324,0.274141524267812,Transcript,DLPFC
ERVW-1-205|ENST00000604270.5,chr7,92468380,92473189,4810,ENSG00000242950.7,ENSG00000242950,ERVW-1,0.120568590044341,2.57158869615594,4.36792355616296,1.65763440822894e-05,0.0042942481963766,1.08292331777877,0.0444303064025767,Transcript,DLPFC
CREB3L2-201|ENST00000330387.11,chr7,137874979,138002086,127108,ENSG00000182158.16,ENSG00000182158,CREB3L2,-0.169292289643733,3.79335209005627,-3.68886538957944,0.0002613300321217,0.0438817056364172,-1.72918726478209,0.105645822599827,Transcript,DLPFC
GIMAP4-205|ENST00000494750.1,chr7,150567390,150572938,5549,ENSG00000133574.10,ENSG00000133574,GIMAP4,-0.864987878816969,-2.46369705684148,-3.88299762117332,0.0001234851348371,0.0248736543536338,0.18360324039859,0.048458169655714,Transcript,DLPFC
ENST00000518926|ENST00000518926.1,chr8,5659679,5670077,10399,ENSG00000254007.2,ENSG00000254007,ENSG00000254007,0.705578486026223,-1.79119726166882,9.55639895181748,2.28828927479063e-19,1.16688300661008e-16,33.2232024005546,0.0566105717243937,Transcript,DLPFC
NEIL2-203|ENST00000436750.7,chr8,11769639,11787345,17707,ENSG00000154328.16,ENSG00000154328,NEIL2,0.197658856006835,3.61655343216292,4.20316088315953,3.35087128812081e-05,0.0082821228919247,0.262788174555713,0.0563460820947217,Transcript,DLPFC
CTSB-228|ENST00000534382.6,chr8,11844327,11869533,25207,ENSG00000164733.22,ENSG00000164733,CTSB,0.399444785361776,1.18692258558283,4.8900830074379,1.54331327429654e-06,0.0004629366455728,3.59997877035999,0.0803603448241306,Transcript,DLPFC
DLC1-201|ENST00000276297.9,chr8,13083361,13514851,431491,ENSG00000164741.15,ENSG00000164741,DLC1,-0.112534077299845,5.71904965809768,-4.04758445232935,6.38232326743568e-05,0.0143141327947988,-0.646099747361586,0.11023975271112,Transcript,DLPFC
TACC1-217|ENST00000521866.5,chr8,38819921,38848142,28222,ENSG00000147526.20,ENSG00000147526,TACC1,0.176691675496488,4.31193529290572,3.86814532049437,0.0001309191050632,0.0260461812143109,-1.13383459786862,0.0937401911179359,Transcript,DLPFC
KAT6A-201|ENST00000265713.8,chr8,41929479,42051987,122509,ENSG00000083168.11,ENSG00000083168,KAT6A,-0.113057579758663,5.32947314086933,-4.15507799591687,4.0978572959243e-05,0.0097312058256743,-0.175328674543486,0.0731926160669313,Transcript,DLPFC
ENST00000649904|ENST00000649904.1,chr8,62191088,62249879,58792,ENSG00000285971.1,ENSG00000285971,ENSG00000285971,0.407572825585495,-0.963880761539763,5.60035335950916,4.35186955043229e-08,1.47427950000799e-05,7.47177274073462,0.0423414877254791,Transcript,DLPFC
CYP7B1-201|ENST00000310193.4,chr8,64590851,64798737,207887,ENSG00000172817.4,ENSG00000172817,CYP7B1,-0.191629331362491,5.07249705327966,-3.7972101878329,0.0001726488670175,0.0322304497641552,-1.51095299179366,0.0429893527545335,Transcript,DLPFC
CSPP1-265|ENST00000678723.1,chr8,67154024,67196254,42231,ENSG00000104218.16,ENSG00000104218,CSPP1,1.29411125114951,-2.45684746801937,4.35025454480868,1.78947252178451e-05,0.0046234243650842,2.12085575429286,0.071744807583401,Transcript,DLPFC
MSC-AS1-213|ENST00000656742.1,chr8,71844114,71971833,127720,ENSG00000235531.11,ENSG00000235531,MSC-AS1,-0.180330732035149,2.30181491836439,-4.30617348119775,2.16354751687545e-05,0.0055602597298416,0.860475331962208,0.28437075964864,Transcript,DLPFC
LINC00534-223|ENST00000667565.1,chr8,90221497,90520194,298698,ENSG00000253394.7,ENSG00000253394,LINC00534,1.36619787242326,-1.57182971830303,14.6264378657707,4.32900330509505e-38,3.2263728632619203e-35,75.7991895158865,0.0378234095040089,Transcript,DLPFC
ENST00000504175|ENST00000504175.2,chr8,109298598,109316513,17916,ENSG00000250267.2,ENSG00000250267,ENSG00000250267,0.267144465744513,-1.41897695368708,3.87050279154618,0.0001297115021909,0.0258590288565346,-0.0836244771313917,0.083333253149162,Transcript,DLPFC
DNAAF11-212|ENST00000620350.5,chr8,132570416,132675545,105130,ENSG00000129295.10,ENSG00000129295,DNAAF11,0.169769216948,3.75795167411147,4.10145410008207,5.11753929121474e-05,0.0118250904338653,-0.162046291384865,0.107089656846194,Transcript,DLPFC
NDRG1-201|ENST00000323851.13,chr8,133237175,133297252,60078,ENSG00000104419.17,ENSG00000104419,NDRG1,-0.259221524565954,6.53228463809887,-4.00463913342311,7.59808784761228e-05,0.0167309894404422,-0.925562657911745,0.0443988210264167,Transcript,DLPFC
ENST00000687693|ENST00000687693.1,chr8,142579023,142580927,1905,ENSG00000289477.2,ENSG00000289477,ENSG00000289477,0.479413619960551,-1.65065239360977,3.65902627521993,0.0002924311352796,0.0477792037689237,-0.708362329337418,0.0434553504622143,Transcript,DLPFC
ZNF252P-AS1-201|ENST00000527067.1,chr8,145002811,145006046,3236,ENSG00000255559.1,ENSG00000255559,ZNF252P-AS1,0.219962638836395,0.954758815365018,5.71806704644958,2.32268069102296e-08,8.03713881399402e-06,7.69148398114835,0.138634090991073,Transcript,DLPFC
GLDC-207|ENST00000638654.1,chr9,6595028,6605370,10343,ENSG00000178445.10,ENSG00000178445,GLDC,0.752199973321574,-2.70624551401872,3.64211471849591,0.0003115712771726,0.0499562179397371,-0.445415115909667,0.159719328775378,Transcript,DLPFC
LINC01239-203|ENST00000669551.1,chr9,22682440,22688604,6165,ENSG00000234840.2,ENSG00000234840,LINC01239,0.425459217774289,-0.812771119991022,7.59410650382238,2.88950127219013e-13,1.2332951509249201e-10,19.09740891026,0.0526424814343955,Transcript,DLPFC
ENST00000424561|ENST00000424561.1,chr9,32727069,32727522,454,ENSG00000230867.1,ENSG00000230867,ENSG00000230867,0.844143036061006,-1.52468242819689,10.8114794101471,1.1126112988142401e-23,6.15992477254368e-21,42.9937744713685,0.100066891560456,Transcript,DLPFC
PTGER4P2-CDK2AP2P2-201|ENST00000619442.1,chr9,41276280,41282846,6567,ENSG00000275450.1,ENSG00000275450,PTGER4P2-CDK2AP2P2,0.118591723759889,1.83077646129867,3.82555218178084,0.0001546575632408,0.0296722019550072,-0.916854488463907,0.0845108233342565,Transcript,DLPFC
ENST00000672905|ENST00000672905.1,chr9,41644438,41644756,319,ENSG00000288225.1,ENSG00000288225,ENSG00000288225,1.46297839177421,-0.72852585591693,10.4496132106143,2.07961697295195e-22,1.13196589480544e-19,39.9967042054238,0.0918731835836754,Transcript,DLPFC
FAM88C-203|ENST00000429818.1,chr9,62374462,62376780,2319,ENSG00000204802.3,ENSG00000204802,FAM88C,-0.349192611744389,-0.699093549491972,-3.68528916626357,0.0002648860868756,0.0442487641124321,-1.01410927892502,0.0728300427273559,Transcript,DLPFC
ENST00000690996|ENST00000690996.1,chr9,62798861,62801313,2453,ENSG00000288838.1,ENSG00000288838,ENSG00000288838,0.163889001549647,1.74579420420273,3.74000446651949,0.000215152112629,0.0383192240595648,-1.21948924384137,0.0610009686906966,Transcript,DLPFC
ENST00000655595|ENST00000655595.1,chr9,65385649,65396372,10724,ENSG00000287329.1,ENSG00000287329,ENSG00000287329,0.258386304904582,-0.230036361761131,4.22582270429656,3.04566723822735e-05,0.0075663745481377,0.968588633362483,0.043205646725714,Transcript,DLPFC
ENST00000612308|ENST00000612308.2,chr9,67725914,67726255,342,ENSG00000275493.2,ENSG00000275493,ENSG00000275493,0.351060101824633,-0.906293436722119,4.65611285898551,4.59245957221454e-06,0.0012786040891744,2.96000926565407,0.28685217072309,Transcript,DLPFC
ENST00000622201|ENST00000622201.1,chr9,70310875,70312120,1246,ENSG00000274421.1,ENSG00000274421,ENSG00000274421,0.143227228106476,1.25442207952306,4.14700103413398,4.2379693313181e-05,0.0100393245127811,0.397518559920506,0.197161359057332,Transcript,DLPFC
TRPM3-210|ENST00000377111.8,chr9,70535033,71121598,586566,ENSG00000083067.24,ENSG00000083067,TRPM3,-1.36275628626083,-0.573634563282329,-3.93592609909117,0.0001001140961157,0.0212716108431218,-0.174074389218131,0.068521224778284,Transcript,DLPFC
CTSL-216|ENST00000677019.1,chr9,87726105,87731189,5085,ENSG00000135047.16,ENSG00000135047,CTSL,-1.18874546635095,-2.92383284515233,-3.67024223961726,0.0002803532475348,0.0462740467583531,-0.483425597787082,0.0326570585898929,Transcript,DLPFC
MFSD14B-201|ENST00000375344.8,chr9,94374569,94461042,86474,ENSG00000148110.17,ENSG00000148110,MFSD14B,-0.0854007658857929,4.82231065944497,-3.64179624003461,0.0003119427777799,0.0499562179397371,-2.02965760857511,0.305666714870585,Transcript,DLPFC
ENST00000653242|ENST00000653242.1,chr9,104520878,104537188,16311,ENSG00000283001.2,ENSG00000283001,ENSG00000283001,1.3110518892947,-3.36723852314018,5.48805441272396,7.84675880431602e-08,2.57714158316126e-05,7.55784969457651,0.0675037949130262,Transcript,DLPFC
TMEM38B-202|ENST00000374692.8,chr9,105694541,105776629,82089,ENSG00000095209.12,ENSG00000095209,TMEM38B,-0.269118451302244,2.57288163309713,-3.84769204655274,0.0001418521032035,0.0277837199768677,-0.97297635761694,0.0756165166996101,Transcript,DLPFC
ZFP37-201|ENST00000374227.8,chr9,113038377,113056724,18348,ENSG00000136866.14,ENSG00000136866,ZFP37,-0.153752718049835,2.77405837841213,-4.25708912961813,2.66785113847025e-05,0.0066791411138011,0.589418276094744,0.0675361395800914,Transcript,DLPFC
EHMT1-228|ENST00000636027.1,chr9,137665956,137813409,147454,ENSG00000181090.21,ENSG00000181090,EHMT1,-0.30482873096626,1.42645362631436,-3.68468828261291,0.0002654880341475,0.0442729856325076,-1.39478562533541,0.108101099123192,Transcript,DLPFC
CELF2-DT-206|ENST00000668678.1,chr10,10418739,10462361,43623,ENSG00000270111.4,ENSG00000270111,CELF2-DT,0.291519951249666,0.820189663950707,3.82370992204326,0.0001557709717213,0.0298217924908279,-0.750720954714393,0.110229324056727,Transcript,DLPFC
PIP4K2A-202|ENST00000376573.9,chr10,22534854,22714578,179725,ENSG00000150867.14,ENSG00000150867,PIP4K2A,-0.277652465715695,7.0499553798185,-3.8486461647523,0.0001413234478549,0.0277837199768677,-1.58051895769232,0.0684894433913309,Transcript,DLPFC
PIP4K2A-207|ENST00000604912.1,chr10,22541952,22591675,49724,ENSG00000150867.14,ENSG00000150867,PIP4K2A,-0.308728613363576,2.8803324744071,-3.68642093113278,0.0002637558065545,0.0441360493703965,-1.61025902710607,0.0640623680729996,Transcript,DLPFC
ENST00000648759|ENST00000648759.1,chr10,30587706,30591092,3387,ENSG00000285630.1,ENSG00000285630,ENSG00000285630,0.224072586789892,0.965844139441421,5.40345176127724,1.2158422511639e-07,3.9530377191533e-05,6.07894468819725,0.186170717779003,Transcript,DLPFC
LINC02623-201|ENST00000421320.1,chr10,42871521,42874060,2540,ENSG00000234944.1,ENSG00000234944,LINC02623,-0.964865724486687,-1.33050318206793,-8.15960471733275,6.22329727456011e-15,2.8044782620352497e-12,22.9207003797945,0.0935062582979288,Transcript,DLPFC
PTPN20-213|ENST00000502705.5,chr10,46911781,47000789,89009,ENSG00000204179.11,ENSG00000204179,PTPN20,0.789461876122756,-2.55247289916558,4.04772260297161,6.37872875736951e-05,0.0143141327947988,0.977194323991735,0.18275681191126,Transcript,DLPFC
ENST00000648218|ENST00000648218.1,chr10,52946431,52955585,9155,ENSG00000285958.1,ENSG00000285958,ENSG00000285958,0.234030452083856,1.22824832782543,5.05589418591751,6.94380489668724e-07,0.0002163251989807,4.34478926004268,0.371106901924659,Transcript,DLPFC
TDRD1-204|ENST00000695399.1,chr10,114179353,114232666,53314,ENSG00000095627.10,ENSG00000095627,TDRD1,0.141131277013389,2.16619419315762,3.78871059074958,0.0001784185397065,0.0331161215997865,-1.10575606639518,0.276263443065629,Transcript,DLPFC
CPXM2-201|ENST00000241305.4,chr10,123745639,123891807,146169,ENSG00000121898.13,ENSG00000121898,CPXM2,-0.323528137739759,0.515769130397162,-4.62312330981393,5.33720870806329e-06,0.0014774613637338,2.47072820088795,0.296256790138692,Transcript,DLPFC
CD44-207|ENST00000425428.6,chr11,35139182,35230027,90846,ENSG00000026508.21,ENSG00000026508,CD44,-1.35238152755527,-1.66087702940763,-4.78481784568192,2.53417526532157e-06,0.0007395517262243,3.55516520609945,0.105249324717799,Transcript,DLPFC
FTH1-212|ENST00000620041.4,chr11,61964566,61967631,3066,ENSG00000167996.16,ENSG00000167996,FTH1,-0.127435540480808,8.64601705742751,-3.72863702962646,0.0002246973671833,0.0395826882030103,-2.21862385498044,0.0947222072948564,Transcript,DLPFC
SLC22A10-201|ENST00000332793.11,chr11,63289903,63311783,21881,ENSG00000184999.13,ENSG00000184999,SLC22A10,0.341868832166957,0.42769517868025,3.84186122604717,0.0001451236956286,0.0282344269519412,-0.623826686911774,0.106273207525981,Transcript,DLPFC
PLAAT3-201|ENST00000323646.9,chr11,63573195,63614369,41175,ENSG00000176485.13,ENSG00000176485,PLAAT3,-0.22565193460277,4.50331900477956,-3.72150741976574,0.0002308863490849,0.0403792718233565,-1.71581690196901,0.075974666039839,Transcript,DLPFC
SLC22A20P-202|ENST00000525437.5,chr11,65213840,65242757,28918,ENSG00000197847.12,ENSG00000197847,SLC22A20P,0.146573912594549,0.699232474627289,3.97476979567392,8.57007443277903e-05,0.0185757801262437,-0.186468520490171,0.0439301735654821,Transcript,DLPFC
SLC29A2-206|ENST00000546034.1,chr11,66362523,66372214,9692,ENSG00000174669.12,ENSG00000174669,SLC29A2,1.31194064892426,-2.88705531111695,3.66885165072842,0.0002818247901747,0.0463589817834408,-0.326639573799084,0.302122500101673,Transcript,DLPFC
CREBZF-208|ENST00000531515.5,chr11,85660168,85682863,22696,ENSG00000137504.15,ENSG00000137504,CREBZF,0.381766519525894,0.169607543740863,5.03786260818328,7.58166559553514e-07,0.0002331975924508,4.45462895040798,0.165093023380408,Transcript,DLPFC
FUT4-201|ENST00000358752.4,chr11,94543921,94549895,5975,ENSG00000196371.4,ENSG00000196371,FUT4,-0.114545455201952,2.45726845053001,-3.83220246943566,0.0001507005981629,0.0290743210323191,-1.00508892227961,0.0663047791103483,Transcript,DLPFC
NCAM1-228|ENST00000621128.4,chr11,112961368,113265197,303830,ENSG00000149294.17,ENSG00000149294,NCAM1,-0.252401566210548,6.19288365623545,-3.89527715539613,0.000117642523448,0.023968937010882,-1.29672208937142,0.0126872140586524,Transcript,DLPFC
PHLDB1-201|ENST00000356063.9,chr11,118607643,118658025,50383,ENSG00000019144.20,ENSG00000019144,PHLDB1,1.78541697097455,-2.26581908116065,4.38965629789755,1.50819850650909e-05,0.0039493604567203,2.01070663143576,0.122695744087533,Transcript,DLPFC
TBCEL-207|ENST00000533134.1,chr11,121045781,121086849,41069,ENSG00000154114.13,ENSG00000154114,TBCEL,-0.362849907298254,-0.507257034665324,-3.72569035916652,0.0002272360707421,0.0398848703298262,-0.916389821442253,0.0885644298852925,Transcript,DLPFC
PRDM10-205|ENST00000526082.5,chr11,129902285,129947461,45177,ENSG00000170325.16,ENSG00000170325,PRDM10,0.971271209619629,-3.89864574461263,3.80010400422821,0.0001707250391558,0.0319945988273388,0.0835049619961801,0.289863192312627,Transcript,DLPFC
LINC02371-201|ENST00000613818.4,chr12,2740032,2745519,5488,ENSG00000274659.4,ENSG00000274659,LINC02371,-0.181624769470156,0.906777095030608,-4.56315780778791,6.99831225428996e-06,0.0019046417912742,2.15631823460294,0.125213573322266,Transcript,DLPFC
NECAP1-214|ENST00000639038.1,chr12,8082271,8097738,15468,ENSG00000089818.18,ENSG00000089818,NECAP1,-1.15731091742466,-2.88629555540096,-3.65688098435344,0.0002947963620119,0.0479337022574036,-0.487401223311954,0.112001645624747,Transcript,DLPFC
LINC02972-203|ENST00000540299.1,chr12,8788274,8794336,6063,ENSG00000249790.3,ENSG00000249790,LINC02972,0.155003736784527,0.259976059716518,3.75308724114124,0.0002046400342156,0.036649100989077,-0.936212020694161,0.293968160716399,Transcript,DLPFC
KLRD1-211|ENST00000544747.5,chr12,10226058,10314819,88762,ENSG00000134539.17,ENSG00000134539,KLRD1,0.589437268445176,-1.93045668053089,6.68523867676274,9.200658413957059e-11,3.66845017453281e-08,13.8079691533543,0.0577463475477997,Transcript,DLPFC
ENST00000542062|ENST00000542062.5,chr12,11401485,11486674,85190,ENSG00000255790.6,ENSG00000255790,ENSG00000255790,0.375814806974196,-1.33049610482451,3.92485147537505,0.0001046270516168,0.0219893834643189,0.100551310092351,0.165951094870302,Transcript,DLPFC
HEBP1-201|ENST00000014930.9,chr12,12974870,13000265,25396,ENSG00000013583.10,ENSG00000013583,HEBP1,-0.162332982861234,2.45974782487711,-4.80914976953019,2.26144360400156e-06,0.0006639275291502,3.00471649859221,0.163162141654348,Transcript,DLPFC
H2AJ-203|ENST00000544848.3,chr12,14774405,14775024,620,ENSG00000246705.5,ENSG00000246705,H2AJ,-0.258628455406565,0.75569179800686,-4.16412476819027,3.94616504266001e-05,0.0094475025914031,0.521298135965171,0.101922664110643,Transcript,DLPFC
ENST00000666553|ENST00000666553.1,chr12,24704537,24774707,70171,ENSG00000255745.2,ENSG00000255745,ENSG00000255745,0.626890818830638,-1.48799752199416,8.52476384914833,4.7475218731794e-16,2.22211545530727e-13,25.6294063432695,0.0895171303492097,Transcript,DLPFC
PFKM-221|ENST00000550924.6,chr12,48105621,48145911,40291,ENSG00000152556.17,ENSG00000152556,PFKM,1.49585824525919,-1.95215511245606,3.81808037678143,0.0001592204444688,0.030307564683094,-0.0503895563013286,0.100818408252103,Transcript,DLPFC
DAZAP2-201|ENST00000412716.8,chr12,51238826,51243933,5108,ENSG00000183283.16,ENSG00000183283,DAZAP2,-0.122648670472957,6.06419052877276,-3.98385933750737,8.26245173548817e-05,0.0179894926684939,-0.93638981105879,0.126750201519126,Transcript,DLPFC
PCBP2-210|ENST00000547859.2,chr12,53461136,53480807,19672,ENSG00000197111.16,ENSG00000197111,PCBP2,-0.108252517144776,3.68447887201013,-3.77421770073918,0.0001886786070833,0.0342255752685042,-1.40570492829449,0.081466987638336,Transcript,DLPFC
CALCOCO1-215|ENST00000549688.1,chr12,53723729,53726340,2612,ENSG00000012822.16,ENSG00000012822,CALCOCO1,0.782021933074146,-2.55498853757025,3.90085821504752,0.0001150744820684,0.023631924731268,0.473376714307113,0.193575382559475,Transcript,DLPFC
PABPC1P4-201|ENST00000539977.1,chr12,63822021,63823895,1875,ENSG00000255642.1,ENSG00000255642,PABPC1P4,0.178942090612881,1.27179196172432,3.9424365124979,9.75478671076059e-05,0.0207719071391686,-0.393923741410656,0.0696708404692837,Transcript,DLPFC
PTPRR-205|ENST00000537619.6,chr12,70638079,70664677,26599,ENSG00000153233.13,ENSG00000153233,PTPRR,0.252556805895218,1.1524034228691,3.77275929778358,0.0001897413562165,0.0342978741065407,-0.993312740624028,0.0590338867609094,Transcript,DLPFC
ENST00000550268|ENST00000550268.2,chr12,79392252,79455460,63209,ENSG00000257894.2,ENSG00000257894,ENSG00000257894,0.182984415523083,1.51921391586945,4.55617387644159,7.22134576183506e-06,0.0019598368296153,2.04904219805712,0.129251063513791,Transcript,DLPFC
NRAV-203|ENST00000669580.1,chr12,120488079,120495932,7854,ENSG00000248008.5,ENSG00000248008,NRAV,0.117815804011746,3.31373394287917,3.82729782459842,0.0001536094923254,0.0295295962151336,-1.14228783881358,0.0337421777464175,Transcript,DLPFC
CABP1-DT-203|ENST00000667391.1,chr12,120628830,120640516,11687,ENSG00000256008.3,ENSG00000256008,CABP1-DT,0.253862346760413,1.02889508237876,3.78629575970834,0.0001800906923782,0.033362575531818,-0.928840743480652,0.0502382165105287,Transcript,DLPFC
DENR-202|ENST00000455982.2,chr12,122752824,122770070,17247,ENSG00000139726.11,ENSG00000139726,DENR,1.11498866924713,-2.86787270465601,4.16335344453353,3.95888660320131e-05,0.0094475025914031,1.19917073632898,0.121321108691222,Transcript,DLPFC
ENST00000657226|ENST00000657226.1,chr12,124786783,124808790,22008,ENSG00000287242.1,ENSG00000287242,ENSG00000287242,0.372442371742793,-1.41096670274921,5.51544806416608,6.80163513897547e-08,2.25683844296252e-05,7.18746773666921,0.0269172103676818,Transcript,DLPFC
LINC02359-214|ENST00000666372.1,chr12,126166284,126171797,5514,ENSG00000284848.2,ENSG00000284848,LINC02359,0.490589492502095,-2.22587526907984,3.69228328896427,0.0002579734601599,0.0434873811518217,-0.49215396879967,0.057856777274034,Transcript,DLPFC
ENST00000623586|ENST00000623586.3,chr13,18408806,18423100,14295,ENSG00000268486.5,ENSG00000268486,ENSG00000268486,0.239722873124076,1.91847257286758,3.97194978388648,8.66770212677492e-05,0.0187037043131173,-0.373700244148417,0.0916524849078584,Transcript,DLPFC
