gene_id	seqname	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	Feature
ENSG00000184515.10	chrX	1063	ENSG00000184515.10	ENSG00000184515	protein_coding	BEX5	340542.0	InGen	20.224866844174	3	ENST00000543160.5|ENST00000333643.3|ENST00000484837.1	0.217492364587288	5.6230079188349	4.12638707457093	4.60841446826648e-05	0.0081048290789611	-0.372742353833768	ENSG00000184515.10
ENSG00000160179.18	chr21	6121	ENSG00000160179.18	ENSG00000160179	protein_coding	ABCG1	9619.0	InGen	1.74673248005924	11	ENST00000398457.6|ENST00000462050.5|ENST00000347800.6|ENST00000450121.5|ENST00000361802.6|ENST00000398449.7|ENST00000343687.7|ENST00000398437.1|ENST00000472587.5|ENST00000467818.1|ENST00000496783.1	-0.13605361528875	4.82241794226468	-4.12276671842315	4.67804769520965e-05	0.0081649652159041	-0.35535925228079	ENSG00000160179.18
ENSG00000178761.14	chr15	5258	ENSG00000178761.14	ENSG00000178761	protein_coding	FAM219B	57184.0	InGen	5.46545723562365	19	ENST00000357635.9|ENST00000566132.5|ENST00000563671.5|ENST00000563119.5|ENST00000569524.5|ENST00000564723.1|ENST00000566894.1|ENST00000563069.5|ENST00000563413.5|ENST00000565772.5|ENST00000570143.5|ENST00000563877.5|ENST00000566194.5|ENST00000564857.1|ENST00000567388.5|ENST00000569761.1|ENST00000563706.5|ENST00000562698.5|ENST00000564019.1	0.065110209796798	6.10684762921284	4.1160004099161	4.81088435673583e-05	0.0083336815560027	-0.447556868325862	ENSG00000178761.14
ENSG00000104904.12	chr19	3436	ENSG00000104904.12	ENSG00000104904	protein_coding	OAZ1	4946.0	InGen	20.2996232010666	11	ENST00000590943.6|ENST00000592787.2|ENST00000581150.6|ENST00000602676.6|ENST00000582888.8|ENST00000593012.1|ENST00000588673.3|ENST00000586054.2|ENST00000589361.2|ENST00000592727.3|ENST00000589739.3	0.0900040248315986	7.4462517180235	4.11233572063928	4.88432132116935e-05	0.008397752158091	-0.45925395636044	ENSG00000104904.12
ENSG00000175984.14	chr1	7413	ENSG00000175984.14	ENSG00000175984	protein_coding	DENND2C	163259.0	InGen	0.197836220632576	6	ENST00000393276.7|ENST00000393274.5|ENST00000495031.5|ENST00000393277.2|ENST00000481894.1|ENST00000493549.1	-0.167534611108042	1.76996149430765	-4.11042245922204	4.92308411052216e-05	0.0084016988757274	0.110365779932438	ENSG00000175984.14
ENSG00000160808.9	chr3	1360	ENSG00000160808.9	ENSG00000160808	protein_coding	MYL3	4634.0	InGen	0.252172542028901	3	ENST00000395869.5|ENST00000292327.4|ENST00000431168.1	-0.279283705123368	-0.172088717479066	-4.10706674343603	4.99177939701961e-05	0.0084562945241128	0.435722305017883	ENSG00000160808.9
ENSG00000172817.3	chr8	2282	ENSG00000172817.3	ENSG00000172817	protein_coding	CYP7B1	9420.0	InGen	2.53632484488646	2	ENST00000523954.1|ENST00000310193.3	-0.196095722902687	3.87579687760451	-4.09895276702558	5.16167201572532e-05	0.0086802745671748	-0.327288826147793	ENSG00000172817.3
ENSG00000124613.8	chr6	4834	ENSG00000124613.8	ENSG00000124613	protein_coding	ZNF391	346157.0	InGen	1.12838680360579	4	ENST00000477999.5|ENST00000244576.8|ENST00000482767.1|ENST00000461521.1	0.148290939551519	3.82037762639264	4.09178684858274	5.31627738136853e-05	0.0088754865644456	-0.32738694581473	ENSG00000124613.8
ENSG00000163251.3	chr2	6708	ENSG00000163251.3	ENSG00000163251	protein_coding	FZD5	7855.0	InGen	0.343224219820783	1	ENST00000295417.3	-0.243383647615404	2.53514462542007	-4.08467581959501	5.47404811174901e-05	0.0090731362911212	-0.144440991869486	ENSG00000163251.3
ENSG00000159214.12	chr1	3554	ENSG00000159214.12	ENSG00000159214	protein_coding	CCDC24	149473.0	InGen	1.04439512176451	11	ENST00000486064.5|ENST00000372318.7|ENST00000460543.5|ENST00000463846.5|ENST00000490563.5|ENST00000490064.5|ENST00000486504.5|ENST00000485811.5|ENST00000466180.1|ENST00000479055.5|ENST00000472562.1	0.139794677826469	3.20092648254285	4.06524456215542	5.9281997588103e-05	0.0097556995888021	-0.318378449589797	ENSG00000159214.12
ENSG00000153094.21	chr2	6658	ENSG00000153094.21	ENSG00000153094	protein_coding	BCL2L11	10018.0	InGen	0.349826153269493	23	ENST00000432179.1|ENST00000337565.9|ENST00000357757.6|ENST00000308659.12|ENST00000610735.4|ENST00000615946.4|ENST00000619294.4|ENST00000620862.4|ENST00000621302.4|ENST00000622509.4|ENST00000622612.4|ENST00000393256.7|ENST00000393252.3|ENST00000433098.5|ENST00000405953.5|ENST00000361493.10|ENST00000415458.5|ENST00000436733.5|ENST00000437029.5|ENST00000452231.5|ENST00000431217.1|ENST00000439718.1|ENST00000438054.1	-0.149612961683741	2.46549546630597	-4.05425252031504	6.20074821370007e-05	0.0100626030994886	-0.23981125817674	ENSG00000153094.21
ENSG00000189134.3	chr6	1639	ENSG00000189134.3	ENSG00000189134	protein_coding	NKAPL	222698.0	InGen	0.703296102972919	1	ENST00000343684.3	0.165703310236041	1.58265018593623	4.05420124234953	6.20204713801548e-05	0.0100626030994886	-0.0576424564558344	ENSG00000189134.3
ENSG00000228203.6	chr2	4648	ENSG00000228203.6	ENSG00000228203	processed_transcript	RNF144A-AS1	386597.0	InGen	1.42160368524798	5	ENST00000418970.6|ENST00000426122.1|ENST00000424351.1|ENST00000439208.1|ENST00000437589.2	0.20923013688946	4.10447036755003	4.04337097166262	6.48226351273703e-05	0.0104436971377586	-0.554450223002444	ENSG00000228203.6
ENSG00000228340.5	chr20	5137	ENSG00000228340.5	ENSG00000228340	lincRNA	MIR646HG	284757.0	InGen	0.179392649955217	11	ENST00000426753.5|ENST00000428772.5|ENST00000431181.5|ENST00000427691.5|ENST00000439507.5|ENST00000457508.1|ENST00000458422.5|ENST00000432910.5|ENST00000437035.5|ENST00000421257.1|ENST00000427820.1	-0.319890440438909	1.14062897740823	-4.03757631484965	6.63709182350031e-05	0.0106188860084461	-0.0707485440279552	ENSG00000228340.5
ENSG00000196371.3	chr11	6059	ENSG00000196371.3	ENSG00000196371	protein_coding	FUT4	2526.0	InGen	0.39929856726245	1	ENST00000358752.3	-0.12838403212769	2.50864182716337	-4.0318193418951	6.79438940400948e-05	0.0107955818951017	-0.335122419163652	ENSG00000196371.3
ENSG00000186281.12	chr2	5684	ENSG00000186281.12	ENSG00000186281	protein_coding	GPAT2	150763.0	InGen	0.137490925501837	10	ENST00000486463.5|ENST00000359548.8|ENST00000434632.5|ENST00000453542.5|ENST00000484440.5|ENST00000471757.5|ENST00000482704.1|ENST00000439254.1|ENST00000468438.1|ENST00000488515.1	0.295023203869497	0.91235062649357	4.02690877830564	6.93135395702939e-05	0.0109377714942466	-0.034005313158743	ENSG00000186281.12
ENSG00000105974.11	chr7	4082	ENSG00000105974.11	ENSG00000105974	protein_coding	CAV1	857.0	InGen	0.727385365905195	9	ENST00000341049.6|ENST00000393470.1|ENST00000451122.5|ENST00000614113.4|ENST00000489856.1|ENST00000405348.5|ENST00000456473.5|ENST00000393468.1|ENST00000393467.1	-0.225144666680249	2.75386794197238	-4.02441568539325	7.00189095069059e-05	0.0109739160280926	-0.414239529307004	ENSG00000105974.11
ENSG00000180777.13	chr18	5982	ENSG00000180777.13	ENSG00000180777	protein_coding	ANKRD30B	374860.0	InGen	0.883519013773949	4	ENST00000579292.5|ENST00000358984.8|ENST00000580206.1|ENST00000320584.8	0.211101360439848	3.85633257964616	4.02230673586764	7.06209134054749e-05	0.0109934812428969	-0.597306854789044	ENSG00000180777.13
ENSG00000101160.13	chr20	2038	ENSG00000101160.13	ENSG00000101160	protein_coding	CTSZ	1522.0	InGen	3.42920040019072	4	ENST00000217131.5|ENST00000503833.6|ENST00000488395.1|ENST00000472025.1	-0.133323626131964	4.21244766377897	-4.01997626934105	7.1291868084991e-05	0.010998500011019	-0.679141707645603	ENSG00000101160.13
ENSG00000167182.13	chr17	3598	ENSG00000167182.13	ENSG00000167182	protein_coding	SP2	6668.0	InGen	0.614547040910675	5	ENST00000613139.1|ENST00000376741.4|ENST00000637314.1|ENST00000637943.1|ENST00000635868.1	-0.143889080412948	2.49518678225481	-4.01713275187088	7.21187366907246e-05	0.010998500011019	-0.391592479741772	ENSG00000167182.13
ENSG00000162373.12	chr1	2138	ENSG00000162373.12	ENSG00000162373	protein_coding	BEND5	79656.0	InGen	2.83689612376792	6	ENST00000371833.3|ENST00000476079.5|ENST00000463562.1|ENST00000476096.1|ENST00000480399.1|ENST00000489956.1	0.13666788568767	3.92326862737204	4.01683453446018	7.22059814514894e-05	0.010998500011019	-0.632183077383773	ENSG00000162373.12
ENSG00000255622.3	chr5	3066	ENSG00000255622.3	ENSG00000255622	transcribed_unprocessed_pseudogene	PCDHB17P		InGen	0.325951108392225	2	ENST00000539533.3|ENST00000623466.1	-0.142357434340074	1.34616582090381	-4.01314676168992	7.32931740786947e-05	0.010998500011019	-0.197960208506458	ENSG00000255622.3
ENSG00000145681.10	chr5	6956	ENSG00000145681.10	ENSG00000145681	protein_coding	HAPLN1	1404.0	InGen	0.532641287833059	7	ENST00000274341.8|ENST00000510978.5|ENST00000508307.5|ENST00000503117.1|ENST00000504713.5|ENST00000514416.5|ENST00000515590.1	0.210004037006527	2.83726601208241	4.01306835434758	7.33164572997442e-05	0.010998500011019	-0.450596202210568	ENSG00000145681.10
ENSG00000225778.5	chr10	3274	ENSG00000225778.5	ENSG00000225778	antisense	PROSER2-AS1	219731.0	InGen	0.0556286743533264	2	ENST00000445498.5|ENST00000453242.1	-0.326818698197	-1.16515550265596	-4.00927790348778	7.44504562014251e-05	0.010998500011019	0.237761449040765	ENSG00000225778.5
ENSG00000198740.8	chr17	8810	ENSG00000198740.8	ENSG00000198740	protein_coding	ZNF652	22834.0	InGen	3.02390605718288	4	ENST00000513488.2|ENST00000508237.5|ENST00000362063.6|ENST00000430262.2	-0.17317780802162	6.05764640744195	-4.00917574198044	7.44812494612407e-05	0.010998500011019	-0.866333169596714	ENSG00000198740.8
ENSG00000233435.2	chr10	2106	ENSG00000233435.2	ENSG00000233435	processed_pseudogene	AGGF1P2		InGen	0.217269654408425	1	ENST00000426656.2	-0.316724897294247	0.20070312220461	-4.00777974724704	7.49032404512106e-05	0.010998500011019	-0.0163753766960424	ENSG00000233435.2
ENSG00000117594.9	chr1	1513	ENSG00000117594.9	ENSG00000117594	protein_coding	HSD11B1	3290.0	InGen	1.33678649419052	4	ENST00000615289.4|ENST00000367028.6|ENST00000261465.5|ENST00000367027.4	-0.337608291934661	2.28934754361383	-4.00762674465225	7.49496289652324e-05	0.010998500011019	-0.410767265682166	ENSG00000117594.9
ENSG00000155367.15	chr1	2874	ENSG00000155367.15	ENSG00000155367	protein_coding	PPM1J	333926.0	InGen	0.345129699416359	5	ENST00000471106.5|ENST00000309276.10|ENST00000464951.1|ENST00000482367.1|ENST00000486709.1	0.215930203250484	1.2763100288487	4.00447634151158	7.59108791891057e-05	0.011069055352138	-0.193181022812771	ENSG00000155367.15
ENSG00000197081.12	chr6	14911	ENSG00000197081.12	ENSG00000197081	protein_coding	IGF2R	3482.0	InGen	1.99623718592293	5	ENST00000356956.5|ENST00000464636.1|ENST00000487607.1|ENST00000475834.1|ENST00000475584.1	-0.0809260613401165	6.27611270665849	-3.99775624589814	7.80005784691182e-05	0.0112715415496427	-0.911701046274277	ENSG00000197081.12
ENSG00000223558.1	chr7	719	ENSG00000223558.1	ENSG00000223558	processed_pseudogene	TRIM60P17		InGen	0.315021397641451	1	ENST00000415181.1	-0.338155053300544	-0.743909646594798	-3.99687702016283	7.82779915770139e-05	0.0112715415496427	0.111501476432004	ENSG00000223558.1
ENSG00000166800.9	chr11	2586	ENSG00000166800.9	ENSG00000166800	protein_coding	LDHAL6A	160287.0	InGen	0.111173712869413	3	ENST00000615355.4|ENST00000396213.7|ENST00000280706.2	0.52366722647413	-0.789204689807184	3.99314892786253	7.94647196613466e-05	0.01137135202657	0.152114737028692	ENSG00000166800.9
ENSG00000237172.3	chr16	2917	ENSG00000237172.3	ENSG00000237172	protein_coding	B3GNT9	84752.0	InGen	0.555483662368862	1	ENST00000449549.3	-0.189881888521083	2.14337386165167	-3.98914455747948	8.07584107016362e-05	0.0114246744004015	-0.437587567277962	ENSG00000237172.3
ENSG00000078061.12	chrX	3535	ENSG00000078061.12	ENSG00000078061	protein_coding	ARAF	369.0	InGen	1.1858387371807	6	ENST00000290277.10|ENST00000377045.8|ENST00000377039.2|ENST00000489496.1|ENST00000469505.1|ENST00000470206.1	-0.11721329853178	3.39812950315747	-3.98892747207869	8.08291126900235e-05	0.0114246744004015	-0.663655951123506	ENSG00000078061.12
ENSG00000248008.2	chr12	1901	ENSG00000248008.2	ENSG00000248008	antisense	NRAV	100506668.0	InGen	2.31306025200105	1	ENST00000500741.2	0.138694072401812	3.46943638932247	3.98464662524774	8.22353928317007e-05	0.0115525683868875	-0.679799285245758	ENSG00000248008.2
ENSG00000160439.15	chr19	8594	ENSG00000160439.15	ENSG00000160439	protein_coding	RDH13	112724.0	InGen	0.541792028724711	23	ENST00000592423.1|ENST00000586331.1|ENST00000591960.1|ENST00000591868.1|ENST00000610356.4|ENST00000415061.7|ENST00000291892.10|ENST00000396247.7|ENST00000592573.1|ENST00000587721.1|ENST00000589605.5|ENST00000589305.5|ENST00000586945.5|ENST00000587026.1|ENST00000591603.1|ENST00000588306.1|ENST00000591023.5|ENST00000589197.1|ENST00000590349.1|ENST00000587373.1|ENST00000593134.1|ENST00000587046.1|ENST00000588941.1	0.105097866440615	3.55449296808558	3.98087207771548	8.34945882416153e-05	0.0116265624680294	-0.711487751382013	ENSG00000160439.15
ENSG00000206535.7	chr3	2249	ENSG00000206535.7	ENSG00000206535	protein_coding	LNP1	348801.0	InGen	2.06372174365477	3	ENST00000383693.7|ENST00000466996.5|ENST00000489752.1	0.134769188698212	3.53447693260354	3.98004954720261	8.37714036934278e-05	0.0116265624680294	-0.707317457389577	ENSG00000206535.7
ENSG00000130770.17	chr1	2225	ENSG00000130770.17	ENSG00000130770	protein_coding	ATPIF1	93974.0	InGen	8.85777404933574	4	ENST00000497986.5|ENST00000335514.9|ENST00000468425.2|ENST00000465645.1	0.0991936966094075	5.62551789349449	3.97568643320841	8.52543952979403e-05	0.0117615330135883	-0.969768609233362	ENSG00000130770.17
ENSG00000153982.10	chr17	2970	ENSG00000153982.10	ENSG00000153982	protein_coding	GDPD1	284161.0	InGen	4.93038435016268	7	ENST00000578026.5|ENST00000284116.8|ENST00000581140.5|ENST00000579020.5|ENST00000581276.5|ENST00000583543.1|ENST00000579076.1	0.0913291707773677	5.15014514358491	3.9575204538521	9.17009260384257e-05	0.0125755811607101	-1.01054440560892	ENSG00000153982.10
ENSG00000068831.18	chr11	6084	ENSG00000068831.18	ENSG00000068831	protein_coding	RASGRP2	10235.0	InGen	0.929071131654453	23	ENST00000464324.5|ENST00000377494.5|ENST00000421556.5|ENST00000394432.7|ENST00000377497.7|ENST00000354024.7|ENST00000488071.1|ENST00000494001.5|ENST00000497441.5|ENST00000465852.1|ENST00000445445.5|ENST00000431822.5|ENST00000441258.5|ENST00000394428.5|ENST00000394429.5|ENST00000377486.7|ENST00000377487.5|ENST00000377489.5|ENST00000394430.5|ENST00000377485.5|ENST00000430645.1|ENST00000480443.1|ENST00000419843.1	0.13893040810911	3.7479599001788	3.92985695979059	0.0001024128036719	0.0139614709100425	-0.934090143330615	ENSG00000068831.18
ENSG00000164741.14	chr8	12794	ENSG00000164741.14	ENSG00000164741	protein_coding	DLC1	10395.0	InGen	2.34356604693779	18	ENST00000276297.8|ENST00000358919.6|ENST00000510318.5|ENST00000512044.6|ENST00000520226.5|ENST00000521730.1|ENST00000513883.5|ENST00000510250.2|ENST00000509922.5|ENST00000503161.6|ENST00000515225.1|ENST00000506171.1|ENST00000316609.9|ENST00000511869.1|ENST00000517868.2|ENST00000631382.1|ENST00000517333.1|ENST00000529018.1	-0.104482360914903	6.30686399238645	-3.92627094301084	0.0001038852444491	0.0140788949815521	-1.18360990442005	ENSG00000164741.14
ENSG00000121769.7	chr1	1026	ENSG00000121769.7	ENSG00000121769	protein_coding	FABP3	2170.0	InGen	21.8816117237444	4	ENST00000373713.6|ENST00000497275.5|ENST00000498148.5|ENST00000482018.1	0.213267011957336	5.62443728094146	3.92376340968676	0.0001049267497625	0.0141289600495816	-1.15617550815722	ENSG00000121769.7
ENSG00000163347.5	chr3	3663	ENSG00000163347.5	ENSG00000163347	protein_coding	CLDN1	9076.0	InGen	0.230449667150523	2	ENST00000295522.3|ENST00000490800.1	0.201973806885396	0.476836022189929	3.92243814264261	0.0001054811896578	0.0141289600495816	-0.358102418345628	ENSG00000163347.5
ENSG00000235944.7	chr7	2362	ENSG00000235944.7	ENSG00000235944	transcribed_unprocessed_pseudogene	ZNF815P		InGen	1.78332519595492	5	ENST00000421890.5|ENST00000430530.5|ENST00000434898.5|ENST00000442665.1|ENST00000422825.1	0.135040833192335	3.36542838472838	3.91902304155599	0.0001069227584633	0.0142392683944403	-0.908762337591064	ENSG00000235944.7
ENSG00000162931.11	chr1	3548	ENSG00000162931.11	ENSG00000162931	protein_coding	TRIM17	51127.0	InGen	1.0937570850738	8	ENST00000366697.6|ENST00000366698.6|ENST00000295033.7|ENST00000456946.6|ENST00000479800.1|ENST00000355586.4|ENST00000457345.2|ENST00000520264.1	0.224957352347879	3.30434572993524	3.90934504422892	0.000111110096322	0.0147118707423176	-0.929248073789007	ENSG00000162931.11
ENSG00000149294.16	chr11	12737	ENSG00000149294.16	ENSG00000149294	protein_coding	NCAM1	4684.0	InGen	15.199285151004	30	ENST00000621518.4|ENST00000615112.4|ENST00000615285.4|ENST00000618266.4|ENST00000619839.4|ENST00000401611.6|ENST00000621128.4|ENST00000613217.4|ENST00000316851.11|ENST00000617166.1|ENST00000620046.4|ENST00000531044.5|ENST00000529356.5|ENST00000615525.1|ENST00000621850.4|ENST00000525973.5|ENST00000611284.4|ENST00000534046.2|ENST00000530543.5|ENST00000526322.5|ENST00000531817.5|ENST00000533073.5|ENST00000528590.5|ENST00000525355.5|ENST00000525691.5|ENST00000534516.2|ENST00000524916.1|ENST00000530090.1|ENST00000528158.2|ENST00000533226.2	-0.0978415629106097	8.88496321533616	-3.90463071653381	0.000113205651414	0.0147751433064548	-1.22638009741243	ENSG00000149294.16
ENSG00000136436.14	chr17	8333	ENSG00000136436.14	ENSG00000136436	protein_coding	CALCOCO2	10241.0	InGen	2.6171950851244	28	ENST00000258947.7|ENST00000503463.5|ENST00000509507.5|ENST00000448105.6|ENST00000510356.5|ENST00000575560.5|ENST00000570513.5|ENST00000509415.5|ENST00000513119.5|ENST00000416445.6|ENST00000508679.5|ENST00000372317.7|ENST00000576582.5|ENST00000511697.1|ENST00000505071.5|ENST00000507076.1|ENST00000502761.1|ENST00000509014.2|ENST00000514962.5|ENST00000514267.1|ENST00000514006.1|ENST00000511816.1|ENST00000509112.1|ENST00000506971.1|ENST00000507306.1|ENST00000575461.1|ENST00000509784.1|ENST00000510997.1	-0.121126979150681	5.87957282601456	-3.90111108163907	0.0001147945072206	0.0147751433064548	-1.27249078206556	ENSG00000136436.14
ENSG00000155330.9	chr16	7443	ENSG00000155330.9	ENSG00000155330	protein_coding	C16orf87	388272.0	InGen	1.66290854693877	4	ENST00000394806.6|ENST00000285697.8|ENST00000565112.1|ENST00000564250.1	0.123431725927946	4.82059816047237	3.90228353208168	0.0001142629007159	0.0147751433064548	-1.18805263400037	ENSG00000155330.9
ENSG00000112972.14	chr5	4702	ENSG00000112972.14	ENSG00000112972	protein_coding	HMGCS1	3157.0	InGen	22.7988550854037	7	ENST00000325110.10|ENST00000433297.2|ENST00000508319.1|ENST00000514610.1|ENST00000507004.1|ENST00000507293.1|ENST00000511774.1	0.154874191858126	7.79153314402656	3.90118972646757	0.0001147587753089	0.0147751433064548	-1.26508054461799	ENSG00000112972.14
ENSG00000002586.18_PAR_Y	chrY	3284	ENSG00000002586.18_PAR_Y	ENSG00000002586	protein_coding	CD99	4267.0	InGen	0.301658795987313	12	ENST00000381192.8_PAR_Y|ENST00000611428.5_PAR_Y|ENST00000381187.8_PAR_Y|ENST00000381184.6_PAR_Y|ENST00000482405.7_PAR_Y|ENST00000624481.4_PAR_Y|ENST00000381180.8_PAR_Y|ENST00000623253.4_PAR_Y|ENST00000449611.6_PAR_Y|ENST00000482293.6_PAR_Y|ENST00000497752.6_PAR_Y|ENST00000381177.6_PAR_Y	0.776130480665298	0.434955741665156	3.90172180815444	0.0001145173030764	0.0147751433064548	-0.391371338037353	ENSG00000002586.18_PAR_Y
ENSG00000231453.1	chr2	3435	ENSG00000231453.1	ENSG00000231453	lincRNA	LINC01305	285084.0	InGen	0.0897154921018583	2	ENST00000420866.1|ENST00000436820.1	0.318724668360643	-1.03400000791105	3.89597390733925	0.0001171515203462	0.0149143243225379	-0.180117611276294	ENSG00000231453.1
ENSG00000189159.15	chr17	3414	ENSG00000189159.15	ENSG00000189159	protein_coding	HN1	51155.0	InGen	7.54239196534059	12	ENST00000476258.5|ENST00000409753.7|ENST00000482348.5|ENST00000304834.11|ENST00000356033.8|ENST00000470924.5|ENST00000481094.1|ENST00000481647.5|ENST00000580380.1|ENST00000581874.1|ENST00000584079.5|ENST00000465454.1	0.144891949423585	5.24240540280811	3.89593279386007	0.0001171705674022	0.0149143243225379	-1.24319625405156	ENSG00000189159.15
ENSG00000152760.9	chr1	3100	ENSG00000152760.9	ENSG00000152760	protein_coding	TCTEX1D1	200132.0	InGen	0.585999012468064	6	ENST00000525663.5|ENST00000282670.6|ENST00000528352.1|ENST00000491611.1|ENST00000448074.1|ENST00000489510.1	0.196061316784052	2.28363327911252	3.89168189630329	0.0001191558297065	0.0150836876956606	-0.807562742825373	ENSG00000152760.9
ENSG00000205572.9	chr5	3051	ENSG00000205572.9	ENSG00000205572	protein_coding	SERF1B	8293.0	InGen	0.459172614912475	8	ENST00000380751.9|ENST00000380750.7|ENST00000503931.5|ENST00000506542.1|ENST00000515588.1|ENST00000507177.5|ENST00000514285.1|ENST00000513144.1	0.342928585972668	1.53185765401744	3.89025655569636	0.0001198285957891	0.0150859618491092	-0.663829560154861	ENSG00000205572.9
ENSG00000116885.18	chr1	2788	ENSG00000116885.18	ENSG00000116885	protein_coding	OSCP1	127700.0	InGen	2.02797239807449	12	ENST00000468441.5|ENST00000495222.5|ENST00000235532.9|ENST00000356637.9|ENST00000471369.1|ENST00000433045.6|ENST00000445843.7|ENST00000475160.1|ENST00000525869.1|ENST00000528112.1|ENST00000354267.3|ENST00000524789.1	0.0976219125007892	3.84742565331725	3.88801594073797	0.0001208934504717	0.0151373054642316	-1.11106127936396	ENSG00000116885.18
ENSG00000254221.2	chr5	4773	ENSG00000254221.2	ENSG00000254221	protein_coding	PCDHGB1	56104.0	InGen	0.574719346580254	2	ENST00000611598.1|ENST00000523390.1	0.133989532388959	2.81383829242293	3.88343396329379	0.0001230989997549	0.0153038150815557	-0.941162278602169	ENSG00000254221.2
ENSG00000130520.10	chr19	3029	ENSG00000130520.10	ENSG00000130520	protein_coding	LSM4	25804.0	InGen	3.64027346196344	6	ENST00000593829.5|ENST00000252816.10|ENST00000600289.6|ENST00000594828.7|ENST00000597776.1|ENST00000593564.2	0.0868534716325717	4.74795242585379	3.88250293342786	0.0001235517863262	0.0153038150815557	-1.25227822396559	ENSG00000130520.10
ENSG00000143164.15	chr1	6306	ENSG00000143164.15	ENSG00000143164	protein_coding	DCAF6	55827.0	InGen	10.8494408913816	12	ENST00000450548.5|ENST00000470919.5|ENST00000432587.6|ENST00000367843.7|ENST00000470721.5|ENST00000312263.10|ENST00000367840.3|ENST00000455334.5|ENST00000491067.1|ENST00000460432.1|ENST00000489398.1|ENST00000478668.1	0.123296569720533	7.42944420864549	3.87941000426572	0.0001250673124007	0.0154086941732618	-1.35210618569183	ENSG00000143164.15
ENSG00000165899.10	chr12	8380	ENSG00000165899.10	ENSG00000165899	protein_coding	OTOGL	283310.0	InGen	1.52755438546727	6	ENST00000547103.5|ENST00000458043.6|ENST00000298820.7|ENST00000546620.5|ENST00000551340.5|ENST00000550182.2	0.220201851335338	5.0774536129125	3.87693837744171	0.000126291035327	0.0154766976749954	-1.30581785549361	ENSG00000165899.10
ENSG00000179909.15	chr19	5713	ENSG00000179909.15	ENSG00000179909	protein_coding	ZNF154	7710.0	InGen	2.93672804034038	2	ENST00000512439.6|ENST00000451275.1	0.107983908923451	5.15831398833008	3.87349854749491	0.0001280129984535	0.0155964749894446	-1.33050911534673	ENSG00000179909.15
ENSG00000198315.10	chr6	7565	ENSG00000198315.10	ENSG00000198315	protein_coding	ZKSCAN8	7745.0	InGen	2.66340791241032	4	ENST00000606198.5|ENST00000457389.6|ENST00000330236.6|ENST00000536028.2	-0.0910206012373423	5.68295123113862	-3.87229178408495	0.000128622346803	0.0155964749894446	-1.37317629040305	ENSG00000198315.10
ENSG00000177599.12	chr19	3032	ENSG00000177599.12	ENSG00000177599	protein_coding	ZNF491	126069.0	InGen	0.767427131580844	4	ENST00000479762.1|ENST00000323169.9|ENST00000450087.1|ENST00000492230.1	-0.105587795291815	2.37621092993276	-3.87062705619618	0.0001294674486651	0.0156167568052163	-0.919961697177436	ENSG00000177599.12
ENSG00000162639.15	chr1	2426	ENSG00000162639.15	ENSG00000162639	protein_coding	HENMT1	113802.0	InGen	2.50651123136602	6	ENST00000402983.5|ENST00000370031.5|ENST00000370032.9|ENST00000420055.1|ENST00000493676.1|ENST00000483729.1	0.111390323385909	3.84999650856029	3.86555060876432	0.000132077079858	0.0158186630668139	-1.19305469066532	ENSG00000162639.15
ENSG00000126883.16	chr9	13062	ENSG00000126883.16	ENSG00000126883	protein_coding	NUP214	8021.0	InGen	1.57841748843843	27	ENST00000359428.9|ENST00000411637.6|ENST00000451030.5|ENST00000531584.1|ENST00000526412.1|ENST00000525561.1|ENST00000530843.1|ENST00000530863.1|ENST00000525980.5|ENST00000530630.1|ENST00000489260.1|ENST00000526346.5|ENST00000531929.5|ENST00000524578.5|ENST00000453861.6|ENST00000470765.5|ENST00000483497.6|ENST00000465486.6|ENST00000531600.1|ENST00000528114.1|ENST00000525384.1|ENST00000529286.1|ENST00000530491.1|ENST00000498010.1|ENST00000476004.5|ENST00000528406.1|ENST00000496921.2	-0.0914434861414884	5.70697602526522	-3.86470897398656	0.0001325145176394	0.0158186630668139	-1.4022950342622	ENSG00000126883.16
ENSG00000164244.20	chr5	9064	ENSG00000164244.20	ENSG00000164244	protein_coding	PRRC1	133619.0	InGen	1.2167695463471	6	ENST00000296666.12|ENST00000512871.1|ENST00000442138.6|ENST00000512635.2|ENST00000507774.1|ENST00000513427.1	-0.0907618868403031	4.57581028719512	-3.85601857602775	0.0001371122157844	0.0162831357704	-1.34741153189802	ENSG00000164244.20
ENSG00000124614.13	chr6	1642	ENSG00000124614.13	ENSG00000124614	protein_coding	RPS10	6204.0	InGen	0.856374239453839	7	ENST00000344700.7|ENST00000464218.5|ENST00000467531.5|ENST00000494077.5|ENST00000326199.12|ENST00000621356.2|ENST00000480942.1	0.139468359470759	1.74059740303855	3.85335445322737	0.0001385516399956	0.0163696986351735	-0.851211141326906	ENSG00000124614.13
ENSG00000101017.13	chr20	2527	ENSG00000101017.13	ENSG00000101017	protein_coding	CD40	958.0	InGen	0.249460629859014	7	ENST00000372285.7|ENST00000620709.4|ENST00000372276.7|ENST00000466205.5|ENST00000489304.5|ENST00000477696.5|ENST00000461171.1	-0.223709084021141	0.663006668985018	-3.84543761240888	0.0001429139311722	0.0167989492871297	-0.702579964612736	ENSG00000101017.13
