"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12340",0.105880494414964,-0.095489286067308,0.0582457648123701,-0.0890014909480875,0.116409915797131,-0.09643667725926,-0.00381893431168992,-0.054145363977216,-0.145551223331197,-0.0143138845160932,-0.11913504347694,0.0898767593061927,0.0575880756419739,-0.0316320343043273,0.0212222339216442,-0.0639390379412862,-0.00269045810503246,-0.0270071552097816,-0.0037840412423742,0.135601997172388,0.0111060458797379
"R12341",0.00410625846126689,0.00648337378049821,-0.0375386536709495,0.0525902641655457,-0.031724597227188,0.0502982860862672,0.0952222383280562,-0.013007485270652,0.0394835918205161,-0.0198025727809629,0.0696564639829675,0.00609816521438772,0.0551583874580739,-0.0160039671958969,0.036254149183812,0.00019871797112971,0.0321953510080668,-0.00557165529788414,0.00711425852241524,-0.00823934376716328,-0.0319294514883253
"R12342",-0.0325174570150843,-0.0204021608691652,0.0281284692182512,-0.0745505971539533,0.01301482702457,-0.0461807889579151,-0.0280661894161381,0.039909861115017,-0.0072320484467306,0.0712843761304889,-0.0646454493237219,0.0162993794849489,-0.0432077805182979,-0.00649233241228279,-0.0136692211448739,-0.0174843319609238,0.0653544659434764,2.00716611470433e-05,-0.0109687461282124,0.0167373037664512,0.0107753620098805
"R12343",-0.00427781006912915,0.00187243929790481,0.0785486369871157,-0.0266015424228289,0.046887755937579,-0.0657438606955463,-0.01767883299439,0.00876273996821536,-0.0882224868967956,0.0152852656317835,-0.077419503929414,-0.104418102162221,0.0387409390361768,0.0835504054254703,-0.102128379346435,0.0534707291720117,-0.0647989095624919,-0.0617300431751353,-0.0403124213717723,-0.053542201612623,0.0969754638941066
"R12344",0.087255782552142,0.00661892888297528,-0.0801092834378575,-0.00396127529701497,0.0456938070841341,0.0128034681942494,-0.0904250940504151,-0.0518625432808345,-0.0585014306439549,-0.112277211755417,0.0317002367764582,0.0742661253840859,-0.0525697751295263,-0.0856669599262109,0.0230029659300074,-0.0213689437581566,-0.0159409491075757,0.0436935375248896,0.0553974846795981,0.10586896439906,-0.113108225093325
"R12345",0.0220632277647239,-0.019082395265692,0.0209497397302997,0.0360697467595937,0.0199493515537868,-0.0191536662734704,-0.0110137931181759,-0.00370122680468635,0.0173940002023875,0.0165530116008817,0.0234006049492816,0.000363267167538807,0.0119483134712938,-0.0043500225770397,-0.014663794159543,-0.0128051586538751,0.00899367024167729,-0.00562487834360999,-0.0290436018552159,0.0236793563969282,0.00823523400817298
"R12346",0.0070721047730983,-0.0323017644795152,0.108742784400214,-0.124874867735605,0.0873741017276885,-0.0677925832822793,-0.0246701835217701,0.0170746845553974,0.0268344984290995,0.0485026096011437,-0.142472202048962,-0.0374548190933317,0.0255627336038522,0.00905283726179315,-0.0410569279993451,-0.0386332192090965,-0.0141980074653814,-0.00924284493545195,-0.0720434331985619,0.00465639529441483,0.0697767457986512
"R12347",-0.0666122582348169,0.0344631362244085,0.0154085327523396,-0.106948210407518,-0.0160089340203871,-0.0345012525194329,-0.00517235314670824,0.0725836090370026,0.011653294306807,0.0860966628396123,-0.0534545659425518,0.018570136478018,-0.0440685770739883,0.0197734784429551,0.0300697509925674,0.0190384119750843,0.0827875551764698,0.0502580844537654,0.0229714369985068,-0.0132987777184714,0.0189743343285322
"R12348",0.00634427049472125,0.0157594274330755,-0.000564405091592093,-0.0319792465151902,0.00884546423374014,0.13295305385941,0.0492131111956058,-0.0211642127982286,0.039293933707781,-0.0190063655921572,-0.0700127453965778,-0.0250756430351979,0.0517692925342652,-0.0393968441759405,-0.00310378575009085,-0.0187373237141778,-0.0227025401061166,-0.024824278451553,0.0227217594021443,0.00535177545206116,-0.0335198551803308
"R12349",0.0249995576771524,-0.0119665236957723,0.0106610388136106,0.0259898601293004,0.021213341983042,0.0702989800501507,0.00614503792627666,0.00739504812391638,0.0267896224591933,0.0171649695648581,0.000183846722672353,0.0130414645824996,0.0242959944100647,-0.0242398626646481,0.0107297117469934,-0.0309511002246376,0.0248695794308736,0.0153107880097552,-0.0178685244254121,-0.00284228559728215,-0.00488390173972464
"R12350",-0.0439521482828808,0.0230465927686262,0.00777002929721119,-0.0107580120101947,-0.0327965185604651,0.0215152030895423,-0.0186753635881035,0.0632470888576303,0.0437218279580266,0.070622471195287,0.0331008728409354,0.00608103457461067,-0.0457521678049813,0.0132364849831965,0.0148279844110206,-0.0052915665817601,0.0711740119870559,0.0535640861127627,-0.0345702474026904,-0.0343301846684659,0.012261429627821
"R12353",-0.0266169775405838,0.00840780079661195,-0.0203237440811593,0.03091051938153,-0.0223486022036448,0.0437842644376052,-0.0619530789539628,0.0308166184926397,0.0589920717827555,0.0169310969675438,0.0599925760192544,0.0213858007084758,-0.0761963437714745,-0.0432909193125388,0.0105065593442199,-0.0323560650273792,0.0470199946379995,0.0404736005127497,0.00164232488713134,-0.00757968184359265,-0.0356305474307718
"R12355",-0.0518737097995226,0.0692329460585823,-0.0284145518887562,0.0116507586722501,-0.0521127199133362,-0.0463009708141351,-0.00430582267060385,0.098807959487688,-0.0969723691459765,0.06508437208423,0.0384914315294506,0.0161070327895405,-0.0569446410879112,0.0221220210609285,0.0309970704473151,0.0349303038041186,0.114760837194497,0.0783913668109378,0.0194769363332753,-0.0363133766935487,9.7258485825091e-05
"R12356",0.0239074516126001,-0.0179627991678359,0.00823213508831271,0.0244081511439379,0.0200538920740662,-0.0475950760499765,-0.0157536535651781,-0.0202525961819558,-0.111475801581831,-0.0254277792228136,-0.0079095085887187,-0.00426007832058458,-0.000231119191307454,0.00970138568320282,-0.0237349227604479,0.014228330871635,-0.0556473808969462,-0.0313217157280164,0.00382524193588721,0.0278737653187938,0.0200069557773079
"R12357",0.0531737973302138,-0.0135240868769892,-0.0272536490724368,0.0389796936959858,-0.0148234979522532,0.1138852153336,0.156482780971414,-0.0701279350288009,0.027769614218162,-0.0870415886466241,-0.0501548485695162,-0.0534926660430034,0.152136790224105,0.0251333225242197,-0.0110490297384346,0.0290792266354004,-0.045310543948998,-0.0910554679435421,-0.00370441636290973,-0.0253250646505655,0.00422281812997729
"R12358",0.0977614073014352,-0.0602528979218124,-0.0691090984650172,-0.00169805316950359,0.052781740142213,0.0920417676516583,-0.154499154581141,-0.105218895778151,0.14133525332366,-0.0941631955766854,-0.00811206728563033,0.147357639664768,-0.0659498999545958,-0.11687722041735,0.0749181213262374,-0.07818668360446,-0.0250002330790846,0.0295024980611766,0.0734653698188116,0.115470631581766,-0.134129982859601
"R12359",-0.0520139626217524,0.0004021320519725,0.0463590406606723,-0.0288922961365036,-0.014828752054424,-0.0485050256783308,-0.0371041655998424,0.0359965959385844,-0.0372157689063546,0.0728789022272285,-0.0341325312184879,-0.0307609461415307,-0.0181223977092264,0.0682672378151164,-0.032995937515389,0.0568057305428242,-0.00524732458273886,-0.0357153542272345,0.00644954700753319,-0.0298584044481989,0.0801591355374679
"R12360",-0.0111943859339111,-0.00332472609337245,0.0437184549957048,0.00261584906047085,0.0155222290939658,-0.044389154014395,-0.00739252434846544,0.052335638064671,-0.0283258503402869,0.0679801252378177,-0.00413783690346453,-0.0217185249876086,-0.000365074585942049,0.0291931480031815,-0.027677250119341,-0.00011698081092826,0.045707998634987,0.00659271932687309,-0.0661453223941774,-0.0159607918666228,0.0494638417205727
"R12361",0.00853660456438233,-0.00951581328915004,-0.00131372073259105,0.0433404980706773,0.000759424170131116,0.0313247277687393,-0.0155345726888007,-0.00517964480510514,-0.0202502660281763,0.00378376969872361,0.027940645812199,-0.00595774541083539,-0.00585363374555555,-0.0144650941433327,-0.0155084426677325,-0.0166229466531674,0.0154664885699557,-0.00866400615266877,0.000770590086549426,-0.00459299931085913,-0.00984038622410693
"R12362",-0.0256481413060127,0.0159341211037046,0.0284012626381182,0.0332158676060592,-0.0016288298558222,-0.0505654988841415,-0.0800892904152522,0.0623754029986128,-0.0680362653109827,0.0717095515883705,0.0286201205482856,-0.0168239945106324,-0.0640843794859988,0.0484733084989537,-0.0529241443917288,0.0353486025978854,0.0438708600331223,-0.00900011258326741,-0.0132809889803683,-0.0128616453730559,0.0442551109577236
"R12363",-0.0900995680664265,0.0774942973454373,-0.00212053310960857,-0.0690257173707359,-0.0436942844254367,-0.0315971668457739,-0.0395658337248783,0.125590801999845,-0.00856142691917287,0.10564588057921,-0.00811655241550494,0.0363070554284811,-0.0837123850284549,0.00784649344966513,0.0493937600474759,0.0165076342765459,0.129488651952529,0.108967101140864,0.0303294702393599,-0.0415389806761627,0.00709334867568139
"R12364",0.0190755510690809,-0.00937003036361617,-0.0356767733592774,0.0237973778680129,-0.00333206675221517,0.0263315934637853,-0.00050761271839393,0.0226216191881479,-0.0295762745557724,0.00955652217108884,0.0418013632957029,0.080072672565701,-0.0230335199073048,-0.0637573299047,0.044186663905767,-0.0547156932771883,0.0661583128661368,0.0321233548913344,0.0179019670245335,0.0706193119928134,-0.0555168301477715
"R12365",-0.034895818497305,0.0395162904214467,-0.0118501541928733,0.0225824471749492,-0.0291125181489142,-0.0155980775458306,-0.0274234410810451,0.0101998200804752,-0.0274532484842352,0.00629303148820982,0.0542729395615395,-0.0214832803224605,-0.0402134189618842,0.02352374661979,0.00795884489995853,0.0425206448995794,-0.018072811778844,0.0311236205957129,0.0368722069004286,-0.066609505190725,0.00644853050287723
"R12366",-0.0356632256501938,0.0148352833338915,0.0511593861451991,-0.045687036112563,0.012845534457956,-0.0163720909736428,-0.0120916165157287,0.0856370749651625,0.0129483868773433,0.111599084232355,-0.0157132554003803,-0.0075997198716871,-0.0107197396268843,0.0155785927619015,0.00315756059126693,-0.0200855304047865,0.0932789159719111,0.0498686747631426,-0.0687252675172497,-0.0323914315943049,0.0373303308564785
"R12367",0.0523044764264222,-0.0573631338393529,-0.00629015720530787,0.0380521674981735,0.0344148472536009,-0.00541568524678195,0.0280478093776443,-0.0515774781175849,0.0655652750290626,-0.0256295300084846,0.00548207054124064,0.0215908611485973,0.0430468132549936,-0.0447013505125354,-0.00827099142259662,-0.0508597872002877,-0.00712683160146701,-0.0511752818598371,-0.0135602216033958,0.06684280486553,-0.0364775640450424
"R12368",-0.0664005891835837,0.0223363773977826,0.0410076855842685,-0.110843856994608,-0.00936116704962534,-0.0382633126883014,-0.0140301956084493,0.0753193968524184,0.00454166274771347,0.100083931687924,-0.0759143686524351,0.00843975390695338,-0.0501808265730951,0.0421475056569771,0.0106427143864931,0.0242587084539061,0.0590575133696826,0.0300557374213463,0.00128897480610816,-0.00714550335793145,0.0480833476843123
"R12369",0.0425445050467349,-0.043396203951605,0.0282413300459199,0.0648525984862483,0.0495010748453952,-0.0365514927306277,-0.0173375141939028,-0.00616273835398346,-0.0416788060568494,0.0117023101090585,0.0392006121583259,-0.0435729422891919,0.0320042824132951,-0.00511535696428621,-0.0821378392817585,-0.0369454762793313,0.021296830434689,-0.0540866496355954,-0.0760686561746075,0.0119998128734071,0.0101366900877133
"R12372",-0.00356749476679784,-0.0266408051872079,0.0711715271520485,-0.0126600437581881,0.0535602257357729,-0.0492110770887215,-0.0253343028516668,0.0464216591614798,-0.0414017745045495,0.0805710840677965,-0.00716937058421446,-0.0356205646232263,0.00531041602368305,0.017474478858772,-0.0572236262428161,-0.0274326131215577,0.0491476221192971,-0.0232554384570632,-0.0786122088584413,-0.00292793934904058,0.0526620387983331
"R12373",0.0935267027950174,-0.131543264467038,0.0420492374746067,0.0671945583189894,0.102257939410343,0.0861272951463104,-0.0744883152879087,-0.0521726716786794,0.0560320760984871,0.0236171857694932,-0.0206332066801085,-0.00193271991473927,0.00182163235211058,-0.0884069159974049,-0.112357963391947,-0.11805046983268,0.0461739141915878,-0.11667808782058,-0.103933823459789,0.0915676197182336,-0.0449549405843517
"R12377",-0.0505558861664205,0.0596089279609123,-0.0450711226268033,0.0118955315521754,-0.0854230187614401,0.150688479734076,0.112198327467457,0.0264790584585052,0.0718059140447023,-0.0195723016612498,0.00890921933568191,0.00168463384454701,0.0432085990083271,0.036511189529494,0.0685360016974832,0.0528734102136611,0.00545253674206599,0.0371710325914532,0.0547331289290861,-0.0623866729977364,0.00288520731620824
"R12378",0.00329101687896816,-0.0244932789737199,0.0647195795133118,-0.00252712541909338,0.0449757202498926,-0.0727804931758724,-0.051129420093172,0.00129559243559406,0.0383083854153332,0.0318243849834056,0.01264512459186,-0.0497206666607719,0.00767278325845254,0.0541771025471299,-0.0739693243689121,0.00905339118747424,-0.0152446524008505,-0.0548573470058311,-0.0415235513891758,-0.0191526110206474,0.0665363364431545
"R12379",-0.00734479179842303,-0.00836012037885636,0.0122538256096985,0.00716451425074576,0.0161391749008486,-0.0317707592338016,-0.0211976561530056,0.0343564038535509,0.0633200391623762,0.0547848337061536,0.0516668463727354,0.0213973684939865,-0.0198244436065408,-0.0229822504964778,-0.00404959369275119,-0.0382807049965554,0.0698784589023093,0.014863521609987,-0.0233684608833892,0.0123156634254874,-0.0100994661192083
"R12381",-0.0715367795774764,0.117848013435121,-0.0826293585663184,-0.0686601753342718,-0.130139068078221,0.159035761912598,0.233631980963759,0.0244539380196438,0.0748580982244764,-0.0380357820365778,-0.022954572366978,0.00647423868762229,0.109055957679718,0.0429941550593453,0.135301084895129,0.0888473528977925,-0.0022381379193648,0.0510717870659664,0.111184821057605,-0.0871603241851399,-0.0182659061108137
"R12382",-0.11225404195228,0.124428514123274,-0.0652670675262041,-0.0178229961988837,-0.123743041126605,-0.0757099313477809,-0.00181616748621207,0.0972250563879017,-0.139233374365139,0.0284228639859153,0.0369141425525588,0.0154648052331463,-0.091446942343826,0.0764663174580425,0.0554675124092027,0.111456600564125,0.0235341234154394,0.085268617325603,0.0915805380234019,-0.0474440544699559,0.0190147040601344
"R12383",-0.0184785370153247,0.0637858534656598,-0.161930096720563,0.0851240142004203,-0.108232384991298,0.0313996330104821,-0.0260385014774798,0.0133854198040331,0.0310616239039642,-0.0911244031964726,0.150562287501442,0.0808608623569517,-0.109707796904001,-0.0965616568342054,0.0927448221537942,-0.0242780567276207,0.0365741294526179,0.12166066124428,0.0352139963264787,0.00664250551460655,-0.140809882342678
"R12384",0.0422852786212592,-0.0702544304632868,-0.00880194739179708,0.0370863382404217,0.036953875054605,0.0910294700110615,-0.0339691279678156,-0.0308225865189642,0.0704397600093783,0.0121346226095563,0.0102812978646189,0.0820758860692365,-0.0137686258558155,-0.0875025256797573,0.00890488604113902,-0.0929204545823144,0.0670077376914682,-0.021666830662503,0.00099905297443891,0.102218419083193,-0.063950000219984
"R12386",0.0258338865400365,-0.0497199536363956,0.0161403434969598,0.0186454899945428,0.0269335523571248,-0.00803382792534322,-0.0206917153904849,0.014559416424551,0.0235519951736065,0.0384144822490871,0.00315318077968739,0.014985590213702,-0.00270763598091216,-0.0226110568070356,-0.0397930807798697,-0.0486526385951181,0.0542983994199095,-0.0315988084330072,-0.0481012307776681,0.0502813538270216,-0.00506114628033548
"R12387",-0.0487649063722762,0.0243897021799803,0.0125608179513468,-0.0219713558448646,-0.0273067042543447,-0.0615251068591121,-0.0406925897140554,0.0396275442653504,0.00491096872124391,0.0398485356592956,0.0228983460979826,0.00983427367673561,-0.0466853856720338,0.046682664954818,0.000247081229726283,0.0344036071933437,0.0109359773786068,0.0157458725057942,0.00940990128363242,-0.00744611855187109,0.0387739198025881
"R12388",0.0713519646875301,-0.0716863238287517,0.0669778770680622,0.0802781382495947,0.084428865818029,-0.00759332551014739,0.0231337602496621,-0.0330452262415979,-0.0354273107257835,0.00737923069953894,0.0484138685508284,-0.0712849314610044,0.0723520562825303,-0.00455022671982367,-0.0948431211982098,-0.0503128916747361,-0.0206829509183453,-0.0842815515909884,-0.107001033520697,0.000466525887728567,0.0320816548855229
"R12389",-0.0307512821604961,0.0569929352813999,-0.0151572727129309,-0.0248843011591507,-0.0482771466860508,0.0883827078024018,0.131349436728873,0.0149839379909017,0.134242721750947,0.00151043842514508,-0.0576094937328115,-0.00773527542043154,0.0737425632543086,0.041499332932957,0.0644077493987406,0.0471413708051655,0.0344568455270968,0.0234784299454781,0.0379913060968088,-0.0495258452264536,0.0153637846010142
"R12390",0.0292307204513183,-0.00652711033422813,0.0163744935220549,0.0165409216517853,0.0326880160428151,-0.000433432291052974,-0.00601531731212175,-0.0266643974093807,0.0911142041828177,-0.0195876890779044,-0.0496479606593201,-0.0444038409489134,0.0181221888554266,-0.00656434432715821,-0.0456948704293071,0.000833894874314083,-0.0164605181379118,-0.0243093469215291,-0.0126732777789708,-0.013417844241231,-0.0102895199521612
"R12391",0.0144169714269049,-0.0718905862690956,0.0335243209227843,-0.0335287088490602,0.0386182818872707,-0.0523264890471556,0.00873218347612148,-0.0131090809218881,0.0508019785799378,0.0425036252055227,-0.0857707221611455,0.0117688049987318,0.0323206961465715,-0.015643947833568,-0.0415480418988785,-0.0560205171747444,0.0721730223568216,-0.050644886497286,-0.0326542726236125,0.0553656265923319,0.0102808624701016
"R12392",-0.036692820676729,0.0496780298326559,-0.027767213223132,0.0270121842457066,-0.0429802880084458,-0.00276704569358971,0.00617089337788306,0.0306706705485409,0.02545626232268,0.00547227773330402,0.0546390129972928,0.00197532890168163,-0.0260690506887314,0.0174543363183376,0.0264014564295183,0.0355995362651788,0.00981339778472043,0.0311918730673363,0.0422628280930281,-0.0394933326370733,-0.00681737849199162
"R12394",0.0468518829859918,-0.0715015296650539,0.090847685117175,0.0404974395835515,0.0935667438891809,-0.0362496776250611,-0.0328820194252983,0.0146256572035575,0.0364381902764993,0.0616774458937748,-0.00394176874775817,-0.0633585542514149,0.0207197325112457,-0.0158080979047274,-0.107037129851442,-0.0702080230570766,0.038188503113875,-0.0557067923693877,-0.135968830847133,0.00322144749649572,0.0386800328763032
"R12395",-0.0344229562875465,0.0456510972073773,-0.0132643642581803,-0.00422144750674585,-0.0197024205314853,-0.0235161310593877,-0.055451497512127,0.065329240027804,-0.015400698424399,0.0344852210704276,0.0530659308434762,0.0266711899380355,-0.0719528576268531,-0.00407812816044838,0.0373422372691119,0.00445384975944694,0.0553073940675389,0.0820377767548731,0.0085844757248997,-0.0227830331806567,-0.00736524626542484
"R12396",-0.00369207081466511,0.00584343967850223,-0.00885675619783122,-0.0423971805839446,0.00381622096926375,-0.00959455044587159,-0.0289130313703376,0.0224691151997333,-0.0167461981070601,0.0112299894771673,-0.0164009230125015,0.0285428520172413,-0.027189737734571,-0.0182342938639598,0.0198721063029078,-0.0245765454195081,0.0416330604746958,0.0432818595845614,-0.0116612960538918,0.0131644249044482,-0.0158919256351057
"R12398",-0.014450609384198,0.000342602711844932,-0.00266898860188839,-0.0370243817871101,0.00141822223629179,-0.0195943740935024,-0.0224975864831912,0.0107067309512216,0.0397419259608617,0.0199673727100734,0.000867863426455217,0.0333412937559241,-0.0361444972407384,-0.000378226559120592,0.0151701904452513,-0.00148666240138779,0.0217770701128526,0.00587264780115804,0.0105162789254641,0.0290197197527522,0.00431367384821722
"R12399",0.000672348588051336,-0.0073973946403754,0.0116264553101399,0.00536399225637818,0.0142072102547454,-0.0049923190825575,-0.0120354666827347,0.0205437004967262,0.0220502189378052,0.0270188935220031,0.0120889273422369,0.00505095636539862,-0.0132733231813847,-0.00701018726958906,-0.0114468386247903,-0.0335916230422135,0.0389864749938245,0.0097208928698086,-0.0473170778435757,0.0121744052702258,0.00211444341501219
"R12400",-0.0711283048807297,0.139415568860979,-0.16394097210662,0.029876663036662,-0.150740013142098,0.0637381353866137,0.0123238937826499,0.0153930936079621,0.00610048683091203,-0.0970866143958665,0.123502884451363,0.0752522005159245,-0.0802083004527097,-0.00602370768787291,0.137836006796545,0.090951654282647,-0.0149165106108846,0.133093456750903,0.17350360719967,-0.0555224722809517,-0.099481061324117
"R12401",-0.00320504344762031,-0.00310105556567131,0.0250716726434515,0.0146952633033627,0.00367972102383026,0.00221339155572621,-0.039714826054016,0.0158499024473058,0.0224974421674829,0.0427795831041965,-0.04473254117605,-0.0240134850589876,-0.0162814338235475,0.0306544734144258,-0.0550398601834752,0.0333738324593176,0.0263272949034909,-0.0416408121795241,-0.013207593806223,0.00843896007168687,0.0202226130973516
"R12402",-0.0125383507451581,0.0318577405780653,-0.105201905779025,0.0845136973567398,-0.0696408519088874,0.0533900738118073,-0.0482440988513024,0.0116589850489799,0.076713225799129,-0.059286368980155,0.0445537133699938,0.00556842576445522,-0.103826330874877,-0.0179736496593163,-0.00409020946335684,0.0207885330984124,-0.00338981828376111,0.0261680540314322,0.00772159639522595,-0.0155613049060729,-0.0621271241368915
"R12403",0.0141042556372586,-0.00166143437010012,-0.0190856427390776,0.0323921681819759,0.0102696404666755,-0.0349212779436726,-0.0528195237974368,-0.0162184969893004,0.0285884914684758,-0.00616183055289246,0.054727912170056,0.0233153789044801,-0.048388902967909,-0.0318139260168616,-0.00276226005649224,-0.00185560413796871,0.00138897731974037,-0.0107806369921003,0.0262289819544896,0.0249764149505081,-0.0402094016935675
"R12404",-0.0502514671734601,0.0731028997096878,-0.137717368038832,0.00845205930160757,-0.118790752470608,0.0517954912465385,0.0187866354842044,-0.00830811932990011,0.0156066368080536,-0.0811503633231223,0.0690199175949205,0.0755370352202926,-0.0667556006581127,-0.0287368260252363,0.105887612256524,0.0403987590882195,-0.0155485295746219,0.0652888206340788,0.126616097814569,0.011388952671073,-0.089204946895978
"R12405",-0.0510050434148174,0.0336397591950096,0.0167750486173467,-0.0217054132616991,-0.0311575071389296,-0.0130899940893713,-0.0132741274811897,0.0467701045190352,0.0239999886173625,0.0514500273092183,0.0166432806200391,-0.000315047698030996,-0.0312467827940571,0.0301664084061055,0.020360320665475,0.0212250891479619,0.0329205883524942,0.0348399645619649,0.00251345296055084,-0.0388227670168726,0.0279584397447863
"R12406",0.0808012397917112,0.0166479917212083,-0.208106524603189,0.137901378046913,-0.081265877889974,0.011796398270807,-0.0114368397087842,-0.11466860849397,-0.138113963886346,-0.249697214510343,0.146154769149793,0.0745249351854575,-0.0452781458340436,-0.111731313544967,0.0625672929317503,-0.00113403597536684,-0.124401782906892,0.0311598724483072,0.0748267652375051,0.0744691803660199,-0.178611642904241
"R12407",-0.091540185602061,0.0452133196041563,0.0734551502945698,-0.167637750831065,-0.00169540017372986,-0.139810953111389,-0.0164245295301698,0.0526243956273449,-0.0652542959824223,0.0580965445323357,-0.137721704199669,-0.0866364053387152,-0.0112379396170376,0.119871360489752,-0.040357899500119,0.104465736218284,-0.040409606826974,-0.0169667534390473,0.0284718384991247,-0.100888508474278,0.116602532476649
"R12408",-0.0500753556472579,0.0339116652276618,0.0769763868224657,-0.125913551732522,0.0310646660727729,-0.0336508236081234,-0.0202242198939458,0.0520184876528762,0.000217197714274321,0.0699299275412644,-0.12312878571972,-0.0647929197766531,-0.00699608263835255,0.0728403524107016,-0.0408798818282991,0.0552161732940857,0.00678113877315646,-0.000664574021071113,-0.0108585485961234,-0.0667326325211118,0.0735295995942669
"R12409",-0.0591477133366585,0.0206109970603623,0.0254655206955745,-0.0799362935203559,-0.0165652643113177,-0.048041523853312,-0.00420065882936246,0.0303930203275183,0.0360461845995335,0.0456238895092541,-0.044016859086803,-0.0258610340141215,-0.0375492453914248,0.0373470691546253,0.0011217873598059,0.0244288214661875,-0.00231862293915102,0.0170949118466615,-0.00211776987720819,-0.0381784519620235,0.0412044561693738
"R12410",-0.00178874190095722,-0.0283231521673185,0.0285784133532504,-0.0355060274916278,0.0277800186855451,-0.0385834127032723,-0.00934260616470231,-0.000259906346825967,0.0190933997935717,0.0362612845697492,-0.0222770872016082,0.0228889783268107,-0.0160421759954645,-0.0135330825693944,-0.0110544115166205,-0.0186457685920785,0.0165280722919879,-0.0165008580398155,-0.00290177899604152,0.0463281927414092,0.00681030777950442
"R12411",-0.0427280329938738,0.0657748461627811,-0.0385645830307391,-0.00240459560223676,-0.0521328802958554,-0.0445543391995198,0.00931132215493659,0.058996187041922,-0.0803770518570407,0.0177635791198741,0.00409446870729904,0.00627170510357813,-0.0289369748967088,0.00990235742572075,0.035454212901334,0.0446989080094945,0.0420656339316242,0.0568589413967604,0.0535846033269478,-0.0328964518801912,-0.0165140472169477
"R12412",0.0278456308575186,-0.0520380113310782,0.0674750250483609,0.0434496109003755,0.0585237869670912,0.00780105827212909,-0.0571473945393244,-0.0332735057788007,0.0100212356843617,0.00300729536692743,-0.0197826126218076,-0.0946688202178292,0.00923370352308832,0.0375751874734583,-0.141158067905255,-0.00937830458028332,-0.0679810496278427,-0.120092568821493,-0.085802831096647,-0.00365882746762225,0.0490912237978417
"R12413",0.0379661890816315,-0.0887090927167708,0.0541512938309177,0.017434249205615,0.0502505703439506,0.119969415728846,0.0962652494738488,-0.0749595115547946,-0.0373389581925386,-0.0161106527920984,-0.0602316243013011,-0.0622505043451083,0.120064486973626,-0.000990556392378221,-0.0591445254038012,-0.0491639881291684,-0.0521333807574106,-0.112630549787397,-0.0692157203407228,0.00552695363952836,0.0346280425456592
"R12414",0.000236778506306568,0.0192428047925565,0.0283290528178942,-0.0150103048357267,0.0217121774870702,-0.0256513915555557,-0.00292664913440988,0.011357618332417,-0.0545938913031586,0.000921343827875983,-0.00621733898035732,-0.029111749203913,0.0164073524259247,0.0215695270870621,-0.00351884336119107,0.00947279901567796,-0.0248183886344107,0.0135186063503679,-0.00741026159462313,-0.0315360707630517,0.0297665646525468
"R12417",-0.0532502333135662,0.0985649318774652,-0.0883213691223471,0.0396173569560685,-0.099517662740152,0.0594048822276375,-0.0166661622468045,0.0709758002352284,0.106048589186741,-7.18778603236186e-05,0.0981859212224152,0.0450745333926881,-0.0836902700022926,-0.00296938660457863,0.0732355223251675,0.0336658319655531,0.0639030047785789,0.116847939322503,0.0349916241911062,-0.0412345654401274,-0.0514751985026315
"R12418",-0.02597478847834,0.0132723885843175,0.0316165272413001,-0.010682558932243,-0.000751045421528369,-0.0514717427192404,-0.0144927932150954,0.00644106204071248,-0.0545682765455464,0.00298839330669589,-0.0263651947874694,-0.0513603670802096,-0.00212367900232864,0.084734340650558,-0.0377964606404679,0.0606485581983269,-0.080429584907736,-0.031969976853828,0.00257651495105594,-0.0315065488815361,0.0841202356309699
"R12419",0.0555581061947239,0.0207370967102437,-0.125385910142939,0.110233179393191,-0.0436179566602879,0.0211951770185625,0.0200027106892357,-0.0373042673417437,0.0598784961945122,-0.0937362495186528,0.0748302009903339,0.0565266322671361,-0.0235271275663943,-0.101005014283836,0.0435426073601799,-0.0310193633428305,0.0498992373000268,0.0306242076942385,0.0209681052134919,0.0645537324722127,-0.138244491645993
"R12420",-0.0402809455353122,0.0862572675397455,-0.0772623364063715,0.0111846830065032,-0.0751014599738836,-0.0209854998679319,0.0269226962716469,0.0505039547207683,0.00940938444305902,-0.0220055079127253,0.0331714914023785,0.0480234711213115,-0.0356854392085597,0.018299750616344,0.0805681381914897,0.0519071577656697,0.035234054758563,0.0896426151470966,0.0748562028244801,-0.00758316064248745,-0.0273441682611624
"R12421",-0.0121994912115266,0.0131429467703299,0.023763427336388,0.0300823308783597,0.0119021385284589,0.0304120124028372,-0.0181497906411049,0.0495991761994973,-0.00381085876296818,0.0468124405656226,0.0157880395051613,-0.025411557217333,0.00551576087727691,0.0183757109500348,-0.0366235150605606,0.00386411987992148,0.0601848559448046,-0.00753234132357727,-0.0197109845282426,-0.0161650123507352,0.0227469178693248
