Feature	Symbol	ensemblID	logFC	adj.P.Val	Type	Comparison
ENST00000461133.7	CLASP2	ENSG00000163539	-0.166056120831058	0.0394832053613792	Transcript	CvD
ENST00000216373.9	SOS2	ENSG00000100485	-0.155357049870924	0.0398501181566276	Transcript	CvD
ENST00000434719.1	DPYSL5	ENSG00000157851	-1.23358506075985	0.0398674469274849	Transcript	CvD
ENST00000581080.1	RARA-AS1	ENSG00000265666	0.329850426806531	0.0398674469274849	Transcript	CvD
ENST00000296575.7	HHIP	ENSG00000164161	-0.396807807161523	0.0399265940175996	Transcript	CvD
ENST00000407780.7	ICOSLG	ENSG00000160223	-0.287657409644702	0.0399265940175996	Transcript	CvD
ENST00000462308.1	FRMD4B	ENSG00000114541	-0.459986075513092	0.0400519602750413	Transcript	CvD
ENST00000469002.1	WIPF1	ENSG00000115935	-0.377474775481514	0.0400764376489126	Transcript	CvD
ENST00000480807.1	SNX8	ENSG00000106266	-1.05149718180366	0.0400773182951644	Transcript	CvD
ENST00000295049.8	RFTN2	ENSG00000162944	-0.213239546904993	0.0400940263570766	Transcript	CvD
ENST00000566390.5	RP11-303E16.3	ENSG00000260213	-0.494725310367409	0.0401403152218268	Transcript	CvD
ENST00000367187.7	PIK3C2B	ENSG00000133056	-0.211966799319685	0.0402206187629919	Transcript	CvD
ENST00000467239.5	FAM86JP	ENSG00000171084	-1.42564880839756	0.0404321000705251	Transcript	CvD
ENST00000321322.6	DSCAML1	ENSG00000177103	-0.213046720596339	0.0406130408579828	Transcript	CvD
ENST00000515828.1	ANKRD13D	ENSG00000172932	0.388072380333183	0.0406130408579828	Transcript	CvD
ENST00000341376.10	NFYA	ENSG00000001167	-0.111393757204783	0.0406130408579828	Transcript	CvD
ENST00000377142.4	NKX2-2	ENSG00000125820	-0.338394413178117	0.0406130408579828	Transcript	CvD
ENST00000227214.10	PLEKHB1	ENSG00000021300	-0.23015550440077	0.0406130408579828	Transcript	CvD
ENST00000560079.6	ZNF592	ENSG00000166716	-0.0891675274308975	0.0406130408579828	Transcript	CvD
ENST00000339094.5	UBE2Q2P1	ENSG00000189136	0.18119713596778	0.0406130408579828	Transcript	CvD
ENST00000570301.5	RP11-1055B8.3	ENSG00000262223	-0.395523118812789	0.0406130408579828	Transcript	CvD
ENST00000333896.5	SPTBN1	ENSG00000115306	-0.237808112305641	0.0407670949701761	Transcript	CvD
ENST00000592071.1	MRPL4	ENSG00000105364	0.222645031120112	0.0407670949701761	Transcript	CvD
ENST00000376177.6	DDX39B	ENSG00000198563	-1.15952474528502	0.0408918488411544	Transcript	CvD
ENST00000286344.3	SLC24A2	ENSG00000155886	-0.240172114970432	0.0415900462365492	Transcript	CvD
ENST00000586539.5	ABCA8	ENSG00000141338	-1.29967555322734	0.0422200635827784	Transcript	CvD
ENST00000593867.5	CD22	ENSG00000012124	-0.621641115052041	0.0425422382564187	Transcript	CvD
ENST00000568463.1	PRMT7	ENSG00000132600	-0.309424044101896	0.0425495429201168	Transcript	CvD
ENST00000487628.1	INPP1	ENSG00000151689	-0.313633903685175	0.0426790194007016	Transcript	CvD
ENST00000370269.3	SLF2	ENSG00000119906	-0.229233209770243	0.0426790194007016	Transcript	CvD
ENST00000158762.7	ACAP1	ENSG00000072818	-0.43548836249381	0.0426928779421657	Transcript	CvD
ENST00000482609.1	PRICKLE2-AS1	ENSG00000241111	0.520900323238368	0.0426928779421657	Transcript	CvD
ENST00000592299.5	SPHK1	ENSG00000176170	-1.4550437963052	0.0429993012052832	Transcript	CvD
ENST00000375486.8	PADI2	ENSG00000117115	-0.29503091435442	0.0429993012052832	Transcript	CvD
ENST00000392407.6	MUC4	ENSG00000145113	-0.958022447561608	0.0430861183141517	Transcript	CvD
ENST00000571580.1	FLYWCH1	ENSG00000059122	0.426974021113755	0.0433861033895526	Transcript	CvD
ENST00000264042.7	FARP2	ENSG00000006607	-0.193492151706363	0.0435620446863025	Transcript	CvD
ENST00000217961.4	STS	ENSG00000101846	0.211246445317447	0.0435620446863025	Transcript	CvD
ENST00000574165.1	KIF1C	ENSG00000129250	-0.527953761024273	0.0435620446863025	Transcript	CvD
ENST00000354333.5	TSPEAR-AS2	ENSG00000182912	0.270612199088579	0.0435620446863025	Transcript	CvD
ENST00000339708.9	PDE8A	ENSG00000073417	-1.07594328063683	0.0435620446863025	Transcript	CvD
ENST00000265136.11	COBL	ENSG00000106078	-0.231448020930804	0.0435620446863025	Transcript	CvD
ENST00000427175.2	RALGAPA2	ENSG00000188559	-0.203448628028333	0.0436574444707761	Transcript	CvD
ENST00000472587.5	ABCG1	ENSG00000160179	-0.51217264844942	0.0436574444707761	Transcript	CvD
ENST00000413553.1	SIK3	ENSG00000160584	-0.173691996691225	0.0436574444707761	Transcript	CvD
ENST00000534941.2	C3orf33	ENSG00000174928	-0.380686002374897	0.0437038604103105	Transcript	CvD
ENST00000422882.1	LINC00680	ENSG00000215190	0.112461176269657	0.0438830536317775	Transcript	CvD
ENST00000410061.3	RAB6C	ENSG00000222014	-0.26315537914868	0.0439695074185748	Transcript	CvD
ENST00000377041.6	ABHD17B	ENSG00000107362	-0.272076370025946	0.0439695074185748	Transcript	CvD
ENST00000367685.3	GPR52	ENSG00000203737	-0.325423628278252	0.0443356250613768	Transcript	CvD
ENST00000507108.5	RP11-364P22.1	ENSG00000234111	0.652958708216326	0.044663825014649	Transcript	CvD
ENST00000508237.5	ZNF652	ENSG00000198740	-0.170588696191261	0.0446990442965505	Transcript	CvD
ENST00000426248.7	PKP4	ENSG00000144283	-0.36446694350063	0.0446990442965505	Transcript	CvD
ENST00000545217.5	ZNF175	ENSG00000105497	-0.247806409830055	0.0446990442965505	Transcript	CvD
ENST00000359798.8	ZNF808	ENSG00000198482	-0.176567554551433	0.0446990442965505	Transcript	CvD
ENST00000323851.11	NDRG1	ENSG00000104419	-0.260797555798241	0.0449164296298488	Transcript	CvD
ENST00000421194.3	RP11-188C12.2	ENSG00000255585	0.348052265481186	0.0449164296298488	Transcript	CvD
ENST00000347982.8	NSD1	ENSG00000165671	-0.0890255483945717	0.0449164296298488	Transcript	CvD
ENST00000623138.1	RP11-45A17.3	ENSG00000279982	-0.281992826631249	0.0450713405082122	Transcript	CvD
ENST00000443767.1	TATDN2P1	ENSG00000198414	0.609843259094744	0.0450713405082122	Transcript	CvD
ENST00000523978.1	EFCAB13	ENSG00000178852	0.611011486337759	0.0450713405082122	Transcript	CvD
ENST00000373313.2	MAFB	ENSG00000204103	0.253109441008154	0.0450713405082122	Transcript	CvD
ENST00000592697.1	TXLNGY	ENSG00000131002	-0.824515654972655	0.0450713405082122	Transcript	CvD
ENST00000303391.10	MECP2	ENSG00000169057	-0.122621141142974	0.0450792549408958	Transcript	CvD
ENST00000478233.1	MAP2	ENSG00000078018	0.292756591243856	0.0455081241740135	Transcript	CvD
ENST00000590490.1	SLC7A10	ENSG00000130876	0.579811438511695	0.0456102057510326	Transcript	CvD
ENST00000583419.5	STARD3	ENSG00000131748	0.613582547844364	0.0456102057510326	Transcript	CvD
ENST00000366691.3	RHOU	ENSG00000116574	-0.298320319092077	0.0456102057510326	Transcript	CvD
ENST00000217233.7	TRIB3	ENSG00000101255	0.307116671501409	0.0457569986223599	Transcript	CvD
ENST00000352480.9	ASS1	ENSG00000130707	0.369731963433052	0.0463219213196101	Transcript	CvD
ENST00000585676.1	MGRN1	ENSG00000102858	0.421608835355302	0.0467207646199177	Transcript	CvD
ENST00000490882.5	FLNB	ENSG00000136068	-0.307077341306536	0.0468090695304892	Transcript	CvD
ENST00000408974.8	DNM2	ENSG00000079805	-0.370684364558579	0.0468090695304892	Transcript	CvD
ENST00000243457.3	KCNJ2	ENSG00000123700	-0.268456228983973	0.0468164783701695	Transcript	CvD
ENST00000411731.6	ERBB3	ENSG00000065361	-0.300308803815818	0.0468164783701695	Transcript	CvD
ENST00000313695.11	ARHGEF2	ENSG00000116584	-0.214500975777362	0.0469583165215386	Transcript	CvD
ENST00000496201.2	PTPN5	ENSG00000110786	-0.925001278820773	0.0469583165215386	Transcript	CvD
ENST00000257414.12	SEMA6A	ENSG00000092421	-0.334604756956566	0.0469583165215386	Transcript	CvD
ENST00000340208.9	MEF2C	ENSG00000081189	1.99836216954432	0.0469583165215386	Transcript	CvD
ENST00000335350.10	UNC5B	ENSG00000107731	-0.466955359838671	0.0469583165215386	Transcript	CvD
ENST00000376741.4	SP2	ENSG00000167182	-0.182291354539243	0.0469583165215386	Transcript	CvD
ENST00000535650.6	AL109923.1	ENSG00000283472	-0.161726147823577	0.0469583165215386	Transcript	CvD
ENST00000215793.12	SF3A1	ENSG00000099995	-0.117145735452467	0.0469583165215386	Transcript	CvD
ENST00000336926.10	HIP1	ENSG00000127946	-0.247042042279745	0.0469583165215386	Transcript	CvD
ENST00000530915.1	GAB2	ENSG00000033327	-0.459852949706374	0.0471460858931712	Transcript	CvD
ENST00000467579.7	GSTM2	ENSG00000213366	-1.00019860162461	0.0472833766360864	Transcript	CvD
ENST00000439992.5	RP11-305F18.1	ENSG00000233928	0.606138024649949	0.0474657224646682	Transcript	CvD
ENST00000577708.1	MIR3687-2	ENSG00000264063	0.434689550145122	0.0474657224646682	Transcript	CvD
ENST00000250457.7	EGLN3	ENSG00000129521	-0.186069050940026	0.0474657224646682	Transcript	CvD
ENST00000569523.1	PLCG2	ENSG00000197943	-1.04523535512267	0.0474657224646682	Transcript	CvD
ENST00000376573.8	PIP4K2A	ENSG00000150867	-0.288881939122125	0.0474657224646682	Transcript	CvD
ENST00000382099.2	VLDLR	ENSG00000147852	-0.235018539326244	0.0474657224646682	Transcript	CvD
ENST00000302763.11	CTNNA1	ENSG00000044115	-0.215537838539707	0.0474657224646682	Transcript	CvD
ENST00000054666.10	VAMP3	ENSG00000049245	-0.22481952966842	0.0474657224646682	Transcript	CvD
ENST00000538904.6	EVI5L	ENSG00000142459	-0.194222796437337	0.0474657224646682	Transcript	CvD
ENST00000342494.7	UBE3B	ENSG00000151148	-0.121111234633202	0.0474657224646682	Transcript	CvD
ENST00000237623.11	SPP1	ENSG00000118785	-0.43608557564891	0.0474657224646682	Transcript	CvD
ENST00000455843.5	SEPT5	ENSG00000184702	0.332306581087627	0.0474657224646682	Transcript	CvD
ENST00000509550.5	ANK2	ENSG00000145362	-0.249997044994406	0.0474657224646682	Transcript	CvD
ENST00000233202.10	SLC11A1	ENSG00000018280	-0.39062453682257	0.0474657224646682	Transcript	CvD
ENST00000331830.5	CNTN2	ENSG00000184144	-0.35790852945498	0.0474657224646682	Transcript	CvD
ENST00000556751.5	BEGAIN	ENSG00000183092	0.281281349259483	0.0474657224646682	Transcript	CvD
ENST00000581399.5	SPECC1	ENSG00000128487	-0.938836959917854	0.0474657224646682	Transcript	CvD
ENST00000269346.8	TTYH2	ENSG00000141540	-0.39521741876501	0.0474728514572879	Transcript	CvD
ENST00000357727.6	CREB5	ENSG00000146592	-0.324895282453336	0.0474728514572879	Transcript	CvD
ENST00000424848.2	CDK6	ENSG00000105810	-0.581347237458965	0.047643314263983	Transcript	CvD
ENST00000613446.4	ZWILCH	ENSG00000174442	0.940363049949405	0.047643314263983	Transcript	CvD
ENST00000366787.7	THBS2	ENSG00000186340	-0.285680973347168	0.0476798657063948	Transcript	CvD
ENST00000507361.5	LINC01411	ENSG00000249306	-0.293599144986216	0.0476798657063948	Transcript	CvD
ENST00000432432.6	ANKRD20A8P	ENSG00000229089	-0.678247169571577	0.0476798657063948	Transcript	CvD
ENST00000298248.11	CRYL1	ENSG00000165475	-0.163029473436975	0.0476798657063948	Transcript	CvD
ENST00000468021.1	IFT57	ENSG00000114446	0.501263984209005	0.0476798657063948	Transcript	CvD
ENST00000628166.1	GRIN2B	ENSG00000273079	-1.95654463310867	0.0478270070959694	Transcript	CvD
ENST00000347697.6	EPN2	ENSG00000072134	-0.156949557606787	0.0478270070959694	Transcript	CvD
ENST00000357816.2	AMER2	ENSG00000165566	-0.216015527025354	0.0478270070959694	Transcript	CvD
ENST00000566609.1	LMF1	ENSG00000103227	-1.08608843664487	0.0478270070959694	Transcript	CvD
ENST00000445902.2	VPS52	ENSG00000223501	-0.104768621772879	0.0478270070959694	Transcript	CvD
ENST00000448814.5	BBIP1	ENSG00000214413	-0.163043571989234	0.0478270070959694	Transcript	CvD
ENST00000590127.5	PIAS2	ENSG00000078043	-1.0307669328419	0.0478270070959694	Transcript	CvD
ENST00000264126.7	GPSM2	ENSG00000121957	-0.199802398089685	0.0478270070959694	Transcript	CvD
ENST00000624814.1	RP11-862L9.2	ENSG00000279811	-0.432075692853869	0.0481254009798294	Transcript	CvD
ENST00000369409.8	PHGDH	ENSG00000092621	-0.188835567697197	0.0481254009798294	Transcript	CvD
ENST00000400186.7	CSMD1	ENSG00000183117	-1.86150084400586	0.0481254009798294	Transcript	CvD
ENST00000317268.7	SEPT4	ENSG00000108387	-0.411423670124618	0.0483330885502684	Transcript	CvD
ENST00000262648.7	ANOS1	ENSG00000011201	0.206240640443946	0.0483486785651738	Transcript	CvD
ENST00000480233.1	TTC12	ENSG00000149292	-0.500787185747996	0.0483486785651738	Transcript	CvD
ENST00000615498.4	FAM124A	ENSG00000150510	-0.330796663170916	0.0483486785651738	Transcript	CvD
ENST00000295417.3	FZD5	ENSG00000163251	-0.250471074530095	0.0483723025565995	Transcript	CvD
ENST00000496992.1	MYO1B	ENSG00000128641	0.575500280686036	0.0483723025565995	Transcript	CvD
ENST00000251453.7	RPS16	ENSG00000105193	-0.315618139669989	0.0483723025565995	Transcript	CvD
ENST00000314565.8	BORCS5	ENSG00000165714	-0.0981340579471646	0.0483723025565995	Transcript	CvD
ENST00000547610.1	KMT2D	ENSG00000167548	-0.232468201664173	0.0483723025565995	Transcript	CvD
ENST00000304031.7	HS1BP3	ENSG00000118960	-0.145942471356161	0.0483723025565995	Transcript	CvD
ENST00000356763.7	PIK3R4	ENSG00000196455	-0.0979570854878258	0.0484394910381244	Transcript	CvD
ENST00000326080.9	FAXDC2	ENSG00000170271	-0.248220214063868	0.0484394910381244	Transcript	CvD
ENST00000522729.5	NECAB1	ENSG00000123119	-0.287581388980768	0.0485981761719384	Transcript	CvD
ENST00000341657.8	ANKFY1	ENSG00000185722	-0.10474161018488	0.0490548137603906	Transcript	CvD
ENST00000367840.3	DCAF6	ENSG00000143164	-1.28569887172121	0.0490548137603906	Transcript	CvD
ENST00000392547.6	WIPF1	ENSG00000115935	-0.3259693358655	0.0490548137603906	Transcript	CvD
ENST00000306317.6	LGI3	ENSG00000168481	-0.232581393265359	0.0490548137603906	Transcript	CvD
ENST00000415033.2	CPB2-AS1	ENSG00000235903	-0.388915912231645	0.0490548137603906	Transcript	CvD
ENST00000371681.8	HECTD2	ENSG00000165338	0.198669369410394	0.0490548137603906	Transcript	CvD
ENST00000357927.7	ANKRD18B	ENSG00000230453	0.301007344151732	0.0490548137603906	Transcript	CvD
ENST00000377238.2	PLXDC2	ENSG00000120594	-0.240478762004315	0.0490548137603906	Transcript	CvD
ENST00000337630.10	GSG1	ENSG00000111305	0.144422803460315	0.0490548137603906	Transcript	CvD
ENST00000569847.1	GPRC5B	ENSG00000167191	-0.454472104325026	0.0490548137603906	Transcript	CvD
ENST00000275262.11	QKI	ENSG00000112531	-0.292867356745256	0.0490548137603906	Transcript	CvD
ENST00000514140.1	FAM47E-STBD1	ENSG00000272414	0.309091931716508	0.0491455598267	Transcript	CvD
ENST00000294435.7	RBP7	ENSG00000162444	-0.574056832903301	0.0491455598267	Transcript	CvD
ENST00000359939.10	KIF19	ENSG00000196169	-1.00684621311603	0.0491455598267	Transcript	CvD
ENST00000535139.5	SPX	ENSG00000134548	-0.277262524281937	0.0491455598267	Transcript	CvD
ENST00000618852.4	WASF2	ENSG00000158195	-0.168448611305432	0.0491455598267	Transcript	CvD
ENST00000377470.7	SPATC1	ENSG00000186583	0.58143764072202	0.0491455598267	Transcript	CvD
ENST00000455254.1	AGKP1	ENSG00000226555	0.454634391437475	0.0491455598267	Transcript	CvD
ENST00000572949.5	USP6	ENSG00000129204	-1.62780692050729	0.0491455598267	Transcript	CvD
ENST00000429010.1	LINC01447	ENSG00000236078	-0.203315491550845	0.0491455598267	Transcript	CvD
ENST00000596211.5	ZNF675	ENSG00000197372	-0.642896579246013	0.0491455598267	Transcript	CvD
ENST00000549921.5	FRS2	ENSG00000166225	-0.152463223659376	0.0491508260588597	Transcript	CvD
ENST00000476272.6	CEP85	ENSG00000130695	-0.236387961525693	0.0491508260588597	Transcript	CvD
ENST00000034275.12	RANBP3	ENSG00000031823	-1.55420437636217	0.0491508260588597	Transcript	CvD
ENST00000568223.6	METRN	ENSG00000103260	-0.238897425541293	0.0493313164279655	Transcript	CvD
ENST00000374244.3	KIAA1958	ENSG00000165185	-0.170339927999286	0.0493313164279655	Transcript	CvD
ENST00000519596.5	PABPC1	ENSG00000070756	-0.356716839384752	0.0493887348863793	Transcript	CvD
ENST00000337540.11	ZFYVE27	ENSG00000155256	1.50385706752853	0.0493887348863793	Transcript	CvD
ENST00000619023.4	AKAP9	ENSG00000127914	1.72478453789977	0.0493887348863793	Transcript	CvD
ENST00000247207.6	HSPA2	ENSG00000126803	-0.403112115246882	0.0493887348863793	Transcript	CvD
ENST00000537123.1	CCDC150P1	ENSG00000256304	0.222198461744533	0.0494559159821919	Transcript	CvD
ENST00000381042.8	PNPLA4	ENSG00000006757	0.22228384254453	0.0495189709386479	Transcript	CvD
ENST00000567379.5	VPS9D1	ENSG00000075399	0.779262748735232	0.0495189709386479	Transcript	CvD
ENST00000307851.8	HAVCR2	ENSG00000135077	-0.216110038883854	0.0495189709386479	Transcript	CvD
ENST00000392213.7	MAG	ENSG00000105695	-0.440719278393702	0.0498442920738064	Transcript	CvD
ENST00000571489.5	PCTP	ENSG00000141179	0.245195320917872	0.0498442920738064	Transcript	CvD
ENST00000418290.1	CDY4P	ENSG00000228411	-5.78018096499701	7.6864735310291005e-292	Transcript	CvH
ENST00000400275.2	PSMA6P1	ENSG00000215414	-5.62433279734418	3.0917202773718096e-288	Transcript	CvH
ENST00000403487.2	ZNF839P1	ENSG00000217896	-5.64195128105729	3.4092886889545804e-279	Transcript	CvH
ENST00000443820.1	ARSDP1	ENSG00000225117	-5.78705693975599	3.9558861485994e-264	Transcript	CvH
ENST00000455273.1	OFD1P4Y	ENSG00000229406	-4.88041749403838	5.957605798861151e-233	Transcript	CvH
ENST00000435433.1	FAM8A4P	ENSG00000232730	-4.60852782690531	7.90854731174823e-206	Transcript	CvH
ENST00000324446.3	TTTY14	ENSG00000176728	3.94967155209708	3.91116139925692e-179	Transcript	CvH
ENST00000440408.5	TTTY15	ENSG00000233864	2.57277907743354	6.25255163596469e-133	Transcript	CvH
ENST00000478891.1	KDM5D	ENSG00000012817	2.80302318449402	1.76351958247372e-107	Transcript	CvH
ENST00000444242.1	HSFY3P	ENSG00000227289	-3.43331044481726	1.73437709886368e-106	Transcript	CvH
ENST00000417071.1	TTTY15	ENSG00000233864	3.96961776248602	1.92713522246954e-101	Transcript	CvH
ENST00000495163.1	PRKY	ENSG00000099725	2.98145341181794	3.06218239286689e-98	Transcript	CvH
ENST00000528056.5	PRKY	ENSG00000099725	1.71185496388138	1.8416036422230001e-93	Transcript	CvH
ENST00000383032.5	TBL1Y	ENSG00000092377	-5.32427554023107	9.20225197020151e-86	Transcript	CvH
ENST00000550058.1	METTL25	ENSG00000127720	-3.71482343847196	1.9423845717880597e-77	Transcript	CvH
ENST00000566193.1	RP11-424G14.1	ENSG00000260197	2.35009095879912	7.32493654863888e-69	Transcript	CvH
ENST00000253320.8	TXLNGY	ENSG00000131002	2.81619119026105	3.05022071240309e-66	Transcript	CvH
ENST00000382806.6	KDM5D	ENSG00000012817	-5.65297322480994	1.65488483844015e-63	Transcript	CvH
ENST00000449381.1	RBMY3AP	ENSG00000231436	-3.36348783324857	2.21230806352937e-59	Transcript	CvH
ENST00000343584.10	PRYP3	ENSG00000169763	-3.23497265864959	8.74109349426329e-58	Transcript	CvH
ENST00000492117.1	KDM5D	ENSG00000012817	2.34793006495784	4.1070578913458e-53	Transcript	CvH
ENST00000336079.7	DDX3Y	ENSG00000067048	2.67181066708402	3.87383079951679e-52	Transcript	CvH
ENST00000413486.2	LINC00279	ENSG00000232348	-2.4136407712078	6.33564393990988e-51	Transcript	CvH
ENST00000304790.3	HSFY2	ENSG00000169953	1.83514218417771	6.91608875110274e-48	Transcript	CvH
ENST00000330337.2	TTTY13	ENSG00000184991	-2.87872621070082	9.90247007266379e-48	Transcript	CvH
ENST00000415360.1	KDM5D	ENSG00000012817	-3.32625358314206	1.96556743619227e-45	Transcript	CvH
ENST00000620615.4	PCDH11Y	ENSG00000099715	2.58406221026063	1.71509119175127e-32	Transcript	CvH
ENST00000609745.1	SDCBP2-AS1	ENSG00000234684	0.973095857752205	2.31971928407797e-29	Transcript	CvH
ENST00000432915.1	XKRYP2	ENSG00000230904	1.49921975195044	5.75976365002946e-29	Transcript	CvH
ENST00000460561.1	ANOS2P	ENSG00000241859	1.43574044412153	1.2533809417778299e-28	Transcript	CvH
ENST00000400457.3	PCDH11Y	ENSG00000099715	3.14341340455747	1.05117015129426e-27	Transcript	CvH
ENST00000398758.2	ARSFP1	ENSG00000232226	-1.43624114925705	4.6365882201736496e-26	Transcript	CvH
ENST00000474345.5	FDPS	ENSG00000160752	-2.28659722575323	1.24315477465412e-25	Transcript	CvH
ENST00000481896.1	ANOS1	ENSG00000011201	1.80801614635168	1.28294115858071e-25	Transcript	CvH
ENST00000439586.1	ZNF736P9Y	ENSG00000239893	1.84915064304328	3.08930001932098e-24	Transcript	CvH
ENST00000447937.1	TTTY14	ENSG00000176728	-1.23500051376363	2.98080884664101e-23	Transcript	CvH
ENST00000471409.1	USP9Y	ENSG00000114374	1.05694337798657	1.13350695396848e-22	Transcript	CvH
ENST00000414209.5	JPX	ENSG00000225470	0.302070829374154	3.70652315054074e-20	Transcript	CvH
ENST00000346432.3	TBL1Y	ENSG00000092377	-2.83702315372786	7.86865714070549e-20	Transcript	CvH
ENST00000414053.1	ARSD-AS1	ENSG00000229851	1.51610043795309	1.8607585287889502e-19	Transcript	CvH
ENST00000382868.5	NLGN4Y	ENSG00000165246	-2.90697483830378	1.4757612919024001e-18	Transcript	CvH
ENST00000533551.5	PRKY	ENSG00000099725	-2.61156890800652	3.84925104958798e-18	Transcript	CvH
ENST00000551722.1	METTL25	ENSG00000127720	-0.826562739745363	1.9772944013587899e-16	Transcript	CvH
ENST00000382963.5	GYG2P1	ENSG00000206159	1.15109822236446	1.78871929149134e-15	Transcript	CvH
ENST00000481089.1	NLGN4Y	ENSG00000165246	-1.11769453616487	6.2006722641971804e-15	Transcript	CvH
ENST00000603952.1	RP13-36G14.4	ENSG00000270223	0.667015873514996	2.9073969513391e-14	Transcript	CvH
ENST00000622698.4	PCDH11Y	ENSG00000099715	-1.00251231489476	5.6524908043949904e-14	Transcript	CvH
ENST00000472510.5	DDX3Y	ENSG00000067048	1.02484459611657	3.12076562738161e-12	Transcript	CvH
ENST00000215473.7	PCDH11Y	ENSG00000099715	2.65588185289878	5.3751408549827895e-12	Transcript	CvH
ENST00000510613.1	AC022486.1	ENSG00000251510	2.30121625668214	6.9662644388673194e-12	Transcript	CvH
ENST00000495294.1	ARSD	ENSG00000006756	-1.78597913080359	2.5305455623643298e-11	Transcript	CvH
ENST00000589075.5	TXLNGY	ENSG00000131002	-2.23424395633537	2.8432431682602e-11	Transcript	CvH
ENST00000413508.1	RP13-33H18.1	ENSG00000234969	-1.05832798899549	4.38771003359108e-11	Transcript	CvH
ENST00000430663.2	USP9YP14	ENSG00000227494	-1.77333909721935	9.95692944316406e-11	Transcript	CvH
ENST00000602863.1	XIST	ENSG00000229807	-0.917438241606295	2.60064028702309e-10	Transcript	CvH
ENST00000416956.1	PPP1R12BP2	ENSG00000205936	-1.76293148712308	2.87173291768756e-10	Transcript	CvH
ENST00000603672.5	FTX	ENSG00000230590	0.532877316922137	3.63618631331426e-10	Transcript	CvH
ENST00000155093.7	ZFY	ENSG00000067646	-3.7895117949013	6.88470760678564e-10	Transcript	CvH
ENST00000488280.1	TXLNGY	ENSG00000131002	-1.75985322719622	7.0794365085267e-10	Transcript	CvH
ENST00000217890.10	ARSD	ENSG00000006756	-0.441451298260423	1.4928571300514901e-09	Transcript	CvH
ENST00000441139.5	BCORP1	ENSG00000215580	1.0398576756748	2.4758932207154803e-09	Transcript	CvH
ENST00000452584.5	TTTY14	ENSG00000176728	0.823089646708839	3.27608779812207e-09	Transcript	CvH
ENST00000545496.5	ARSE	ENSG00000157399	-1.8831271831141	4.29842928182588e-09	Transcript	CvH
ENST00000538878.5	UTY	ENSG00000183878	-2.914183764598	1.21380642705444e-08	Transcript	CvH
ENST00000381086.9	IGFBP3	ENSG00000146674	0.928709026178622	1.60824999762393e-08	Transcript	CvH
ENST00000538014.2	TXLNGY	ENSG00000131002	-1.92306147456652	2.52576322698567e-08	Transcript	CvH
ENST00000463199.1	DDX3Y	ENSG00000067048	0.885234641988583	1.04363964568104e-07	Transcript	CvH
ENST00000440077.5	KDM5D	ENSG00000012817	-3.62575742485395	1.55051731272016e-07	Transcript	CvH
ENST00000219235.4	CCL22	ENSG00000102962	-0.314167489659998	3.55891637968406e-07	Transcript	CvH
ENST00000455084.1	TTTY10	ENSG00000229236	-0.62737433408968	5.79373862344236e-07	Transcript	CvH
ENST00000612274.4	UTY	ENSG00000183878	-2.42456689333098	8.05792821928991e-07	Transcript	CvH
ENST00000493160.5	GYG2P1	ENSG00000206159	-0.976908465022317	8.66450312906574e-07	Transcript	CvH
ENST00000434773.1	SHROOM2P1	ENSG00000226863	-0.991853555292107	9.55053964263016e-07	Transcript	CvH
ENST00000618474.4	UTY	ENSG00000183878	3.06834666479924	1.53766515547285e-06	Transcript	CvH
ENST00000421322.1	XIST	ENSG00000229807	1.82727833999343	1.77510402955261e-06	Transcript	CvH
ENST00000572385.5	ALOX12-AS1	ENSG00000215067	-0.608793885806954	2.12479681588585e-06	Transcript	CvH
ENST00000355162.6	TBL1Y	ENSG00000092377	-1.65857040203113	1.32351277479991e-05	Transcript	CvH
ENST00000464196.5	EIF1AY	ENSG00000198692	-0.330504071349215	1.32351277479991e-05	Transcript	CvH
ENST00000459719.6	TXLNGY	ENSG00000131002	-0.796668553076465	2.54321247984125e-05	Transcript	CvH
ENST00000570562.5	ALOX12-AS1	ENSG00000215067	-0.945273562572551	3.12412918542989e-05	Transcript	CvH
ENST00000602812.5	FTX	ENSG00000230590	0.216788356922932	4.54096164260144e-05	Transcript	CvH
ENST00000333995.7	FAM9C	ENSG00000187268	-0.816648708002487	5.31689566793342e-05	Transcript	CvH
ENST00000592697.1	TXLNGY	ENSG00000131002	-1.19474623502245	9.06049555569808e-05	Transcript	CvH
ENST00000469599.6	KDM5D	ENSG00000012817	-0.717749509675152	9.32744046159238e-05	Transcript	CvH
ENST00000440554.1	DDX3Y	ENSG00000067048	-0.714263070741779	0.0001002522958943	Transcript	CvH
ENST00000604411.1	TSIX	ENSG00000270641	0.18139145145655	0.0001063021314895	Transcript	CvH
ENST00000443793.1	ZFY	ENSG00000067646	-1.67467372780073	0.000119060722399	Transcript	CvH
ENST00000611750.1	RP11-414C23.1	ENSG00000278847	-0.725427370060741	0.0001276015476753	Transcript	CvH
ENST00000250784.12	RPS4Y1	ENSG00000129824	-1.07390337091856	0.0001501151680083	Transcript	CvH
ENST00000415195.1	XXbac-BPG249D20.9	ENSG00000235781	-0.353573588334319	0.0001950105335682	Transcript	CvH
ENST00000479713.1	UTY	ENSG00000183878	-0.780286626843074	0.0002364846334408	Transcript	CvH
ENST00000458667.1	FAM224B	ENSG00000230663	1.53767235336299	0.0002375598777786	Transcript	CvH
