ensemblID,Caudate,DLPFC,Hippocampus,CMC DLPFC
ENSG00000145681,0,1,0,0
ENSG00000145730,0,0,0,1
ENSG00000145882,0,0,0,1
ENSG00000145920,0,0,0,1
ENSG00000146007,0,1,0,0
ENSG00000146021,1,0,0,0
ENSG00000146223,0,1,0,1
ENSG00000146233,0,0,0,1
ENSG00000146247,0,0,0,1
ENSG00000146263,0,0,0,1
ENSG00000146373,0,0,0,1
ENSG00000146469,1,0,0,0
ENSG00000146592,0,0,0,1
ENSG00000146670,0,0,0,1
ENSG00000146674,1,0,0,0
ENSG00000146938,1,1,1,0
ENSG00000147003,1,0,0,0
ENSG00000147050,1,1,1,1
ENSG00000147099,0,0,0,1
ENSG00000147124,0,0,1,0
ENSG00000147155,0,1,0,0
ENSG00000147256,0,0,0,1
ENSG00000147457,0,0,0,1
ENSG00000147488,0,0,0,1
ENSG00000147536,0,0,0,1
ENSG00000147697,1,0,0,0
ENSG00000147872,0,0,0,1
ENSG00000147874,0,0,0,1
ENSG00000148204,1,0,0,0
ENSG00000148291,0,0,0,1
ENSG00000148334,0,0,0,1
ENSG00000148341,0,0,0,1
ENSG00000148660,0,0,0,1
ENSG00000148814,0,0,0,1
ENSG00000149289,0,0,0,1
ENSG00000149294,0,1,0,0
ENSG00000149308,0,0,0,1
ENSG00000149311,0,0,0,1
ENSG00000149428,0,0,0,1
ENSG00000149474,0,0,0,1
ENSG00000149527,1,0,0,0
ENSG00000149531,1,1,1,0
ENSG00000149575,0,0,0,1
ENSG00000149582,0,0,0,1
ENSG00000149657,0,0,0,1
ENSG00000149927,0,0,0,1
ENSG00000149930,0,0,0,1
ENSG00000149972,1,0,0,0
ENSG00000150637,0,0,0,1
ENSG00000150672,1,0,0,0
ENSG00000150681,0,0,0,1
ENSG00000150867,0,1,0,1
ENSG00000150907,0,0,0,1
ENSG00000150938,1,0,0,0
ENSG00000151150,1,0,0,0
ENSG00000151303,0,0,0,1
ENSG00000151376,0,0,0,1
ENSG00000151502,0,0,0,1
ENSG00000151575,0,0,0,1
ENSG00000151692,0,0,0,1
ENSG00000151748,0,0,0,1
ENSG00000151948,0,0,0,1
ENSG00000152034,0,1,0,0
ENSG00000152076,0,0,0,1
ENSG00000152154,0,0,0,1
ENSG00000152229,0,0,0,1
ENSG00000152291,0,1,0,0
ENSG00000152377,0,1,0,0
ENSG00000152402,1,0,0,0
ENSG00000152520,0,0,0,1
ENSG00000152556,0,0,0,1
ENSG00000152558,0,0,0,1
ENSG00000152683,0,0,0,1
ENSG00000152760,0,1,0,0
ENSG00000152782,0,1,0,0
ENSG00000152936,0,0,0,1
ENSG00000152939,0,1,0,0
ENSG00000152952,0,0,0,1
ENSG00000152969,0,0,0,1
ENSG00000153006,0,0,0,1
ENSG00000153094,0,1,0,1
ENSG00000153406,0,0,0,1
ENSG00000153558,0,1,0,0
ENSG00000153896,0,1,0,0
ENSG00000153982,0,1,0,0
ENSG00000154080,0,0,0,1
ENSG00000154118,0,0,0,1
ENSG00000154124,0,0,0,1
ENSG00000154144,1,0,0,0
ENSG00000154277,0,0,0,1
ENSG00000154309,1,0,0,0
ENSG00000154620,1,1,1,0
ENSG00000154642,0,0,0,1
ENSG00000154678,0,0,0,1
ENSG00000154727,0,0,0,1
ENSG00000154736,0,1,0,0
ENSG00000154764,0,0,0,1
ENSG00000154874,1,0,0,0
ENSG00000154975,0,0,0,1
ENSG00000155252,0,0,0,1
ENSG00000155265,0,0,0,1
ENSG00000155287,1,0,0,0
ENSG00000155313,0,1,0,0
ENSG00000155330,0,1,0,0
ENSG00000155367,0,1,0,1
ENSG00000155380,1,1,0,0
ENSG00000155659,0,0,0,1
ENSG00000156162,0,0,0,1
ENSG00000156239,1,0,0,0
ENSG00000156253,0,1,0,0
ENSG00000156345,0,0,0,1
ENSG00000156381,0,1,0,0
ENSG00000156469,1,0,0,0
ENSG00000156510,0,1,0,0
ENSG00000156603,0,0,0,1
ENSG00000156709,0,0,0,1
ENSG00000156873,0,0,0,1
ENSG00000156876,0,0,0,1
ENSG00000156990,0,0,0,1
ENSG00000157020,0,1,0,0
ENSG00000157107,0,0,0,1
ENSG00000157184,0,0,0,1
ENSG00000157193,0,0,0,1
ENSG00000157259,0,0,0,1
ENSG00000157368,0,0,0,1
ENSG00000157483,0,0,0,1
ENSG00000157778,0,1,0,1
ENSG00000157837,0,1,0,0
ENSG00000157856,0,0,0,1
ENSG00000157881,0,0,0,1
ENSG00000157890,0,0,0,1
ENSG00000157895,0,0,0,1
ENSG00000157954,0,0,0,1
ENSG00000158079,0,0,0,1
ENSG00000158195,0,1,0,0
ENSG00000158220,1,0,0,0
ENSG00000158296,0,0,0,1
ENSG00000158352,0,0,0,1
ENSG00000158423,1,1,0,0
ENSG00000158747,0,1,0,1
ENSG00000158792,0,0,0,1
ENSG00000158793,0,0,0,1
ENSG00000158806,0,1,0,1
ENSG00000158828,0,0,0,1
ENSG00000158882,0,1,0,1
ENSG00000159069,0,0,0,1
ENSG00000159140,0,1,0,0
ENSG00000159147,0,0,0,1
ENSG00000159214,0,1,0,0
ENSG00000159658,0,1,0,0
ENSG00000159685,0,0,0,1
ENSG00000159692,0,0,0,1
ENSG00000159720,0,0,0,1
ENSG00000159784,0,0,0,1
ENSG00000159788,0,0,0,1
ENSG00000159884,0,0,0,1
ENSG00000159915,0,1,0,0
ENSG00000160051,0,1,0,0
ENSG00000160111,1,0,0,0
ENSG00000160179,0,1,0,1
ENSG00000160214,0,0,0,1
ENSG00000160229,0,0,0,1
ENSG00000160256,0,0,0,1
ENSG00000160321,0,0,1,0
ENSG00000160326,0,1,0,1
ENSG00000160345,0,0,0,1
ENSG00000160408,0,0,0,1
ENSG00000160439,0,1,0,0
ENSG00000160469,0,0,0,1
ENSG00000160714,0,0,0,1
ENSG00000160752,0,1,0,1
ENSG00000160801,1,0,0,0
ENSG00000160808,1,1,0,0
ENSG00000160813,0,0,0,1
ENSG00000160948,0,0,0,1
ENSG00000160991,0,0,0,1
ENSG00000161036,0,0,0,1
ENSG00000161203,0,0,0,1
ENSG00000161265,0,0,0,1
ENSG00000161405,0,1,0,0
ENSG00000161544,0,0,0,1
ENSG00000161551,0,0,0,1
ENSG00000161813,0,0,0,1
ENSG00000161912,0,0,0,1
ENSG00000161956,0,0,0,1
ENSG00000161981,0,0,0,1
ENSG00000161999,0,0,0,1
ENSG00000162129,0,0,0,1
ENSG00000162188,1,0,0,0
ENSG00000162227,0,0,0,1
ENSG00000162300,0,1,0,0
ENSG00000162302,0,0,0,1
ENSG00000162373,0,1,0,0
ENSG00000162542,1,0,0,0
ENSG00000162639,0,1,0,0
ENSG00000162702,0,0,0,1
ENSG00000162728,0,0,0,1
ENSG00000162817,0,0,0,1
ENSG00000162819,0,0,0,1
ENSG00000162878,0,1,0,0
ENSG00000162927,0,0,0,1
ENSG00000162931,0,1,0,0
ENSG00000162944,0,0,0,1
ENSG00000162946,0,0,0,1
ENSG00000162971,0,0,0,1
ENSG00000162976,0,0,0,1
ENSG00000163001,0,1,0,0
ENSG00000163032,0,0,0,1
ENSG00000163040,0,0,0,1
ENSG00000163046,0,1,0,0
ENSG00000163069,0,1,0,0
ENSG00000163166,1,0,0,0
ENSG00000163220,1,0,0,1
ENSG00000163221,0,0,0,1
ENSG00000163235,0,0,0,1
ENSG00000163251,0,1,0,1
ENSG00000163347,0,1,0,0
ENSG00000163374,0,1,0,0
ENSG00000163428,0,0,0,1
ENSG00000163481,0,0,0,1
ENSG00000163485,0,0,0,1
ENSG00000163528,0,0,0,1
ENSG00000163629,0,0,0,1
ENSG00000163703,0,0,0,1
ENSG00000163749,1,1,0,0
ENSG00000163755,0,0,0,1
ENSG00000163793,0,1,0,0
ENSG00000163795,0,0,0,1
ENSG00000163840,0,0,0,1
ENSG00000163867,0,0,0,1
ENSG00000163872,1,0,0,0
ENSG00000163884,0,0,0,1
ENSG00000163913,0,0,0,1
ENSG00000163930,0,0,0,1
ENSG00000163975,0,0,0,1
ENSG00000164051,0,0,0,1
ENSG00000164054,0,0,0,1
ENSG00000164062,0,0,0,1
ENSG00000164076,0,0,0,1
ENSG00000164077,0,0,0,1
ENSG00000164124,0,0,0,1
ENSG00000164161,0,0,0,1
ENSG00000164181,0,1,0,1
ENSG00000164211,0,1,0,0
ENSG00000164244,0,1,0,1
ENSG00000164292,0,0,0,1
ENSG00000164300,0,0,0,1
ENSG00000164303,0,1,0,0
ENSG00000164309,0,0,1,0
ENSG00000164327,0,0,0,1
ENSG00000164342,0,0,0,1
ENSG00000164366,0,0,0,1
ENSG00000164406,0,0,0,1
ENSG00000164512,0,0,0,1
ENSG00000164591,0,1,0,0
ENSG00000164600,0,0,0,1
ENSG00000164620,0,1,0,1
ENSG00000164741,0,1,0,0
ENSG00000164823,1,0,0,0
ENSG00000164885,0,0,0,1
ENSG00000164896,0,0,0,1
ENSG00000164930,1,0,0,0
ENSG00000164938,0,0,0,1
ENSG00000165029,0,0,0,1
ENSG00000165066,0,1,0,0
ENSG00000165113,0,0,0,1
ENSG00000165121,0,0,0,1
ENSG00000165185,0,0,0,1
ENSG00000165240,0,0,0,1
ENSG00000165244,0,0,0,1
ENSG00000165246,1,1,1,0
ENSG00000165282,0,1,0,0
ENSG00000165410,0,0,0,1
ENSG00000165449,0,0,0,1
ENSG00000165476,0,0,0,1
ENSG00000165509,0,1,0,0
ENSG00000165566,0,0,0,1
ENSG00000165633,0,1,0,0
ENSG00000165671,1,0,0,0
ENSG00000165716,0,0,0,1
ENSG00000165724,0,0,0,1
ENSG00000165752,0,0,0,1
ENSG00000165782,0,0,0,1
ENSG00000165863,0,1,0,0
ENSG00000165899,0,1,0,0
ENSG00000165916,0,0,0,1
ENSG00000165934,0,0,0,1
ENSG00000165943,0,1,0,0
ENSG00000165959,0,0,0,1
ENSG00000166073,0,0,0,1
ENSG00000166111,0,0,0,1
ENSG00000166133,0,0,0,1
ENSG00000166159,0,0,0,1
ENSG00000166171,0,1,0,0
ENSG00000166189,0,0,0,1
ENSG00000166265,1,0,0,0
ENSG00000166313,0,0,0,1
ENSG00000166348,0,0,0,1
ENSG00000166398,0,0,0,1
ENSG00000166402,0,0,0,1
ENSG00000166439,0,0,0,1
ENSG00000166450,0,0,0,1
ENSG00000166473,1,0,0,0
ENSG00000166579,0,0,0,1
ENSG00000166619,0,0,0,1
ENSG00000166681,0,0,0,1
ENSG00000166780,0,0,0,1
ENSG00000166800,0,1,0,0
ENSG00000166822,0,0,0,1
ENSG00000166845,0,0,0,1
ENSG00000166881,0,0,0,1
ENSG00000166886,0,0,0,1
ENSG00000166896,0,1,0,0
ENSG00000166922,0,1,0,0
ENSG00000166927,0,0,0,1
ENSG00000166938,1,0,0,0
ENSG00000166965,0,1,0,0
ENSG00000166986,0,0,0,1
ENSG00000167011,0,1,0,0
ENSG00000167077,0,0,0,1
ENSG00000167081,0,1,0,0
ENSG00000167123,1,0,0,0
ENSG00000167182,0,1,0,0
ENSG00000167380,1,0,0,0
ENSG00000167394,0,0,0,1
ENSG00000167513,0,0,0,1
ENSG00000167550,0,0,0,1
ENSG00000167562,0,0,0,1
ENSG00000167657,0,0,0,1
ENSG00000167671,0,0,0,1
ENSG00000167700,0,0,0,1
ENSG00000167702,0,0,0,1
ENSG00000167721,0,0,0,1
ENSG00000167733,0,1,0,1
ENSG00000167754,0,0,0,1
ENSG00000167766,0,0,0,1
ENSG00000167771,1,0,0,0
ENSG00000167778,0,0,0,1
ENSG00000167779,0,0,0,1
ENSG00000167792,0,0,0,1
ENSG00000167964,0,0,0,1
ENSG00000167996,0,1,0,0
ENSG00000168000,0,0,0,1
ENSG00000168066,0,1,0,0
ENSG00000168067,0,0,0,1
ENSG00000168152,0,0,0,1
ENSG00000168159,0,0,0,1
ENSG00000168214,0,0,0,1
ENSG00000168228,0,0,0,1
ENSG00000168297,0,0,0,1
ENSG00000168397,0,0,0,1
ENSG00000168438,1,0,0,0
ENSG00000168546,0,0,0,1
ENSG00000168734,0,0,0,1
ENSG00000168824,0,0,0,1
ENSG00000168874,0,0,0,1
ENSG00000168887,0,0,0,1
ENSG00000168952,1,0,0,0
ENSG00000169083,0,1,0,0
ENSG00000169087,0,1,0,0
ENSG00000169093,0,1,0,0
ENSG00000169100,0,0,0,1
ENSG00000169230,0,0,0,1
ENSG00000169239,1,1,0,0
ENSG00000169242,0,0,0,1
ENSG00000169249,1,1,1,0
ENSG00000169282,1,0,0,0
ENSG00000169291,1,0,0,0
ENSG00000169379,0,0,0,1
ENSG00000169427,0,0,0,1
ENSG00000169432,1,0,0,0
ENSG00000169504,0,0,0,1
ENSG00000169567,0,1,0,0
ENSG00000169609,0,0,0,1
ENSG00000169676,0,0,0,1
ENSG00000169750,0,1,0,1
ENSG00000169756,0,0,0,1
ENSG00000169836,0,1,0,0
ENSG00000169884,0,1,0,1
ENSG00000169895,1,1,1,0
ENSG00000169905,0,0,0,1
ENSG00000169953,1,1,1,0
ENSG00000169967,0,0,0,1
ENSG00000170011,1,0,0,0
ENSG00000170049,0,1,0,0
ENSG00000170074,0,1,0,0
ENSG00000170091,0,0,0,1
ENSG00000170160,1,0,0,0
ENSG00000170185,0,0,0,1
ENSG00000170234,0,0,0,1
ENSG00000170348,0,0,0,1
ENSG00000170445,0,0,0,1
ENSG00000170468,0,0,0,1
ENSG00000170629,0,1,0,1
ENSG00000170743,0,1,0,0
ENSG00000170745,0,0,0,1
ENSG00000170802,0,0,0,1
ENSG00000170836,0,0,0,1
ENSG00000170899,0,1,0,0
ENSG00000170949,0,0,0,1
ENSG00000171100,1,1,0,1
ENSG00000171130,0,0,0,1
ENSG00000171148,0,1,0,0
ENSG00000171160,0,1,0,1
ENSG00000171189,1,1,0,0
ENSG00000171316,1,0,0,0
ENSG00000171462,0,0,0,1
ENSG00000171574,0,0,0,1
ENSG00000171720,0,0,0,1
ENSG00000171813,0,0,0,1
ENSG00000171840,0,1,0,0
ENSG00000171861,0,0,0,1
ENSG00000171943,0,0,0,1
ENSG00000171951,0,0,0,1
ENSG00000172006,0,0,0,1
ENSG00000172009,0,0,0,1
ENSG00000172020,0,1,0,1
ENSG00000172053,0,0,0,1
ENSG00000172059,1,0,0,0
ENSG00000172086,0,0,0,1
ENSG00000172137,0,0,0,1
ENSG00000172301,0,1,0,0
ENSG00000172460,1,1,1,0
ENSG00000172465,0,1,0,0
ENSG00000172469,0,0,0,1
ENSG00000172493,0,0,0,1
ENSG00000172500,0,0,0,1
ENSG00000172731,0,0,0,1
ENSG00000172782,0,0,0,1
ENSG00000172817,0,1,0,1
ENSG00000172932,0,0,0,1
ENSG00000172977,0,0,0,1
ENSG00000173020,0,0,0,1
ENSG00000173137,0,0,0,1
ENSG00000173227,0,0,0,1
ENSG00000173253,0,1,0,0
ENSG00000173272,0,0,0,1
ENSG00000173369,0,0,0,1
ENSG00000173376,1,0,0,0
ENSG00000173486,0,0,0,1
ENSG00000173597,1,1,0,1
ENSG00000173611,0,1,0,0
ENSG00000173660,0,1,0,0
ENSG00000173674,1,0,1,0
ENSG00000173801,0,1,0,0
ENSG00000173809,0,0,1,0
ENSG00000173812,0,1,0,0
ENSG00000173894,1,1,0,0
ENSG00000173898,0,0,0,1
ENSG00000173988,0,0,0,1
ENSG00000174007,0,1,0,0
ENSG00000174125,0,0,0,1
ENSG00000174177,0,0,0,1
ENSG00000174206,0,1,0,0
ENSG00000174460,0,0,0,1
ENSG00000174482,1,0,0,1
ENSG00000174516,0,0,0,1
ENSG00000174521,0,1,0,0
ENSG00000174718,0,0,0,1
ENSG00000174775,0,0,0,1
ENSG00000174796,0,0,0,1
ENSG00000174844,0,0,0,1
ENSG00000174917,0,1,0,0
ENSG00000174948,0,0,0,1
ENSG00000174963,1,0,0,0
ENSG00000174990,1,0,0,0
ENSG00000175077,0,0,0,1
ENSG00000175137,0,0,0,1
ENSG00000175164,1,0,0,0
ENSG00000175166,0,0,0,1
ENSG00000175182,0,0,0,1
ENSG00000175203,0,0,0,1
ENSG00000175344,0,0,0,1
ENSG00000175416,0,1,0,1
ENSG00000175445,1,0,0,0
ENSG00000175518,0,1,0,0
ENSG00000175548,0,0,0,1
ENSG00000175595,0,0,0,1
ENSG00000175697,1,1,0,0
ENSG00000175701,0,1,0,0
ENSG00000175766,0,1,0,0
ENSG00000175895,0,0,0,1
ENSG00000175906,0,0,0,1
ENSG00000175984,1,1,0,0
ENSG00000175985,0,0,0,1
ENSG00000176208,0,0,0,1
ENSG00000176428,0,0,0,1
ENSG00000176435,1,1,0,0
ENSG00000176485,0,1,0,0
ENSG00000176728,1,1,1,0
ENSG00000176890,0,0,0,1
ENSG00000176956,0,0,0,1
ENSG00000177098,0,0,0,1
ENSG00000177105,0,1,0,0
ENSG00000177181,0,0,0,1
ENSG00000177380,0,0,0,1
ENSG00000177383,0,0,0,1
ENSG00000177599,0,1,0,0
ENSG00000177646,0,0,0,1
ENSG00000177694,0,0,0,1
ENSG00000177738,0,1,0,0
ENSG00000177873,0,0,0,1
ENSG00000177981,0,0,0,1
ENSG00000178149,0,0,0,1
ENSG00000178171,0,0,0,1
ENSG00000178202,0,0,0,1
ENSG00000178233,0,0,0,1
ENSG00000178234,0,0,0,1
ENSG00000178397,0,1,0,0
ENSG00000178403,1,0,0,0
ENSG00000178498,0,0,0,1
ENSG00000178585,0,0,0,1
ENSG00000178605,0,1,0,0
ENSG00000178607,0,1,0,0
ENSG00000178718,0,0,0,1
ENSG00000178761,0,1,0,0
ENSG00000178773,0,0,0,1
ENSG00000178802,0,0,0,1
ENSG00000178882,0,0,0,1
ENSG00000178947,0,1,0,1
ENSG00000178966,0,0,0,1
ENSG00000179104,0,0,0,1
ENSG00000179115,0,0,0,1
ENSG00000179271,0,0,0,1
ENSG00000179314,1,0,0,0
ENSG00000179403,0,1,0,0
ENSG00000179431,0,0,0,1
ENSG00000179456,0,1,0,0
ENSG00000179468,1,0,0,0
ENSG00000179564,0,0,0,1
ENSG00000179761,1,0,0,0
ENSG00000179774,0,0,0,1
ENSG00000179855,0,1,0,0
ENSG00000179909,0,1,0,0
ENSG00000179912,1,0,0,0
ENSG00000180035,0,0,0,1
ENSG00000180182,0,1,0,0
ENSG00000180370,0,1,0,0
ENSG00000180438,0,1,0,0
ENSG00000180574,1,1,1,0
ENSG00000180758,1,0,0,0
ENSG00000180776,0,1,0,0
ENSG00000180777,0,1,0,0
ENSG00000180881,0,1,0,0
ENSG00000181191,0,0,0,1
ENSG00000181222,0,1,0,0
ENSG00000181350,0,1,0,0
ENSG00000181378,0,0,0,1
ENSG00000181381,0,0,0,1
ENSG00000181666,0,0,0,1
ENSG00000181744,0,0,0,1
ENSG00000181804,0,0,0,1
ENSG00000181852,0,0,0,1
ENSG00000181873,0,1,0,0
ENSG00000182107,1,0,0,0
ENSG00000182134,0,1,0,0
ENSG00000182158,0,1,0,0
ENSG00000182224,0,0,0,1
ENSG00000182378,1,1,1,0
ENSG00000182446,0,0,0,1
ENSG00000182534,0,1,0,1
ENSG00000182575,1,0,0,0
ENSG00000182732,0,0,0,1
ENSG00000182809,0,0,0,1
ENSG00000182870,0,0,0,1
ENSG00000182912,1,1,1,0
ENSG00000182944,0,1,0,0
ENSG00000182957,0,0,0,1
ENSG00000182993,0,0,0,1
ENSG00000183044,0,0,0,1
ENSG00000183055,0,0,0,1
ENSG00000183087,0,0,0,1
ENSG00000183145,1,0,0,0
ENSG00000183186,0,0,0,1
ENSG00000183207,0,0,0,1
ENSG00000183255,0,0,0,1
ENSG00000183258,0,0,0,1
ENSG00000183283,1,1,0,0
ENSG00000183323,1,0,0,0
ENSG00000183690,1,0,0,0
ENSG00000183773,0,0,0,1
ENSG00000183828,0,0,0,1
ENSG00000183837,0,0,0,1
ENSG00000183878,1,1,1,0
ENSG00000183891,0,0,0,1
ENSG00000183943,1,1,0,0
ENSG00000184005,0,0,0,1
ENSG00000184117,0,1,0,1
ENSG00000184207,0,1,0,1
ENSG00000184226,0,0,0,1
ENSG00000184254,1,0,0,0
ENSG00000184343,1,1,0,0
ENSG00000184508,0,0,0,1
ENSG00000184515,0,1,0,0
ENSG00000184602,0,0,0,1
ENSG00000184678,0,1,0,0
ENSG00000184731,0,1,0,0
ENSG00000184743,0,0,0,1
ENSG00000184809,1,0,0,0
ENSG00000184867,0,1,0,0
ENSG00000184887,0,0,0,1
ENSG00000184898,0,0,0,1
ENSG00000184900,0,0,0,1
ENSG00000184905,0,1,0,1
ENSG00000184991,1,0,0,0
ENSG00000184999,0,1,0,0
ENSG00000185043,1,0,0,0
ENSG00000185090,0,0,0,1
ENSG00000185105,0,0,0,1
ENSG00000185130,1,0,0,0
ENSG00000185275,1,1,1,0
ENSG00000185304,1,0,0,0
ENSG00000185361,1,0,0,1
ENSG00000185386,0,1,0,1
ENSG00000185567,1,0,0,0
ENSG00000185591,0,0,0,1
ENSG00000185697,0,0,0,1
ENSG00000185722,0,1,0,0
ENSG00000185753,0,0,0,1
ENSG00000185813,0,0,0,1
ENSG00000185860,1,0,0,0
ENSG00000185869,0,0,0,1
ENSG00000185909,0,1,0,0
ENSG00000185955,0,0,0,1
ENSG00000185973,0,1,0,0
ENSG00000186081,0,0,0,1
ENSG00000186231,0,0,0,1
ENSG00000186281,0,1,1,0
ENSG00000186310,1,0,0,0
ENSG00000186312,1,1,1,0
ENSG00000186369,0,1,0,0
ENSG00000186409,0,1,0,0
ENSG00000186446,0,1,0,0
ENSG00000186501,0,0,0,1
ENSG00000186522,0,0,0,1
ENSG00000186594,0,0,0,1
ENSG00000186642,1,0,0,1
ENSG00000186675,1,1,0,0
ENSG00000186732,0,0,0,1
ENSG00000186792,0,0,0,1
ENSG00000186812,1,0,0,0
ENSG00000186952,0,1,0,0
ENSG00000186994,1,0,0,0
ENSG00000187024,0,0,0,1
ENSG00000187098,0,0,0,1
ENSG00000187186,0,0,0,1
ENSG00000187187,1,0,0,0
ENSG00000187260,0,1,0,0
ENSG00000187446,0,0,0,1
ENSG00000187486,0,0,0,1
ENSG00000187554,0,0,0,1
ENSG00000187699,0,0,0,1
ENSG00000187715,0,1,0,0
ENSG00000187730,0,0,0,1
ENSG00000187778,0,0,0,1
ENSG00000188004,0,0,0,1
ENSG00000188013,0,0,0,1
ENSG00000188033,1,0,0,0
ENSG00000188051,0,0,0,1
ENSG00000188070,0,1,0,0
ENSG00000188095,0,1,0,1
ENSG00000188153,1,1,0,1
ENSG00000188191,0,0,0,1
ENSG00000188229,0,1,0,0
ENSG00000188269,0,0,0,1
ENSG00000188313,0,0,0,1
ENSG00000188389,1,0,0,0
ENSG00000188404,0,0,0,1
ENSG00000188493,0,1,0,0
ENSG00000188517,0,1,0,0
ENSG00000188542,0,0,0,1
ENSG00000188573,0,0,0,1
ENSG00000188674,0,1,0,0
ENSG00000188732,0,0,0,1
ENSG00000188933,1,0,0,0
ENSG00000189058,0,1,0,0
ENSG00000189079,0,0,0,1
ENSG00000189134,1,1,1,0
ENSG00000189159,0,1,0,0
ENSG00000189181,0,1,0,0
ENSG00000189238,0,1,0,0
ENSG00000196118,0,0,0,1
ENSG00000196123,0,0,0,1
ENSG00000196136,0,0,0,1
ENSG00000196169,0,0,0,1
ENSG00000196209,0,0,0,1
ENSG00000196233,0,0,0,1
ENSG00000196236,0,1,0,0
ENSG00000196247,0,0,0,1
ENSG00000196262,0,0,0,1
ENSG00000196263,0,0,0,1
ENSG00000196268,0,0,0,1
ENSG00000196275,0,0,0,1
ENSG00000196352,0,1,0,0
ENSG00000196365,0,0,0,1
ENSG00000196371,0,1,0,1
ENSG00000196417,0,0,0,1
ENSG00000196422,0,0,0,1
ENSG00000196465,0,0,0,1
ENSG00000196544,0,0,0,1
ENSG00000196547,0,1,0,0
ENSG00000196569,0,1,0,0
ENSG00000196653,0,1,0,0
ENSG00000196705,0,0,0,1
ENSG00000196821,0,0,0,1
ENSG00000196865,0,0,0,1
ENSG00000196878,1,0,0,1
ENSG00000196935,0,1,0,0
ENSG00000196972,0,0,0,1
ENSG00000196981,0,0,0,1
ENSG00000196990,0,0,0,1
ENSG00000197020,0,0,0,1
ENSG00000197043,0,0,0,1
ENSG00000197056,0,0,0,1
ENSG00000197057,0,0,0,1
ENSG00000197081,0,1,0,0
ENSG00000197083,0,0,0,1
ENSG00000197111,0,1,0,0
ENSG00000197181,1,0,0,0
ENSG00000197296,0,0,0,1
ENSG00000197457,0,0,0,1
ENSG00000197497,0,0,0,1
ENSG00000197535,1,0,0,0
ENSG00000197536,0,1,0,0
ENSG00000197563,0,0,0,1
ENSG00000197586,0,0,0,1
ENSG00000197619,1,0,0,0
ENSG00000197646,0,0,0,1
ENSG00000197885,0,1,0,0
ENSG00000197934,0,1,0,0
ENSG00000197937,0,0,0,1
ENSG00000197993,1,0,0,0
ENSG00000198001,0,0,0,1
ENSG00000198034,1,1,1,0
ENSG00000198055,0,0,0,1
ENSG00000198087,0,0,0,1
ENSG00000198093,0,0,0,1
ENSG00000198130,0,0,0,1
ENSG00000198133,0,0,0,1
ENSG00000198142,0,0,0,1
ENSG00000198252,0,0,0,1
ENSG00000198300,0,1,0,0
ENSG00000198315,0,1,0,0
ENSG00000198331,0,1,0,1
ENSG00000198346,0,0,0,1
ENSG00000198464,0,0,0,1
ENSG00000198604,0,0,0,1
ENSG00000198673,0,1,0,0
ENSG00000198692,1,1,1,0
ENSG00000198732,0,1,0,0
ENSG00000198734,1,0,0,0
ENSG00000198740,0,1,0,1
ENSG00000198753,1,1,0,0
ENSG00000198818,0,0,0,1
ENSG00000198873,0,0,0,1
ENSG00000198887,0,0,0,1
ENSG00000198901,0,1,0,0
ENSG00000198915,0,0,0,1
ENSG00000198919,0,1,0,0
ENSG00000198932,0,1,0,1
ENSG00000198964,0,0,0,1
ENSG00000201943,0,1,0,0
ENSG00000203327,0,0,0,1
ENSG00000203650,0,1,0,0
ENSG00000203710,0,0,0,1
ENSG00000203721,0,0,0,1
ENSG00000203747,0,0,0,1
ENSG00000203804,1,0,0,0
ENSG00000203876,0,0,0,1
ENSG00000203886,1,0,0,0
ENSG00000204071,0,1,0,0
ENSG00000204138,0,1,0,0
ENSG00000204177,0,0,0,1
ENSG00000204179,1,1,1,0
ENSG00000204248,1,0,0,0
ENSG00000204308,0,0,0,1
ENSG00000204361,0,0,0,1
ENSG00000204371,0,0,0,1
ENSG00000204498,0,0,0,1
ENSG00000204560,0,0,0,1
ENSG00000204590,0,0,0,1
ENSG00000204653,0,0,0,1
ENSG00000204677,0,1,0,0
ENSG00000204706,0,0,0,1
ENSG00000204767,1,0,0,0
ENSG00000204843,0,0,0,1
ENSG00000204959,1,0,0,0
ENSG00000205090,0,1,0,0
ENSG00000205208,0,0,0,1
ENSG00000205268,1,0,0,0
ENSG00000205309,0,0,0,1
ENSG00000205356,0,0,0,1
ENSG00000205363,0,0,0,1
ENSG00000205572,0,1,0,0
ENSG00000205611,1,1,1,0
ENSG00000205664,1,0,1,0
ENSG00000205704,0,1,0,1
ENSG00000205765,0,0,0,1
ENSG00000206159,1,1,1,0
ENSG00000206535,0,1,0,0
ENSG00000207205,0,1,0,0
ENSG00000212126,0,0,0,1
ENSG00000212766,1,1,0,0
ENSG00000213064,1,1,0,1
ENSG00000213079,0,1,0,0
ENSG00000213123,0,0,0,1
ENSG00000213145,0,0,0,1
ENSG00000213160,0,1,0,0
ENSG00000213186,0,0,0,1
ENSG00000213390,0,0,0,1
ENSG00000213468,1,0,0,0
ENSG00000213492,0,0,0,1
ENSG00000213585,0,0,0,1
ENSG00000213619,0,0,0,1
ENSG00000213625,0,0,0,1
ENSG00000213626,0,0,0,1
ENSG00000213753,0,0,0,1
ENSG00000213760,0,0,0,1
ENSG00000213793,0,0,0,1
ENSG00000213846,0,0,0,1
ENSG00000213903,1,0,0,0
