gene_id,chr,gene_name,logFC,adj.P.Val
ENSG00000166780.10,16,BMERB1,0.142744848278651,0.0330006091153802
ENSG00000004799.7,7,PDK4,-0.29693838468279,0.0330006091153802
ENSG00000203747.10,1,FCGR3A,-0.422876279477407,0.0330006091153802
ENSG00000104140.6,15,RHOV,0.226366563373693,0.0330006091153802
ENSG00000130707.17,9,ASS1,0.173407536333373,0.0330006091153802
ENSG00000143337.18,1,TOR1AIP1,-0.0858658914385998,0.0330006091153802
ENSG00000121390.18,13,PSPC1,0.0870278402830958,0.0330006091153802
ENSG00000172977.12,11,KAT5,0.0874390180359978,0.0330006091153802
ENSG00000173898.11,11,SPTBN2,0.13523521483646,0.0330006091153802
ENSG00000174125.7,4,TLR1,-0.234122344892318,0.0330041311171484
ENSG00000067225.17,15,PKM,0.165262831347525,0.0330819136357303
ENSG00000173597.8,4,SULT1B1,-0.363492794881652,0.0331188042845401
ENSG00000157184.6,1,CPT2,-0.120968135990212,0.0332164229669928
ENSG00000112893.9,5,MAN2A1,-0.184625976171233,0.0333350127610999
ENSG00000118620.12,19,ZNF430,-0.0959428353046105,0.0333350127610999
ENSG00000113594.9,5,LIFR,-0.155992655801937,0.0333350127610999
ENSG00000198887.8,9,SMC5,-0.114305021454884,0.0334728105170952
ENSG00000161981.10,16,SNRNP25,0.168777949805808,0.0335140823018156
ENSG00000114698.14,3,PLSCR4,-0.208816107648833,0.0335140823018156
ENSG00000140854.12,16,KATNB1,0.144618371462106,0.0335140823018156
ENSG00000149474.13,20,KAT14,0.108853354580162,0.0335169173156859
ENSG00000213760.10,6,ATP6V1G2,0.218617167209381,0.0337043569928843
ENSG00000100359.20,22,SGSM3,0.124191479300318,0.0337043569928843
ENSG00000227057.9,6,WDR46,0.125685812743062,0.0337043569928843
ENSG00000091592.15,17,NLRP1,0.174162713485195,0.0337043569928843
ENSG00000248015.6,19,,-0.376875836117445,0.0337043569928843
ENSG00000120519.14,4,SLC10A7,-0.116745882797437,0.0337043569928843
ENSG00000105401.8,19,CDC37,0.172454040778831,0.0337043569928843
ENSG00000074527.11,12,NTN4,0.139239693218931,0.0337043569928843
ENSG00000080839.11,20,RBL1,-0.134204439946181,0.0337043569928843
ENSG00000237166.1,2,LINC01792,-0.443362625723094,0.0337043569928843
ENSG00000122863.5,10,CHST3,-0.25376103267527,0.0337043569928843
ENSG00000138207.13,10,RBP4,0.218069896851783,0.0337043569928843
ENSG00000184226.14,13,PCDH9,-0.127354225876521,0.0337763816552703
ENSG00000276293.4,17,PIP4K2B,0.0817801131478049,0.0337763816552703
ENSG00000197646.7,9,PDCD1LG2,-0.319929711480963,0.0337763816552703
ENSG00000139132.14,12,FGD4,-0.111438579884358,0.0337802983482426
ENSG00000239382.10,19,ALKBH6,0.15048619968899,0.0337802983482426
ENSG00000100395.14,22,L3MBTL2,0.0953533147049593,0.0338579077744103
ENSG00000241549.8,6,GUSBP2,-0.207125888833021,0.0338579077744103
ENSG00000268471.6,4,MIR4453HG,-0.110991093070356,0.0338579077744103
ENSG00000140262.17,15,TCF12,-0.143049527206635,0.0340668404648959
ENSG00000281571.2,1,,0.210873642474195,0.0340810935780803
ENSG00000023902.13,1,PLEKHO1,0.0959847712385591,0.0341054717853363
ENSG00000127325.18,12,BEST3,-0.253092150336687,0.0341054717853363
ENSG00000172500.12,11,FIBP,0.142803211193238,0.0341054717853363
ENSG00000197586.12,20,ENTPD6,0.145800964846723,0.0341054717853363
ENSG00000152556.15,12,PFKM,0.150774479627003,0.0341054717853363
ENSG00000250159.6,5,,-0.160704516516468,0.0341054717853363
ENSG00000251023.1,5,,-0.186592244181376,0.0341054717853363
ENSG00000119383.19,9,PTPA,0.132659296751392,0.0341054717853363
ENSG00000115289.13,2,PCGF1,0.134621253665556,0.0341054717853363
ENSG00000178234.12,7,GALNT11,0.145059599331242,0.0341054717853363
ENSG00000165752.16,10,STK32C,0.178021841399065,0.0341054717853363
ENSG00000172006.11,19,ZNF554,0.101698821207669,0.0341054717853363
ENSG00000168159.11,1,RNF187,0.162620652031532,0.0341054717853363
ENSG00000196365.11,19,LONP1,0.113816699351711,0.0341054717853363
ENSG00000248546.3,4,ANP32C,-0.428689526414465,0.0341054717853363
ENSG00000265688.1,17,MAFG-DT,0.23416849614958,0.0341054717853363
ENSG00000100908.13,14,EMC9,0.169511290225007,0.0341054717853363
ENSG00000164244.20,5,PRRC1,-0.118245694241617,0.0341054717853363
ENSG00000188004.9,1,SNHG28,0.138290885632272,0.0341054717853363
ENSG00000256995.6,12,,-0.161957672130401,0.0341054717853363
ENSG00000151948.11,12,GLT1D1,0.15108421919392,0.0341054717853363
ENSG00000167394.12,16,ZNF668,0.14393529068244,0.0341054717853363
ENSG00000137171.14,6,KLC4,0.0846946703447646,0.0341054717853363
ENSG00000242808.7,3,SOX2-OT,-0.241425139304645,0.0341054717853363
ENSG00000134287.9,12,ARF3,0.136979401989941,0.0341054717853363
ENSG00000006747.14,7,SCIN,-0.468457756544244,0.0341448049377625
ENSG00000063180.8,19,CA11,0.194050042378133,0.0342074916118268
ENSG00000149927.17,16,DOC2A,0.163222928975709,0.0342339881566711
ENSG00000186081.11,12,KRT5,0.341711581887982,0.0343545478460413
ENSG00000278784.1,14,,-0.147893122443894,0.0343931511245002
ENSG00000196465.10,12,MYL6B,0.169024399406554,0.0343931511245002
ENSG00000137710.14,11,RDX,-0.159456940727042,0.0343931511245002
ENSG00000219438.8,22,TAFA5,0.103624245230899,0.034528111697524
ENSG00000258947.6,16,TUBB3,0.228482553324353,0.0346564338890666
ENSG00000160229.11,19,ZNF66,-0.200968515843771,0.0346564338890666
ENSG00000205208.4,4,C4orf46,-0.114193798675855,0.0347832195422765
ENSG00000251602.6,14,,0.138680113597583,0.0349706557790696
ENSG00000272374.1,6,,-0.284597248566774,0.0349706557790696
ENSG00000055813.5,2,CCDC85A,0.180729135904974,0.0349706557790696
ENSG00000141258.12,17,SGSM2,0.111507465378959,0.0349706557790696
ENSG00000159784.17,7,FAM131B,0.119721177969169,0.0350030368919953
ENSG00000154764.5,3,WNT7A,0.177444113985985,0.0350030368919953
ENSG00000215158.9,5,,-0.239314081679521,0.035148271048028
ENSG00000007923.15,1,DNAJC11,0.0829878301556461,0.035148271048028
ENSG00000179115.10,19,FARSA,0.157763982793925,0.0352241306548343
ENSG00000084093.16,4,REST,-0.177216992714194,0.0352241306548343
ENSG00000159788.18,4,RGS12,0.117718522025305,0.0352241306548343
ENSG00000140859.15,16,KIFC3,0.11894668247429,0.0352241306548343
ENSG00000101152.10,20,DNAJC5,0.124786392901133,0.0352241306548343
ENSG00000171130.17,7,ATP6V0E2,0.143454274525376,0.0352241306548343
ENSG00000196263.7,19,ZNF471,-0.133936783077626,0.0352241306548343
ENSG00000165959.11,14,CLMN,-0.296856314371484,0.0352241306548343
ENSG00000152076.18,2,CCDC74B,0.139842160324905,0.0356128129575622
ENSG00000243701.5,3,DUBR,-0.119585330744518,0.0356128129575622
ENSG00000105197.10,19,TIMM50,0.0982787894882785,0.0356770286401016
ENSG00000128185.9,22,DGCR6L,0.121161931002648,0.0356770286401016
ENSG00000197020.10,19,ZNF100,-0.152166129374751,0.035804175856365
ENSG00000162971.10,2,TYW5,-0.1050871477675,0.035804175856365
ENSG00000213492.2,4,NT5C3AP1,-0.490025008219932,0.035804175856365
ENSG00000161544.9,17,CYGB,0.161154322860631,0.035804175856365
ENSG00000067221.13,15,STOML1,0.143378420505284,0.035804175856365
ENSG00000135272.10,7,MDFIC,-0.145242095297403,0.035804175856365
ENSG00000160326.13,9,SLC2A6,0.125486282253945,0.035804175856365
ENSG00000118971.7,12,CCND2,0.119844557436475,0.035804175856365
ENSG00000128791.11,18,TWSG1,-0.123283840627552,0.035804175856365
ENSG00000130958.11,9,SLC35D2,-0.227059591133835,0.035804175856365
ENSG00000275395.5,19,FCGBP,-0.456632717285365,0.035804175856365
ENSG00000183087.14,13,GAS6,0.111621822539718,0.035804175856365
ENSG00000274184.1,18,,-0.337269016815668,0.035804175856365
ENSG00000105701.15,19,FKBP8,0.136867319167728,0.035804175856365
ENSG00000110717.12,11,NDUFS8,0.14049925995201,0.035804175856365
ENSG00000241399.6,2,CD302,-0.184685629795955,0.035804175856365
ENSG00000039319.16,5,ZFYVE16,-0.136573001224207,0.035804175856365
ENSG00000143228.12,1,NUF2,-0.157689788491696,0.035804175856365
ENSG00000196118.11,16,CCDC189,0.167477180174458,0.035804175856365
ENSG00000162944.10,2,RFTN2,-0.186905758726397,0.035804175856365
ENSG00000180035.12,16,ZNF48,0.114027683444351,0.035804175856365
ENSG00000161813.21,12,LARP4,-0.102114890567096,0.035804175856365
ENSG00000177181.14,1,RIMKLA,0.137421439154892,0.035804175856365
ENSG00000160256.12,21,FAM207A,0.157272529019465,0.035804175856365
ENSG00000110074.10,11,FOXRED1,0.129869303637508,0.035804175856365
ENSG00000130695.14,1,CEP85,-0.109852787872806,0.035804175856365
ENSG00000126432.13,11,PRDX5,0.179350658683921,0.035804175856365
ENSG00000167766.18,19,ZNF83,-0.143291238279612,0.035804175856365
ENSG00000120709.10,5,FAM53C,0.0659321250536657,0.035804175856365
ENSG00000012048.20,17,BRCA1,-0.165804657296533,0.035804175856365
ENSG00000272040.1,5,,-0.259456623393025,0.035804175856365
ENSG00000246145.1,8,RRS1-AS1,-0.245065989413879,0.0358721488118372
ENSG00000152520.13,13,PAN3,-0.100756070265056,0.0358937138720857
ENSG00000107175.11,9,CREB3,0.111160262746914,0.0358937138720857
ENSG00000213619.9,11,NDUFS3,0.137621324581231,0.0358937138720857
ENSG00000183055.5,10,FAM133CP,-0.358262164419447,0.0358937138720857
ENSG00000225683.5,6,PACRG-AS3,-0.324832916944947,0.0358937138720857
ENSG00000134627.11,11,PIWIL4,-0.118020930292141,0.0358937138720857
ENSG00000136718.9,2,IMP4,0.111684197939856,0.035938337701855
ENSG00000269825.1,19,,-0.22543893584363,0.035938337701855
ENSG00000280809.2,10,LINC00836,-0.330113257162214,0.035938337701855
ENSG00000166073.10,15,GPR176,0.102273804276264,0.035938337701855
ENSG00000124570.17,6,SERPINB6,-0.115551160440926,0.035938337701855
ENSG00000164054.15,3,SHISA5,0.114610460399718,0.035938337701855
ENSG00000169676.5,4,DRD5,0.224852767118991,0.035938337701855
ENSG00000128581.15,7,IFT22,0.114277270500956,0.035938337701855
ENSG00000114439.18,3,BBX,-0.137415081587451,0.035938337701855
ENSG00000172469.15,6,MANEA,-0.123094810765205,0.035938337701855
ENSG00000258429.1,16,PDF,0.191570333230723,0.035938337701855
ENSG00000040633.12,17,PHF23,0.118556229641623,0.035938337701855
ENSG00000142530.10,19,FAM71E1,0.201466720131557,0.035938337701855
ENSG00000125966.9,20,MMP24,0.128707241612124,0.035938337701855
ENSG00000104886.11,19,PLEKHJ1,0.137977026287506,0.0359442331454134
ENSG00000137713.15,11,PPP2R1B,-0.120816127583687,0.0359442331454134
ENSG00000157368.10,16,IL34,0.204870427206749,0.0359442331454134
ENSG00000182957.15,13,SPATA13,-0.182692880963184,0.0359442331454134
ENSG00000141698.16,17,NT5C3B,0.153802230260963,0.0359442331454134
ENSG00000227811.2,1,INKA2-AS1,0.170219806311933,0.0359442331454134
ENSG00000137200.12,6,CMTR1,0.0784980171797633,0.0359884178056023
ENSG00000182993.3,12,C12orf60,-0.149467271111303,0.0361093393605032
ENSG00000164077.13,3,MON1A,0.119259542884698,0.0361309199996497
ENSG00000181744.8,3,DIPK2A,-0.102771564821922,0.0362363685691656
ENSG00000120063.9,17,GNA13,-0.130990736827115,0.0362750557309979
ENSG00000084693.15,2,AGBL5,0.0781046418951398,0.0362750557309979
ENSG00000099364.16,16,FBXL19,0.164467546114144,0.0362750557309979
ENSG00000160752.14,1,FDPS,0.145148814036084,0.0362750557309979
ENSG00000275318.1,9,,-0.159512045152672,0.0362833098514794
ENSG00000283078.1,20,,0.121022992527039,0.0363785304175682
ENSG00000145920.14,5,CPLX2,0.168355413428822,0.0364252354482324
ENSG00000047346.12,15,FAM214A,-0.159239405157727,0.0364252354482324
ENSG00000135535.15,6,CD164,-0.0936057841499002,0.0364252354482324
ENSG00000228109.1,3,MELTF-AS1,0.176910395399263,0.0364252354482324
ENSG00000100604.12,14,CHGA,0.183363657752987,0.0364252354482324
ENSG00000106799.12,9,TGFBR1,-0.188967637215125,0.0365280013599146
ENSG00000164076.16,3,CAMKV,0.156424391019907,0.0365280013599146
ENSG00000080371.5,12,RAB21,-0.0837231538405014,0.0365280013599146
ENSG00000166822.12,16,TMEM170A,-0.115344116330234,0.0365280013599146
ENSG00000131653.12,16,TRAF7,0.10629598783734,0.0365679551337862
ENSG00000185361.8,19,TNFAIP8L1,0.138809637462837,0.0366500219404429
ENSG00000236279.6,7,CLEC2L,0.18761041463455,0.0366500219404429
ENSG00000147536.11,8,GINS4,-0.191173485981315,0.0367552767112091
ENSG00000278740.1,17,,-0.336306144384567,0.0367975447292491
ENSG00000146592.16,7,CREB5,-0.283999402035304,0.0369694402926317
ENSG00000005448.16,2,WDR54,0.152413715978886,0.0370125842958349
ENSG00000138380.17,2,CARF,-0.0844618541410421,0.0370125842958349
ENSG00000138111.14,10,MFSD13A,0.112635641959282,0.0370125842958349
ENSG00000014123.9,6,UFL1,-0.101712571833391,0.0370125842958349
ENSG00000108528.13,17,SLC25A11,0.133683824630532,0.037112969787745
ENSG00000008283.15,17,CYB561,0.139080876084863,0.037112969787745
ENSG00000205363.5,15,INSYN1,0.130906255935324,0.037112969787745
ENSG00000247596.8,3,TWF2,0.144448871549036,0.037207501673548
ENSG00000183828.14,14,NUDT14,0.210745902575184,0.037310522876054
ENSG00000139292.12,12,LGR5,-0.285759079678122,0.037310522876054
ENSG00000149308.16,11,NPAT,-0.07692653607295,0.037325836399418
ENSG00000023839.10,10,ABCC2,-0.28672303372195,0.0373284314705287
ENSG00000130244.12,19,FAM98C,0.124008079878788,0.0373641315895679
ENSG00000166398.12,19,GARRE1,-0.104986559858859,0.0373641315895679
ENSG00000167657.13,19,DAPK3,0.131551556957761,0.0373641315895679
ENSG00000175137.10,1,SH3BP5L,0.124801146707785,0.0373641315895679
ENSG00000266900.1,18,,-0.209572369637944,0.0373641315895679
ENSG00000067900.7,18,ROCK1,-0.127065797012273,0.0374076973958298
ENSG00000261366.1,6,MANEA-DT,-0.163797016646315,0.0374076973958298
ENSG00000213145.9,14,CRIP1,0.286244722277843,0.0374076973958298
ENSG00000260456.6,16,C16orf95,0.135829520297321,0.03754764518781
ENSG00000213625.8,1,LEPROT,-0.138335829903435,0.0377297745846146
ENSG00000277531.2,19,PNMA8C,0.127697455405518,0.0377297745846146
ENSG00000146247.13,6,PHIP,-0.112681303583123,0.0377297745846146
ENSG00000170091.10,5,NSG2,0.225934939330328,0.0377297745846146
ENSG00000243646.9,21,IL10RB,-0.140952881561187,0.0377297745846146
ENSG00000152936.10,12,LMNTD1,-0.340689773020519,0.0377297745846146
ENSG00000099804.8,19,CDC34,0.146659534888111,0.0377896276327702
ENSG00000121769.7,1,FABP3,0.247281919910472,0.0377896276327702
ENSG00000265972.5,1,TXNIP,-0.300364499778698,0.0377896276327702
ENSG00000162129.12,11,CLPB,0.0780898797732486,0.0379090483400253
ENSG00000174775.16,11,HRAS,0.141807446934576,0.0379090483400253
ENSG00000198331.10,11,HYLS1,0.117409873702368,0.0379090483400253
ENSG00000149428.18,11,HYOU1,0.118928398728684,0.0379090483400253
ENSG00000144040.12,2,SFXN5,0.142457038840016,0.0379090483400253
ENSG00000157259.6,7,GATAD1,-0.0830046960217641,0.0379090483400253
ENSG00000069702.10,1,TGFBR3,-0.168024360526486,0.0379090483400253
ENSG00000272888.5,15,CHASERR,-0.104099725491003,0.0379090483400253
ENSG00000166881.9,12,NEMP1,-0.103205411220378,0.0379090483400253
ENSG00000134539.16,12,KLRD1,-0.277599294648042,0.0379090483400253
ENSG00000139618.14,13,BRCA2,-0.193744666458853,0.0379090483400253
ENSG00000088727.12,3,KIF9,0.10031096666442,0.0379090483400253
ENSG00000163867.16,1,ZMYM6,-0.0862854685101691,0.0379090483400253
ENSG00000175548.8,12,ALG10B,-0.136744717111307,0.0379090483400253
ENSG00000239922.1,3,,-0.3030267430537,0.0379090483400253
ENSG00000048140.17,5,TSPAN17,0.144266214571912,0.0379090483400253
ENSG00000204560.9,6,DHX16,0.0886862776715532,0.0379090483400253
ENSG00000144847.12,3,IGSF11,-0.0971750801911277,0.0379090483400253
ENSG00000272084.1,1,,-0.224143649399294,0.0379090483400253
ENSG00000103266.10,16,STUB1,0.141441253875428,0.0379090483400253
ENSG00000105509.10,19,HAS1,0.211781083729276,0.0379090483400253
ENSG00000149582.15,11,TMEM25,0.119748546870747,0.0379090483400253
ENSG00000160214.12,21,RRP1,0.102799813923124,0.0379090483400253
ENSG00000134072.10,3,CAMK1,0.187548549313684,0.0380261111966193
ENSG00000181381.13,4,DDX60L,-0.183338280939879,0.0380278757558584
ENSG00000163221.8,1,S100A12,-0.773575636136703,0.0381335084636636
ENSG00000186522.14,2,SEPTIN10,-0.188381329726273,0.0381576692578147
ENSG00000105472.12,19,CLEC11A,0.171084585731093,0.0381576692578147
ENSG00000114127.10,3,XRN1,-0.110272441344724,0.0381576692578147
ENSG00000150637.8,18,CD226,-0.205899396817879,0.0382615922992224
ENSG00000099910.16,22,KLHL22,0.0893850506455466,0.0382615922992224
ENSG00000120729.9,5,MYOT,-0.306964356629124,0.0382615922992224
ENSG00000174948.5,3,GPR149,0.145108125714743,0.0382615922992224
ENSG00000100124.14,22,ANKRD54,0.0914111829515546,0.0382615922992224
ENSG00000143797.11,2,MBOAT2,-0.0852405322879182,0.0382615922992224
ENSG00000164327.12,5,RICTOR,-0.105798651185589,0.0382615922992224
ENSG00000276115.1,12,,-0.225475580897187,0.0382615922992224
ENSG00000213064.9,1,SFT2D2,-0.170537539131922,0.0382615922992224
ENSG00000065361.14,12,ERBB3,-0.249701887107496,0.0382615922992224
ENSG00000108641.14,17,B9D1,0.145025991587092,0.0383441756178102
ENSG00000135378.3,11,PRRG4,-0.240898431755823,0.0384074719916638
ENSG00000141002.19,16,TCF25,0.110015125645419,0.0384074719916638
ENSG00000273014.1,7,,-0.226880038759338,0.0385096894836083
ENSG00000109618.11,4,SEPSECS,-0.102549128922615,0.0385096894836083
ENSG00000245060.6,5,LINC00847,-0.0882547850075803,0.0385276463245469
ENSG00000172086.7,2,KRCC1,-0.107415673901764,0.0385350859591223
ENSG00000196865.4,10,NHLRC2,-0.13798322756548,0.0385824650316631
ENSG00000146670.9,11,CDCA5,0.173832217662249,0.0385824650316631
ENSG00000059915.16,10,PSD,0.133873516795684,0.0385824650316631
ENSG00000167671.11,19,UBXN6,0.123270988650109,0.0385824650316631
ENSG00000138107.12,10,ACTR1A,0.0950958734071563,0.0385824650316631
ENSG00000273284.1,18,,-0.245573390700257,0.0385824650316631
ENSG00000128596.16,7,CCDC136,0.140403561457854,0.0385824650316631
ENSG00000229152.2,13,ANKRD10-IT1,-0.240146421769288,0.0385824650316631
ENSG00000271971.1,8,,-0.178518893616932,0.0385824650316631
ENSG00000158806.13,8,NPM2,0.166751561315307,0.0385824650316631
ENSG00000099960.12,22,SLC7A4,0.175006403502959,0.0385824650316631
ENSG00000105341.18,19,DMAC2,0.117481476592184,0.0385824650316631
ENSG00000158793.13,1,NIT1,0.0888065947639669,0.0385824650316631
ENSG00000250722.5,5,SELENOP,-0.269252601527061,0.0385824650316631
ENSG00000156162.16,8,DPY19L4,-0.139620576794262,0.0385824650316631
ENSG00000119906.11,10,SLF2,-0.099120283667215,0.0385824650316631
ENSG00000159884.11,9,CCDC107,0.124323659190442,0.0385824650316631
ENSG00000000460.16,1,C1orf112,-0.140676573012202,0.0385824650316631
ENSG00000130558.19,9,OLFM1,0.199051134787414,0.0385824650316631
ENSG00000115041.12,2,KCNIP3,0.173570421624726,0.0385824650316631
ENSG00000100504.16,14,PYGL,-0.208505611481873,0.0385824650316631
ENSG00000126934.13,19,MAP2K2,0.133788067900448,0.0385824650316631
ENSG00000196990.8,9,FAM163B,0.147716896255559,0.0385824650316631
ENSG00000184900.15,21,SUMO3,0.153968409576956,0.0385824650316631
ENSG00000185090.14,1,MANEAL,0.108630577810375,0.0387377993708524
ENSG00000196981.3,3,WDR5B,-0.115441738659812,0.0390808895788615
ENSG00000105483.17,19,CARD8,-0.127679796332199,0.0390833575807073
ENSG00000198346.10,19,ZNF813,-0.128626580681602,0.0390833575807073
ENSG00000171813.13,10,PWWP2B,0.133953339023409,0.0390833575807073
ENSG00000214517.9,11,PPME1,0.13551440722055,0.0390833575807073
ENSG00000161956.12,17,SENP3,0.10925178259277,0.0392742028395267
ENSG00000105619.13,19,TFPT,0.143981700224213,0.0392742028395267
ENSG00000163485.16,1,ADORA1,0.13241251175762,0.0392742028395267
ENSG00000229692.3,2,SOS1-IT1,-0.18118108835018,0.0393077283256186
ENSG00000278959.1,7,,-0.289231688269282,0.0393077283256186
ENSG00000116455.13,1,WDR77,0.071116526936747,0.0393077283256186
ENSG00000143995.19,2,MEIS1,-0.127578119314458,0.0393077283256186
ENSG00000160345.12,9,C9orf116,0.150560331193838,0.0393077283256186
ENSG00000107874.10,10,CUEDC2,0.125276518224802,0.0393077283256186
ENSG00000004059.10,7,ARF5,0.157108260171378,0.0394626642742647
ENSG00000166579.15,17,NDEL1,0.134153134469235,0.0394626642742647
ENSG00000166133.17,15,RPUSD2,0.123794307485048,0.0394626642742647
ENSG00000231365.5,1,WARS2-AS1,-0.187274046038712,0.0395385115162878
ENSG00000116473.14,1,RAP1A,-0.0967524531849266,0.0395385115162878
ENSG00000137941.16,1,TTLL7,-0.101164873401036,0.0395385115162878
ENSG00000160948.13,8,VPS28,0.112678888140058,0.0395385115162878
ENSG00000203721.6,1,LINC00862,-0.37892292421181,0.0395385115162878
ENSG00000121933.18,1,TMIGD3,-0.263699330201736,0.0395385115162878
ENSG00000076641.4,8,PAG1,-0.108238840414758,0.0395385115162878
ENSG00000231697.3,9,NANOGP5,-0.321906634519608,0.0395385115162878
ENSG00000158079.14,9,PTPDC1,-0.107058794106215,0.0395385115162878
ENSG00000124006.14,2,OBSL1,0.111874103118203,0.0395385115162878
ENSG00000169242.11,1,EFNA1,-0.249958018224459,0.0396756079522673
ENSG00000117395.12,1,EBNA1BP2,0.157472156773685,0.039685050090221
ENSG00000241563.3,1,CORT,0.291357143532481,0.039685050090221
ENSG00000086504.15,16,MRPL28,0.17440329105074,0.0398448905384302
ENSG00000198604.10,14,BAZ1A,-0.190414429664146,0.0398448905384302
ENSG00000113658.16,5,SMAD5,-0.11546313859955,0.0398448905384302
ENSG00000213793.5,19,ZNF888,-0.116696710312408,0.0398448905384302
ENSG00000159720.11,16,ATP6V0D1,0.1460721115512,0.0398448905384302
ENSG00000204653.9,19,ASPDH,0.206257020566655,0.0398448905384302
ENSG00000127445.13,19,PIN1,0.182334885756674,0.0398448905384302
ENSG00000101222.12,20,SPEF1,0.220346315676327,0.0398448905384302
ENSG00000049245.12,1,VAMP3,-0.159311417478736,0.0398448905384302
ENSG00000117308.14,1,GALE,0.135433656716337,0.0398448905384302
ENSG00000279317.2,2,,-0.247173189485476,0.0398448905384302
ENSG00000090376.10,12,IRAK3,-0.212247028444248,0.0398448905384302
ENSG00000100294.12,22,MCAT,0.139647346844545,0.0398448905384302
ENSG00000147872.9,9,PLIN2,-0.224523867267423,0.0398448905384302
ENSG00000081479.12,2,LRP2,-0.425366674426564,0.0398448905384302
ENSG00000112146.16,6,FBXO9,0.12720823287015,0.0398448905384302
ENSG00000101098.12,20,RIMS4,0.114595812648015,0.0398448905384302
ENSG00000127314.17,12,RAP1B,-0.0934559045814441,0.0398448905384302
ENSG00000167792.11,11,NDUFV1,0.154577345808679,0.0398650797935191
ENSG00000270571.2,2,,-0.34191995970941,0.0398650797935191
ENSG00000187098.14,3,MITF,-0.149036727123762,0.0399011060919743
ENSG00000100221.10,22,JOSD1,0.0861668563171176,0.0400297437093573
ENSG00000278817.1,KI270734.1,,0.225861341793587,0.0400297437093573
ENSG00000234056.1,13,LINC00463,-0.334562333767634,0.0400297437093573
ENSG00000157895.11,12,C12orf43,0.0925853086673998,0.0400297437093573
ENSG00000119782.13,2,FKBP1B,0.179644057527709,0.0400297437093573
ENSG00000181852.17,12,RNF41,0.114213469907706,0.0400297437093573
ENSG00000183044.11,16,ABAT,0.0783659658454749,0.0400297437093573
ENSG00000175895.3,8,PLEKHF2,-0.131625598194029,0.0400297437093573
ENSG00000157193.15,1,LRP8,0.120783247990368,0.0400297437093573
ENSG00000011083.8,5,SLC6A7,0.145034814300992,0.0400547316361452
ENSG00000105810.9,7,CDK6,-0.151738754962587,0.0401194761882545
ENSG00000105617.3,19,LENG1,0.116279403158703,0.0401194761882545
ENSG00000115339.13,2,GALNT3,-0.152426275100976,0.0401194761882545
ENSG00000189079.15,12,ARID2,-0.107567785198698,0.0401194761882545
ENSG00000075415.12,12,SLC25A3,0.111425971231159,0.0401194761882545
ENSG00000131943.17,19,C19orf12,0.110078617285723,0.0401194761882545
ENSG00000099284.13,10,MACROH2A2,0.118972510526141,0.0401194761882545
ENSG00000265354.3,10,TIMM23,0.122531067178992,0.0401194761882545
ENSG00000166159.10,12,LRTM2,0.157808713687128,0.0401194761882545
ENSG00000164181.13,5,ELOVL7,-0.186385626498224,0.0401386908413951
ENSG00000145882.10,5,PCYOX1L,0.100972633805035,0.0401386908413951
ENSG00000146223.14,6,RPL7L1,0.0900080364795429,0.0401386908413951
ENSG00000141338.13,17,ABCA8,-0.341709806892843,0.0401978254281234
ENSG00000182732.16,14,RGS6,0.111999366319738,0.0402238517418365
ENSG00000164300.16,5,SERINC5,-0.161395186291999,0.0402238517418365
ENSG00000137486.16,11,ARRB1,0.0882353857363084,0.0402238517418365
ENSG00000204177.10,10,BMS1P1,-0.203037453776073,0.0402238517418365
ENSG00000146233.7,6,CYP39A1,-0.242777849366434,0.0402238517418365
ENSG00000123064.12,12,DDX54,0.122102990702829,0.0403880915426116
ENSG00000177098.8,11,SCN4B,0.136319944866786,0.0403880915426116
ENSG00000116747.12,1,RO60,-0.122184326346153,0.0403880915426116
ENSG00000103495.13,16,MAZ,0.149154334185731,0.0403880915426116
ENSG00000186594.14,17,MIR22HG,0.152559391875041,0.0403880915426116
ENSG00000033030.13,12,ZCCHC8,-0.08891216509147,0.0404961185811421
ENSG00000169609.13,15,C15orf40,-0.105734225645132,0.0404961185811421
ENSG00000150907.7,13,FOXO1,-0.181444132695552,0.0404961185811421
ENSG00000148814.17,10,LRRC27,0.0669024175840428,0.0405053153598158
ENSG00000118193.11,1,KIF14,-0.297970108826864,0.0405053153598158
ENSG00000130159.13,19,ECSIT,0.138864458336984,0.0405053153598158
ENSG00000120693.13,13,SMAD9,-0.175248466714145,0.0405338526970802
ENSG00000150867.13,10,PIP4K2A,-0.200684737766412,0.0405338526970802
ENSG00000273032.1,22,,0.151317570437315,0.0405823570978756
ENSG00000139133.6,12,ALG10,-0.111732193148974,0.0405937370101326
ENSG00000123427.16,12,EEF1AKMT3,-0.16604638683692,0.0405937370101326
ENSG00000106392.10,7,C1GALT1,-0.0985225500977049,0.040644200688372
ENSG00000197296.5,20,FITM2,0.0792360449027205,0.0406867708475518
ENSG00000149575.5,11,SCN2B,0.159065671540823,0.0406867708475518
ENSG00000279594.1,14,,-0.272146695278507,0.0406867708475518
ENSG00000266967.6,17,AARSD1,0.140480464611465,0.0406867708475518
ENSG00000261617.1,16,LINC02177,-0.259955199256324,0.0413040071659609
ENSG00000165934.12,14,CPSF2,-0.0580931873254476,0.0413040071659609
ENSG00000126457.21,19,PRMT1,0.118751000429767,0.0413040071659609
ENSG00000177380.13,19,PPFIA3,0.152967743049887,0.0413040071659609
