"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12362",0.03454352569854,0.0201150998733153,0.0053260128815748,0.0262705943289143,0.0176758632899947,0.0287142780686558,-0.0169378212200886,0.0349653641509644,0.0307649462698871,-0.0500794900927223,0.0443807303503496,0.050034308766833,-0.0188886002839315,0.0501705982666858,-0.00692825671582212,0.00812703464378932,0.00727173694350534,0.0451742705948811,0.0021870574116033,0.0303173051782513,0.0243835564666659,5.03272847977236e-05,-0.027473204323237,-0.0305835518426036,-0.00925418316346099,0.0283284977739801
"R12363",0.0717651985104676,0.0266924937728712,-0.0292429404038954,0.008302261065859,-0.0625747011814135,0.0605375965845681,-0.0423923144495723,0.0684578998326453,0.0347322913183867,-0.0284486733226768,0.00305819038508754,0.0889939242107664,0.00809023738644402,-0.0410295016933439,-0.0613748082227005,0.0647438105616609,0.0531869059205529,-0.0423206131695141,-0.000730035632204117,0.0501774289894922,0.0604981127634824,0.0290266168762105,-0.0181534853454226,-0.0523668151338394,-0.061637726144444,0.0564436254952492
"R12364",0.00417438456417062,0.00366217008696101,0.0202036074091166,-0.0239037957890958,0.0341671191253397,0.023672278913282,0.0390257401071238,0.000126182123424521,-0.0103359099686802,-0.0330676120900609,-0.0201378254136575,0.0270056839620703,0.00331981680268161,0.0346208365418712,-0.00633213388734015,0.00205255808975836,0.00994598335163183,-0.0523302133931918,-0.0610645923901078,-0.013559252899404,-0.0103803025701618,0.00570313123806832,0.0226524699549744,0.017124000383287,0.0436231632448006,-0.00932757284283804
"R12365",0.0207398435689596,0.00187217909001858,-0.0218246646775348,0.0393675663876769,-0.00806666083345509,-0.0232435140586665,-0.0302768043450942,0.0130346393258551,0.0212001800265857,-0.0374840690401291,0.0405107497368569,-0.00343504129502495,-0.0302301333707558,0.039003021944599,-0.0201568603634414,0.0400642049929114,0.0116645179960819,0.0449580637376542,0.0596316863494432,0.0416827144453954,0.0484469381603468,-0.00540367364925056,-0.0170983114701124,-0.0557132195373386,-0.0716579798179632,0.0421567598129965
"R12366",0.038684771682639,0.0160461306286596,-0.0201370159700931,-0.0420592787219459,-0.036303820971287,0.0864594009186252,0.0170990034719864,0.0299457742993431,0.00935435867471275,0.00926887197224529,-0.0333096955428576,0.0844698139174107,0.0181801973906089,-0.039902741071756,-0.0632284023838289,0.0420302824431398,0.0611727798059183,-0.0819496725059601,-0.0217661673230516,0.0099479317456592,0.0238227754785937,0.033395475439417,-0.00369688797637725,0.0086957335064426,-0.0389287191051284,0.021616737207405
"R12367",-0.0652846878460114,0.053118709317591,0.0913948270878123,-0.0222331814358943,0.0621793920373063,-0.0304526593506158,0.0209008565006676,-0.0190128848523745,0.00930344247247111,0.0707138939751103,-0.0325026611592036,-0.0582938070229096,0.0343381968013903,0.0394062857838153,0.0573374656554126,-0.0550155050105084,-0.0299291067509754,0.0267404630483354,-0.0382367108751945,-0.0711728231424927,-0.0721689757112867,-0.018969592475303,0.0406245124925317,0.0681123595176906,0.0836088177748049,-0.0254786625011608
"R12368",0.0195795968231165,0.0618294275760861,0.0138453199956854,-0.0206860243499924,-0.0690549321942154,0.11249461317874,0.0013533048379432,0.0467246707288768,0.0270662940983974,0.020272276578734,-0.0493035017688771,0.090644052138464,0.0761091195017368,-0.082353566388604,-0.0237893179272061,0.0637568696916402,0.0893744558342851,-0.0159499237015357,-0.0651294257334435,0.00253793689584446,0.0237608172226273,0.0116712779797439,0.0175974336037999,0.00415584495447625,-0.00181860932346805,0.0393036563819297
"R12369",-0.0134023742306432,-0.0536866207335705,-0.0474630215039475,-0.066601651236214,0.0408903040520169,0.0341947489493372,-0.0294708737693675,-0.0238560757987726,-0.0770625005926194,-0.0437095259264117,-0.0260431056372826,0.0167226805280752,0.0345579912915169,0.0479591524832044,-0.0944582315078971,0.0245119151318617,0.0325505055163951,-0.0238041414644664,-0.0410787765053376,-0.0191000916597387,0.00170170908736348,-0.0865588701079668,0.0388787306178774,-0.00677136363457729,-0.0141354645951349,-0.0430536925265167
"R12372",0.00362179224710062,0.0143020116730982,-0.0194664769352749,-0.0689276539619709,-0.0260869721647388,0.0552454870151963,-0.0305670791599521,0.0032809970842043,-0.0264101643102841,-0.0355160231755555,-0.0047910819490808,0.0608421164059923,0.0357281441107288,-0.00667504141218068,-0.0844838549736728,0.0812526476585868,0.0876386311653198,-0.0436781394078377,-0.0269784820784448,-0.00566510805688587,0.0382767832789705,-0.0615902215481041,0.0417786012395778,-0.0291348518249519,-0.00941621797031919,0.0241356299190971
"R12373",-0.11805744644665,-0.0243558674353703,0.0163831209846726,-0.14175293257743,0.0702357843875422,0.0265482293617004,0.0839475725169354,-0.111571087470441,-0.117701276563304,0.0454254568679671,0.0326118661707857,-0.0343752443251847,0.107745416632609,0.0332121138415869,-0.0892310912079711,0.00885108648545621,0.0637760057859261,-0.0811982371646533,-0.06584410081884,-0.109165088419216,-0.062113694792157,-0.169938526365101,0.104378079497642,0.0458626334711569,0.0740331949574265,-0.0661007783771807
"R12377",0.0150027218862153,0.0221130815387692,-0.00170312519040599,0.0497546712939682,0.00590093565254167,-0.0150198493736899,0.116544605521061,0.0141136401379376,0.0496818264883679,0.0567008933911873,-0.04692722301574,0.00483752849161043,-0.0530269540687679,-0.0211011317038962,-0.00336345179478304,0.00542291801617322,-0.0391246864983889,0.0336449332592391,0.0427700391103724,0.0579589868828791,0.0507438854788299,0.0363067258536685,-0.063484923146789,0.0560791903294201,-0.0533084030768363,0.0535463429630612
"R12378",0.0369978680558647,-0.0797585366187489,-0.0815420393781727,0.0180340427784448,-0.0245388073336925,0.0217406146396882,-0.0452576620736546,-0.0109067234724596,-0.0541210533204074,0.0352584073792799,0.0261694235599497,0.0371393799731642,-0.0109995881806225,0.00311947849265368,-0.00454919477655295,0.0365428890379153,0.0233187788422425,0.0420204192932044,-0.014182727434862,0.0248888515269448,0.0359637604309259,0.00331378462877346,-0.00573058150434216,-0.0289154312441492,-0.0308658448312685,-0.0255023991361012
"R12379",0.0236103959469194,-0.0931092838772208,-0.0879501450348198,-0.0143826281739505,-0.0106131357522833,0.0199493412687202,-0.0410633615301026,-0.0189351269995954,-0.071609303820592,0.0185058043840568,0.00611238705026723,0.0227274131321002,0.0145605075081238,0.00752562474025235,-0.0258868510820913,0.0159582058571496,0.0160581798457888,-0.0212474553366817,-8.83178609864923e-05,0.00674709598377742,0.0162275269999961,-0.00515096444958522,-0.00138392984164198,-0.0272624059770931,-0.0245119154667673,-0.0481748396252418
"R12381",0.0637606097973764,0.073899124574333,0.0244548348327675,0.0566468275987257,-0.0477166532071355,0.0339450488300968,0.138466478976014,0.0960572371904567,0.0950316427762977,0.0796573411271284,-0.200023863625874,0.0435488628898584,0.00721891286276347,-0.0700802359880207,0.0243799827750631,0.00531946384486783,-0.00171057228357784,0.00738633117162513,-0.0133630721079821,0.0606616924350367,0.0376144956080339,0.0703310594887858,-0.0533413357132928,0.115404229466626,-0.069506848484755,0.0650255408843999
"R12382",0.105316779691228,0.00466315178491554,-0.00621809473670834,0.137177908815047,-0.0441635134896977,-0.0507250089451138,-0.0797450047812568,0.0933353447411333,0.105815981890969,-0.117123426385387,0.0392264518528082,0.0324049628373301,-0.1349369582911,0.0077285862169133,0.0999621215221477,-0.066909435744875,-0.106963192288937,0.072141753704368,0.0892887829875256,0.0917745105574312,0.0316207349680371,0.11552502939438,-0.139421269169476,-0.0674613870447247,-0.0225615576256205,0.0455044528861139
"R12383",0.0117475673546669,0.0282426989981283,0.0662356543429088,0.00121541524191294,0.0485442923358926,-0.0947712528074033,-0.00920330237474303,0.0521346269243631,0.0692762666085417,0.00527397215620349,0.0341053002439791,-0.0817375228613579,-0.0888260242636815,0.112923973733505,-0.000756850993927432,-0.158924107478391,-0.136050253184846,-0.108052980480171,0.0425006310075106,-0.0186019182061285,-0.0808834833946104,0.0407035837894936,-0.105258923615855,-0.00847341904601759,0.00607785956625048,-0.00167390834687495
"R12384",-0.0603067882371402,-0.0506275903960539,-0.00651995223670275,-0.0331723938422752,0.0451480729349458,0.040061681383851,0.0884114462920498,-0.0776744388931851,-0.0775695310184982,0.0484138469631739,0.01568777027709,-0.0049128419707594,0.0360478544178456,0.0142714622046956,0.0386003712978194,0.0013098347921489,0.0214399963947643,0.0185504689145487,-0.0599356446694617,-0.0503956304704583,-0.0344509675917786,-0.0108792828253234,0.0498213714488156,0.0440649118648352,0.089768497791116,-0.0638031282331855
"R12386",-0.0304596024149336,-0.0291751353848699,-0.0194439396742795,-0.0455162666359281,0.0168676571802942,0.0390159532217626,0.000202539718298174,-0.0419738362959819,-0.0556830826338426,0.007736556360265,0.00127779376324253,0.023139230919198,0.0150357778745235,0.0102512328925567,-0.024078226448074,0.0314943364988933,0.0256695337951862,0.0161278050682944,-0.0218444057809042,-0.0174342906061606,0.0119381286777336,-0.0656797727361057,0.0346587945661057,-0.0012356784571856,0.0314741126198856,-0.0198398562293835
"R12387",0.045371652728134,0.0111289675705264,0.000530134216607828,0.0268484674776009,-0.0233756282117747,0.0434083526989772,-0.0356746546508066,0.0583952397481091,0.0320132896306276,0.0232858726684299,0.0104408505306339,0.0453436671750742,0.0102104291434385,0.00792380805885988,0.0369237686542564,-0.0117425352378856,0.00502984090797695,0.0270815396973675,-0.0151195067604061,0.0257167644052573,0.00489943639867158,0.0606776700653024,-0.041322549865581,-0.0143432132290581,0.00643125666130039,0.0138960571458263
"R12389",0.0548906130242628,0.0497255362189535,0.0267529019067018,0.0795175570887058,-1.46462267592749e-05,0.0136068333080009,0.127534302797231,0.0854165943936341,0.0862892210833152,0.12502881953676,-0.109000866114105,0.0157871613303938,0.00801279739007151,-0.0410465008113248,0.0492995824067205,-0.0346234320446171,-0.039286515104331,0.0255224852339746,0.0185586181877153,0.0488405818296972,9.56008527551682e-05,0.109260506873152,-0.0553549933954401,0.0990982492208659,-0.0413231332583023,0.0316808732115725
"R12390",-0.00146728383571372,-0.0199296539427988,-0.00882528398952123,0.0179891355743739,0.0165980290829181,-0.0297961383015932,0.0143925646978539,-0.00892062803052238,-0.0125615490511277,0.0766157736743108,0.0113840468888993,-0.0358683217360202,0.0244135220905293,-0.0126780067992411,-0.0225769206537182,-0.0245880479074122,-0.00848727368755215,-0.00431264788566181,0.0137201113576789,-0.00392095108619362,-0.0258115934646524,-0.0167415022126078,0.0119449182496745,0.00731699208749868,-0.0138027343278279,-0.0299636459413631
"R12391",-0.0210839491967783,-0.0849887447133217,-0.0855986150308989,-0.0248436246754323,-0.0273743140903995,0.026454924643091,-0.0681055679960543,-0.06057737296619,-0.0912146144975118,-0.0105156716852959,0.00791027986554934,0.0170423732447228,0.020156353523677,-0.0466809514941248,-0.0199726396484332,0.0500536953984164,0.0296129701642912,0.0433791173121337,-0.0011442374720504,0.00483656920464008,0.0383319434624342,-0.0701751734578532,0.0346876507972289,-0.0538331285844939,0.00480295437736041,-0.0359520552004073
"R12392",0.0535994402975591,-0.070387621947129,-0.0684171905385619,0.0815934604998086,-0.00335977351688628,-0.0530574700969113,0.000892057401670739,0.0116770508136217,-0.00237952883535052,0.000855896733568193,-0.00344812140830048,-0.00522309430230774,-0.0525028470407671,0.0275708959602,0.0323832731164771,-0.0274200401446065,-0.0475200581978806,0.0380276611986067,0.0388273722823118,0.0510344373196842,0.0182374798957965,0.0552549499580451,-0.062081452324224,-0.0169591266539877,-0.0576316197030836,-0.0232974244897908
"R12394",-0.0586339819818288,0.0825909673856764,0.0717481529548438,-0.134402115819134,0.0439336773963116,0.070994718406068,-0.00904539117185708,-0.00493457541702569,-0.0120540270423551,0.0580100747656788,-0.00898906049412089,0.026743567121527,0.11013300243198,0.0394593629329905,-0.125559007203602,0.0570186436432684,0.0950949090377499,-0.107419450570434,-0.0573494764645075,-0.0755051710842753,-0.0230962753703845,-0.101433730505577,0.0920144647261932,0.0222407961876249,0.0268094618254528,0.0248850817433716
"R12395",0.0401032824269935,0.00816745514389174,-0.0149001567216425,-0.00434056051380816,-0.00966686306226182,0.00446732954467306,-0.0234399575239115,0.0309027152328893,0.0186419510163061,-0.0333318980712415,0.0322857926529453,0.028976526991024,-0.00248119614602447,0.0229627132125558,-0.0429535400952976,0.0399611007160794,0.0292962323625948,-0.048902526970906,0.0252869107349527,0.0293971096847901,0.0359356170287486,0.0164909405042297,6.91560863600189e-05,-0.0443146983458801,-0.0423926711242152,0.0361296069944542
"R12396",-0.000651721737873455,-0.00622872630330938,-0.0138846429413703,-0.0336986851292287,-0.0310549428549272,-0.00738830708881633,-0.0201175765600861,-0.0039319655624875,-0.0142454224607349,-0.0292580755596881,0.00886084132275075,0.00114142430705959,-0.000179205075573935,-0.0405692399146495,-0.0435398540519443,0.02022360255491,0.0114144050560166,-0.0391115347165538,-0.00241954869914733,0.00107895575179237,0.0180989660400918,-0.00758290217132513,0.0136161965100674,-0.0131726478090354,-0.00271806999927578,0.0107801021492514
"R12398",0.0064258832277107,0.0417044650225404,0.0284456946121187,-0.0204084065876734,-0.0269380222422723,0.0464194803739994,-0.0116871490567237,0.0204732563327405,0.0201091894786256,0.0439870710776629,0.0022145761423791,0.0283978575472769,0.0370859762150236,-0.0161564789234087,0.00940292216001794,0.0313575128524769,0.0434728691703065,-0.0219882509642122,-0.0222353034863271,0.00209361237244653,0.0188260159257988,-0.00367601681466314,0.0198245490165113,-0.00680254071136934,0.0257531378346157,0.0402844418078444
"R12399",0.0204364972938281,-0.0300049791530999,-0.030945211581688,-0.0359210683428145,0.00783137186257815,0.0182440164486485,0.0128017304406618,0.00688867524873149,-0.0342781078290304,0.0113352528061026,-0.0247796282189492,0.0261565607189359,0.0126329891918798,0.00250726886617088,-0.0410007149281341,0.0238207301731822,0.0215122230964276,-0.0390235543416633,-0.0314672183014088,-0.0021231926594233,0.0130152480670743,-0.00494078016872352,0.0185761380157405,0.013472764086613,-0.00452266861339652,-0.0135824553983716
"R12400",0.0856168782270753,-0.0378625025739445,-0.0267746690087172,0.125406382669908,0.00778535246456219,-0.0901812577645791,0.00215317429498718,0.060190158767675,0.0631167104085443,-0.019515424487533,0.00658359512843736,-0.0379599471302077,-0.0994647674217015,0.054100517196972,0.0580808505652754,-0.0932242677751089,-0.114832231673685,0.0441169875832074,0.0543455138259827,0.0707629790335283,-0.00271732010741265,0.0989949109278094,-0.111147145688338,-0.014411526714438,-0.0718986007780197,-0.00151176798281617
"R12401",-0.0178820384439745,0.0622347594994059,0.0495648390715675,0.0186227653333279,0.0404938674678882,0.0249239626429697,0.0150628115144555,0.0160418128409339,0.04187110391199,0.0305259110995463,0.022746053968915,0.00180596262163224,0.0380864102390531,-0.00722859557773694,0.0100058309700829,0.000266068241952463,0.00637257987427673,0.0429331103608678,0.020971957325996,0.0202437034548546,0.00197355667059636,-0.0379156410740062,0.00336241071683059,0.0121252794200516,0.0213406200256966,0.0356882909356701
"R12402",-0.00633274643443005,-0.0264103486358174,-0.00480568622028034,-0.0437510962948013,0.0689136277640823,-0.0272286192681764,-0.00228123969789107,-0.00853148316349879,-0.0202981916978755,0.055907873623039,0.0477766053375196,-0.0423727545122971,0.0159180307563074,0.0783705106319972,-0.0926305509740191,-0.0654758922299165,-0.0210662753228615,-0.10329468594234,0.0335343783357192,-0.00105160539866504,-0.0188368100850119,-0.0740750592635943,-0.0240593381052551,-0.0139264977485392,-0.0208368422073841,-0.00595810659261591
"R12403",0.00383621402189982,-0.0144621344865459,0.000392606444622785,0.0326865739389928,0.0146212499474359,-0.0134691582985059,-0.0442608571832066,-0.0169774447096647,-0.00031417168261911,0.0140587361625803,0.056177083274413,-0.00864505466051427,-0.0158107216642734,0.0465633948484517,0.0181946177539384,-0.00398301777287878,-0.00440204771473237,0.0302386175874741,0.0214364043254275,0.0105457045583402,-0.007013156263243,-0.00864699881865164,0.0101316841612443,-0.022901401274497,0.0146850186294198,-0.012517109107839
"R12404",-0.00589590376348256,0.0937097697291032,0.119201107447277,0.0660538734949182,0.0149897601981447,-0.115937271435706,-0.00474706028852314,0.0590294863062882,0.121141287719974,0.0114737483584426,0.0516791535647035,-0.0904958888215801,-0.0779924686080286,0.0529671358728867,0.105604824696418,-0.0956369877384806,-0.129772115207903,0.0496359294757907,0.0855205936318696,0.0127198701406494,-0.0289557731007825,0.0279093534816387,-0.073658137038594,-0.0104435771963577,0.0463515038408064,0.0663413873294743
"R12405",0.0357643110103723,0.0314060485304466,0.00727600208842957,0.0338824844101275,-0.021249446707684,0.034367043278834,0.0101936411201084,0.0441328770433141,0.0478922371776384,0.0310404230827975,-0.00672885201176282,0.0426431523757067,-0.0251573711251515,-0.0025092984269123,0.0173003422753135,0.00610086922087033,0.00215783644430106,0.00555572133093428,-0.00468207901837774,0.0283214479499263,0.0164959545832009,0.0658632281185174,-0.0504088897045575,0.00661319878587098,-0.0246553341693989,0.0307409059597626
"R12406",0.0539472618000692,0.0331978581320656,0.095678696920316,0.0010617968506065,0.136351679689591,0.00846308293087332,-0.00879771727397213,0.074890168905821,0.0596405345345529,-0.0703667140952563,-0.0272383598781218,0.00222794566674409,0.02045204438309,0.176989855724274,0.00545896944926689,-0.164784139607362,-0.0906417996133476,-0.0800137024537439,-0.0840639286593285,-0.0521981742269248,-0.137392485685654,0.0742173098005611,-0.0371766330441742,0.0636092820300323,0.0557220461171436,-0.0758903651548021
"R12407",0.0495891847801277,0.00614671301484651,-0.0791567173680865,0.0672894915857892,-0.16446073375991,-0.0167375291665057,-0.122045827371936,0.0341499678137013,0.0273408933623954,-0.0635417525637432,0.0504370300227907,0.0399603574859783,-0.0555241460532815,-0.148906582299897,-0.00810628881542508,0.103775205646682,0.034934265558811,0.113651494977176,0.0843076728318925,0.0846472535305604,0.114662320590868,-0.0275189914091662,-0.0276848556630339,-0.142955884585689,-0.104158147510714,0.0785874209675775
"R12408",0.0209614405242452,0.0299900570700765,-0.0274874253822825,-0.00117941121436008,-0.103001831397873,0.0475631885195871,-0.0214439884704707,0.0278974536549401,0.0120103640903866,0.0119172529760858,0.018119292648801,0.0468344502359362,0.0508230596397717,-0.13025277234262,-0.0458688078729529,0.075672548812214,0.077946528980776,-0.00429828774893827,0.0196120149767952,0.0233218425028141,0.0459714772050652,-0.0229520021687322,0.017788464170088,-0.0545063652100768,-0.0483567456147582,0.046250112932759
"R12409",0.0206240479627369,-0.0126604250275381,-0.0611977364135061,0.0107932142894346,-0.0898990388990805,-0.00677814806051649,-0.0685388125293884,0.0168969402076253,-0.00651535063713724,0.00981300204735709,0.0425525904651406,0.026426380827823,-0.0362862647368248,-0.0597111890483161,-0.0254393112496741,0.0787022301754131,0.0342378796521007,0.00443793964225723,0.0634665439210134,0.0473527736795533,0.0860658155135092,-0.0222968777362935,-0.0172453632309656,-0.0840443323986932,-0.0513774861639505,0.0539244628590684
"R12410",0.0128004722812081,-0.0662420189559658,-0.0758447659795416,0.00377357610665451,-0.0216258940912987,0.0400985839740899,-0.0268464235179956,-0.0184467087577452,-0.0666886343531088,0.00177074573467559,-0.0168874843214709,0.0461637781246707,0.0436903880757923,-0.0399341739676888,-0.00487646313436832,0.0629302581839713,0.0608959808406322,0.0235972916557512,-0.0315693059153001,0.0156564948539825,0.0345450456829152,-0.0166465610954826,0.0296638456027882,-0.0121418855223863,0.000779984325569333,-0.0270984717849905
"R12411",0.0594638646796063,-0.0589110115911632,-0.0627848529167347,0.0875725160745775,-0.023194839470009,-0.0469512961076072,-0.0634379967990507,0.0167280606871714,0.014314031287712,-0.102733359011532,0.0368358547329912,-0.00489838932853867,-0.0774405045033791,-0.0184140762180923,0.0356381871029057,-0.0207690108444689,-0.0606932136848098,0.0343853498379702,0.0781922534021164,0.0735692774840492,0.0392171714174458,0.0451007428899557,-0.0666831870684582,-0.0711103736002681,-0.0495462398126124,0.000948363515381023
"R12412",-0.0255829973019529,-0.0171667973912166,-0.0069222853250395,-0.0251736452006256,0.0365666324211495,-0.0434371822435262,0.0192812366136633,-0.0204002332700203,-0.0401307170223144,0.0140174714758171,0.0471234642133609,-0.0537075097242741,0.0081430623413266,0.0256128099230354,-0.0624258354589832,0.00536850994903957,0.00194414158844056,-0.0160775335376663,0.00461375175618145,-0.00707955422832641,0.003044597568423,-0.0932680260871771,0.0188503657373299,0.004391950037697,0.00275956953967442,-0.00180854181666579
"R12413",-0.0998643698299344,0.0324659792639682,0.0153229307633501,-0.113752987125498,0.0238119756079056,0.0190508763644541,0.090732738253487,-0.06527735270989,-0.0591448136430652,-0.0261450609800893,-0.0617041810804265,-0.0379842800142265,0.0727413179699076,-0.0306772859947323,-0.091655201090025,0.0785607499543535,0.0711559407622954,-0.0325411007336644,-0.039528555627917,-0.0453483573741294,0.0292909783918722,-0.147228508598181,0.0699744656234353,0.0550774328778855,0.0135907629750474,0.0292737308017267
"R12414",0.0365066861029456,-0.00535876149594679,-0.0251536037685538,-0.00958953423172986,-0.0174949253573035,0.0247340826059294,0.00770291058356802,0.0293931157109747,-0.00407863452050143,-0.0261948539642782,-0.0330377314490617,0.0450229625655953,0.00892681782177383,-0.0142948355729401,-0.0257397497161439,0.0256870693195469,0.0372541020859302,-0.0596012151800334,-0.042083620484458,0.00248515491624366,0.00697256414369865,0.0381539064969221,0.0135191516446404,-0.00027916462362703,-0.0330360303494177,-0.00646330916532393
"R12416",-0.126312950943774,0.0509162418950354,0.0781874813112484,-0.098951695544397,0.0942636872120939,0.0852354747009208,0.232633360651504,-0.0791801783390802,-0.0591380114904469,0.26396495430802,-0.190499580126877,-0.0238170686100608,0.182230537097636,-0.0042425689864435,-0.0681901173510685,-0.0520294400885755,0.0506268681939522,-0.0767824442532614,-0.137842684096511,-0.143666694773609,-0.117477747439708,-0.034773674851716,0.0719871707017529,0.30606953104222,0.013071704075639,-0.0672322335651715
"R12417",0.0597268312346873,0.0187822212156435,0.0286511513109302,0.0519441140529662,0.00762141376450532,-0.0537065295957612,0.0431555193102727,0.0647034167690202,0.0912342166513307,0.0714039100168594,0.0276657145790987,-0.0241644594713608,-0.105196147151279,0.0555167146174295,0.0133195086307754,-0.111852478210767,-0.114913368406884,-0.0528969517397991,0.0614087805293453,0.0385774438797108,-0.0260915058569581,0.085273279070331,-0.130121550129068,0.0034322330807673,-0.0325779037812687,0.0240386754152552
"R12418",0.00643184603535881,0.0827801253501313,0.0583589128373366,0.0325748003465693,-0.0162242916981963,-0.0718129018624521,-0.00907139404344241,0.0492222516512224,0.0815481877766283,-0.0338299129545106,0.048042996973983,-0.0245874066786358,-0.0517373188774571,0.0151590172217121,0.022408391057169,0.0238156298953377,-0.0268577437127763,0.0516438259414215,0.0628100325943128,0.035591045888399,0.0471285050635726,-0.0191564598138255,-0.0213383801664421,-0.0504626447628515,-0.00586913777329208,0.0903986276589193
"R12419",-0.0221590036538852,-0.00111362303129685,0.0630536657703263,-0.00143872454771607,0.0908239399651198,-0.0376628854238285,-0.0188690419482594,-0.0027088396808172,0.0283416806436526,0.0379793164424207,0.0218332083884366,-0.0866140435844544,-0.0374330572513344,0.0906367723576739,0.0121702453434651,-0.163288555661807,-0.118080012489456,-0.0829035106553722,0.0275685448347456,-0.0297207022891292,-0.102964155822218,0.000875487580945586,-0.0530845835097613,0.0205796485326664,0.0610238683017059,-0.0409824155346549
"R12420",0.0565448556813326,-0.00727953058387969,0.00532030829223847,0.100701300551972,-0.00935052107377328,-0.110482449117958,-0.0261819915570714,0.0509512044388727,0.0684586462020374,-0.0222475928230539,0.00453852771682223,-0.0377080915118493,-0.100064916842353,0.0178382983618192,0.0810103278031463,-0.0957909217180295,-0.129135949338157,0.0410139164989275,0.0762553804473573,0.0531875515647957,-0.0100902975933434,0.0824616231546489,-0.094133154671215,-0.0184945242882494,-0.0213912796684008,0.00864400886940826
"R12421",0.0351533050081949,-0.0527392495944617,-0.0664995809175327,-0.0103571323264673,0.0151571295931876,0.0615096437044015,0.0549435825444325,0.00597424570901313,-0.043060798012318,-0.00307801322466433,-0.0257833905878589,0.0618861227502904,0.0273195828535096,0.00661768234348459,-0.0527625446912808,0.0197503382999987,0.0304189061395588,-0.0176775117526198,-0.0302247949622939,0.00617318573149413,0.0097868297478495,0.00204640176369773,-0.000639369045085174,-0.00384675172782359,-0.0292351653391861,-0.0290335738487961
"R12422",0.0267325058379673,0.0225747604488391,-0.0227708373490818,0.0242743137028163,-0.0380082569794729,0.0194879861161954,-0.0453548807377986,0.037993051946175,0.0249011054411869,-0.124596137055213,-0.00994254654891791,0.0336115010860765,0.0282981225806717,-0.0166124804447106,-0.027582416373625,0.0494418685256456,0.0442517037736587,0.0402766807767025,0.0363582329470319,0.0404796713449207,0.0453793214094448,-0.0317074053425506,-0.00312305446762092,-0.0565163035310116,-0.0794110298938166,0.0411011973678943
"R12423",-0.0251645174817239,-0.0952310024130425,-0.0756454561014721,-0.0192870531462063,0.0134680594029064,0.0138245500333173,-0.0286912812605329,-0.0671923867323908,-0.0878202732406938,-0.00735382832707132,-0.00438259175498004,-0.0164801975076424,0.0494484027478182,0.0156681013543148,-0.0119050427872967,0.00254350447866305,0.0261278495803777,-0.0362126491398249,-0.0214383399318324,-0.0286295320735741,-0.0190579072338033,-0.011067224098545,0.0231283904131983,-0.0142863375325013,-0.0133372957584695,-0.0745200368293632
"R12424",0.0517931140854762,0.0578394091705133,0.036978438046044,0.0340274887897624,0.0188656181107887,0.0324512844595288,0.0482435594686721,0.0708828650998536,0.0749984712944386,0.0108555124205415,-0.0354961128035565,0.0383376319043692,-0.0131491577331396,0.0371374320907328,-0.00321493000262497,-0.00337512571175982,-0.000680750459317541,0.0123328863391995,-0.00144766914105683,0.0412318171251689,0.0162202311715871,0.0336515761791689,-0.0421510061186759,0.0332610632814608,-0.0193622694322272,0.0517474475736936
"R12425",-0.0278503857590535,0.0125662545000636,0.00789214351134891,-0.0227300428315684,0.0402821750348413,-0.00720637060814849,0.0661036104977365,-0.0133309660624246,-0.0171241743389951,0.0361588063196681,-0.0299280704851686,-0.0167833152309859,0.0291418048623875,0.0185803633101694,-0.0375033838208606,0.0456718535784894,0.0218535418399242,0.0229913310982582,-0.0135393353335251,0.00696103989775764,0.0320020824033291,-0.0690193167852837,0.034951198996663,0.0288970870184136,0.00377683741509109,0.0244132824908836
"R12426",-0.00520424566690256,0.00161979248121708,-0.00338620401666289,-0.0311434689755449,0.0329271039562377,0.0286434110873347,-0.00643725937223811,0.000568218858437814,-0.0202754132039178,0.0176151109177756,0.0121286772349829,0.00778805431309821,0.0405030045877434,0.0379991102824741,-0.0517037872712166,0.0220134937050587,0.0366145654580493,-0.0143074897997963,-0.0133261333292362,-0.0151962236936465,0.00174982899372924,-0.0501935692519403,0.0325190908992549,-0.0128573154515836,-0.0142686566363097,-0.00514298985931207
"R12427",0.0605721975241762,-0.0309355603790072,-0.0756443593667774,0.0503284715454812,-0.0893454532950599,0.0527371266975155,-0.0519679992763417,0.0351955791479088,-0.000724316008702379,-0.0271238657055067,-0.00331064205667513,0.0611525973541664,0.0211062499733513,-0.095458837898992,0.0124314300906161,0.0452217599794351,0.039814120174186,0.0322924270702953,0.00415656329793823,0.0501845773193303,0.0461300836343069,0.0335918524073777,-0.0269929803918337,-0.0557377942331906,-0.0472347574169266,0.00976990376924643
