"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"R2216",0.0518366221262182,0.135115059866669,-0.0129477079375755,-0.0764610304496357,-0.0667734881221491,0.145859802712599,-0.0182902200367889,0.116166166594718,0.0993383228690988,-0.0410038514036272,0.0499482383662014,0.0358448744679327,0.0823753725482932,0.00724776678046458,-0.111156077405721,-0.0328863986041639,-0.0799974028586016,-0.016827327673157,-0.0699126363083697,-0.10590833195041,0.0893677588969114,0.0439743716670404,-0.0822608699055237,0.123612052604764,-0.0118419338866776,0.0160102013721753,-0.0798694633017167,0.13125777129945,0.048543677013182,-0.0179972518986352,-0.0382830865127914,0.0427803371161034,0.0732780287734174,-0.0876607464792409,0.0470319980388785
"R2225",-0.00327419518429423,0.0312558634351905,0.0334987298055174,0.0170663265775693,0.0423512161468911,0.0813073225443032,0.0142254218289037,0.0302600300008202,0.00853341634453359,0.0517468151939626,0.0228307388282483,-0.021524059386343,0.0116218531944365,-0.0609551545657457,-0.00919448383010756,-0.00835195984675183,-0.006176540573248,-0.0118980601852304,0.0137258529587919,0.025757838683333,-0.0211486700910104,-0.0158473432546543,-0.0211493329826987,0.00979620749413518,0.0386548220357439,0.037416084172037,-0.00587165488285902,0.0170835253067286,-0.0535168874894493,0.0103274770806984,0.0107199688656782,0.0115303595947351,-0.00566814240835361,0.0423940319417109,0.0158390306283324
"R2272",0.0563221951762424,0.0325335684570303,-0.0651393871813928,-0.022842276768509,-0.0701239241053998,0.0329389773243452,0.0287945073711348,0.0628915619530143,0.0594382374593957,0.00773659023719659,0.071740638244263,-0.00873308278094585,0.0822656465785315,-0.0539270688616321,0.0302885423090515,-0.0861910912635495,-0.0129216175518956,-0.0975772378705761,-0.0726838216923649,-0.0413356144684078,0.0836039653533323,0.0664764351902383,-0.0056326379189452,0.0422238679857057,-0.0115437019352442,-0.0409596767192596,-0.0275559537833836,0.0811157286987981,0.0637745826008604,0.0601209487173089,-0.0354505153783551,0.0315424720634258,0.0503904340798744,0.0209105310850764,-0.000110761555731637
"R2279",-0.0130195570933671,-0.0135244651440867,-0.0318678289159877,0.0270841946608479,-0.0154438227136362,-0.0127059672869487,0.0156353370301016,0.0135786687485238,-0.00830003491205397,0.0442964255395766,0.00353529093631234,-0.0151274565286048,0.00518619495769043,-0.0538826022121636,0.0166644136395753,0.00578152108828157,0.0577600708056806,-0.0348859952152969,-0.0231841023191589,0.0303910281987733,0.00656278719054058,0.0364122089694501,0.0376308723805312,-0.0131476038817963,-0.00976894642219383,-0.032083805153317,0.0173200139111273,-0.00690080033496368,0.0114248891763978,0.0248140958498024,-0.0100720886334452,-0.0159402796129836,0.00038490771541021,0.00863323089453627,-0.0181737652305041
"R2292",-0.0465964928067015,0.116259553627276,-0.0237438334331421,0.0494789636786356,-0.0576735190632531,0.06263136499265,0.0316304967619919,0.0380959731310435,-0.0300130329263467,-0.0348591694730694,0.0137692733412024,-0.0634594126337592,0.0329664530902956,-0.0369558548881707,0.0929338628144563,0.0293671296142022,-0.00730356676874304,-0.1356970808726,-0.00944841428248317,-0.00416720965389839,-0.00620188520621667,0.0130591640153032,-0.0114522136685515,0.0140284028366185,-0.070084478298147,0.0396976583642139,0.00203721493650569,0.0797865787402717,-0.0516075537591773,0.0484767214432396,0.0745850695435594,-0.0689633314139644,-0.0215795843837551,0.0581824515158055,0.0958342465888428
"R2308",-0.0900230065049299,0.0814070039498842,0.0903979681420374,0.0346776566881427,-0.00620085009564449,-0.00892765316581601,-0.0171187198278179,-0.0306769942056041,-0.0131710403730136,-0.0654798914775851,-0.107342691233309,0.0572909950727872,-0.0669638804136856,0.00137877333051152,-0.0193985930343212,-0.00699642847593086,-0.0249966611114236,0.0126201542317251,0.0847829292455245,-0.00753257128261712,0.00175675786912794,-0.0596206905007858,-0.0696418091493561,0.0418109142997162,-0.0495809919487075,0.128025544592953,0.00385528230234413,0.00771193650716758,0.064832915616614,-0.0615440878542725,0.0860462883884988,-0.0677377362486003,0.0103904429938281,-0.0260324443853066,0.118252855706225
"R2346",0.00750957216434501,-0.0199308810749962,-0.10412708211277,0.0519073400216529,-0.0701157461904877,-0.105730890566898,0.198194481494105,-0.0462944197448727,-0.0268073075805232,-0.0561272809037099,0.0306553732813012,-0.0594793426794003,0.018317118148319,0.0541389219324328,0.0687462627005926,-0.0634803067396144,-0.00276952989770177,-0.105400458291508,-0.0145596099972475,-0.00610809994639258,0.0333512443748403,0.0800616029267348,0.0104292845329768,-0.0476351613868144,-0.076797172902679,-0.00164327727322056,-0.0275552763739789,0.00689058831703947,0.0388745656279214,0.0890716015239532,0.071494239361492,-0.0448109996188755,-0.0459777034239189,0.198152310843715,0.0535568137543179
"R2442",-0.0591249850509727,0.0153699747352613,0.117624549705535,0.0330471062043291,0.0124528037745231,-0.106330585164232,0.092253378215546,-0.0664091358787989,-0.0177953452439116,-0.0998099021064297,-0.110689659181653,0.0620333603701506,-0.0811052421863512,0.083946705053031,-0.0771385561034177,-0.163747247319446,-0.078915014798497,0.0529186601508249,0.0974239431058397,-0.0444973366135577,-0.0304803328099047,-0.0574001660981291,-0.110905387576875,-0.0124410919313074,-0.00286282206400514,0.175563022380459,-0.110991289757682,-0.0263812622083628,0.0537508460798808,-0.0670802265078928,0.114297912901437,-0.0212014815014285,0.00380876304516803,0.0653375999809516,0.144311285447761
"R2538",-0.131534228860086,-0.00400982863262673,-0.0185670007826285,0.143288941894414,-0.0032685953533299,-0.139883047537213,0.0801009972707001,-0.119777509639719,-0.130632659821776,-0.025956776962466,-0.0951628946381306,-0.0496508691210773,-0.112235226726557,-0.0665393770465021,0.156829604866032,0.112287865239639,0.0701527185182774,-0.108010835007055,0.101441047094708,0.114423748626627,-0.0965553189611509,-0.0407619463572034,0.0187407767686376,-0.11966992435615,-0.11183522664952,0.0757770268472198,0.185974157072276,-0.0602747177697209,-0.0314421359954933,0.0744166914802547,0.152939980454876,-0.137303364901768,-0.0941810211480389,0.127071180079472,0.120733373587311
"R2725",0.00444952838385237,0.0324297485454329,-0.0734161421094592,0.0258900519268698,-0.132149564509201,-0.0916915418562523,0.12108600120014,0.0310120600814386,-0.00525656839675757,-0.120379170314128,0.0266767515329335,-0.0192718496882154,0.0546756339099599,0.065246028429567,-0.0066176237692635,-0.0392278033883273,-0.0485607055825408,-0.121289920910621,-0.0175156383438734,-0.0524072672081083,0.048377858636537,0.0475675543665594,0.0144201349419852,0.0161806349935287,-0.135483363428838,0.0353086492329997,-0.0319385843984061,0.0606365721278968,0.0438029238275041,0.0440923269128046,0.0730779049643239,-0.0682832417476529,0.014509976690095,0.0758600533548614,0.0983142237021221
"R2730",0.0099661211391281,-0.0490138881386499,-0.0410835955745393,-0.047363932670893,0.0190933444917512,0.0328243225997494,0.109530566232208,-0.00906491627867493,0.0655561384310415,0.0404911182327941,-0.024437123673883,0.0588173430073613,-0.0158176727254535,0.015464369480706,-0.0305073543682875,-0.0219854166199482,-0.0385223712954545,-0.00315334691275608,-0.0572582742893407,-0.014416561897399,0.0391670972546712,-0.014972864724809,0.0228105980627065,0.0275310057396767,0.045197115891667,-0.0384141118034997,-0.0657348377352294,-0.0292552769225081,0.0766651542902206,-0.0431503026711859,-0.0558358767294725,0.0500909449114532,0.0317344403315598,0.06427833367681,-0.0476848225366809
"R3722",-0.00412025909613915,0.000742472105723011,-0.0456270415407002,-0.00463238266690035,-0.117607069417853,-0.0265197866973147,-0.0202903626338805,0.0775567912351381,0.0148712152055992,-0.0713217920292653,0.0112261689214866,0.0373150720669173,0.0396959428486956,-0.0257450103032927,0.089393916300646,-0.0709161246034536,-0.0164095996999143,-0.11585812938251,-0.0603181201119578,-0.0390667311167532,0.0299077679653273,-0.00702485814953748,-0.02797067906767,0.0504578080623788,-0.0900308966568543,0.0104009296238607,0.0217571844305031,0.0316984127466122,0.0260479775912139,-0.0302846847972117,-0.00921050495695776,-0.0434727044260137,0.0680044082571621,-0.0328864517997504,0.0279961204779956
"R3758",0.0285265974212587,0.0598242827640036,-0.0206585268440039,-0.0311159494309923,-0.0712653324542936,0.055372576847994,0.00607284701148372,0.0862770452562033,0.0395995434363074,-0.0519119637969667,0.0215824704080103,-0.00695309829927008,0.0745288781942928,0.0181684456675719,-0.0464846502948596,0.0157659490727452,-0.0547633263120925,-0.0338248674150406,-0.0498055250204433,-0.0710900850304296,0.0438915743558965,-0.0265556660806741,-0.0270071857212835,0.0529003683201786,-0.0277795556381507,-0.0131891664744224,-0.0535736410127194,0.0758990791185667,0.0227767248235024,-0.0410359026481054,-0.0153506730668372,0.00641104687930717,0.0617238294137805,-0.047803156089611,0.0178058598104498
"R3807",-0.0250196657866486,-0.0209696263726342,-0.131209202172309,0.0541769157060672,-0.0319417327979999,-0.0166797829333819,-0.0551559962199797,0.00867829374164312,-0.0162498641238683,0.0788217138203662,-0.0120959813717422,-0.012455750526595,0.000136016735382658,-0.0932574619237701,0.0664815915207465,0.0237232148466291,0.0949021859903549,-0.0840496500699835,-0.0531386896675868,0.0629416991852857,-0.00256217898892298,-0.00833391657854866,0.0362626698210322,-0.023425248447651,-0.0378813973881892,-0.101309596620871,0.13056023460629,-0.0159811588497968,0.00193268722608858,0.0105429867021862,-0.0243087947035553,-0.0360011191313067,0.00508004736990573,-0.0477436969260762,-0.0540309360854532
"R3854",-0.0505866932599179,0.123578560894887,-0.0601351241623829,0.0224922713623007,-0.124239603861672,-0.0125837936217125,0.0554109411597669,0.00542108863038876,0.007954157007199,-0.0879932610749271,-0.0177950910999947,0.0234035174561186,0.0127057477419559,-0.0064382591930505,-0.0129158462866331,-0.0519896263602656,-0.0414064122628445,-0.112399164406701,-0.0360249096279844,-0.0681515730830614,0.0552694332827748,0.00306117315459006,-0.00599118698176617,0.0685437657178425,-0.0992044275631835,0.0323034735621724,0.0116845730922593,0.0848432416322829,0.0875235451192944,0.0160316695438215,0.0576641515151077,-0.059345256232312,0.00496875017355915,0.0109538859071867,0.122043032211922
"R4709",-0.0370621703504573,0.0447126649850696,0.0101083286591934,0.0561119140903794,-0.0820785749277226,-0.0431574916876771,0.0154934987876978,-0.0254343780652999,-0.0237822126368676,-0.0508847445420049,0.0108900147498349,-0.027969145563869,0.00965263542661615,0.0497866836755084,0.025094922133883,-0.0392772091365676,0.0571330842953192,-0.104834980695642,0.0418385462126461,-0.00326417209665325,0.0165401886583153,0.0500895124750325,0.0410827843847376,0.00465220104095124,-0.120593445505524,0.0560512062513013,0.0224343440317254,0.0422289002476073,0.00072367762864338,0.0528286978628205,0.0666581791514111,-0.0878916076471466,-0.0460771271697049,0.0326146868878895,0.0757342513830451
"R4710",0.0211587995252169,-0.0648593322559189,0.0205653046147195,-0.0322459906478642,0.0547128032418487,0.00121172139055522,-0.00410002507779937,-0.00561780072500327,0.0120069919703675,0.0278128143454645,0.0014085958417817,0.034924017166734,-0.0140705638456844,-0.0264867187689096,0.00854755265139871,0.0328400504525204,-0.0132466950635956,0.0758452493438679,-0.00284412847516004,0.0134595702924694,0.00282533146150051,0.022908198438158,-0.0210927339621787,-0.0105217554012711,0.0558270867440451,-0.034168475295837,-0.0330831854236456,-0.0528507138077191,0.0266930855418774,-0.0158047473856947,-0.047147186504567,0.0384722802574853,0.0140388263618429,0.0060330523056442,-0.0633685163499287
"R4711",0.0541126347323299,-0.00100984464563848,0.0164920519850279,-0.0726611985747164,0.0145728976231713,0.0430695999882794,-0.0511478852615123,0.0307641666154658,0.0565961896976804,0.00749355537396458,0.0286687045174108,0.0125168292499606,0.0374082627854142,0.047114389114919,-0.0491388764142955,-0.0651218324476835,-0.0350295966817403,0.0324226887008516,-0.030275226345503,-0.0542148397456678,0.042677365284789,0.00844327239974552,-0.0104981298642551,0.0322116649152135,0.0572232632266018,-0.0106628153167451,-0.0462308820689143,0.0265214049597816,0.0361321761947484,-0.026337347405237,-0.0625243055066436,0.0625570305740128,0.0320141869772186,-0.0635285018993784,-0.0213681457871971
"R4712",0.0120582947960955,-0.0207108626014913,-0.0262628989107738,0.00636897267242264,-0.0247534816133521,-0.00620290220280796,-0.0363967570040919,0.0181434267963955,-0.00738255303595638,-0.0102511198002657,0.0163230595568531,-0.0153325642223481,0.0112668824909145,-0.0843552478721913,0.131997263473213,0.00553491003940516,0.0182997835153931,-0.0358331141321354,-0.014636446145472,0.0269361413745021,-0.0086193634851479,0.00480018562101507,0.00430614603894712,-0.025369061232897,-0.0276738696646322,-0.0506474451814991,0.0378459030523162,-0.0109180276901436,-0.0219449777666436,0.0195243041582201,-0.0215473552870475,-0.00666711116654405,0.0135024102240033,-0.00539949896798432,-0.0347301865970809
"R4714",0.0499239253838108,-0.0711362719695632,0.0292744626772389,-0.0719172762067354,0.0330844066916857,-0.030091743366483,-0.0139592590400779,-0.00662996416501126,0.0231876435621053,-0.0254182414604831,0.0450739793317388,-0.0304521418592076,0.0199000813092297,0.0886165244819468,-0.0671350184183071,0.0366512126891632,-0.0308178942014483,0.0715506886656983,0.00102854940291454,-0.0284127325764387,0.0247497586600669,0.026350082184286,0.0441042736916515,-0.00655740063398684,0.0569300383990008,-0.00838314761910972,-0.00938959476094146,-0.0231602522596185,-0.00116764510411947,0.000403389371575932,-0.0683964568802624,0.049146975525421,-0.0172332642741542,-0.00941027554779336,-0.0574965961060821
"R4715",-0.0300946965388014,0.0442314416510168,0.0109451189214361,0.00468741947835692,0.0224819319562031,0.104520602981992,0.025701262115347,-0.00882231903045749,0.0040954480079382,0.0271499346798473,0.00319481248401078,-0.00604094564733957,-0.0110454102414649,-0.048802227476009,-0.0200996049026507,0.091692573561748,-0.00373012880447013,-0.0267711759461725,-0.0114539212668631,0.0202439246375071,0.021241726707758,0.01795513627242,-0.0101986268025959,0.0197829628513105,-0.00631438485544665,-0.012983916654171,-0.00310645711606337,0.0088186069945609,0.0120668277738786,0.0118033407691876,0.000956312659638149,-0.0199429266186554,-0.0184431102297598,0.0355978107574924,-0.00978481182554902
"R4716",-0.0715438811223899,-0.0612784237794544,0.0434072562474945,0.0953795177359466,0.060323227123363,-0.0525486698061362,-0.0776866057902121,-0.0892671388396501,-0.0872880582110923,0.0689733648558515,-0.0220150755663612,-0.0735196953263129,-0.0702839364877563,-0.0721169249718912,0.0468839263631357,0.0226071581869962,0.12524590223699,0.0278798641202624,0.0747230206369901,0.0981741618308043,-0.0693243051178153,-0.00307777862157392,0.107738634096309,-0.0937283708509987,-0.017015026527645,0.0145560061119257,0.0477226000296366,-0.0794774180467293,-0.0812357178966226,0.0332881194586424,0.0457987796867821,-0.0729349977471847,-0.0992151057967912,0.0165195017290523,-0.0244571912502132
"R4717",4.0479728993194e-05,0.0301902129107636,-0.00892954748551198,0.033311341630176,-0.0290689982084153,0.0397228863254138,0.0314248801917134,-0.0194105608244512,-0.00567622318338686,0.00836724066950882,0.0517774336209996,-0.0558292794208033,0.0191827568441349,-0.0666552209887458,0.0544016995018427,0.0176881710485931,0.0391723700741631,-0.0816710182685966,0.00376454539545232,0.0149183774850965,0.0408204555037117,0.0590584986534252,0.0212160213889435,-0.00884262131419966,-0.0526260183076995,-0.00840925872091186,-0.0270009341554147,0.0216042707134423,0.0121538672615274,0.0827092705221073,0.0136593746584842,-0.0353350512185246,-0.0436432014541922,0.0491232039339755,0.0027403204709928
"R4718",-0.0260555774787894,0.0278901661590358,0.036992082564188,0.0418007256540532,-0.0105582642077034,-0.0031014670069776,0.0178579714036209,-0.0118271227715035,-0.0112665253919719,-0.00993737729303909,0.0055699811389044,-0.00321103879553333,-0.00888662237152284,-0.000800328138907179,-0.0261216680114024,0.0224244966178405,0.0412316502964863,-0.00888911667789623,0.0370276260151699,0.0108149216233952,-0.0010915777038456,-0.0258582198599847,0.0547504361622449,0.0101820277455449,-0.0454482752905241,0.0502981613611214,-0.0220176818310622,0.0137895234722668,0.0021564506498459,0.0136794818993042,0.0421105696624306,-0.0385902168681265,-0.0146205425366507,0.013922683379351,0.0425501797533709
"R4719",-0.00268216355904278,-0.0438186515620579,0.00606184071675634,-0.00421854318734017,0.0372911280426666,-0.0199289350752553,0.0593622371410082,0.000705087296355369,-0.0169794960894658,0.0150089851088613,0.016286815810069,-0.0334786581941251,0.0133461612737025,0.0271642520166541,0.0347318525551776,0.0131670572154683,0.0210020484467504,-0.010328329898038,0.0130585979124865,0.0452908485764626,-0.00105286491526655,0.0372503672334598,0.0118556156395157,-0.0273486471788736,0.0041347929393486,-0.0178957748568886,0.0820764207551875,-0.0102759829741086,-0.0198457400141254,0.0263620833376737,-0.0227939540737849,-0.0141723119395284,-0.0230494869820233,0.0776813401881715,-0.040013715339997
"R4721",0.00453265040424761,0.0815538108320784,-0.0467751569768646,0.00138362942096659,-0.0870215010746738,0.0249170564658455,0.0576420151698487,0.056536304196758,0.0347760776737429,-0.046638851844003,-0.0195806286868313,0.0285623376637097,0.0390710581289875,0.0299101073062887,-0.0444796077116477,-0.0153242612898477,-0.02861339197128,-0.0688375426360678,-0.0255179875382992,-0.0545378551366537,0.0486363320348215,-0.0343564462943613,0.0455697274181926,0.066393979859174,-0.0832466261538981,0.0105859776503874,-0.0445142108379252,0.0735794405254215,0.0653999099001805,-0.0286306441305057,0.0278942330939544,-0.0237962388678349,0.0562325354755307,-0.0140641174500676,0.0625770390432675
"R4722",-0.0448124995863369,-0.165259929917677,0.0128403750561024,0.0705610645292112,0.11166036599636,-0.103589994114135,-0.0478144240563503,-0.0878228642128243,-0.0918549269399726,0.122736695468834,-0.0469841867065773,-0.03206801215316,-0.0955002773476584,-0.0686744961828067,0.10065448253712,0.0430712894196742,0.134315864630966,0.0357825159729039,0.052310809256675,0.12786793796025,-0.110041301538304,-0.0388004696197374,0.105169094675231,-0.132146076866063,0.0589414135679087,-0.0273551112802363,0.158466883369722,-0.161087824893389,-0.0853613439334642,0.00783965134943077,0.00111074451514496,-0.0165092795959481,-0.0668210140735002,0.0107167441676859,-0.0835715428893285
"R4723",0.0175323575926941,-0.0165343436898518,-0.0346644128050048,0.0339310479718571,-0.0264954935661252,-0.034090641412706,0.0206759283609147,0.0158344996829131,-0.000491998967993239,0.0200968688537283,0.0163285826079763,-0.012276136839953,0.0174130977198274,-0.00406522624280118,0.0232822132294268,-0.0428606416779685,0.0617631159006641,-0.0421949455499402,-0.00414578224520767,0.0236576663821962,-0.00163594758851444,0.0193137230609487,0.0667785772911742,-0.0126997424624514,-0.0198804223077408,-0.022129110354712,0.0228661142992437,-0.00144932582478848,0.00117367458877019,0.0112335483013913,0.00552519723469907,0.000448274871674183,0.00749345090548553,0.0262686251334543,-0.0107058307803978
"R4724",0.00383478787999395,0.0148068060222009,-0.00442187411209423,-0.028942184124347,-0.0165779748644611,0.0367047052397751,-0.0388899443089618,0.00921113158385087,0.0306428056880691,-0.00611129922439161,0.0176644208922069,0.0345817410208902,0.0130310013583964,0.035988577385352,-0.0357117891721588,-0.0239698411222026,0.0289198684720875,-0.0207722216420584,-0.0160618868475569,-0.0275431872225539,0.0380933243767953,0.0357195416885399,0.0188411112866634,0.0510348794875932,-0.00766742396410115,0.0112930594590197,-0.00768702955844065,0.0243163194030092,0.0304669471595765,0.0056335400421302,-0.0340901552983948,0.00211765198285166,0.000812082287462007,-0.045042992058635,-0.000266257090025935
"R4725",-0.134000684342726,0.048738969852977,0.0596169377534117,0.156656514363475,0.0739177682287725,-0.0213621565731111,-0.0568074500924207,-0.10418589219316,-0.133283779751259,0.102415374717155,-0.0862086517325881,-0.101018155185976,-0.122839182716698,-0.144962570941207,0.04719229339561,0.0404028709472917,0.152256367568318,-0.0213568420060745,0.114468203430856,0.118093357783804,-0.134587418608953,-0.0715582286284612,0.119912894312639,-0.101110215800163,-0.0397490888008477,0.0818975211440635,0.0262226432639839,-0.0640269720766529,-0.133231103598942,0.0349824691217383,0.127520746024061,-0.111571365725548,-0.13044283626952,-0.0218273860778384,0.0789351295307413
"R4726",0.102806497602462,-0.122145774686652,-0.00960388827239117,-0.0774390239125357,0.0405947047446559,-0.0207685351447273,-0.0202602944835326,0.0277897325890355,0.0599014464897597,0.0501412634068102,0.0591405804765072,0.0096454057367939,0.0408708911281109,0.0642620738848233,-0.0600847567180217,-0.0707444751050112,0.0300551713138439,0.0783111086269614,-0.0430086377029258,-0.0150340903659654,0.0440387118731193,0.0469656097964103,0.0390575945083707,-0.00701386592822551,0.0983845681582747,-0.073523174972057,-0.0127011606029437,-0.0421673607244916,0.0352861022681664,-1.33266859132911e-05,-0.131079062078188,0.106981750843761,0.0392496957491205,-0.0402550138426854,-0.126222677129146
"R4727",-0.0247714131676901,-0.0955922084715242,0.0548495456480604,-0.0750303867964245,0.083604300476879,-0.0359493402641586,-0.0112532035136072,-0.0492688790155869,0.0278717983189552,0.0162754325907262,-0.101168976086811,0.0950371252576493,-0.0943099410153827,0.0823246119676851,0.00357389317182766,0.00817089316409102,-0.0299426470351008,0.1133670521067,0.0123562670316103,0.00316586628309475,-0.0407333798484533,-0.0933556102715615,-0.0664371414469064,0.00715693482095465,0.108588879132646,0.0182986564353761,-0.0115476060106426,-0.106707259333572,0.0289293851563403,-0.122559715979121,-0.0629728683892977,0.0530773495990024,0.0306292584603849,-0.00422904608113785,-0.0423387668712702
"R4729",0.0677194626439244,-0.0627357466256317,-0.00561492753561582,-0.0545313543342337,0.0226215579028319,-0.0377331641550229,0.00513107692993925,0.00679327481224292,0.0242154606571883,0.00590212347897458,0.0519832137054764,-0.0100483392299945,0.0308961377331519,0.0647622524433114,-0.0154056003179091,-0.0502535649564731,-0.0271237272466376,0.0433167428439099,-0.020532836459729,-0.021114646668096,0.0324632365393923,0.0749602058190584,0.0476911342413946,-0.0159575781960138,0.0548077676172745,-0.0282700156681119,0.0130965179704153,-0.0177533558205885,0.016578992411414,0.0406932859662579,-0.0574886081636044,0.0570291617719077,-0.00349255945700385,0.00131960845151972,-0.0343114111143266
"R4731",-0.0081771808005617,0.0944759325523748,0.0282171528601943,-0.0336606606641011,-0.0489768363886862,0.0600923689416345,0.013788423372314,0.056608012393987,0.0270961983793855,-0.067562173082465,-0.0189807342473321,0.0530162901062888,0.0184122471744392,0.0134013488359715,0.0130884103479443,-0.050217007819177,-0.0728501661415939,-0.0444352252700133,-0.015689803284305,-0.0707636523708053,0.019918585167254,-0.0236126215865638,-0.0781111427627964,0.0682351677455089,-0.0256221054063169,0.0542551424852137,-0.076767043942408,0.071705617386407,0.0245953106908745,-0.0465195773416254,0.0160392685791271,-0.00705335267958993,0.0553361320168313,-0.0257427517514748,0.0669010713713819
"R4732",0.046375690470506,0.018696548686089,-0.0766408756049023,-0.00589641944649255,-0.0465788834790188,-0.00662506830414765,-0.00999332382187106,0.0606560251386332,0.0278618507261809,-0.0215195665643687,0.0469259009115265,-0.0199741310076777,0.0624354889499587,-0.0537797801409291,0.0461178662145249,0.000604500374678504,-0.0201587478725403,-0.0458750366259325,-0.0514822034390016,-0.0202978494944255,0.0456644911569476,0.0255024878081339,-0.0228977850406494,0.0171272188978876,-0.0310532354639582,-0.0612205854441316,-0.0289123929202919,0.0456278385737749,0.0347620809702796,0.0326330650567243,-0.0154188933393426,0.0135930616221642,0.0439795860582838,-0.0102815724562984,-0.00728871269780646
"R4733",-0.0232463868247378,-0.0395648505914111,0.0491270682943818,-0.0294549240010452,0.0917588916953995,0.0725103936302663,-0.00614193896121433,-0.0490752136418594,0.0369121217324826,0.0565824334030407,-0.0571929939087008,0.0354787884565096,-0.0714829144712459,-0.0238955951341084,-0.000553102135324993,0.00305209807725394,0.00176635348219341,0.0745553443903003,0.024591189858595,0.0394838230819859,-0.045133725153737,-0.0388024019746094,-0.0520389493751638,0.00630912245376948,0.0895402184050671,-0.00632408481044964,0.0520677206722432,-0.0771008179775257,-0.028328786892256,-0.0482205081493906,-0.0462924768662676,0.0574556723505589,-0.021280046670975,0.0263330791291445,-0.0705192698757993
"R4738",0.0226305433231275,-0.0104654525311179,-0.0701158186645931,0.0332332298282497,-0.0317387414274265,-0.00798046239685302,-0.0311613591864946,0.0156711935720332,-0.00141290611580838,0.0563977020818938,0.0295831056122011,-0.0360166783595081,0.019087269508986,-0.0238483637079494,-0.0184661864220468,-0.0185465622681293,0.096295694976855,-0.0510695509901599,-0.0389378067552223,0.021680232571747,0.00742550822757848,0.0427937748440726,0.0908545687451345,-0.0195407987458447,-0.017613166201721,-0.0660168419415032,-0.0133913914098533,-0.00369874630219009,-0.015751366243691,0.0340148065233902,-0.0141768008063996,-0.00329928643991956,-0.00219849242064226,-0.0531616380597903,-0.0367559073335922
"R4742",0.0188957828106616,0.0320284299826234,-0.0565924993914154,0.0208701556939819,-0.0840570653620091,-0.039282173187774,0.0996500700071201,0.0233746817875471,0.00870543721898262,-0.0570253451589104,0.0356755073971575,-0.0267248638991673,0.0458660041803188,0.0489465246146303,-0.0191966450314971,0.00796880679919086,-0.0198425385366915,-0.0774134337400217,-0.017515045633957,-0.039712173299549,0.0395545546335811,0.0392707877890062,0.0365766727119182,0.0103875668483409,-0.0799617831457925,0.00494447222320764,-0.0346770792713922,0.0513663985738871,0.0242003802607666,0.0621809412713814,0.0375435889782356,-0.0258431876842733,0.00581822515112469,0.0686220746747576,0.052819919342968
"R4743",0.0573474065275899,-0.0274194616742206,-0.0360353865401076,-0.113521548899412,0.0116923149835733,0.0655284933749879,-0.093732630364558,0.0329446549647726,0.0907791273868554,0.0305104197436117,-0.0227965157286159,0.107942010172753,-0.00323253948326908,0.0127938477978001,-0.0436264188703092,-0.0298810555262664,-0.0445903456350102,0.0658606658135453,-0.0864670741069622,-0.0562124695098232,0.0424582838244247,-0.0341695162677528,-0.051887641889769,0.0618298843162667,0.0974532698108737,-0.0758940203127921,0.00916848207796389,-0.0171574524449017,0.0883967369089254,-0.1030769010804,-0.120954177884495,0.111755654798614,0.0830648919956511,-0.129514496808237,-0.0875896276666126
"R4744",0.0107754265140712,0.0465438712091588,0.00573265607453967,0.0283374246205915,-0.0545082309686597,-0.0489306644634691,0.0390517002954369,0.083535149512725,-0.0211384862426564,-0.0721769882194929,0.0239827347448504,-0.0375198427307272,0.0648977228398514,0.031454572298807,0.0028625661183125,0.00651860199308347,-0.0124928630302692,-0.0590401266546902,0.0274854723642173,-0.0176814281750199,-0.0237042059185822,-0.0143532073997088,0.0380314729525533,0.00214145657217141,-0.073844258778545,0.0494212930994561,0.00891874524127957,0.0704512735925191,-0.0507715271274336,0.0179431692526058,0.0521977951714039,-0.0457212044468923,0.0391733650980421,0.0414299397073914,0.0666760225259013
"R4753",0.0206401618664736,-0.0932167998383877,-0.0406396294892379,0.0446085518426442,0.0345477069783705,-0.0651500093963933,-0.0275438547611104,-0.0399680698680962,-0.0372017785128987,0.0954079170646938,0.0395304364716147,-0.0785461532184342,0.00516100893108663,-0.036276262121107,0.0161348375528504,-0.0249408198390045,0.112543505407671,0.00425299229962813,-0.00113260988629016,0.0711327062496825,-0.0131215881345986,0.0402608268786038,0.108360196255501,-0.0834301162615309,0.0158478338670773,-0.0716000292279784,0.0349257418882598,-0.0560102915171499,-0.0362293307170562,0.0526455872952609,-0.0241641762522296,0.00100725413665921,-0.0511920998409265,-0.00977298555596747,-0.0779810330000981
