Feature,chr,Symbol,ensemblID,logFC,adj.P.Val,Type
ENSG00000203886.4,chr10,CYP17A1-AS1,ENSG00000203886,-0.148520002101833,0.0444512788076798,gene
ENSG00000248485.1,chr1,PCP4L1,ENSG00000248485,0.138778236045594,0.044845149193525,gene
ENSG00000242618.1,chr3,,ENSG00000242618,0.345394625339323,0.0453311888292841,gene
ENSG00000139352.3,chr12,ASCL1,ENSG00000139352,0.168853625579335,0.0457251593954628,gene
ENSG00000122025.14,chr13,FLT3,ENSG00000122025,-0.236239853005935,0.0457251593954628,gene
ENSG00000258636.1,chr14,,ENSG00000258636,-0.205536924333748,0.0457251593954628,gene
ENSG00000169282.17,chr3,KCNAB1,ENSG00000169282,0.128438216023904,0.0457251593954628,gene
ENSG00000276127.1,chr6,,ENSG00000276127,0.429448372601826,0.0458204104297425,gene
ENSG00000129474.15,chr14,AJUBA,ENSG00000129474,-0.185726587479983,0.0460852392730485,gene
ENSG00000134343.12,chr11,ANO3,ENSG00000134343,0.173288470512652,0.046253036853885,gene
ENSG00000109586.11,chr4,GALNT7,ENSG00000109586,0.0977465977199924,0.0463916848800114,gene
ENSG00000242267.6,chr1,SKINT1L,ENSG00000242267,-0.324699419740418,0.0467205977185523,gene
ENSG00000029639.10,chr6,TFB1M,ENSG00000029639,0.0808627132069534,0.0467205977185523,gene
ENSG00000185361.8,chr19,TNFAIP8L1,ENSG00000185361,-0.113373586570344,0.0467205977185523,gene
ENSG00000224795.1,chr11,NTM-AS1,ENSG00000224795,0.184348533998446,0.0467205977185523,gene
ENSG00000231764.8,chr7,DLX6-AS1,ENSG00000231764,0.108525196592794,0.0467205977185523,gene
ENSG00000162542.13,chr1,TMCO4,ENSG00000162542,-0.109066112531713,0.0467205977185523,gene
ENSG00000027697.13,chr6,IFNGR1,ENSG00000027697,-0.108323711456308,0.0484425631341279,gene
ENSG00000155287.10,chr10,SLC25A28,ENSG00000155287,-0.0587800161080328,0.048674155725552,gene
ENSG00000119977.20,chr10,TCTN3,ENSG00000119977,-0.064161869086296,0.0493524638923747,gene
ENSG00000006453.13,chr7,BAIAP2L1,ENSG00000006453,-0.242659955797585,0.0497105756623682,gene
ENSG00000135905.18,chr2,DOCK10,ENSG00000135905,0.124795302181698,0.0497578219478467,gene
ENSG00000163220.10,chr1,S100A9,ENSG00000163220,-0.59399903591539,0.049930875070033,gene
ENSG00000164823.9,chr8,OSGIN2,ENSG00000164823,0.116553725835079,0.049930875070033,gene
