"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEwhite","MEyellow"
"R12186",0.0865580011956706,0.0191584931307813,0.0390412879714773,-0.068579394075317,-0.0598283308886233,0.0391254076986352,0.00434873803984789,-0.104174247416139,-0.0053394380299444,0.00418798785396541,-0.0159692431231807,0.00510292101143921,-0.0262944272339818,-0.113180443858161,0.00527819190121771,-0.0909234602386363,0.0362112626093244,0.0350297785534568,-0.0800027281319281,-0.0499983785577157,-0.0593403957074115,-0.0726147311034309,-0.0235412121182854,-0.0296675058273966,-0.0481323000039889,-0.0430622249188081,0.0211468028457203,-0.118238672065933,0.0636674515754306,0.0184835151793318,-0.0170864981069512,-0.00883759126557225
"R12187",-0.0529191534450046,-0.0216693438799159,-0.069188329017571,0.0133374867282269,0.0446371997451894,0.0188166500541085,-0.0522097185396466,0.0534449221429747,0.00460147711140403,0.0014138231817893,0.0219618760835926,-0.0145527011722653,0.0241892720583976,0.0463391417393885,-0.00585601702697393,0.0495132636793637,-0.0350809778934606,-0.0185453131317908,0.0553568154758522,0.00476796066676014,0.0313883309899631,0.0429421917330212,0.00436602823796103,0.0103685540251272,0.0346917499747514,0.0526970593842025,-0.0360937755836979,0.0291959002293588,0.0433074366209021,-0.0215663577195336,-0.00782559779998187,0.00484404473581396
"R12188",0.0342996166570858,-0.0653484640306129,-0.00816939710320901,-0.0403981846728795,0.012974725513275,0.0591199493610909,-0.0407371089858131,0.0304037998681001,0.03949355806953,0.0310213383992625,-0.0387611147183749,-0.0189040480047466,0.050581747334362,0.0456098916475065,-0.0414544881254632,-0.0644803674425119,0.0394808098565429,-0.0256270242268265,0.0122726440748519,-0.0189186147583157,-0.0318393244081155,0.000948815032323895,0.0408390780814801,-0.00805729331490236,0.0185813217925971,0.0240236448876306,-0.0157047344813771,-0.0438659668198174,0.0747181506029596,0.0669698038816243,-0.0467560303006639,-0.0653369241379956
"R12189",0.035195913659454,-0.0778551687990134,-0.0521250879713524,0.023328213286078,0.0242578655631739,0.0808140493246104,-0.0292561525777628,0.00883949282392969,0.0208338476717469,0.0263086820720611,0.0247639885783432,0.043006483382755,0.0321672674904417,0.0135021370345724,0.00675156907236053,-0.0112688465389767,-0.00894555380636674,0.0255237859983873,0.0392655350167091,-0.0540234848597948,0.012925954650585,-0.0179934308904314,0.004411328255603,-0.0179171541855269,0.0519834327718799,-0.00170300971053779,-0.056781540510886,-0.00819092725350423,0.104692382360756,0.0125494675314783,0.00659486470011935,-0.0238404525548179
"R2216",0.0200778886482954,-0.00791661522083881,0.0276547084560055,-0.0388939149807436,0.106268287045963,0.0694995287453691,0.0995611371719595,0.0857794493128157,-0.0671727462996321,0.0616804182607839,0.0034907282709423,-0.000195073074495296,0.129747212442802,0.0222848872246239,-0.106622177028182,-0.094874754525072,-0.0349001777234021,0.0621404988700356,0.000538430277387824,-0.0194502331319323,-0.112954227877998,-0.0851268450880107,0.137601134878004,-0.090706995816332,-0.0399653646019321,-0.0800917162060105,-0.00715101868349059,-0.0184981732326093,0.0235213905202612,0.0521369949931241,-0.0721444424031205,-0.0768932438115402
"R2225",-0.0851516581429254,0.015745019069783,-0.0345462592146757,-0.0231438501917035,0.13002811327517,-0.00574079647822881,0.0238547923537831,0.096869924828662,-0.0639807847557094,0.0267096339878265,0.0567661060122203,-0.0494349384705045,0.0832304910146807,0.0633725985021667,-0.0279701486735366,0.037847126975816,-0.0753789767199808,0.025254481988302,0.0760642559021657,0.0286489332952071,-0.0106885194508555,-0.0273535474712222,0.0777620134042414,-0.0433117745395395,0.00244670181946925,-0.0177871171934408,-0.0157765846459604,0.0262643246084108,-0.00394792541377691,-0.00092743366386393,-0.0311475390057274,-0.00538986160412334
"R2272",0.0276442107712263,-0.0931831963725659,-0.0121311693477263,-0.0948389994931679,0.0792587867044653,0.121501904887659,0.0853678822624421,0.0461013341993742,-0.0234617150565826,0.109666590825406,-0.0228506509347677,-0.0392712227564605,0.142088128285302,0.0504971247311033,0.00104694969768042,0.00999031565151403,-0.0545448330314093,0.000583423563633767,0.0337784757561826,-0.0355990212804747,-0.0468294828505217,-0.0239105732168433,0.0953503226856193,-0.114480891620972,0.0632369700402575,-0.0355976755506682,-0.0788273080532331,-0.0403676703909559,0.0811896594725183,0.0820892451730397,-0.0607921441996375,-0.102930318205449
"R2279",-0.0310398663404022,-0.0641116384567494,-0.0214123328715164,0.00443519713162363,0.069569429319883,0.0465860027166633,0.0337882181034599,0.0890401825087218,0.0289600441562121,0.0326905857224724,-0.0136298360355498,0.0140533247175381,0.063691623089321,0.109102330267035,-0.00328556650553302,0.00631078331271063,-0.0336217025083581,-0.0362637526579455,0.0733376093482506,0.00330430155592536,0.0139599452747071,0.0270623816452656,0.0525545864726213,-0.0375055412321645,0.0470126546342714,0.0458715779248246,-0.0537033143414323,0.0373044839118055,0.0357242502320761,0.0344187205646904,-0.0127140513387646,-0.0614498277565437
"R2292",-0.124009406723616,-0.0257635946623716,-0.0696809963010445,0.028734830429762,0.15863201413501,-0.00326102253390163,0.0263155132042045,0.162605910702299,-0.0640826863422037,0.0378938144180892,0.0405918115242316,-0.143004211746438,0.117388842348619,0.14857092217605,0.0700563303202609,0.0307406948296675,-0.104659345911,0.00527125530011348,0.10376402875289,0.0801387615721426,-2.09637687519246e-05,-0.0198382864225221,0.100233617632831,-0.0804691343435719,0.0244890473692078,-0.0127332606171604,-0.0615938033415117,0.0836269689515169,0.0106587268746464,0.000836655111892779,-0.0116865334351813,-0.0408286837208935
"R2308",0.0105369023631708,0.0765858873785508,0.0542511859731347,-0.0219022350051559,0.0922788313131238,0.037636393376666,0.0249517596670989,0.0697412352834336,-0.0595496003181493,-0.0630527182729205,0.0655566879939269,0.00442155280806178,0.0342997760668008,0.0185798467157469,-0.0414169836690622,-0.0600719657925257,-0.0311054243249496,0.0796886832387659,0.0243302682752648,-0.00421317435756315,-0.0448785676659377,-0.0908068021483958,0.0879419729878429,-0.0328751344305265,-0.09825193263118,-0.0513521590528154,0.0406382146446349,0.0247980081518994,-0.064663463474665,-0.0100588277525235,-0.0212894828696968,0.02060552295372
"R2346",0.0283696168762521,-0.0951821507456288,-0.05492955772382,-0.055808293391811,0.0402811567589943,0.0711934891092474,-0.0161070964591975,-0.0256049585341121,-0.0422236672194064,0.0399997912651704,0.0606581056215693,-0.0612337520063148,0.0210869340690779,-0.0752513624420084,0.0517588471505724,0.18832253427296,-0.0576506634574114,0.0649484781988483,0.0322980792118709,-0.0224345098194649,0.0240783414467968,0.00778357655030103,-0.0239381076135009,-0.0707291703402063,0.0523241833445373,-0.00725942167562424,-0.090460927390846,-0.0240119682666065,0.0935586239591615,-0.0171361500848413,-0.0334703866758317,0.01097441612423
"R2442",0.0626186419207222,0.125688317887752,0.0536996144748272,-0.146689643201276,0.0670209941783465,-0.0154232782321461,-0.0190535901535717,-0.0191092194214062,-0.0479422055272262,-0.0733598331360967,0.093507959185304,0.00710445704751035,-0.0426122631827033,-0.0206281507269174,-0.10441664803424,0.0194517044898629,0.0749189323802999,0.0910248935264466,-0.0193579707764441,0.0406312211991095,-0.059305480526251,-0.107743644872933,-0.0103872375614426,0.0338247401970646,-0.130093475787723,-0.077704110128459,0.137960916653882,-0.0160673311779013,-0.0615473332295904,0.0203303969189367,-0.124854359644268,0.0619732457407095
"R2538",-0.0564988459942697,-0.0211101174632568,-0.0585817260728148,0.0866783944068843,0.0919819387254334,-0.0347760711550617,-0.0756179014315188,0.0294779941498448,-0.0450280097118263,-0.0534403276305539,0.0899534929091878,-0.00430503931534534,0.00175844021283381,-0.0177923558380223,0.0934005778089293,0.0799506823819853,-0.115356762181658,0.0458204726225041,0.0905211324901027,-0.0127176957490922,0.0882433333562514,0.00877894106642892,-0.0237984950069467,-0.0489078596286954,0.0571994875896165,0.0455498550703593,-0.0941984448158805,0.0508257039219328,0.022195601812403,-0.0904679342727708,0.131951544817339,0.0577016917485453
"R2725",0.0477366428139611,-0.0627269149996812,-0.0262292013280636,-0.0386437563852669,0.0670804736313913,0.0809267803511863,0.0473377763264315,-0.00263227104393103,-0.0720603710544834,0.0794887831420895,0.0632790615582356,-0.00968343358168254,0.0746599191456721,-0.0804034529398323,-0.0395185274903199,0.0518243060999341,-0.105025727372687,0.107570432838595,0.00422696576349621,-0.0134208644543691,-0.0238085353273617,0.0223174741769941,0.0303753536823876,-0.135188390606449,0.0275642410746706,-0.0500945260157204,-0.109069679120254,0.0193572746975688,0.0860842259524157,-0.0105063104152579,-0.0540251070369281,-0.0229045406765513
"R2730",0.108925949889407,-0.03756371562084,0.0648817661581651,-0.0467395580857821,0.0198214688521378,0.10167210293943,0.042982739262184,-0.0298240984624509,-0.0498121285773254,-0.00266428396511305,0.0380411918609295,-0.0457162811190631,0.0274499260788086,-0.0809181450308179,-0.0560755041665027,0.0665127154109502,-0.066685096466493,0.0934169710508877,-0.0331607608478975,0.00970352155825288,-0.0517228510254953,0.032358402126416,0.0413426517937753,-0.108173319643049,-0.0373334635209568,-0.0576868374922797,-0.0689794855539413,-0.0702747735694659,0.00844704646034744,-0.0159223198219654,-0.0891417240961817,-0.0181456919520454
"R3722",0.0739396303031606,-0.0557354352526275,0.0321954057469327,-0.115158455519287,0.0632065572261322,0.110246143789562,0.128186050064141,-0.0181325536975689,-0.109683995445214,0.115656281467993,0.0269121939376755,-0.0426045318994852,0.113831707552061,-0.0949304735730506,0.0467884717192442,-0.0540514368108314,-0.132778509340544,0.133614036049982,-0.0234902586466022,0.0106555224233262,-0.0623554255106162,-0.0351227280719193,0.0887735114105854,-0.201446008290391,0.0212335766499106,-0.0498773531975882,-0.122091031937165,0.0727606225420895,0.0699593052752312,-0.0107190330756835,-0.0310707990850693,-0.0832117464727656
"R3758",0.00258679723162676,-0.0246290029854856,-0.00905982685331699,0.022624678859983,0.0322908892439614,0.0562005931518524,0.0925744388205885,0.0758305668202027,-0.0281524637114808,0.083421849675369,-0.0683575404313753,0.00241305867865878,0.0818419296896013,0.118063366712026,-0.062645517674676,-0.0680514879890108,0.00689802543706873,-0.0473553276357707,-0.0120895715567105,0.00816097560180635,-0.0683020666982117,-0.0362275148639476,0.0741424541092578,-0.0354499261744154,0.0160866668386359,-0.0551632868768767,-0.000890249190011609,0.0402628149894271,-0.025144004956157,0.080617232922442,-0.0614559771268542,-0.0869572351887567
"R3807",0.0232383265556176,-0.129513182167279,0.0108668331101039,0.0207827819696969,0.060900427545287,0.0507674471902694,0.0435666450817285,0.106903717561943,0.0731788878317425,0.0328038008281033,0.01370465802041,0.0155603644103413,0.0618396474082102,0.0854542543749593,0.0689097855948458,-0.0242914687050098,-0.0443144939102589,-0.00620949863728504,0.127724955680885,0.0140261235813078,0.0712531332556674,0.0353341206845102,0.0505226688117,-0.0368157452301194,0.0653187753218926,0.0889313515151129,-0.117292175302224,0.0515425317014797,0.0197346406158011,-0.00241485923528295,0.126621189421375,-0.0264700018350095
"R3854",0.02082269932281,-0.0712007298623915,0.0115908177442528,-0.0544372445379773,0.125106781812554,0.10132700155632,0.045286834436784,0.103215956167738,-0.0479620923460556,0.0280644521133833,0.0298596778461939,0.0165118279862663,0.108989975464881,0.0433739510056463,-0.0516568103533207,-0.0150971508139338,-0.0716722679841959,0.0568027213445846,0.0522223387911359,-0.0142368757390597,-0.0494155288510434,-0.0180705763229772,0.124182374713104,-0.124517311426588,-0.0088802174585089,-0.0583157708602318,-0.0988684280098035,0.0134427667932997,0.0219308433410586,0.0251483459557404,-0.0180017187627364,-0.0769865619020112
"R4709",-0.0300655942245876,0.0386857919306554,-0.0279180015257261,-0.0255858569877238,0.0400967644664431,-0.0134267346227924,-0.0519010652063208,-0.00372693944589275,-0.00842987527398024,-0.0354715747830385,0.081423782854066,-0.102833422658268,-0.00632330656909328,-0.075667293739795,0.0407758130037458,0.0397563717008529,-0.12783940474443,0.0725702457706656,0.0549172671363066,-0.0475383797288258,0.0481744630284021,0.0538867174288671,-0.0165669486150804,-0.086283455572253,0.00772007742506238,0.0726414326176818,-0.0622201291906227,-0.0180229042601465,0.0309211161696823,-0.094558095863833,0.0577882550046118,0.0759266752430648
"R4710",0.0518667826818095,0.00022546777273719,0.028992941201032,0.0128073354400742,-0.0443159117313174,0.0342035495795686,0.0132770706825305,-0.0327653361132391,-0.0170825631925668,0.0100681227562117,-0.0226975330339966,0.101115191533041,-0.0261178143012161,-0.022701110030727,0.0010955941005395,0.00379898199735779,0.0258826656445008,-0.0120123101841469,-0.0413983681147426,0.0305751847188045,-0.0177734717048136,-0.0234137987868239,-0.0125345919384453,0.018024774880547,-0.0201890153154949,-0.0278865023807118,0.002428280890438,0.00644868356924024,0.0298589959112319,0.0064449267931519,-0.0578367652324408,-0.01015340592044
"R4711",0.0376002397462972,0.0424796846271382,0.0126813293792072,-0.0512519051284951,-0.0791882335341459,0.00732132186395869,0.0124626143292996,-0.108533554394054,0.0308313973242206,0.0240232673150528,-0.07337237040509,0.0065946329936841,-0.0377441167100665,-0.058638594159257,-0.0355889026050344,-0.0680647021204411,0.0977956673088376,-0.0222675098051433,-0.102965409155817,-0.189535706054746,-0.057547189462993,-0.00129219771119837,-0.0376259129282173,0.0680137631127354,-0.000919012177158179,-0.0201229312437321,0.0922045467023016,-0.129257089194201,0.00186902133628432,0.0588162528170376,-0.0147036873980515,-0.0224094743306166
"R4712",-0.0197080116027004,-0.0168343855053772,-0.0134969542145671,0.0160830381025192,-0.0156167047595831,-0.0237430853269326,0.00690800157950857,0.00311812026517432,0.00945151368990973,0.0162412336311467,-0.0316653334161441,0.0546577290232611,-0.00655611468675309,0.014846900874428,0.132211175514973,-0.0122124684165332,-0.0048289627547293,-0.0739032342810395,0.00905839430254285,0.0374600932612872,0.0507221570546815,0.0149500742733846,-0.0230744069760219,0.00597904653475481,0.0269541695259229,0.0308200509841864,-0.00670431761726255,0.012181426891839,0.00885349524849346,0.00900597192883336,0.0491349335710843,-0.00573888191745396
"R4714",-0.00894595859892381,0.0525848269609796,-0.0505079453664513,0.0716126336372617,-0.195519245527341,-0.0710353141547836,-0.083414352533689,-0.222998027411353,0.051275874814154,-0.00837211086773943,-0.119393021382324,0.0149820544407832,-0.162421080678753,-0.131056248327773,-0.0357519702792473,-0.00476253583898619,0.157626013242601,-0.109578644795001,-0.172674720637438,-0.195916357683788,-0.00624984009552327,0.0783094563035699,-0.159685668382545,0.147447836224727,-0.00116399280508136,0.0124804195554215,0.121992256266126,-0.21500765314504,0.014209465461156,0.0387368968261541,0.0415313966732823,0.00583956537000474
"R4715",-0.0300667006789559,-0.00151670547124163,-0.00478198642766839,0.0779848686520742,0.0152217215054156,0.0388658586040109,0.00211112713582487,0.0932057130249363,-0.0333376696067944,0.00884098298348552,-0.0442172714647473,-0.0163052076658306,0.0384655760041468,0.140137244418758,-0.0294191812439849,0.0299525660465131,-0.0337759505163542,-0.0626180668102324,0.022403660979879,0.0808981528140941,-0.00548505772418028,-0.0193599782692702,0.0483406183745269,0.0183028195932373,-0.0134677726332854,-0.0140969784887001,-0.00769805485114228,0.0650078953561501,0.0288196626188511,0.0222377879500806,-0.0162872406718171,-0.0366739094529021
"R4716",-0.079020668833823,0.0512967672396574,-0.0761788766388656,0.0194019090241245,-0.0894630476437367,-0.0861183693791511,-0.114385795497619,-0.0379465291519508,0.107066935961602,-0.0605906271410336,0.00468772830311142,0.0456950502174079,-0.0969347881991267,-0.00398166888247964,0.0529471440943458,0.0208632025730489,0.00968180274824179,-0.0663510240386541,0.0493593354602779,-0.00962933182832833,0.108126807953235,0.117515823022045,-0.115487527749588,0.0927550661605346,0.0509441179143065,0.1358894257792,0.0311299248075502,0.0240769027394867,0.0139061318570582,-0.0811968939870561,0.0577710975783186,0.0916225772794986
"R4717",-0.0572333779068026,0.00896628602101297,-0.0613248844106256,0.0348136412576899,0.00320075534278611,0.0108379774500239,-0.0568646555939027,0.0380279817402539,0.00827857900807343,0.000219222865693608,-0.000892143973774282,-0.0345477820510813,0.00492316493715307,0.0590136539853957,0.0644576619559744,0.0607571792330175,-0.0645564005554205,-0.054942459264927,0.0507518901851728,0.015964228771298,0.0528008610817142,0.0347457761459253,-0.012646921881699,-0.00152771917139382,0.0355125139850458,0.0582009636030676,-0.0337237004435771,0.0464736816071503,0.0515148816254106,-0.0228557846359088,0.00259017429736551,0.0227863104069288
"R4718",0.00373071710641542,0.0428995877815542,-0.00226393457871059,0.00278767505821779,0.00219660746065428,0.0044142910103876,-0.00984051603128729,-0.018908891012362,-0.0117494911760101,0.00815618612415515,0.0239561919442416,0.0304167289433835,0.00342325458963759,-0.0447073124396629,-0.0348979436297365,0.00467256251916556,-0.0378408520003508,0.0226521112731995,0.00368243914524814,-0.0189407731038016,0.00273683015441209,0.0550357844473997,-0.000779506306120843,-0.0222511902021145,-0.00307577509503021,0.0310485528636049,-0.0137260199539872,-0.0250823992946429,0.0047911065928286,-0.0253465996503735,-0.0327731863782138,0.0274326392931582
"R4719",-0.0307097453809214,-0.00142310778539463,-0.0259014171429628,0.0166485860756998,0.0358322224858889,0.00986311636896334,-0.00449245024247458,0.0170640941486978,-0.0358729393762176,-0.00179482337568695,0.019587860585213,-0.063696957149485,0.0215528524852078,0.00387041015698466,0.0421583059890588,0.0991179951281122,-0.0577569662841,0.00389183850543267,0.0162332052318033,0.00119486331686311,0.0328025693036679,0.0110995681991547,0.00282892897221568,-0.0112652092063474,0.00737496158184762,0.0191267380002446,-0.0318376338143919,0.00944929203838547,0.0136491637358534,-0.0351139830308319,0.0850121035641037,0.0196707262651575
"R4721",0.0274672357523118,-0.0472814333059782,0.0149106281892966,-0.0124973684922713,0.0350461807175048,0.0499083054654544,0.0489939766452917,0.022582239363367,-0.00095891080612486,0.0152165210236258,0.0121729406585818,-0.00713688451157909,0.0357786528376152,-0.00976298106727602,-0.0403337828233884,-0.0156824848222485,-0.0638916633988999,0.0366291886788507,0.0146120418846973,-0.0283567116965176,-0.0240490893028694,0.0528113849128101,0.0371023852626143,-0.0745135314401891,0.0185919157205055,-0.0221754067521762,-0.0738661943253577,-0.0145514910966308,-0.0278509276109101,0.00115444792096732,-0.0462970220709019,-0.0274482368089815
"R4722",-0.0168189099650163,-0.00484309090779547,-0.0234411911841844,0.00461718744797573,-0.0654512500675831,-0.0481717941737489,-0.053786336526659,-0.0879275221621493,0.0948891266150487,-0.0257871361252388,0.0139179967514968,0.0376838499230607,-0.0876415076851498,-0.0774642838562359,0.065357855459957,-0.002414971463786,-0.00424026540043246,-0.0235816710580341,0.0138364427931391,-0.116424252676118,0.0778243261164258,0.0884520495355877,-0.0932701688584596,0.0434386918243101,0.0670208970546237,0.108205892788476,-0.0264504950772577,-0.080957175367953,0.0115603386452209,-0.0491726573034716,0.106962617665114,0.0488246886151453
"R4723",0.0153715170827953,-0.0336086425017444,-0.00839361599266748,-0.0381014749150395,0.0215447106384107,0.00288980068413937,0.014162527237287,0.0159770825252982,0.0238808408083615,0.0146697987701621,0.020264380385204,-0.0236285668913455,0.00704336136006992,-0.016917600465079,0.0165889341747602,0.0369317926606881,-0.0435739654122477,1.55068314007089e-05,0.0419296003607706,0.0564212001838134,0.0375120135760336,0.0688647247429454,-0.00919933931503211,-0.0477663722164966,0.0371110388833023,0.0633404797763999,-0.0653659717063465,-0.0159639506368672,0.0166554623768056,-0.0181818850897396,0.0227676054419533,0.0111417060202586
"R4724",0.0388429027152614,-0.000544308882244087,0.0310082133536835,-0.0280760748970544,-0.0663494595594402,0.0209665085553453,-0.00514252589655468,-0.103203678871401,0.0243292743043938,0.00315670429360208,-0.0257182170856213,-0.0224113905003761,-0.0248173549295021,-0.10871411838026,-0.0229688470052835,-0.045871444479577,0.00314884898574432,0.0343189080165939,-0.052779265475598,-0.255622143732137,-0.0275136058192274,0.022528091283638,-0.00888920634262304,-0.0102289784072416,-0.00995923140795799,0.032251314702837,0.0040852717695817,-0.189642783984261,0.0435271751861835,-0.00516376581522691,-0.00235753708839363,-0.00723294135751979
"R4726",0.0672749359083944,-0.0214370372463278,0.00885116067246169,-0.0643969057305557,-0.136952913845031,0.0208192217044115,0.0175050401351456,-0.151675520636867,0.0664197821859578,0.0484382950446797,-0.126958025536691,0.0118126959238859,-0.0758309511977073,-0.0903461874079128,-0.051084557125562,-0.0362845402196915,0.114599011622658,-0.0688072881250584,-0.128187377272568,-0.189117627386614,-0.0325080513259807,0.0357623550677947,-0.0770156508852494,0.0645542751910191,0.0316543611564722,0.0333759806447207,0.064654481565661,-0.156950033772932,0.0348779023229816,0.0858330406622894,-0.000862788062163931,-0.05491454266576
"R4727",0.0757255748417204,0.0495840686185299,0.100659803176438,-0.00937098483422203,-0.061122103719307,-0.0128962828609955,0.0146606583531324,-0.135260486910604,-0.00248877315309448,-0.0792068541275649,-0.00859142015888842,-0.0537394647145949,-0.0978203541718545,-0.145928792411249,-0.0147590698641558,-0.0237288335568816,0.0783826477744149,0.0871995850081321,-0.14146026245093,-0.183066200072273,-0.0653606304236466,-0.0736332339874366,-0.00729517299171668,0.0264320780682701,-0.119439073963543,-0.0475829807912161,0.0942489391418995,-0.135484113502623,-0.0960339767469454,0.00576801176126244,-0.0394687769261846,-0.00465955230023275
"R4729",0.0230049442739754,-0.010104107752429,-0.0149843589742979,-0.0361604248876584,-0.0445273956565065,0.0157624492297735,-0.0131878015459404,-0.0947391361569143,0.0255021266175211,0.0345846887118294,-0.0314227517421149,0.00662951623601762,-0.0450178656836892,-0.0870100991490727,-0.0117130785459528,0.00352641667239824,0.0648535451608804,-0.0132058543745116,-0.0773917388697281,-0.147601979507355,-0.024998825998407,0.0556870996139457,-0.0498456946536878,0.0308926076194192,0.0317734622525429,-0.0184519255986671,0.0306424867597894,-0.141351906691776,0.0640176553778738,0.0412401487889392,0.0180363851183188,-0.0233285915526813
"R4731",-0.0118830491183098,0.0650453654362539,0.0430003501800855,-0.0239934446635226,0.00748278242814488,-0.0347294103934622,0.017597797818161,0.011964125405499,-0.0331625781957758,-0.0329516926064535,0.0189112386969382,-0.0368776028831954,-0.00613497607689668,0.0120956141017572,0.0369662475047575,-0.0324526183408292,0.00830407236828793,0.0353057992150269,-0.00624583825692922,-0.0309830524107815,-0.0316805046444752,-0.0509389327862006,0.0149091542942827,0.00446851317379454,-0.0520540514712549,-0.0349736628729658,0.0571298921699189,-0.000505896596546785,-0.0520479035705099,-0.00873239193662417,-0.0455663077211953,0.0164368755747503
"R4732",0.0180677674911631,-0.0631615910832589,-0.00536233329088836,0.00916735417340106,0.0334747146848215,0.0489721208680233,0.0636700829462596,0.0165845203429555,-0.0420480506493275,0.05527828916283,0.00900532800343636,0.132704576424408,0.0684423453712212,-0.0154484873966192,0.0498660729952601,-0.00138439890104905,-0.0375966616558053,-0.0210495515078807,0.0419852905227009,0.0280070706855381,0.00468757944196057,-0.0271687101314035,0.0372467710480032,-0.0339787246945834,0.038373440012637,-0.02630231074465,-0.0790312333643518,-0.0217694304445985,0.0191505197517573,0.014179047188842,-0.0128959688614452,-0.0277403249616885
"R4733",-0.0115731434396229,0.0164821110297669,0.028508435347628,0.00268699331102519,8.51342954993896e-05,-0.0427871843048876,-0.0348729248116141,0.0449645794107184,-0.00225721615759433,-0.0635938956728845,-0.0196014469652209,-0.0156905989971632,-0.0245970146349351,0.0597064522891874,-0.0152634393835027,0.0305499406688249,0.0315210127225454,-0.0240045442907456,0.0074367365866666,0.00454116388409857,-0.00116933321883441,-0.0597719728183066,0.0555277205567631,0.0433274947168501,-0.0693111735884785,-0.013394339290809,0.0528335933790979,-0.0460008544231938,-0.0560623621227504,0.0402638006708927,0.0354497107729395,-0.00911466407772675
"R4738",-0.00435551750423838,-0.0530772167240664,-0.0264512841444133,-0.0080157150288959,-0.0204599120501943,0.00219499213155267,0.00890394210656685,0.0291342607575391,0.100725070281742,0.0299415558180425,-0.0168543052437564,-0.00840775007360059,0.00447597684220303,0.0376848756121676,-0.0157781356987346,-0.0417830861561906,0.00263900887340156,-0.0455043586944594,0.0655458626715964,0.0462949992092824,0.0444586094110645,0.0988012556727181,-0.0177468317028017,0.00965383922992228,0.0745329272964635,0.115691294343981,-0.0406699435156707,-0.00418906258683122,0.0456287062934753,0.0139358382624393,0.000717220179385096,-0.010417637982128
"R4742",0.0313511338091107,-0.0365580153944711,-0.0370947910586668,0.00421411029430441,-0.00735804018025289,0.0198127367498616,-0.0108078476206074,-0.0588259740887453,-0.00403872098780104,0.0265831582448145,0.0285936154654462,-0.0101986267591144,-0.00840092344288987,-0.112448180234643,-0.0080013227728408,0.0690422472213868,-0.0352620351486892,0.0432635866090843,-0.0141985080106941,-0.0558700684767856,0.0100162030061685,0.0514282801507201,-0.0447910051619246,-0.0663802883133705,0.0489968927716612,-0.00757704799087662,-0.0777131634966371,-0.0489789815767257,0.0540748752235476,-0.0296476588272175,-0.0205680316052455,0.0161454803213207
"R4743",0.11987415025701,-0.0502927825859363,0.122079012027374,-0.0453953634749043,-0.0296230713664721,0.0785547399985875,0.0861910003994445,-0.00536755401552367,0.0078593193364347,0.011528801314445,-0.0845908179843091,-0.00430143325590403,0.0228221251093388,-0.00560247477585497,-0.0547673454076944,-0.126495990369375,0.0636393643576117,0.0142410195748652,-0.0835000813148612,-0.00198861102317302,-0.104815286829095,-0.0699486601737733,0.0737338192305191,-0.0366006323921371,-0.0810291590752822,-0.0712516992419393,0.0134382845318473,-0.04709552042623,-0.0472080273516668,0.0822355534616203,-0.00516561622319525,-0.103969449352683
"R4744",-0.0479215589838436,0.0271673506566324,-0.0463396903486439,0.0178828188644989,0.00243466695541182,-0.058350601596162,0.0310336877071091,-0.0504894434573743,-0.0219630199146088,0.0453903395089264,0.0264652090228777,-0.010939023575157,0.00527961353728865,-0.081708466283805,0.0250395638911488,0.0406676889242449,-0.015213813033991,0.00604606198360579,-0.00340311417356815,-0.0562603569488774,0.0239113337850204,0.0524589433072487,-0.0485539278683503,-0.0123597040751379,0.0552786557378359,0.00426964199810995,-0.00324222994115916,-0.0460278061945331,-0.00990676092107625,-0.0277502404958124,0.0313357575942273,0.0392242557839507
"R4753",-0.00554265267303755,-0.0314190212989495,-0.0678334738552228,-0.0275859134626078,-0.0688703026793443,-0.00277444816090611,-0.047130027257304,-0.0530753788711421,0.115551819220734,0.0205015614374014,-0.0160171229357042,0.0329383136217117,-0.0410465513867226,-0.0326508559135845,0.0168857885422403,0.00447186092401097,0.00836636786602366,-0.0553061156556132,0.0317134034980334,0.00867942954530327,0.0695446484947282,0.108995826452202,-0.0849723798755771,0.0322483076187123,0.088300117464593,0.116246419169856,-0.0359847373926566,-0.0275541583280139,0.0551504833093225,-0.0272018664645119,0.0435918281148531,0.0277206590627677
"R4756",0.0495998422249456,-0.0369894284271366,0.0253296559765137,0.0282209865574303,-0.0748777883448491,-0.00427536053011513,0.0196190700691286,-0.0695929825347368,0.00826979590311133,0.00023234298865546,-0.0372401716652178,0.123566381018716,-0.0569281842903877,-0.0594364559971252,0.0544259700380809,0.0211636808127695,0.0483619955049382,-0.0304729365273278,-0.0432718357212791,0.0137873328057152,0.0139889295906013,-0.0349246295098995,-0.0423350794560873,0.0232117632973909,-0.00338415845681213,-0.0249489340510839,-0.0129131280030891,-0.0111621363104217,0.00908855856224459,0.00843023409673519,0.0284584339943966,-0.00700514541055208
