Feature	seqnames	start	end	width	gencodeID	ensemblID	Symbol	AveExpr	t	P.Value	SE	B	Type	Direction	Chrom_Type	Concordant
chrY:2866793-2866956+	chrY	2866793	2866956	164	ENSG00000129824.16	ENSG00000129824	RPS4Y1	-1.16342854554206	86.9011889957394	2.4351468795370498e-255	0.0674099672678645	560.155633203767	Exon	1.0	Allosome	True
chrY:14840413-14843647+	chrY	14840413	14843647	3235	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-0.710725475125902	86.8242808361961	3.36971377037483e-255	0.0643272300897138	559.861723005212	Exon	1.0	Allosome	True
chrX:73821681-73827984-	chrX	73821681	73827984	6304	ENSG00000229807.13	ENSG00000229807	XIST	0.868015570221191	-86.7893981224551	3.9049313368399e-255	0.0601558888680102	574.234801501943	Exon	-1.0	Allosome	True
chrY:12722108-12722187+	chrY	12722108	12722187	80	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.59654763483616	86.1740137597766	5.30720931768994e-254	0.122106733910797	557.274387895131	Exon	1.0	Allosome	True
chrY:2866793-2866862+	chrY	2866793	2866862	70	ENSG00000129824.16	ENSG00000129824	RPS4Y1	-1.17257107678159	86.100426311678	7.2588601059391e-254	0.0817230058424097	557.054106569892	Exon	1.0	Allosome	True
chrX:73841382-73851592-	chrX	73841382	73851592	10211	ENSG00000229807.13	ENSG00000229807	XIST	0.187492598297779	-85.8981607394666	1.71881961834866e-253	0.122434680984544	570.22898264237	Exon	-1.0	Allosome	True
chrX:73841382-73852723-	chrX	73841382	73852723	11342	ENSG00000229807.13	ENSG00000229807	XIST	0.432078386016866	-85.7144065666627	3.767208216558249e-253	0.122908790970251	569.544669590267	Exon	-1.0	Allosome	True
chrX:73826738-73827984-	chrX	73826738	73827984	1247	ENSG00000229807.13	ENSG00000229807	XIST	-1.50424057564185	-85.6469368376115	5.02705601912992e-253	0.139577344966757	567.953321909731	Exon	-1.0	Allosome	True
chrX:73820656-73827984-	chrX	73820656	73827984	7329	ENSG00000229807.13	ENSG00000229807	XIST	1.01643564782521	-85.6017722907707	6.09867989794843e-253	0.139577344966757	569.239079145402	Exon	-1.0	Allosome	True
chrX:73820684-73827984-	chrX	73820684	73827984	7301	ENSG00000229807.13	ENSG00000229807	XIST	1.0164335134493	-85.6015866843944	6.10352607442698e-253	0.107989386690887	569.238288220196	Exon	-1.0	Allosome	True
chrY:12773583-12773925+	chrY	12773583	12773925	343	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.40290291870547	84.7317021696163	2.56906185350697e-251	0.0982503066704443	551.634423708709	Exon	1.0	Allosome	True
chrY:12914884-12915227+	chrY	12914884	12915227	344	ENSG00000067048.17	ENSG00000067048	DDX3Y	-1.87152677013744	84.3255404165978	1.4902945673897798e-250	0.0959107127539262	550.055578183256	Exon	1.0	Allosome	True
chrY:12859279-12859612+	chrY	12859279	12859612	334	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.48781081452805	84.2581729736869	1.99630831647739e-250	0.0898791101304194	549.749313915586	Exon	1.0	Allosome	True
chrY:19707147-19707746-	chrY	19707147	19707746	600	ENSG00000012817.16	ENSG00000012817	KDM5D	-1.77622673630772	84.1831116138975	2.765602724704e-250	0.141551887732088	549.493636777729	Exon	1.0	Allosome	True
chrY:12816124-12816344+	chrY	12816124	12816344	221	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.43629234654104	84.0070341743591	5.94714264095495e-250	0.121681244207297	548.752788507554	Exon	1.0	Allosome	True
chrY:12739525-12739629+	chrY	12739525	12739629	105	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.6643331727851	83.9379992177822	8.03248658149224e-250	0.14164658915435	548.451772853988	Exon	1.0	Allosome	True
chrY:19707182-19707746-	chrY	19707182	19707746	565	ENSG00000012817.16	ENSG00000012817	KDM5D	-1.80773049983113	83.6307956225772	3.06849998540366e-249	0.141264050819186	547.283312205334	Exon	1.0	Allosome	True
chrY:14723117-14723269+	chrY	14723117	14723269	153	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-2.3280337024332	83.3945962611706	8.62522581559302e-249	0.107948845664541	546.300309590933	Exon	1.0	Allosome	True
chrY:12758506-12758642+	chrY	12758506	12758642	137	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.57670433678909	83.0945371088941	3.21817868825973e-248	0.105891267910809	545.072480661832	Exon	1.0	Allosome	True
chrY:12738157-12738309+	chrY	12738157	12738309	153	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.45302798025585	82.8279334158382	1.04050391571407e-247	0.112915801493687	544.006388626813	Exon	1.0	Allosome	True
chrY:2845646-2845689+	chrY	2845646	2845689	44	ENSG00000288686.2	ENSG00000288686	XGY2	-1.40311159078863	82.5575267491033	3.4327879611729504e-247	0.0969365490386052	542.950770734723	Exon	1.0	Allosome	True
chrY:2978810-2979350+	chrY	2978810	2979350	541	ENSG00000067646.12	ENSG00000067646	ZFY	-2.50091307682979	82.5467665132571	3.6000377788746105e-247	0.116953228940649	542.856206708916	Exon	1.0	Allosome	True
chrY:12778606-12778755+	chrY	12778606	12778755	150	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.73086155905983	82.3593611730978	8.25123588839391e-247	0.121940504105996	542.066978313831	Exon	1.0	Allosome	True
chrX:73841382-73846270-	chrX	73841382	73846270	4889	ENSG00000229807.13	ENSG00000229807	XIST	-1.14833447164393	-82.1201177459115	2.38469993880658e-246	0.102718169207945	553.050690210252	Exon	-1.0	Allosome	True
chrY:12760484-12760617+	chrY	12760484	12760617	134	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.72747432883448	81.9890436592812	4.27034471073784e-246	0.106200976079736	540.556219320407	Exon	1.0	Allosome	True
chrX:73841382-73847000-	chrX	73841382	73847000	5619	ENSG00000229807.13	ENSG00000229807	XIST	-0.908159339694482	-81.900421689045	6.33498856244228e-246	0.0929607261617924	552.278192024473	Exon	-1.0	Allosome	True
chrY:12735998-12736249+	chrY	12735998	12736249	252	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.25596336304574	81.8843233850384	6.80577123560632e-246	0.0835853569378245	540.171026951095	Exon	1.0	Allosome	True
chrX:73841382-73844793-	chrX	73841382	73844793	3412	ENSG00000229807.13	ENSG00000229807	XIST	-1.45342582404753	-81.8490254308203	7.964471727664702e-246	0.104557973570738	551.561784504858	Exon	-1.0	Allosome	True
chrY:12778019-12778259+	chrY	12778019	12778259	241	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.37799840422591	81.6855055388628	1.65123651932883e-245	0.135680364682796	539.344773183626	Exon	1.0	Allosome	True
chrY:12786203-12786333+	chrY	12786203	12786333	131	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.64070204164168	81.6427943332422	1.99807386442084e-245	0.116249037101908	539.146410731031	Exon	1.0	Allosome	True
chrY:12735612-12735727+	chrY	12735612	12735727	116	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.75951187831767	81.0116978649359	3.37758650609344e-244	0.116597223616271	536.521456838858	Exon	1.0	Allosome	True
chrY:19588370-19588650+	chrY	19588370	19588650	281	ENSG00000131002.14	ENSG00000131002	TXLNGY	-2.87603936859258	80.6824021794151	1.48845723384313e-243	0.103226076546107	535.126429959942	Exon	1.0	Allosome	True
chrY:14622009-14622220+	chrY	14622009	14622220	212	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-2.08731829457504	80.3845333759616	5.72015582164956e-243	0.0864278647920692	533.966289800346	Exon	1.0	Allosome	True
chrY:12790407-12790532+	chrY	12790407	12790532	126	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.74417679520809	80.3841502825654	5.7300848350956e-243	0.0438544098578459	533.907691740414	Exon	1.0	Allosome	True
chrY:12915630-12915774+	chrY	12915630	12915774	145	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.22303212940937	80.342759570681	6.91126089138457e-243	0.0454826851629445	533.785862384415	Exon	1.0	Allosome	True
chrY:12779526-12779646+	chrY	12779526	12779646	121	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.83901573323596	80.292036768233	8.69673350669169e-243	0.0416644345562407	533.510830568942	Exon	1.0	Allosome	True
chrX:73850502-73851867-	chrX	73850502	73851867	1366	ENSG00000229807.13	ENSG00000229807	XIST	-2.18833923006423	-80.2463849386907	1.06961029084087e-242	0.092697202637868	543.621030997637	Exon	-1.0	Allosome	True
chrY:14829730-14830519+	chrY	14829730	14830519	790	ENSG00000165246.15	ENSG00000165246	NLGN4Y	-1.93602012229181	80.1283393897213	1.82733635133979e-242	0.121919705060525	532.899713342738	Exon	1.0	Allosome	True
chrY:12915496-12915774+	chrY	12915496	12915774	279	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.20747303327694	80.0424661642525	2.69905182529515e-242	0.0781515193526379	532.527526616631	Exon	1.0	Allosome	True
chrX:73841382-73844208-	chrX	73841382	73844208	2827	ENSG00000229807.13	ENSG00000229807	XIST	-1.68701558605156	-79.9344156838123	4.41143318898717e-242	0.121710269105626	542.793793692684	Exon	-1.0	Allosome	True
chrX:73850502-73851715-	chrX	73850502	73851715	1214	ENSG00000229807.13	ENSG00000229807	XIST	-2.48204305699844	-79.9258471908755	4.58681205462546e-242	0.0746211599068308	541.753712982149	Exon	-1.0	Allosome	True
chrY:19705420-19706345-	chrY	19705420	19706345	926	ENSG00000012817.16	ENSG00000012817	KDM5D	-1.74739373961906	79.451179306359	3.9991774167772e-241	0.0416361419794862	530.053260625397	Exon	1.0	Allosome	True
chrX:73841382-73844083-	chrX	73841382	73844083	2702	ENSG00000229807.13	ENSG00000229807	XIST	-1.7612878731972	-79.4399487936915	4.20999797936028e-241	0.0461574300056062	540.488145972396	Exon	-1.0	Allosome	True
chrY:19705417-19706345-	chrY	19705417	19706345	929	ENSG00000012817.16	ENSG00000012817	KDM5D	-1.74691317971165	79.4197169544583	4.61830626297649e-241	0.0469874232674854	529.920021765016	Exon	1.0	Allosome	True
chrX:73837440-73837503-	chrX	73837440	73837503	64	ENSG00000229807.13	ENSG00000229807	XIST	-4.56568129748604	-79.176235297852	1.40927269734266e-240	0.0794331518576974	535.903484648268	Exon	-1.0	Allosome	True
chrY:19741318-19741488-	chrY	19741318	19741488	171	ENSG00000012817.16	ENSG00000012817	KDM5D	-2.46928363172256	79.1437953187652	1.6354900742088602e-240	0.0434854378976463	528.713886596173	Exon	1.0	Allosome	True
chrX:73822067-73822216-	chrX	73822067	73822216	150	ENSG00000229807.13	ENSG00000229807	XIST	-3.50394691119311	-79.0567401483015	2.43929740603923e-240	0.0393625267055877	536.276656003708	Exon	-1.0	Allosome	True
chrX:73822071-73822233-	chrX	73822071	73822233	163	ENSG00000229807.13	ENSG00000229807	XIST	-3.42783747383435	-78.9512103834159	3.9623499676691005e-240	0.0477875000702789	535.914512012278	Exon	-1.0	Allosome	True
chrX:73822071-73822216-	chrX	73822071	73822216	146	ENSG00000229807.13	ENSG00000229807	XIST	-3.51353223533424	-78.9384091311579	4.2026885161201404e-240	0.0383280204057359	535.73602587558	Exon	-1.0	Allosome	True
chrY:12736411-12736549+	chrY	12736411	12736549	139	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.74616973026307	78.9053392576558	4.893405923865601e-240	0.0400767726389644	527.664627664082	Exon	1.0	Allosome	True
chrY:12810672-12810818+	chrY	12810672	12810818	147	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.75900243058606	78.5860495444646	2.13262486030608e-239	0.0383289524754507	526.300554598298	Exon	1.0	Allosome	True
chrY:12915067-12915227+	chrY	12915067	12915227	161	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.17105611827686	78.431506454713	4.35687453416546e-239	0.0574679544453487	525.688348122037	Exon	1.0	Allosome	True
chrX:73841382-73843533-	chrX	73841382	73843533	2152	ENSG00000229807.13	ENSG00000229807	XIST	-2.11513292169075	-78.4037650624641	4.95365499733117e-239	0.0403196281871864	535.383712247062	Exon	-1.0	Allosome	True
chrX:73827185-73827928-	chrX	73827185	73827928	744	ENSG00000229807.13	ENSG00000229807	XIST	-2.74837070941774	-78.3794951509738	5.54260904841612e-239	0.0574679544453487	534.506004330708	Exon	-1.0	Allosome	True
chrY:12707760-12708869+	chrY	12707760	12708869	1110	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.84852964661252	78.3301088251798	6.96681168613934e-239	0.0471981643067295	525.193969878982	Exon	1.0	Allosome	True
chrY:18930471-18932841-	chrY	18930471	18932841	2371	ENSG00000176728.10	ENSG00000176728	TTTY14	-2.31821706599743	78.255948271342	9.82382535110803e-239	0.0574679544453487	524.929722955645	Exon	1.0	Allosome	True
chrX:73850930-73851093-	chrX	73850930	73851093	164	ENSG00000229807.13	ENSG00000229807	XIST	-4.62289417505752	-78.1875895337674	1.3488438453829698e-238	0.0504436091299825	531.491796579937	Exon	-1.0	Allosome	True
chrY:12913718-12913853+	chrY	12913718	12913853	136	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.28406414346509	78.1311973804409	1.7523497143818297e-238	0.0386062259077725	524.390171799426	Exon	1.0	Allosome	True
chrY:12914884-12914982+	chrY	12914884	12914982	99	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.60881350882579	78.0871004850664	2.1505474757165697e-238	0.0460013681546037	524.169086577039	Exon	1.0	Allosome	True
chrY:12846933-12847153+	chrY	12846933	12847153	221	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.63906532347025	77.8436983205535	6.671217740256769e-238	0.0574679544453487	523.122944338852	Exon	1.0	Allosome	True
chrY:12913718-12913801+	chrY	12913718	12913801	84	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.4409060010572	77.476129493732	3.70886779024647e-237	0.0565153359066845	521.544941553851	Exon	1.0	Allosome	True
chrX:73821657-73821724-	chrX	73821657	73821724	68	ENSG00000274655.1	ENSG00000274655	ENSG00000274655	-4.78727082315648	-77.4001184269245	5.29295781005868e-237	0.0465501984767236	527.940805442975	Exon	-1.0	Allosome	True
chrY:12915883-12916027+	chrY	12915883	12916027	145	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.27364666296407	77.358535237546	6.43062744893739e-237	0.0464391638376524	521.047485149028	Exon	1.0	Allosome	True
chrY:12664640-12664686+	chrY	12664640	12664686	47	ENSG00000114374.13	ENSG00000114374	USP9Y	-3.19928063800412	77.3110139630786	8.033997037327558e-237	0.0574679544453487	520.713674931131	Exon	1.0	Allosome	True
chrY:12818420-12818610+	chrY	12818420	12818610	191	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.67735828495071	76.8158234961665	8.23146570351886e-236	0.0416601531431126	518.64558531955	Exon	1.0	Allosome	True
chrX:73826115-73826347-	chrX	73826115	73826347	233	ENSG00000229807.13	ENSG00000229807	XIST	-3.45491829575065	-76.6047948979835	2.2277504759145302e-235	0.0367346312406612	525.18262898239	Exon	-1.0	Allosome	True
chrX:73826115-73826301-	chrX	73826115	73826301	187	ENSG00000229807.13	ENSG00000229807	XIST	-3.62446535828871	-76.563008719218	2.71399290063246e-235	0.0382876496187372	524.731536077081	Exon	-1.0	Allosome	True
chrY:2961074-2961646+	chrY	2961074	2961646	573	ENSG00000067646.12	ENSG00000067646	ZFY	-1.59220415856533	76.4980301970596	3.68995783445071e-235	0.0812116703678927	517.305562125441	Exon	1.0	Allosome	True
chrY:19741735-19741857-	chrY	19741735	19741857	123	ENSG00000012817.16	ENSG00000012817	KDM5D	-2.95986630734309	76.4644586420445	4.325027056702951e-235	0.0386561268294445	517.066517754383	Exon	1.0	Allosome	True
chrY:12907537-12907594+	chrY	12907537	12907594	58	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.7491916405574	76.1174254890537	2.24115766180576e-234	0.0464147853139021	515.559150541433	Exon	1.0	Allosome	True
chrX:73837440-73838873-	chrX	73837440	73838873	1434	ENSG00000229807.13	ENSG00000229807	XIST	-3.6658921935639	-75.9980550063848	3.95271862354927e-234	0.0574679544453487	522.028800802184	Exon	-1.0	Allosome	True
chrY:12914564-12914899+	chrY	12914564	12914899	336	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.52205586434286	75.9757773348447	4.39463199548171e-234	0.100633241088109	514.956075958946	Exon	1.0	Allosome	True
chrY:12914564-12914649+	chrY	12914564	12914649	86	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.65423829022786	75.9681730143959	4.55654921490319e-234	0.0383350599280344	514.907538044386	Exon	1.0	Allosome	True
chrY:12916261-12916442+	chrY	12916261	12916442	182	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.20881696800427	75.9664731775699	4.59355364909741e-234	0.0574679544453487	514.937338206873	Exon	1.0	Allosome	True
chrX:73837440-73841474-	chrX	73837440	73841474	4035	ENSG00000229807.13	ENSG00000229807	XIST	-2.46660710022747	-75.8814065087425	6.88696230967853e-234	0.0462195544994377	523.32099213107	Exon	-1.0	Allosome	True
chrY:18932007-18932841-	chrY	18932007	18932841	835	ENSG00000176728.10	ENSG00000176728	TTTY14	-2.54905532938493	75.8254553708041	8.99089857592161e-234	0.0574651868653182	514.290260845307	Exon	1.0	Allosome	True
chrY:12812830-12813052+	chrY	12812830	12813052	223	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.50951499645956	75.8162559030179	9.39390152993938e-234	0.0415722888192928	514.251370813818	Exon	1.0	Allosome	True
chrX:73826738-73826889-	chrX	73826738	73826889	152	ENSG00000229807.13	ENSG00000229807	XIST	-3.15630561494026	-75.7489905107649	1.29463354079169e-233	0.0383072097390385	521.772934993178	Exon	-1.0	Allosome	True
chrX:73824624-73824782-	chrX	73824624	73824782	159	ENSG00000229807.13	ENSG00000229807	XIST	-4.16086641420787	-75.5882616912856	2.78895119506772e-233	0.0574651868653182	519.712838524567	Exon	-1.0	Allosome	True
chrY:12811635-12811781+	chrY	12811635	12811781	147	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.8762506372031	75.4753922660682	4.78478151423261e-233	0.10065054765721	512.692265259737	Exon	1.0	Allosome	True
chrX:73831066-73832226-	chrX	73831066	73832226	1161	ENSG00000229807.13	ENSG00000229807	XIST	-3.33049206206646	-75.4205773391091	6.220410449979698e-233	0.0383868605053976	520.028334676214	Exon	-1.0	Allosome	True
chrY:12904868-12904981+	chrY	12904868	12904981	114	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.66411573891917	75.4045400394213	6.71696832833765e-233	0.0574651868653182	512.400674747751	Exon	1.0	Allosome	True
chrY:12904858-12904981+	chrY	12904858	12904981	124	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.664062561959	75.393682191179	7.07552860418359e-233	0.0445386407067109	512.352202996723	Exon	1.0	Allosome	True
chrY:12904849-12904981+	chrY	12904849	12904981	133	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.664062561959	75.393682191179	7.07552860418359e-233	0.0574651868653182	512.352202996723	Exon	1.0	Allosome	True
chrX:73841382-73842991-	chrX	73841382	73842991	1610	ENSG00000229807.13	ENSG00000229807	XIST	-2.48061250598092	-75.3709152437382	7.8908905679342985e-233	0.0383492328393971	520.877210867677	Exon	-1.0	Allosome	True
chrX:73832878-73833046-	chrX	73832878	73833046	169	ENSG00000229807.13	ENSG00000229807	XIST	-6.69771167609357	-75.2185940462174	1.6381563680105794e-232	0.0747264272379628	516.233480712481	Exon	-1.0	Allosome	True
chrY:19588543-19588650+	chrY	19588543	19588650	108	ENSG00000131002.14	ENSG00000131002	TXLNGY	-3.52370303256587	74.8980667502191	7.65123383313433e-232	0.0383606045568784	509.947602336173	Exon	1.0	Allosome	True
chrX:73831066-73831206-	chrX	73831066	73831206	141	ENSG00000229807.13	ENSG00000229807	XIST	-3.67138995839326	-74.6864069450628	2.12384896524913e-231	0.0384239688170901	516.101343660245	Exon	-1.0	Allosome	True
chrX:73841382-73841473-	chrX	73841382	73841473	92	ENSG00000229807.13	ENSG00000229807	XIST	-4.72735039528601	-74.6673607082938	2.3284987191576498e-231	0.0574651868653182	515.376330392179	Exon	-1.0	Allosome	True
chrX:73829068-73829691-	chrX	73829068	73829691	624	ENSG00000229807.13	ENSG00000229807	XIST	-3.7577539212223	-74.6413977437219	2.63968171279661e-231	0.0574651868653182	515.795005179436	Exon	-1.0	Allosome	True
chrX:73841292-73841639-	chrX	73841292	73841639	348	ENSG00000229807.13	ENSG00000229807	XIST	-4.05986222385047	-74.6172015837745	2.96711834128298e-231	0.0590983666699971	515.242307511205	Exon	-1.0	Allosome	True
chrY:12904935-12904981+	chrY	12904935	12904981	47	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.70732876046228	74.5679879631837	3.76417232342542e-231	0.0337233295100812	508.640503100626	Exon	1.0	Allosome	True
chrY:12776649-12776860+	chrY	12776649	12776860	212	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.6540907415014	74.4909038661649	5.46567258683882e-231	0.0385643935855251	508.300146913612	Exon	1.0	Allosome	True
chrX:73841382-73842684-	chrX	73841382	73842684	1303	ENSG00000229807.13	ENSG00000229807	XIST	-2.67028587172045	-74.4618124519057	6.29231284196994e-231	0.03839866368846	516.325122454397	Exon	-1.0	Allosome	True
chrY:12810179-12810287+	chrY	12810179	12810287	109	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.93326091663151	74.4162762080328	7.845039819799078e-231	0.0574636875894708	507.931452629864	Exon	1.0	Allosome	True
chrX:73829068-73829231-	chrX	73829068	73829231	164	ENSG00000229807.13	ENSG00000229807	XIST	-3.79548975629346	-74.0032204298545	5.8316103849194195e-230	0.046180221905447	512.73158649413	Exon	-1.0	Allosome	True
chrX:73831066-73831274-	chrX	73831066	73831274	209	ENSG00000229807.13	ENSG00000229807	XIST	-3.411694191007	-73.9908727096669	6.192936163495998e-230	0.057449054822395	513.187762333958	Exon	-1.0	Allosome	True
chrX:73850502-73850624-	chrX	73850502	73850624	123	ENSG00000229807.13	ENSG00000229807	XIST	-5.20101483053178	-73.9288410799435	8.377491518395229e-230	0.0465000622108516	511.871546920258	Exon	-1.0	Allosome	True
chrY:12791499-12791624+	chrY	12791499	12791624	126	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.97272409076674	73.8167695612919	1.4468547215734299e-229	0.0574512943989681	505.197182965653	Exon	1.0	Allosome	True
chrY:12793032-12793201+	chrY	12793032	12793201	170	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.77306630533903	73.6241899434907	3.7063196678527396e-229	0.0574220700453993	504.350799845327	Exon	1.0	Allosome	True
chrY:12916261-12916353+	chrY	12916261	12916353	93	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.55648601948292	73.5787586488645	4.62861600978853e-229	0.0404235496009387	504.161066888541	Exon	1.0	Allosome	True
chrY:12856633-12856845+	chrY	12856633	12856845	213	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.79009291303995	73.5764670144996	4.6808052233749196e-229	0.0576432468587684	504.129646044832	Exon	1.0	Allosome	True
chrY:12917403-12917542+	chrY	12917403	12917542	140	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.44758061761749	73.5095300685571	6.495471717267e-229	0.0384258868602898	503.853191402859	Exon	1.0	Allosome	True
chrY:19744385-19744553-	chrY	19744385	19744553	169	ENSG00000012817.16	ENSG00000012817	KDM5D	-2.56029463872547	73.5084496826318	6.52992555735151e-229	0.0573933493470923	503.840635515274	Exon	1.0	Allosome	True
chrX:73829138-73829231-	chrX	73829138	73829231	94	ENSG00000229807.13	ENSG00000229807	XIST	-4.02753978676087	-73.2777093608016	2.02427520193288e-228	0.0573749166854853	509.062805631961	Exon	-1.0	Allosome	True
chrX:73841292-73841321-	chrX	73841292	73841321	30	ENSG00000229807.13	ENSG00000229807	XIST	-5.60655949872182	-73.0103658345402	7.53800513144235e-228	0.0575878336641334	507.420265169884	Exon	-1.0	Allosome	True
chrY:2975095-2975244+	chrY	2975095	2975244	150	ENSG00000067646.12	ENSG00000067646	ZFY	-3.36727792722823	72.991648368656	8.2660985376267e-228	0.0464083295093894	501.324585736906	Exon	1.0	Allosome	True
chrY:19739528-19739662-	chrY	19739528	19739662	135	ENSG00000012817.16	ENSG00000012817	KDM5D	-2.68094951216022	72.9614927043996	9.59034666303979e-228	0.040396800381788	501.319480896304	Exon	1.0	Allosome	True
chrY:19567349-19568571+	chrY	19567349	19568571	1223	ENSG00000131002.14	ENSG00000131002	TXLNGY	-3.08406341520947	72.9523950362009	1.0030163921848699e-227	0.0593279214804647	501.212220611713	Exon	1.0	Allosome	True
chrY:18926528-18928373-	chrY	18926528	18928373	1846	ENSG00000176728.10	ENSG00000176728	TTTY14	-2.07400878448128	72.8936554236395	1.3399600379552396e-227	0.0386417163489167	501.043453185212	Exon	1.0	Allosome	True
chrY:19593399-19594166+	chrY	19593399	19594166	768	ENSG00000131002.14	ENSG00000131002	TXLNGY	-2.19263956318114	72.8853367761882	1.39608646768848e-227	0.052995444711739	500.99959157881	Exon	1.0	Allosome	True
chrX:73831118-73831274-	chrX	73831118	73831274	157	ENSG00000229807.13	ENSG00000229807	XIST	-3.61775670433501	-72.8090581905785	2.03423351894555e-227	0.058535020478598	507.22524785725	Exon	-1.0	Allosome	True
chrY:20579608-20579691+	chrY	20579608	20579691	84	ENSG00000198692.10	ENSG00000198692	EIF1AY	-2.3752349054425	72.7936312585484	2.1952474309176e-227	0.152009563504906	500.560926738152	Exon	1.0	Allosome	True
chrY:12833688-12833861+	chrY	12833688	12833861	174	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.76769873203754	72.7881767366964	2.25518417104945e-227	0.153948741400406	500.506005894506	Exon	1.0	Allosome	True
chrY:13335563-13336335-	chrY	13335563	13336335	773	ENSG00000183878.16	ENSG00000183878	UTY	-1.73587116016139	72.7677905312613	2.4940884928213997e-227	0.152009563504906	500.472318453532	Exon	1.0	Allosome	True
chrY:19715823-19716004-	chrY	19715823	19716004	182	ENSG00000012817.16	ENSG00000012817	KDM5D	-2.67236790257309	72.6469963045951	4.53149477945909e-227	0.163639334396324	499.866706801647	Exon	1.0	Allosome	True
chrX:73841382-73841895-	chrX	73841382	73841895	514	ENSG00000229807.13	ENSG00000229807	XIST	-3.68290411235384	-72.6024849899178	5.6480106926687895e-227	0.0890588997442564	506.022765155418	Exon	-1.0	Allosome	True
chrX:73833238-73833761-	chrX	73833238	73833761	524	ENSG00000229807.13	ENSG00000229807	XIST	-3.87557261470523	-72.5809088339469	6.28464170374002e-227	0.151065657509865	505.832841593522	Exon	-1.0	Allosome	True
chrY:12916907-12917060+	chrY	12916907	12917060	154	ENSG00000067048.17	ENSG00000067048	DDX3Y	-2.56342754925361	72.5591199429844	7.00059528181091e-227	0.151174371395306	499.463090557228	Exon	1.0	Allosome	True
chrX:73826738-73826792-	chrX	73826738	73826792	55	ENSG00000229807.13	ENSG00000229807	XIST	-3.68082261638406	-72.4929172934636	9.71785892275761e-227	0.123642626728853	505.577214906476	Exon	-1.0	Allosome	True
chrY:12847045-12847153+	chrY	12847045	12847153	109	ENSG00000114374.13	ENSG00000114374	USP9Y	-3.10995392010502	72.4026028171751	1.5207726827184099e-226	0.133018944201333	498.670339666738	Exon	1.0	Allosome	True
chrX:73831145-73831270-	chrX	73831145	73831270	126	ENSG00000277577.1	ENSG00000277577	ENSG00000277577	-3.77815676329699	-72.3951902651237	1.5777444326817e-226	0.0791657738226688	505.044764428493	Exon	-1.0	Allosome	True
chrY:18932317-18932841-	chrY	18932317	18932841	525	ENSG00000176728.10	ENSG00000176728	TTTY14	-2.62963458717668	72.3151289970265	2.34768810653056e-226	0.0888721672544754	498.325768589185	Exon	1.0	Allosome	True
chrY:12856813-12857661+	chrY	12856813	12857661	849	ENSG00000114374.13	ENSG00000114374	USP9Y	-2.78936304160524	72.182282221778	4.5436866658303e-226	0.0958287583620406	497.69416502501	Exon	1.0	Allosome	True
